Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates_rm/RSQ_177_sorted_q10_rmDup.bam
ARID1A	419
PIGV	7
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	22
SFN	1
GPN2	14
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	12
NUDC	225
NR0B2	1
KDF1	4
RPL12P13	0
RPL32P6	1
OSTCP2	0
TRNP1	2
TENT5B	0
SLC9A1	32
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	6
SNRPEP7	0
WDTC1-DT	0
WDTC1	99
ENSG00000243659	0
TMEM222	8
RNU6-48P	0
ACTG1P20	1
SYTL1	36
MAP3K6	15
FCN3	4
CD164L2	3
ENSG00000231207	1
GPR3	2
WASF2	405
ENSG00000241169	0
ENSG00000237429	1
AHDC1	18
FGR	107
ENSG00000235912	0
LINC02574	1
IFI6	6
ENSG00000225886	1
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	1
FAM76A	15
ENSG00000231344	0
RPEP3	0
STX12	46
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	2
PPP1R8	42
SCARNA1	1
THEMIS2	199
RPA2	54
SMPDL3B	3
ENSG00000227050	0
XKR8	6
EYA3	113
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	4
ENSG00000228943	0
ENSG00000289576	1
ENSG00000214812	0
RNU6-176P	1
PTAFR	21
DNAJC8	192
ATP5IF1	192
ENSG00000270605	2
ENSG00000271398	1
SESN2	7
MED18	8
PHACTR4	200
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	29
SNHG3	2
SNORA73A	0
SNORA73B	6
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	22
SNHG12	14
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	47
RAB42	3
TAF12-DT	2
ENSG00000270103	0
RNU11	0
GMEB1	37
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	59
OPRD1	9
ENSG00000233427	0
EPB41	3766
ENSG00000225616	0
Metazoa_SRP	46
TMEM200B	0
ENSG00000225750	0
SRSF4	377
ENSG00000277916	0
MECR	7
ENSG00000237934	2
PTPRU	6
LINC01756	0
ENSG00000225011	0
ENSG00000228176	1
ENSG00000284676	2
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	2
ENSG00000231949	0
ENSG00000289710	0
MATN1	6
MATN1-AS1	2
ENSG00000287510	0
LAPTM5	284
MIR4420	0
ENSG00000229607	0
LINC01778	2
RN7SKP91	0
ENSG00000235143	1
SDC3	10
RN7SL371P	0
PUM1	187
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	5
SNRNP40	31
ENSG00000229447	0
ZCCHC17	216
ENSG00000229044	0
FABP3	7
SERINC2	5
ENSG00000215899	0
RNU6-40P	0
LDC1P	3
LINC01226	11
ENSG00000229167	0
TINAGL1	8
HCRTR1	1
PEF1	22
PEF1-AS1	3
ENSG00000264078	0
COL16A1	12
ADGRB2	5
MIR4254	0
ENSG00000254545	0
SPOCD1	43
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	958
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	3
KHDRBS1	197
ENSG00000203325	4
TMEM39B	4
MIR5585	0
KPNA6	85
ENSG00000250135	0
TXLNA	78
CCDC28B	5
ENSG00000224066	0
IQCC	1
DCDC2B	1
TMEM234	3
EIF3I	107
MTMR9LP	2
FAM167B	3
LCK	149
HDAC1	73
MARCKSL1	52
ENSG00000233775	1
TSSK3	2
FAM229A	2
BSDC1	97
GAPDHP20	1
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	1
ENSG00000254553	0
ZBTB8B	5
ZBTB8A	6
ZBTB8OS	78
RBBP4	195
SYNC	2
ENSG00000224409	0
KIAA1522	6
YARS1	61
S100PBP	25
FNDC5	2
HPCA	0
TMEM54	2
ENSG00000287691	0
RNF19B	78
ENSG00000278966	2
ENSG00000217644	3
ENSG00000239670	0
ENSG00000236065	0
AK2	89
AZIN2	6
ENSG00000278997	4
TRIM62	8
ENSG00000279179	1
ENSG00000284721	2
ZNF362	109
ENSG00000270115	1
A3GALT2	4
ENSG00000225313	3
PHC2	55
MIR3605	0
RN7SKP16	0
PHC2-AS1	3
TLR12P	3
ZSCAN20	16
ENSG00000235907	1
CSMD2	37
HSPD1P14	1
HMGB4	3
CSMD2-AS1	6
RNA5SP42	0
C1orf94	5
ENSG00000270241	0
ENSG00000287703	4
MIR552	0
SMIM12	28
GJB5	1
GJB4	1
ENSG00000255811	1
GJB3	0
GJA4	4
ENSG00000230163	0
DLGAP3	4
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	11
ZMYM1	23
RPL12P45	1
EFCAB14P1	0
ENSG00000284640	1
SFPQ	474
ZMYM4	209
RN7SL503P	0
SNORA62	0
RPL5P4	2
ZMYM4-AS1	0
KIAA0319L	48
ENSG00000236274	1
NCDN	10
TFAP2E-AS1	2
TFAP2E	2
PSMB2	47
C1orf216	14
CLSPN	34
ENSG00000232335	2
AGO4	88
AGO1	151
CFAP97P1	1
ENSG00000286899	0
ENSG00000271914	0
AGO3	58
ENSG00000271554	2
ENSG00000232862	0
TEKT2	3
ADPRS	17
COL8A2	1
TRAPPC3	19
MAP7D1	158
RN7SL131P	0
THRAP3	508
UBE2V2P4	0
SH3D21	11
EVA1B	0
ENSG00000286379	18
STK40	296
LSM10	24
RNU4-27P	0
OSCP1	3
SNORA63C	0
MRPS15	54
CSF3R	48
FTLP18	0
ENSG00000284705	1
ENSG00000284720	5
ENSG00000234481	0
GRIK3	12
ENSG00000284650	5
ENSG00000223944	2
MIR4255	0
RNU6-636P	0
RNA5SP43	3
RPS29P6	0
ZC3H12A-DT	9
ZC3H12A	6
MIR6732	0
MEAF6	127
MIR5581	0
SNIP1	43
FTH1P1	0
ENSG00000237749	1
DNALI1	4
GNL2	99
ENSG00000284748	0
RSPO1	4
C1orf109	15
CDCA8	12
EPHA10	11
ACTN4P2	1
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	4
C1orf122	5
MTF1	52
ENSG00000235673	2
ENSG00000230955	0
INPP5B	70
SNORA63	3
RNU6-584P	0
SF3A3	149
RNU6-510P	0
FHL3	9
UTP11	59
POU3F1	0
MIR3659HG	1
ENSG00000223589	1
MIR3659	0
LINC02786	2
ENSG00000286552	0
ENSG00000287987	0
LINC01343	5
ENSG00000275350	0
RNU6-753P	0
LINC01685	8
HSPA5P1	1
ENSG00000284632	1
RRAGC	12
ENSG00000273637	0
RRAGC-DT	2
MYCBP	23
ENSG00000274944	0
GJA9	1
RHBDL2	1
RNU6-605P	1
EIF1P2	2
AKIRIN1	96
NDUFS5	187
MACF1	607
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	1
ENSG00000226438	1
HSPE1P8	0
BMP8A	4
OXCT2P1	0
PPIEL	5
PABPC4	135
PABPC4-AS1	1
SNORA55	0
HEYL	2
ENSG00000225903	0
NT5C1A	3
HPCAL4	5
PPIE	51
ENSG00000225333	1
RNU7-121P	0
ENSG00000289711	0
BMP8B	0
OXCT2	1
BMP8B-AS1	2
ENSG00000261798	0
ENSG00000229213	1
ENSG00000284719	1
LINC02811	0
TRIT1	29
MYCL	21
MYCL-AS1	3
MFSD2A	5
ENSG00000228477	0
CAP1	1191
PPT1	16
OAZ1P1	0
RLF	94
RNU6-1237P	0
TMCO2	3
ZMPSTE24-DT	0
ZMPSTE24	52
ENSG00000231296	0
COL9A2	9
ENSG00000227311	0
SMAP2	318
ENSG00000213172	0
ENSG00000284677	1
ZFP69B	4
ENSG00000260920	6
ENSG00000279667	1
ZFP69	17
EXO5-DT	4
EXO5	14
ENSG00000227278	0
ENSG00000238186	0
ZNF684	4
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	19
ENSG00000287743	3
ENSG00000237899	0
NFYC-AS1	3
NFYC	76
MIR30E	0
MIR30C1	0
KCNQ4	1
RN7SL326P	1
CITED4	3
ENSG00000229528	4
ENSG00000228940	0
ENSG00000286668	2
UBE2V1P8	0
CTPS1	21
SLFNL1-AS1	2
SLFNL1	1
SCMH1	94
RPL23AP17	2
ENSG00000287400	3
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	4
FOXO6-AS1	0
RNA5SP45	0
EDN2	5
HIVEP3	60
ENSG00000230881	0
ENSG00000230638	1
ENSG00000284895	0
ENSG00000287587	3
HNRNPFP1	1
ENSG00000228776	1
GUCA2B	0
GUCA2A	1
FOXJ3	116
ENSG00000227527	1
RIMKLA	12
ENSG00000235002	0
ZMYND12	16
PPCS	99
CCDC30	62
RPS3AP11	0
TMSB4XP1	2
RNU6-536P	0
ENSG00000236180	0
PPIH	20
ENSG00000285728	2
ENSG00000234917	5
YBX1	1950
CLDN19	1
P3H1	9
C1orf50	5
ENSG00000283580	0
ENSG00000228452	0
TMEM269	9
SVBP	41
ERMAP	56
ZNF691-DT	1
ZNF691	7
ENSG00000233708	0
MKRN8P	1
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	123
ATP6V0CP4	2
SLC2A1-DT	5
ENSG00000283973	2
RNU6-880P	0
ENSG00000277513	1
FAM183A	2
EBNA1BP2	72
MIR6733	0
CFAP57	10
RNA5SP46	0
TMEM125	2
C1orf210	2
TIE1	12
MPL	114
ENSG00000287113	2
CDC20-DT	2
CDC20	12
ELOVL1	12
MIR6734	0
ENSG00000288772	1
MED8	20
MED8-AS1	3
SZT2	41
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	20
KDM4A	15
ENSG00000284989	0
KDM4A-AS1	4
ST3GAL3	38
ST3GAL3-AS1	0
ENSG00000233674	1
MIR6079	0
SHMT1P1	1
ARTN	1
LINC02918	5
ENSG00000288573	0
IPO13	15
ENSG00000285649	2
DPH2	6
ATP6V0B	1
B4GALT2	4
CCDC24	7
SLC6A9	10
ENSG00000230615	10
ENSG00000227163	2
KRT8P47	0
RN7SL479P	1
KLF17	4
ENSG00000233514	4
KLF18	5
ENSG00000226804	0
OOSP1P1	1
ENSG00000227994	1
ENSG00000271329	1
DMAP1	26
ERI3	19
ERI3-IT1	0
RNU6-369P	0
RNF220	62
MIR5584	0
TMEM53	2
ARMH1	6
RNU5F-1	2
RNU5D-1	0
KIF2C	11
ENSG00000225721	0
RPS8	1130
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS15AP11	1
BEST4	4
PLK3	13
DYNLT4	0
BTBD19	2
PTCH2	2
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	18
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	35
UROD	78
ZSWIM5	9
OSTCP5	0
LINC01144	2
HPDL	0
MUTYH	7
ENSG00000288208	0
TOE1	10
TESK2	4
PPIAP36	0
CCDC163	5
