Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-4/duplicates_rm/RSQ_132_sorted_q10_rmDup.bam
RNU1-3	1
ENSG00000280114	1
EIF1AXP1	4
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	31
CROCCP4	0
RNU1-4	0
MST1L	4
ENSG00000223643	1
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	1
RNU1-5P	0
ENSG00000238142	3
ENSG00000235241	0
RNU1-2	2
ENSG00000272426	0
MFAP2	1
ENSG00000286898	0
ENSG00000226526	3
ATP13A2	44
ENSG00000288636	0
SDHB	98
PADI2	143
LINC02783	2
ENSG00000282843	0
PADI1	1
PADI3	3
MIR3972	0
PADI4	169
PADI6	2
RCC2-AS1	0
RCC2	256
ARHGEF10L	20
LINC02810	0
ACTL8	0
ENSG00000284653	1
LINC01654	1
IGSF21	2
ENSG00000280222	3
IGSF21-AS1	0
ENSG00000225387	1
KLHDC7A	1
DYNLL1P3	0
ENSG00000225478	1
PAX7	6
TAS1R2	0
ALDH4A1	5
MIR4695	0
MIR1290	0
IFFO2	42
ENSG00000272084	0
UBR4	886
EMC1-AS1	7
EMC1	16
MRTO4	18
ENSG00000286064	1
AKR7L	0
AKR7A3	0
ENSG00000270728	2
AKR7A2	161
RNU6-1099P	0
SLC66A1	8
CAPZB	2499
RN7SL277P	12
MICOS10	18
RNU4-28P	0
MICOS10-DT	0
NBL1	7
MICOS10-NBL1	0
ENSG00000226396	2
HTR6	2
TMCO4	33
RNF186	0
RNF186-AS1	0
OTUD3	58
PLA2G2E	0
RN7SL304P	0
PLA2G2A	0
PLA2G5	11
PLA2G2D	1
PLA2G2F	3
ENSG00000227066	3
PLA2G2C	3
UBXN10	5
LINC01757	0
ENSG00000284710	2
VWA5B1	1
ENSG00000226664	0
LINC01141	6
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	1
CAMK2N1	12
ENSG00000289402	1
MUL1	9
RPS4XP4	2
FAM43B	1
CDA	176
PINK1	46
MIR6084	0
PINK1-AS	1
DDOST	50
KIF17	12
ENSG00000235432	0
SH2D5	2
ENSG00000233069	0
HP1BP3	1448
EIF4G3	8066
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	9
HSPE1P27	0
ENSG00000287192	0
ECE1	1422
ENSG00000236936	79
ECE1-AS1	3
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	2
NBPF2P	4
HS6ST1P1	0
CROCCP5	1
NBPF3	36
PFN1P10	0
ALPL	42
ENSG00000289715	1
LINC02596	0
RAP1GAP	7
USP48	1248
ENSG00000231978	0
LDLRAD2	2
HSPG2	29
ENSG00000232037	0
ENSG00000283234	1
CELA3B	1
ENSG00000285959	0
RN7SL386P	1
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	1
LINC00339	0
ENSG00000289694	0
CDC42-AS1	1
ENSG00000285794	0
CDC42	39
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	2
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	64
ZBTB40-IT1	2
EPHA8	1
MIR6127	0
C1QA	1
ENSG00000289692	0
C1QC	4
C1QB	14
EPHB2	6
MIR4684	0
ENSG00000225952	1
MIR4253	0
LACTBL1	1
TEX46	0
KDM1A	871
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	97
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	1
HTR1D	1
ENSG00000215381	0
LINC01355	1
ENSG00000284726	1
HNRNPR	863
ZNF436	25
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	46
ENSG00000232482	0
ASAP3	17
E2F2	49
ENSG00000235052	0
ID3	20
ENSG00000285802	0
MDS2	6
ENSG00000229239	0
RPL11	1926
ELOA-AS1	1
ELOA	162
PITHD1	241
LYPLA2	63
GALE	2
HMGCL	54
FUCA1	7
CNR2	2
BTBD6P1	1
ENSG00000232557	0
MIR378F	0
H3P1	1
PNRC2	426
SRSF10	350
ENSG00000215905	0
ENSG00000225315	0
MYOM3	13
MYOM3-AS1	0
IL22RA1	2
IFNLR1	13
GRHL3	4
LINC02800	1
GRHL3-AS1	0
STPG1	14
NIPAL3	288
ENSG00000288982	0
RCAN3AS	5
RCAN3	910
NCMAP-DT	1
NCMAP	3
ENSG00000227312	0
SRRM1	868
ENSG00000284699	0
CLIC4	3088
RNU6-1208P	2
RUNX3	216
MIR6731	0
RUNX3-AS1	1
ENSG00000261025	1
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	872
ENSG00000284602	0
ENSG00000284657	0
RSRP1	225
ENSG00000272432	1
ENSG00000261349	4
RHD	467
SDHDP6	1
ENSG00000259984	0
TMEM50A	2071
RHCE	43
ENSG00000238084	0
MACO1	161
LDLRAP1	1161
ENSG00000225643	0
MAN1C1	19
ENSG00000233478	0
SELENON	964
ENSG00000255054	0
ENSG00000228172	2
MTFR1L	362
ENSG00000272478	0
AUNIP	6
ENSG00000236528	1
PAQR7	34
STMN1	90
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	24
RNU6-110P	1
ENSG00000252190	1
ENSG00000252691	0
EXTL1	2
SLC30A2	2
ENSG00000284309	0
TRIM63	2
PDIK1L	29
FAM110D	4
C1orf232	2
ZNF593OS	0
ZNF593	0
CNKSR1	3
CATSPER4	2
ZPLD2P	1
ENSG00000278572	1
CEP85	99
ENSG00000270733	0
SH3BGRL3	13716
UBXN11	239
CD52	207
CRYBG2	4
ENSG00000225854	0
ZNF683	82
LIN28A	1
DHDDS	89
ENSG00000223583	1
DHDDS-AS1	6
HMGN2	766
DPPA2P2	0
RPS6KA1	191
MIR1976	0
RN7SL679P	4
RNU7-29P	0
ENSG00000289452	1
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	1178
PIGV	9
RN7SL165P	1
ENSG00000287810	0
ZDHHC18	48
SFN	2
GPN2	27
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	20
NUDC	482
NR0B2	0
KDF1	6
RPL12P13	0
RPL32P6	0
OSTCP2	1
TRNP1	3
TENT5B	1
SLC9A1	484
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	13
SNRPEP7	0
WDTC1-DT	0
WDTC1	428
ENSG00000243659	1
TMEM222	25
RNU6-48P	0
ACTG1P20	2
SYTL1	49
MAP3K6	18
FCN3	3
CD164L2	1
ENSG00000231207	0
GPR3	1
WASF2	1312
ENSG00000241169	0
ENSG00000237429	0
AHDC1	39
FGR	276
ENSG00000235912	1
LINC02574	0
IFI6	43
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	59
ENSG00000231344	0
RPEP3	0
STX12	138
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	92
SCARNA1	3
THEMIS2	235
RPA2	106
SMPDL3B	0
ENSG00000227050	0
XKR8	9
EYA3	290
ENSG00000238231	1
RN7SL559P	0
SPCS2P4	4
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	2
RNU6-176P	0
PTAFR	83
DNAJC8	471
ATP5IF1	411
ENSG00000270605	2
ENSG00000271398	0
SESN2	10
MED18	24
PHACTR4	510
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	39
SNHG3	3
SNORA73A	0
SNORA73B	17
PRDX3P2	1
ENSG00000279443	1
TRNAU1AP	43
SNHG12	138
SNORD99	1
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	115
RAB42	2
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	69
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	188
OPRD1	31
ENSG00000233427	1
EPB41	4713
ENSG00000225616	3
Metazoa_SRP	35
TMEM200B	0
ENSG00000225750	0
SRSF4	794
ENSG00000277916	0
MECR	10
ENSG00000237934	0
PTPRU	4
LINC01756	0
ENSG00000225011	0
ENSG00000228176	1
ENSG00000284676	0
ENSG00000270927	0
LINC01648	1
ENSG00000233372	1
ENSG00000231251	0
ENSG00000236335	1
ENSG00000231949	0
ENSG00000289710	0
MATN1	2
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	1481
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	1
SDC3	12
RN7SL371P	0
PUM1	385
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	1
SNRNP40	110
ENSG00000229447	0
ZCCHC17	1567
ENSG00000229044	0
FABP3	4
SERINC2	6
ENSG00000215899	0
RNU6-40P	0
LDC1P	1
LINC01226	5
ENSG00000229167	0
TINAGL1	8
HCRTR1	0
PEF1	106
PEF1-AS1	1
ENSG00000264078	1
COL16A1	5
ADGRB2	3
MIR4254	0
ENSG00000254545	2
SPOCD1	152
ENSG00000203620	1
ENSG00000269967	1
PTP4A2	4684
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	2
KHDRBS1	551
ENSG00000203325	4
TMEM39B	64
MIR5585	0
KPNA6	188
ENSG00000250135	0
TXLNA	184
CCDC28B	26
ENSG00000224066	0
IQCC	1
DCDC2B	0
TMEM234	9
EIF3I	145
MTMR9LP	6
FAM167B	2
LCK	158
HDAC1	223
MARCKSL1	119
ENSG00000233775	0
TSSK3	0
FAM229A	10
BSDC1	399
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	1
RN7SL122P	1
ENSG00000254553	0
ZBTB8B	2
ZBTB8A	0
ZBTB8OS	268
RBBP4	595
SYNC	5
ENSG00000224409	0
KIAA1522	12
YARS1	162
S100PBP	38
FNDC5	2
HPCA	0
TMEM54	2
ENSG00000287691	2
RNF19B	145
ENSG00000278966	9
ENSG00000217644	7
ENSG00000239670	3
ENSG00000236065	0
AK2	158
AZIN2	3
ENSG00000278997	3
TRIM62	24
ENSG00000279179	2
ENSG00000284721	1
ZNF362	294
ENSG00000270115	0
A3GALT2	1
ENSG00000225313	0
PHC2	125
MIR3605	0
RN7SKP16	0
PHC2-AS1	1
TLR12P	2
ZSCAN20	20
ENSG00000235907	0
CSMD2	8
HSPD1P14	1
HMGB4	1
CSMD2-AS1	7
RNA5SP42	1
C1orf94	0
ENSG00000270241	0
ENSG00000287703	4
MIR552	0
SMIM12	78
GJB5	4
GJB4	1
ENSG00000255811	0
GJB3	1
GJA4	2
ENSG00000230163	0
DLGAP3	4
ENSG00000284773	2
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	40
ZMYM1	63
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	1
SFPQ	800
ZMYM4	811
RN7SL503P	0
SNORA62	0
RPL5P4	2
ZMYM4-AS1	0
KIAA0319L	130
ENSG00000236274	1
NCDN	20
TFAP2E-AS1	5
TFAP2E	3
PSMB2	106
C1orf216	30
CLSPN	97
ENSG00000232335	0
AGO4	200
AGO1	1071
CFAP97P1	1
ENSG00000286899	0
ENSG00000271914	0
AGO3	143
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	23
COL8A2	1
TRAPPC3	67
MAP7D1	305
RN7SL131P	0
THRAP3	875
UBE2V2P4	0
SH3D21	7
EVA1B	0
ENSG00000286379	2
STK40	1656
LSM10	48
RNU4-27P	0
OSCP1	3
SNORA63C	0
MRPS15	86
CSF3R	122
FTLP18	0
ENSG00000284705	4
ENSG00000284720	1
ENSG00000234481	0
GRIK3	3
ENSG00000284650	0
ENSG00000223944	1
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	38
ZC3H12A	14
MIR6732	0
MEAF6	224
MIR5581	0
SNIP1	66
FTH1P1	1
ENSG00000237749	3
DNALI1	5
GNL2	138
ENSG00000284748	0
RSPO1	3
C1orf109	18
CDCA8	20
EPHA10	6
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	6
C1orf122	24
MTF1	111
ENSG00000235673	0
ENSG00000230955	0
INPP5B	274
SNORA63	0
RNU6-584P	0
SF3A3	280
RNU6-510P	0
FHL3	46
UTP11	71
POU3F1	1
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	1
ENSG00000286552	0
ENSG00000287987	1
LINC01343	2
ENSG00000275350	0
RNU6-753P	0
LINC01685	3
HSPA5P1	0
ENSG00000284632	2
RRAGC	52
ENSG00000273637	0
RRAGC-DT	5
MYCBP	131
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	364
NDUFS5	492
MACF1	2143
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	1
ENSG00000226438	0
HSPE1P8	0
BMP8A	2
OXCT2P1	0
PPIEL	2
PABPC4	295
PABPC4-AS1	1
SNORA55	0
HEYL	1
ENSG00000225903	0
NT5C1A	5
HPCAL4	13
PPIE	177
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	34
OXCT2	1
BMP8B-AS1	0
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	7
LINC02811	1
TRIT1	45
MYCL	18
MYCL-AS1	1
MFSD2A	5
ENSG00000228477	1
CAP1	5538
PPT1	42
OAZ1P1	0
RLF	228
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	35
ZMPSTE24	339
ENSG00000231296	0
COL9A2	28
ENSG00000227311	1
SMAP2	746
ENSG00000213172	2
ENSG00000284677	1
ZFP69B	7
ENSG00000260920	1
ENSG00000279667	0
ZFP69	15
EXO5-DT	0
EXO5	13
ENSG00000227278	0
ENSG00000238186	4
ZNF684	16
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	15
ENSG00000287743	0
ENSG00000237899	1
NFYC-AS1	2
NFYC	256
MIR30E	0
MIR30C1	0
KCNQ4	13
RN7SL326P	0
CITED4	11
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	58
SLFNL1-AS1	1
SLFNL1	0
SCMH1	241
RPL23AP17	0
ENSG00000287400	2
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	2
FOXO6	0
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	128
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	332
ENSG00000227527	0
RIMKLA	44
ENSG00000235002	0
ZMYND12	128
PPCS	194
CCDC30	91
RPS3AP11	0
TMSB4XP1	4
RNU6-536P	0
ENSG00000236180	0
PPIH	21
ENSG00000285728	1
ENSG00000234917	0
YBX1	4236
CLDN19	1
P3H1	26
C1orf50	10
ENSG00000283580	0
ENSG00000228452	0
TMEM269	3
SVBP	104
ERMAP	73
ZNF691-DT	0
ZNF691	15
ENSG00000233708	1
MKRN8P	0
ATP6V1E1P1	3
ENSG00000288955	0
SLC2A1	43
ATP6V0CP4	0
SLC2A1-DT	8
ENSG00000283973	2
RNU6-880P	0
ENSG00000277513	0
FAM183A	1
EBNA1BP2	86
MIR6733	0
CFAP57	5
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	10
MPL	1369
ENSG00000287113	0
CDC20-DT	12
CDC20	13
ELOVL1	29
MIR6734	0
ENSG00000288772	0
MED8	45
MED8-AS1	0
SZT2	67
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	99
KDM4A	33
ENSG00000284989	0
KDM4A-AS1	9
ST3GAL3	218
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	1
IPO13	28
ENSG00000285649	3
DPH2	12
ATP6V0B	10
B4GALT2	12
CCDC24	1
SLC6A9	13
ENSG00000230615	17
ENSG00000227163	0
KRT8P47	0
RN7SL479P	4
KLF17	2
ENSG00000233514	0
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	39
ERI3	83
ERI3-IT1	0
RNU6-369P	0
RNF220	130
MIR5584	0
TMEM53	12
ARMH1	13
RNU5F-1	2
RNU5D-1	0
KIF2C	22
ENSG00000225721	0
RPS8	2171
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS15AP11	0
BEST4	2
PLK3	9
DYNLT4	1
BTBD19	16
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	26
RNA5SP47	1
CCNB1IP1P1	0
PPIAP35	1
MRPS17P1	0
HECTD3	48
UROD	136
ZSWIM5	14
OSTCP5	0
LINC01144	1
HPDL	0
MUTYH	1
ENSG00000288208	0
TOE1	14
