Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates/PP036_sorted_q10_mrkDup.bam
Y_RNA	3654
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	43
ERRFI1-DT	4
ENSG00000232848	6
ENSG00000229305	0
ENSG00000288816	0
LINC01714	21
RNU1-7P	1
ENSG00000233645	0
RNU6-991P	0
SLC45A1	0
RERE	717
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	0
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	1056
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	1
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	0
SLC2A5	24
ENSG00000252404	0
GPR157	0
MIR34AHG	0
MIR34A	0
LNCTAM34A	13
H6PD	68
SPSB1	10
ENSG00000284652	3
LINC02606	0
RNA5SP40	0
ENSG00000235263	1
SLC25A33	12
ENSG00000231181	0
TMEM201	21
PIK3CD	477
PIK3CD-AS1	17
ENSG00000233268	4
PIK3CD-AS2	0
CLSTN1	57
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	48
ENSG00000223989	0
ENSG00000285701	0
LZIC	326
ENSG00000228150	0
NMNAT1	49
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	167
UBE4B	180
ENSG00000224340	4
PGAM1P11	0
RNU6-828P	0
KIF1B	298
ENSG00000264881	0
RNU6-37P	5
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	504
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	9
DFFA	69
ENSG00000203469	0
PEX14	18
ENSG00000287727	0
RN7SL614P	0
CASZ1	24
ENSG00000272078	0
HSPE1P24	0
C1orf127	0
CFL1P6	0
TARDBP	408
MASP2	15
SRM	125
EXOSC10	190
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	134
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	13
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	0
ENSG00000285833	0
LINC01647	15
ENSG00000284708	0
FBXO2	13
FBXO44	30
FBXO6	52
MAD2L2	79
DRAXIN	21
AGTRAP	46
C1orf167	5
C1orf167-AS1	0
MTHFR	78
CLCN6	109
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	4
ENSG00000285646	9
RNU5E-1	0
RNU5E-4P	3
KIAA2013	44
PLOD1	22
ENSG00000287384	0
MFN2	392
ENSG00000270914	0
MIIP	46
MIR6729	0
RN7SL649P	4
TNFRSF8	22
RNU6-777P	0
RPL23AP89	1
ENSG00000285604	0
MIR7846	0
TNFRSF1B	121
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	342
SNORA59A	0
LINC02766	0
DHRS3	95
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	1
ENSG00000272482	0
AADACL4	0
ENSG00000226166	0
AADACL3	33
CFAP107	13
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	12
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	14
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	2
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	7
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	1
ENSG00000259961	0
BRWD1P1	0
PDPN	0
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	788
ENSG00000289380	0
KAZN	43
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	23
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	2
TMEM51	0
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	21
FHAD1	20
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	32
EFHD2	973
CTRC	3
CELA2A	0
CELA2B	0
CASP9	55
DNAJC16	98
SCARNA21B	0
ENSG00000272510	0
AGMAT	36
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	400
RSC1A1	0
ENSG00000271742	2
PLEKHM2	166
ENSG00000237938	1
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	8
RPL12P14	0
UQCRHL	48
ENSG00000178715	1
FLJ37453	9
SPEN	863
ENSG00000270620	0
ZBTB17	51
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	0
CLCNKA	1
ENSG00000232456	0
CLCNKB	9
FAM131C	1
EPHA2	1
EPHA2-AS1	2
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	4
ANO7L1	35
ENSG00000288398	18
CPLANE2	7
MT1XP1	0
FBXO42	76
SZRD1	245
RPL22P3	4
SPATA21	2
NECAP2	435
LINC01772	0
CROCCP3	22
RNU1-1	2
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	5
RNU1-6P	0
PDE4DIPP8	7
NBPF1	235
ENSG00000271732	7
CROCCP2	28
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	4
ENSG00000280114	0
EIF1AXP1	0
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	14
CROCCP4	0
RNU1-4	11
MST1L	22
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	10
RNU1-5P	0
ENSG00000238142	17
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	6
ATP13A2	3
ENSG00000288636	0
SDHB	219
PADI2	150
LINC02783	0
ENSG00000282843	0
PADI1	5
PADI3	15
MIR3972	0
PADI4	46
PADI6	13
RCC2-AS1	0
RCC2	286
ARHGEF10L	4
LINC02810	0
ACTL8	1
ENSG00000284653	2
LINC01654	3
IGSF21	4
ENSG00000280222	19
IGSF21-AS1	13
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	16
ENSG00000225478	0
PAX7	11
TAS1R2	0
ALDH4A1	5
MIR4695	0
MIR1290	0
IFFO2	100
ENSG00000272084	0
UBR4	556
EMC1-AS1	0
EMC1	77
MRTO4	104
ENSG00000286064	0
AKR7L	0
AKR7A3	11
ENSG00000270728	0
AKR7A2	47
RNU6-1099P	1
SLC66A1	5
CAPZB	989
RN7SL277P	1
MICOS10	47
RNU4-28P	0
MICOS10-DT	0
NBL1	4
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	0
TMCO4	37
RNF186	0
RNF186-AS1	0
OTUD3	41
PLA2G2E	0
RN7SL304P	0
PLA2G2A	4
PLA2G5	0
PLA2G2D	0
PLA2G2F	2
ENSG00000227066	0
PLA2G2C	0
UBXN10	5
LINC01757	0
ENSG00000284710	0
VWA5B1	13
ENSG00000226664	13
LINC01141	9
ENSG00000226487	2
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	0
ENSG00000289402	0
MUL1	8
RPS4XP4	0
FAM43B	0
CDA	196
PINK1	75
MIR6084	0
PINK1-AS	0
DDOST	93
KIF17	24
ENSG00000235432	1
SH2D5	0
ENSG00000233069	0
HP1BP3	935
EIF4G3	949
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	1
ECE1	115
ENSG00000236936	3
ECE1-AS1	2
PPP1R11P1	0
PDE4DIPP10	8
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	1
NBPF3	27
PFN1P10	0
ALPL	1
ENSG00000289715	0
LINC02596	0
RAP1GAP	101
USP48	513
ENSG00000231978	0
LDLRAD2	0
HSPG2	62
ENSG00000232037	1
ENSG00000283234	0
CELA3B	12
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	0
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	15
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	26
ENSG00000285873	8
MIR4418	0
PPIAP34	13
ENSG00000279625	10
ZBTB40	127
ZBTB40-IT1	0
EPHA8	2
MIR6127	0
C1QA	17
ENSG00000289692	0
C1QC	73
C1QB	56
EPHB2	7
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	9
TEX46	0
KDM1A	560
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	353
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	14
ENSG00000215381	0
LINC01355	47
ENSG00000284726	0
HNRNPR	930
ZNF436	28
ZNF436-AS1	0
ENSG00000271420	0
TCEA3	120
ENSG00000232482	0
ASAP3	36
E2F2	199
ENSG00000235052	2
ID3	123
ENSG00000285802	0
MDS2	0
ENSG00000229239	0
RPL11	8283
ELOA-AS1	35
ELOA	256
PITHD1	778
LYPLA2	80
GALE	5
HMGCL	60
FUCA1	96
CNR2	24
BTBD6P1	8
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	579
SRSF10	464
ENSG00000215905	0
ENSG00000225315	0
MYOM3	41
MYOM3-AS1	0
IL22RA1	3
IFNLR1	36
GRHL3	5
LINC02800	13
GRHL3-AS1	0
STPG1	29
NIPAL3	44
ENSG00000288982	0
RCAN3AS	3
RCAN3	437
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	1144
ENSG00000284699	0
CLIC4	627
RNU6-1208P	0
RUNX3	496
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	0
MIR4425	0
LINC02793	15
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	1807
ENSG00000284602	1
ENSG00000284657	0
RSRP1	125
ENSG00000272432	0
ENSG00000261349	0
RHD	24
SDHDP6	0
ENSG00000259984	0
TMEM50A	117
RHCE	55
ENSG00000238084	0
MACO1	349
LDLRAP1	274
ENSG00000225643	0
MAN1C1	34
ENSG00000233478	10
SELENON	123
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	70
ENSG00000272478	0
AUNIP	3
ENSG00000236528	2
PAQR7	8
STMN1	143
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	52
RNU6-110P	0
ENSG00000252190	5
ENSG00000252691	0
EXTL1	1
SLC30A2	0
ENSG00000284309	0
TRIM63	3
PDIK1L	49
FAM110D	0
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	51
CATSPER4	0
ZPLD2P	0
ENSG00000278572	12
CEP85	84
ENSG00000270733	0
SH3BGRL3	2680
UBXN11	108
CD52	1099
CRYBG2	6
ENSG00000225854	0
ZNF683	65
LIN28A	6
DHDDS	49
ENSG00000223583	0
DHDDS-AS1	3
HMGN2	883
DPPA2P2	0
RPS6KA1	417
MIR1976	0
RN7SL679P	5
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	1143
PIGV	3
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	131
SFN	0
GPN2	39
ENSG00000226698	0
ENSG00000289554	1
GPATCH3	62
NUDC	1135
NR0B2	5
KDF1	12
RPL12P13	1
RPL32P6	0
OSTCP2	0
TRNP1	0
TENT5B	0
SLC9A1	98
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	7
SNRPEP7	0
WDTC1-DT	0
WDTC1	208
ENSG00000243659	0
TMEM222	11
RNU6-48P	0
ACTG1P20	22
SYTL1	99
MAP3K6	35
FCN3	15
CD164L2	5
ENSG00000231207	0
GPR3	0
WASF2	1119
ENSG00000241169	0
ENSG00000237429	0
AHDC1	20
FGR	249
ENSG00000235912	1
LINC02574	5
IFI6	18
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	1
FAM76A	70
ENSG00000231344	0
RPEP3	1
STX12	140
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	211
SCARNA1	12
THEMIS2	249
RPA2	239
SMPDL3B	45
ENSG00000227050	0
XKR8	7
EYA3	199
ENSG00000238231	0
RN7SL559P	1
SPCS2P4	2
ENSG00000228943	0
ENSG00000289576	16
ENSG00000214812	0
RNU6-176P	0
PTAFR	101
DNAJC8	427
ATP5IF1	552
ENSG00000270605	3
ENSG00000271398	0
SESN2	23
MED18	17
PHACTR4	472
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	44
SNHG3	9
SNORA73A	0
SNORA73B	69
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	38
SNHG12	37
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	114
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	224
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	215
OPRD1	18
ENSG00000233427	16
EPB41	10666
ENSG00000225616	16
Metazoa_SRP	50
TMEM200B	0
ENSG00000225750	0
SRSF4	799
ENSG00000277916	0
MECR	22
ENSG00000237934	0
PTPRU	2
LINC01756	0
ENSG00000225011	0
ENSG00000228176	10
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	3
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	6
MATN1-AS1	1
ENSG00000287510	0
LAPTM5	1305
MIR4420	0
ENSG00000229607	0
LINC01778	6
RN7SKP91	0
ENSG00000235143	1
SDC3	27
RN7SL371P	0
PUM1	448
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	167
ENSG00000229447	0
ZCCHC17	222
ENSG00000229044	0
FABP3	9
SERINC2	4
ENSG00000215899	6
RNU6-40P	0
LDC1P	2
LINC01226	13
ENSG00000229167	0
TINAGL1	11
HCRTR1	2
PEF1	105
PEF1-AS1	0
ENSG00000264078	0
COL16A1	48
ADGRB2	3
MIR4254	0
ENSG00000254545	0
SPOCD1	8
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	2328
ENSG00000288678	0
ENSG00000228634	8
ENSG00000284702	0
KHDRBS1	747
ENSG00000203325	0
TMEM39B	23
MIR5585	0
KPNA6	364
ENSG00000250135	0
TXLNA	206
CCDC28B	38
ENSG00000224066	0
IQCC	13
DCDC2B	0
TMEM234	0
EIF3I	517
MTMR9LP	9
FAM167B	7
LCK	258
HDAC1	473
MARCKSL1	247
ENSG00000233775	0
TSSK3	6
FAM229A	6
BSDC1	448
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	16
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	2
ZBTB8A	8
ZBTB8OS	167
RBBP4	355
SYNC	2
ENSG00000224409	0
KIAA1522	0
YARS1	129
S100PBP	106
FNDC5	5
HPCA	0
TMEM54	0
ENSG00000287691	0
RNF19B	169
ENSG00000278966	1
ENSG00000217644	8
ENSG00000239670	15
ENSG00000236065	0
AK2	233
AZIN2	7
ENSG00000278997	0
TRIM62	29
ENSG00000279179	12
ENSG00000284721	3
ZNF362	147
ENSG00000270115	0
A3GALT2	2
ENSG00000225313	5
PHC2	148
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	30
ENSG00000235907	0
CSMD2	67
HSPD1P14	0
HMGB4	0
CSMD2-AS1	44
RNA5SP42	17
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	40
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	11
ENSG00000230163	0
DLGAP3	15
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	2
ZMYM6	24
ZMYM1	86
RPL12P45	0
EFCAB14P1	10
ENSG00000284640	15
SFPQ	1296
ZMYM4	443
RN7SL503P	0
SNORA62	2
RPL5P4	10
ZMYM4-AS1	0
KIAA0319L	86
ENSG00000236274	7
NCDN	15
TFAP2E-AS1	0
TFAP2E	1
PSMB2	69
C1orf216	33
CLSPN	61
ENSG00000232335	0
AGO4	269
AGO1	362
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	105
ENSG00000271554	0
ENSG00000232862	0
TEKT2	2
ADPRS	15
COL8A2	1
TRAPPC3	70
MAP7D1	225
RN7SL131P	1
THRAP3	1691
UBE2V2P4	0
SH3D21	35
EVA1B	0
ENSG00000286379	9
STK40	397
LSM10	70
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	259
CSF3R	137
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	22
ENSG00000284650	0
ENSG00000223944	2
MIR4255	0
RNU6-636P	0
RNA5SP43	2
RPS29P6	0
ZC3H12A-DT	18
ZC3H12A	65
MIR6732	0
MEAF6	276
MIR5581	0
SNIP1	82
FTH1P1	7
ENSG00000237749	5
DNALI1	7
GNL2	285
ENSG00000284748	0
RSPO1	21
C1orf109	67
CDCA8	22
EPHA10	2
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	6
C1orf122	28
MTF1	203
ENSG00000235673	0
ENSG00000230955	0
INPP5B	120
SNORA63	4
RNU6-584P	0
SF3A3	517
RNU6-510P	0
FHL3	57
UTP11	88
POU3F1	1
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	7
ENSG00000275350	0
RNU6-753P	0
LINC01685	20
HSPA5P1	0
ENSG00000284632	12
RRAGC	87
ENSG00000273637	0
RRAGC-DT	0
MYCBP	27
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	183
NDUFS5	623
MACF1	1101
RNU6-608P	6
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	19
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	6
PABPC4	576
PABPC4-AS1	0
SNORA55	0
HEYL	9
ENSG00000225903	0
NT5C1A	0
HPCAL4	4
PPIE	168
ENSG00000225333	6
RNU7-121P	0
ENSG00000289711	0
BMP8B	0
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	47
MYCL	51
MYCL-AS1	0
MFSD2A	35
ENSG00000228477	1
CAP1	2452
PPT1	34
OAZ1P1	0
RLF	345
RNU6-1237P	0
TMCO2	2
ZMPSTE24-DT	7
ZMPSTE24	121
ENSG00000231296	0
COL9A2	11
ENSG00000227311	0
SMAP2	907
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	30
ENSG00000260920	32
ENSG00000279667	0
ZFP69	45
EXO5-DT	1
EXO5	5
ENSG00000227278	0
ENSG00000238186	0
ZNF684	21
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	34
ENSG00000287743	4
ENSG00000237899	0
NFYC-AS1	0
NFYC	175
MIR30E	0
MIR30C1	0
KCNQ4	21
RN7SL326P	0
CITED4	32
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	21
SLFNL1-AS1	6
SLFNL1	1
SCMH1	288
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	6
FOXO6	0
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	127
ENSG00000230881	0
ENSG00000230638	1
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	348
ENSG00000227527	0
RIMKLA	19
ENSG00000235002	0
ZMYND12	7
PPCS	301
CCDC30	62
RPS3AP11	0
TMSB4XP1	2
RNU6-536P	0
ENSG00000236180	0
PPIH	9
ENSG00000285728	23
ENSG00000234917	1
YBX1	6170
CLDN19	0
P3H1	14
C1orf50	0
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	143
ERMAP	123
ZNF691-DT	4
ZNF691	35
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	13
ENSG00000288955	0
SLC2A1	550
ATP6V0CP4	0
SLC2A1-DT	4
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	3
EBNA1BP2	243
MIR6733	0
CFAP57	1
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	32
MPL	82
ENSG00000287113	0
CDC20-DT	0
CDC20	13
ELOVL1	20
MIR6734	0
ENSG00000288772	2
MED8	39
MED8-AS1	0
SZT2	93
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	4
KDM4A	45
ENSG00000284989	0
KDM4A-AS1	10
ST3GAL3	12
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	5
LINC02918	0
ENSG00000288573	0
IPO13	14
ENSG00000285649	0
DPH2	17
ATP6V0B	36
B4GALT2	25
CCDC24	8
SLC6A9	13
ENSG00000230615	34
ENSG00000227163	0
KRT8P47	0
RN7SL479P	0
KLF17	3
ENSG00000233514	6
KLF18	6
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	59
ERI3	100
ERI3-IT1	0
RNU6-369P	0
RNF220	196
MIR5584	0
TMEM53	6
ARMH1	27
RNU5F-1	16
RNU5D-1	9
KIF2C	11
ENSG00000225721	0
RPS8	6360
SNORD55	0
SNORD46	3
SNORD38A	1
SNORD38B	0
RPS15AP11	0
BEST4	0
PLK3	6
DYNLT4	0
BTBD19	8
PTCH2	9
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	37
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	56
UROD	234
ZSWIM5	49
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	9
ENSG00000288208	0
TOE1	12
TESK2	30
PPIAP36	0
CCDC163	6
