Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates/PP084_sorted_q10_mrkDup.bam
ENSG00000289610	0
PRXL2B	16
MMEL1	5
MMEL1-AS1	2
TTC34	35
ENSG00000285945	0
ENSG00000283259	3
ENSG00000233234	2
ENSG00000287396	0
ENSG00000231630	0
ENSG00000284745	4
ACTRT2	1
PRDM16-DT	7
PRDM16	10
MIR4251	0
ENSG00000226286	1
ENSG00000279839	2
ENSG00000272235	0
ENSG00000287828	0
ENSG00000286518	53
ARHGEF16	3
ENSG00000272088	4
MEGF6	9
MIR551A	0
ENSG00000238260	1
TPRG1L	59
WRAP73	14
TP73	17
TP73-AS3	0
TP73-AS2	0
TP73-AS1	31
ENSG00000276189	0
CCDC27	15
SMIM1	26
LRRC47	26
RN7SL574P	0
ENSG00000272153	0
CEP104	61
DFFB	9
C1orf174	28
LINC01134	24
LINC01346	12
LINC01345	2
LINC02780	0
ENSG00000284703	8
EEF1DP6	0
LINC01777	0
ENSG00000284694	7
ENSG00000227169	0
LINC01646	14
AJAP1	29
ENSG00000287586	7
ENSG00000284739	2
LINC02781	7
LINC02782	0
ENSG00000284616	0
ENSG00000284692	1
ENSG00000284666	0
ENSG00000260972	7
ENSG00000283356	0
ENSG00000236948	13
ENSG00000264341	0
MIR4689	0
NPHP4	63
KCNAB2	59
CHD5	57
ENSG00000285629	0
RPL22	654
RNF207-AS1	0
RNF207	17
ICMT	15
ICMT-DT	2
HES3	0
GPR153	21
ACOT7	60
ENSG00000271746	1
HES2	9
ESPN	140
MIR4252	0
ENSG00000231868	0
TNFRSF25	18
PLEKHG5	21
NOL9	27
RNU6-731P	0
ENSG00000229519	0
TAS1R1	4
ZBTB48	7
KLHL21	52
PHF13	20
THAP3	3
DNAJC11	24
LINC01672	4
ENSG00000284744	0
CAMTA1-DT	3
CAMTA1	358
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	1
CAMTA1-AS1	4
ENSG00000270171	5
ENSG00000270035	0
ENSG00000269978	0
VAMP3	339
ENSG00000269925	0
PER3	56
ENSG00000236266	0
UTS2	1
TNFRSF9	35
ENSG00000270330	0
PARK7	161
Y_RNA	2521
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	30
ERRFI1-DT	12
ENSG00000232848	2
ENSG00000229305	6
ENSG00000288816	0
LINC01714	9
RNU1-7P	8
ENSG00000233645	7
RNU6-991P	0
SLC45A1	9
RERE	256
RERE-AS1	4
ENSG00000221083	0
ENSG00000270282	2
RPL7P11	1
RPL7P7	1
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	4
ENO1	460
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	1
ENSG00000232208	9
ENSG00000232663	0
CA6	32
RN7SL451P	0
SLC2A7	1
SLC2A5	17
ENSG00000252404	0
GPR157	22
MIR34AHG	15
MIR34A	0
LNCTAM34A	27
H6PD	32
SPSB1	68
ENSG00000284652	2
LINC02606	1
RNA5SP40	0
ENSG00000235263	9
SLC25A33	2
ENSG00000231181	0
TMEM201	33
PIK3CD	114
PIK3CD-AS1	6
ENSG00000233268	7
PIK3CD-AS2	7
CLSTN1	33
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	52
ENSG00000223989	0
ENSG00000285701	2
LZIC	178
ENSG00000228150	0
NMNAT1	39
RN7SKP269	9
TMEM274P	3
MIR5697	0
ENSG00000241326	0
RBP7	44
UBE4B	94
ENSG00000224340	0
PGAM1P11	5
RNU6-828P	0
KIF1B	161
ENSG00000264881	0
RNU6-37P	1
RN7SL731P	0
ENSG00000284735	5
ENSG00000284642	5
PGD	217
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	16
ENSG00000203469	0
PEX14	30
ENSG00000287727	3
RN7SL614P	0
CASZ1	17
ENSG00000272078	2
HSPE1P24	0
C1orf127	16
CFL1P6	6
TARDBP	165
MASP2	9
SRM	24
EXOSC10	61
ENSG00000226849	0
EXOSC10-AS1	1
MTOR	92
MTOR-AS1	12
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	35
UBE2V2P3	2
ENSG00000284646	0
MTCYBP45	0
DISP3	20
ENSG00000285833	0
LINC01647	2
ENSG00000284708	0
FBXO2	16
FBXO44	9
FBXO6	6
MAD2L2	31
DRAXIN	26
AGTRAP	27
C1orf167	10
C1orf167-AS1	7
MTHFR	30
CLCN6	40
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	2
SBF1P2	9
ENSG00000285646	211
RNU5E-1	0
RNU5E-4P	1
KIAA2013	10
PLOD1	17
ENSG00000287384	9
MFN2	371
ENSG00000270914	0
MIIP	15
MIR6729	0
RN7SL649P	0
TNFRSF8	51
RNU6-777P	0
RPL23AP89	12
ENSG00000285604	9
MIR7846	0
TNFRSF1B	21
MIR4632	0
RPL10P17	0
SNORA70	12
VPS13D	119
SNORA59A	0
LINC02766	4
DHRS3	62
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	0
ENSG00000272482	3
AADACL4	24
ENSG00000226166	0
AADACL3	6
CFAP107	6
PRAMEF12	0
PRAMEF1	4
LINC01784	0
PRAMEF11	0
PRAMEF30P	1
HNRNPCL1	0
PRAMEF2	12
PRAMEF4	9
PRAMEF10	19
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	1
HNRNPCL3	7
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	9
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	11
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	3
PRAMEF15	11
ENSG00000228229	1
PRAMEF14	2
PRAMEF19	4
PRAMEF17	1
PRAMEF20	11
LRRC38	1
ENSG00000259961	0
BRWD1P1	0
PDPN	12
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	3
PRDM2	271
ENSG00000289380	0
KAZN	41
RNU6-1265P	0
ENSG00000231606	3
KAZN-AS1	11
TBCAP2	0
ENSG00000287756	5
TMEM51-AS1	29
TMEM51	2
TMEM51-AS2	1
MFFP1	10
ZBTB2P1	3
FHAD1	79
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	25
EFHD2	221
CTRC	17
CELA2A	0
CELA2B	6
CASP9	25
DNAJC16	155
SCARNA21B	0
ENSG00000272510	0
AGMAT	16
ENSG00000237301	8
CHCHD2P6	6
RNU7-179P	0
CD24P1	0
DDI2	235
RSC1A1	4
ENSG00000271742	1
PLEKHM2	46
ENSG00000237938	4
SLC25A34	8
SLC25A34-AS1	0
TMEM82	2
FBLIM1	7
RPL12P14	2
UQCRHL	30
ENSG00000178715	0
FLJ37453	6
SPEN	252
ENSG00000270620	0
ZBTB17	6
ENSG00000234607	6
ENSG00000231353	0
ENSG00000275503	9
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	38
CLCNKA	3
ENSG00000232456	0
CLCNKB	13
FAM131C	1
EPHA2	31
EPHA2-AS1	1
ENSG00000224621	8
ARHGEF19-AS1	0
ARHGEF19	2
ANO7L1	15
ENSG00000288398	16
CPLANE2	6
MT1XP1	0
FBXO42	13
SZRD1	109
RPL22P3	0
SPATA21	3
NECAP2	57
LINC01772	5
CROCCP3	15
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	9
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	0
NBPF1	77
ENSG00000271732	24
CROCCP2	57
ENSG00000283773	0
MST1P2	22
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	1
ESPNP	3
ENSG00000279151	0
ENSG00000282740	0
CROCC	30
CROCCP4	0
RNU1-4	7
MST1L	21
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	25
RNU1-5P	0
ENSG00000238142	0
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	2
ENSG00000286898	0
ENSG00000226526	40
ATP13A2	25
ENSG00000288636	0
SDHB	70
PADI2	33
LINC02783	18
ENSG00000282843	6
PADI1	30
PADI3	6
MIR3972	0
PADI4	105
PADI6	21
RCC2-AS1	0
RCC2	79
ARHGEF10L	29
LINC02810	0
ACTL8	6
ENSG00000284653	12
LINC01654	4
IGSF21	22
ENSG00000280222	46
IGSF21-AS1	2
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	2
ENSG00000225478	0
PAX7	14
TAS1R2	17
ALDH4A1	28
MIR4695	0
MIR1290	0
IFFO2	44
ENSG00000272084	0
UBR4	463
EMC1-AS1	0
EMC1	51
MRTO4	9
ENSG00000286064	0
AKR7L	9
AKR7A3	7
ENSG00000270728	0
AKR7A2	6
RNU6-1099P	0
SLC66A1	13
CAPZB	378
RN7SL277P	1
MICOS10	32
RNU4-28P	0
MICOS10-DT	2
NBL1	6
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	5
TMCO4	8
RNF186	2
RNF186-AS1	0
OTUD3	19
PLA2G2E	10
RN7SL304P	3
PLA2G2A	1
PLA2G5	31
PLA2G2D	7
PLA2G2F	17
ENSG00000227066	5
PLA2G2C	16
UBXN10	23
LINC01757	0
ENSG00000284710	19
VWA5B1	18
ENSG00000226664	0
LINC01141	21
ENSG00000226487	6
ENSG00000284641	7
ENSG00000284743	0
CAMK2N1	21
ENSG00000289402	3
MUL1	0
RPS4XP4	0
FAM43B	10
CDA	9
PINK1	105
MIR6084	0
PINK1-AS	9
DDOST	9
KIF17	19
ENSG00000235432	4
SH2D5	10
ENSG00000233069	0
HP1BP3	716
EIF4G3	1023
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	6
HSPE1P27	0
ENSG00000287192	4
ECE1	183
ENSG00000236936	16
ECE1-AS1	11
PPP1R11P1	0
PDE4DIPP10	2
ENSG00000236009	7
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	12
PFN1P10	0
ALPL	11
ENSG00000289715	0
LINC02596	0
RAP1GAP	191
USP48	346
ENSG00000231978	0
LDLRAD2	11
HSPG2	77
ENSG00000232037	0
ENSG00000283234	2
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	7
RN7SL186P	0
RNU6-776P	0
LINC01635	9
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	75
CDC42-IT1	9
MPHOSPH6P1	4
WNT4	17
ENSG00000285873	1
MIR4418	0
PPIAP34	0
ENSG00000279625	2
ZBTB40	55
ZBTB40-IT1	0
EPHA8	19
MIR6127	0
C1QA	4
ENSG00000289692	0
C1QC	10
C1QB	19
EPHB2	42
MIR4684	0
ENSG00000225952	2
MIR4253	0
LACTBL1	6
TEX46	12
KDM1A	165
ENSG00000240553	1
MIR3115	0
ENSG00000266802	0
LUZP1	79
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	5
HTR1D	4
ENSG00000215381	0
LINC01355	0
ENSG00000284726	13
HNRNPR	187
ZNF436	21
ZNF436-AS1	6
ENSG00000271420	0
TCEA3	27
ENSG00000232482	0
ASAP3	16
E2F2	252
ENSG00000235052	9
ID3	29
ENSG00000285802	2
MDS2	15
ENSG00000229239	3
RPL11	999
ELOA-AS1	16
ELOA	42
PITHD1	511
LYPLA2	8
GALE	12
HMGCL	8
FUCA1	3
CNR2	11
BTBD6P1	2
ENSG00000232557	11
MIR378F	0
H3P1	5
PNRC2	143
SRSF10	203
ENSG00000215905	0
ENSG00000225315	0
MYOM3	77
MYOM3-AS1	0
IL22RA1	12
IFNLR1	16
GRHL3	5
LINC02800	18
GRHL3-AS1	8
STPG1	45
NIPAL3	92
ENSG00000288982	0
RCAN3AS	3
RCAN3	242
NCMAP-DT	0
NCMAP	25
ENSG00000227312	0
SRRM1	311
ENSG00000284699	7
CLIC4	421
RNU6-1208P	1
RUNX3	43
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	1
MIR4425	0
LINC02793	16
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	3
SYF2	569
ENSG00000284602	8
ENSG00000284657	0
RSRP1	40
ENSG00000272432	1
ENSG00000261349	0
RHD	22
SDHDP6	0
ENSG00000259984	0
TMEM50A	260
RHCE	42
ENSG00000238084	1
MACO1	118
LDLRAP1	180
ENSG00000225643	0
MAN1C1	59
ENSG00000233478	0
SELENON	66
ENSG00000255054	0
ENSG00000228172	5
MTFR1L	71
ENSG00000272478	0
AUNIP	16
ENSG00000236528	4
PAQR7	8
STMN1	88
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	26
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	3
SLC30A2	29
ENSG00000284309	2
TRIM63	15
PDIK1L	23
FAM110D	6
C1orf232	6
ZNF593OS	0
ZNF593	0
CNKSR1	11
CATSPER4	7
ZPLD2P	6
ENSG00000278572	2
CEP85	62
ENSG00000270733	0
SH3BGRL3	3614
UBXN11	99
CD52	70
CRYBG2	17
ENSG00000225854	0
ZNF683	27
LIN28A	1
DHDDS	53
ENSG00000223583	0
DHDDS-AS1	4
HMGN2	269
DPPA2P2	0
RPS6KA1	86
MIR1976	0
RN7SL679P	3
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	4
ARID1A	299
PIGV	27
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	33
SFN	3
GPN2	23
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	10
NUDC	238
NR0B2	3
KDF1	3
RPL12P13	0
RPL32P6	0
OSTCP2	1
TRNP1	2
TENT5B	0
SLC9A1	64
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	0
SNRPEP7	0
WDTC1-DT	0
WDTC1	128
ENSG00000243659	0
TMEM222	3
RNU6-48P	0
ACTG1P20	0
SYTL1	12
MAP3K6	16
FCN3	11
CD164L2	2
ENSG00000231207	0
GPR3	0
WASF2	997
ENSG00000241169	0
ENSG00000237429	0
AHDC1	42
FGR	54
ENSG00000235912	0
LINC02574	4
IFI6	81
ENSG00000225886	1
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	1
FAM76A	29
ENSG00000231344	0
RPEP3	0
STX12	93
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	3
PPP1R8	36
SCARNA1	6
THEMIS2	36
RPA2	85
SMPDL3B	1
ENSG00000227050	0
XKR8	15
EYA3	88
ENSG00000238231	0
RN7SL559P	1
SPCS2P4	5
ENSG00000228943	0
ENSG00000289576	4
ENSG00000214812	0
RNU6-176P	0
PTAFR	26
DNAJC8	242
ATP5IF1	224
ENSG00000270605	2
ENSG00000271398	0
SESN2	24
MED18	20
PHACTR4	170
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	25
SNHG3	0
SNORA73A	0
SNORA73B	29
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	15
SNHG12	16
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	63
RAB42	8
TAF12-DT	1
ENSG00000270103	0
RNU11	0
GMEB1	21
ENSG00000252777	5
ENSG00000289291	3
YTHDF2	127
OPRD1	34
ENSG00000233427	0
EPB41	9878
ENSG00000225616	5
Metazoa_SRP	111
TMEM200B	1
ENSG00000225750	0
SRSF4	233
ENSG00000277916	0
MECR	11
ENSG00000237934	0
PTPRU	27
LINC01756	9
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	11
ENSG00000270927	0
LINC01648	2
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	8
ENSG00000231949	0
ENSG00000289710	6
MATN1	13
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	261
MIR4420	0
ENSG00000229607	1
LINC01778	7
RN7SKP91	0
ENSG00000235143	6
SDC3	17
RN7SL371P	0
PUM1	114
ENSG00000237329	4
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	1
NKAIN1	9
SNRNP40	74
ENSG00000229447	0
ZCCHC17	279
ENSG00000229044	2
FABP3	1
SERINC2	20
ENSG00000215899	2
RNU6-40P	0
LDC1P	9
LINC01226	10
ENSG00000229167	1
TINAGL1	13
HCRTR1	1
PEF1	46
PEF1-AS1	7
ENSG00000264078	0
COL16A1	70
ADGRB2	6
MIR4254	0
ENSG00000254545	0
SPOCD1	70
ENSG00000203620	0
ENSG00000269967	2
PTP4A2	1450
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	5
KHDRBS1	124
ENSG00000203325	2
TMEM39B	15
MIR5585	0
KPNA6	224
ENSG00000250135	0
TXLNA	61
CCDC28B	10
ENSG00000224066	0
IQCC	18
DCDC2B	0
TMEM234	11
EIF3I	49
MTMR9LP	8
FAM167B	10
LCK	65
HDAC1	52
MARCKSL1	68
ENSG00000233775	0
TSSK3	0
FAM229A	4
BSDC1	306
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	21
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	9
ZBTB8A	2
ZBTB8OS	131
RBBP4	177
SYNC	11
ENSG00000224409	3
KIAA1522	20
YARS1	79
S100PBP	26
FNDC5	14
HPCA	1
TMEM54	1
ENSG00000287691	1
RNF19B	50
ENSG00000278966	0
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	85
AZIN2	20
ENSG00000278997	4
TRIM62	17
ENSG00000279179	15
ENSG00000284721	4
ZNF362	45
ENSG00000270115	0
A3GALT2	2
ENSG00000225313	10
PHC2	39
MIR3605	0
RN7SKP16	0
PHC2-AS1	3
TLR12P	2
ZSCAN20	53
ENSG00000235907	2
CSMD2	1520
HSPD1P14	0
HMGB4	2
CSMD2-AS1	33
RNA5SP42	13
C1orf94	17
ENSG00000270241	2
ENSG00000287703	7
MIR552	0
SMIM12	45
GJB5	10
GJB4	1
ENSG00000255811	1
GJB3	17
GJA4	2
ENSG00000230163	0
DLGAP3	4
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	5
ZMYM1	28
RPL12P45	0
EFCAB14P1	9
ENSG00000284640	0
SFPQ	333
ZMYM4	274
RN7SL503P	0
SNORA62	3
RPL5P4	12
ZMYM4-AS1	0
KIAA0319L	75
ENSG00000236274	8
NCDN	8
TFAP2E-AS1	1
TFAP2E	17
PSMB2	53
C1orf216	155
CLSPN	78
ENSG00000232335	0
AGO4	67
AGO1	143
CFAP97P1	0
ENSG00000286899	6
ENSG00000271914	0
AGO3	86
ENSG00000271554	0
ENSG00000232862	0
TEKT2	4
ADPRS	7
COL8A2	0
TRAPPC3	11
MAP7D1	55
RN7SL131P	1
THRAP3	540
UBE2V2P4	0
SH3D21	26
EVA1B	0
ENSG00000286379	42
STK40	269
LSM10	26
RNU4-27P	0
OSCP1	7
SNORA63C	3
MRPS15	52
CSF3R	50
FTLP18	0
ENSG00000284705	0
ENSG00000284720	1
ENSG00000234481	4
GRIK3	29
ENSG00000284650	12
ENSG00000223944	11
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	24
ZC3H12A	7
MIR6732	0
MEAF6	78
MIR5581	0
SNIP1	41
FTH1P1	1
ENSG00000237749	0
DNALI1	17
GNL2	47
ENSG00000284748	0
RSPO1	11
C1orf109	44
CDCA8	33
EPHA10	7
ACTN4P2	0
ENSG00000227416	0
MANEAL	7
ENSG00000233728	0
YRDC	18
C1orf122	6
MTF1	54
ENSG00000235673	4
ENSG00000230955	0
INPP5B	107
SNORA63	0
RNU6-584P	0
SF3A3	139
RNU6-510P	3
FHL3	5
UTP11	62
POU3F1	5
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	21
ENSG00000286552	3
ENSG00000287987	0
LINC01343	27
ENSG00000275350	0
RNU6-753P	0
LINC01685	4
HSPA5P1	3
ENSG00000284632	10
RRAGC	14
ENSG00000273637	0
RRAGC-DT	26
MYCBP	31
ENSG00000274944	0
GJA9	0
RHBDL2	5
RNU6-605P	2
EIF1P2	0
AKIRIN1	104
NDUFS5	233
MACF1	717
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	7
HSPE1P8	0
BMP8A	12
OXCT2P1	0
PPIEL	24
PABPC4	138
PABPC4-AS1	2
SNORA55	0
HEYL	10
ENSG00000225903	0
NT5C1A	34
HPCAL4	29
PPIE	84
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	13
OXCT2	1
BMP8B-AS1	0
ENSG00000261798	1
ENSG00000229213	0
ENSG00000284719	1
LINC02811	0
TRIT1	33
MYCL	36
MYCL-AS1	0
MFSD2A	21
ENSG00000228477	1
CAP1	1253
PPT1	21
OAZ1P1	1
RLF	70
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	5
ZMPSTE24	88
ENSG00000231296	0
COL9A2	29
ENSG00000227311	0
SMAP2	251
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	0
ENSG00000260920	17
ENSG00000279667	0
ZFP69	13
EXO5-DT	8
EXO5	6
ENSG00000227278	0
ENSG00000238186	0
ZNF684	16
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	6
ENSG00000287743	14
ENSG00000237899	0
NFYC-AS1	6
NFYC	67
MIR30E	1
MIR30C1	0
KCNQ4	4
RN7SL326P	5
CITED4	1
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	3
CTPS1	61
SLFNL1-AS1	5
SLFNL1	3
SCMH1	98
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	11
ENSG00000213987	0
ENSG00000286640	5
FOXO6	1
FOXO6-AS1	0
RNA5SP45	3
EDN2	31
HIVEP3	61
ENSG00000230881	0
ENSG00000230638	3
ENSG00000284895	0
ENSG00000287587	14
HNRNPFP1	0
ENSG00000228776	3
GUCA2B	0
GUCA2A	1
FOXJ3	139
ENSG00000227527	0
RIMKLA	33
ENSG00000235002	1
ZMYND12	37
PPCS	123
CCDC30	100
RPS3AP11	0
TMSB4XP1	5
RNU6-536P	0
ENSG00000236180	0
PPIH	6
ENSG00000285728	3
ENSG00000234917	3
YBX1	3001
CLDN19	6
P3H1	43
C1orf50	13
ENSG00000283580	0
ENSG00000228452	0
TMEM269	13
SVBP	216
ERMAP	113
ZNF691-DT	24
ZNF691	11
ENSG00000233708	2
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	303
ATP6V0CP4	0
SLC2A1-DT	9
ENSG00000283973	3
RNU6-880P	0
ENSG00000277513	0
FAM183A	10
EBNA1BP2	29
MIR6733	0
CFAP57	18
RNA5SP46	1
TMEM125	27
C1orf210	3
TIE1	16
MPL	69
ENSG00000287113	14
CDC20-DT	14
CDC20	4
ELOVL1	13
MIR6734	0
ENSG00000288772	0
MED8	41
MED8-AS1	0
SZT2	50
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	11
PTPRF	78
KDM4A	9
ENSG00000284989	0
KDM4A-AS1	11
ST3GAL3	127
ST3GAL3-AS1	0
ENSG00000233674	2
MIR6079	0
SHMT1P1	6
ARTN	0
LINC02918	1
ENSG00000288573	2
IPO13	16
ENSG00000285649	4
DPH2	5
ATP6V0B	34
B4GALT2	38
CCDC24	0
SLC6A9	38
ENSG00000230615	50
ENSG00000227163	3
KRT8P47	0
RN7SL479P	3
KLF17	34
ENSG00000233514	0
KLF18	1
ENSG00000226804	5
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	3
DMAP1	32
ERI3	1
ERI3-IT1	0
RNU6-369P	0
RNF220	74
MIR5584	0
TMEM53	15
ARMH1	4
RNU5F-1	28
RNU5D-1	1
KIF2C	44
ENSG00000225721	0
RPS8	611
SNORD55	0
SNORD46	2
SNORD38A	2
SNORD38B	0
RPS15AP11	2
BEST4	10
PLK3	13
DYNLT4	0
BTBD19	7
PTCH2	2
RNU5E-6P	0
ENSG00000226499	2
EIF2B3	9
RNA5SP47	0
CCNB1IP1P1	11
PPIAP35	0
MRPS17P1	1
HECTD3	70
UROD	82
ZSWIM5	44
OSTCP5	0
LINC01144	7
HPDL	0
MUTYH	27
ENSG00000288208	0
TOE1	4
TESK2	21
PPIAP36	0
CCDC163	12
MMACHC	5
PRDX1	28
