Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-5/duplicates_rm/RSQ_184_sorted_q10_rmDup.bam
ENSG00000272106	7
MIB2	44
MMP23B	4
CDK11B	133
ENSG00000272004	1
SLC35E2B	27
ENSG00000269737	2
MMP23A	0
CDK11A	5
ENSG00000268575	5
ENSG00000227775	10
SLC35E2A	16
NADK	85
GNB1	2209
GNB1-DT	1
CALML6	7
TMEM52	6
CFAP74	33
ENSG00000233542	4
GABRD	14
PRKCZ-DT	4
PRKCZ	34
ENSG00000271806	8
PRKCZ-AS1	4
FAAP20	68
ENSG00000234396	1
SKI	132
ENSG00000287356	11
MORN1	17
ENSG00000272161	0
ENSG00000269896	4
ENSG00000272420	0
RER1	32
PEX10	4
PLCH2	21
ENSG00000224387	1
ENSG00000229393	0
PANK4	6
HES5	1
ENSG00000272449	11
TNFRSF14-AS1	6
TNFRSF14	94
ENSG00000225931	2
ENSG00000228037	5
ENSG00000289610	0
PRXL2B	26
MMEL1	28
MMEL1-AS1	0
TTC34	19
ENSG00000285945	0
ENSG00000283259	7
ENSG00000233234	2
ENSG00000287396	1
ENSG00000231630	1
ENSG00000284745	9
ACTRT2	5
PRDM16-DT	14
PRDM16	25
MIR4251	1
ENSG00000226286	1
ENSG00000279839	7
ENSG00000272235	11
ENSG00000287828	0
ENSG00000286518	6
ARHGEF16	18
ENSG00000272088	1
MEGF6	41
MIR551A	1
ENSG00000238260	9
TPRG1L	68
WRAP73	20
TP73	18
TP73-AS3	1
TP73-AS2	0
TP73-AS1	23
ENSG00000276189	0
CCDC27	10
SMIM1	23
LRRC47	26
RN7SL574P	0
ENSG00000272153	0
CEP104	85
DFFB	28
C1orf174	75
LINC01134	16
LINC01346	18
LINC01345	7
LINC02780	6
ENSG00000284703	6
EEF1DP6	2
LINC01777	5
ENSG00000284694	3
ENSG00000227169	2
LINC01646	9
AJAP1	31
ENSG00000287586	9
ENSG00000284739	2
LINC02781	9
LINC02782	2
ENSG00000284616	2
ENSG00000284692	4
ENSG00000284666	2
ENSG00000260972	1
ENSG00000283356	1
ENSG00000236948	3
ENSG00000264341	2
MIR4689	1
NPHP4	40
KCNAB2	119
CHD5	26
ENSG00000285629	2
RPL22	62
RNF207-AS1	3
RNF207	9
ICMT	19
ICMT-DT	7
HES3	1
GPR153	12
ACOT7	98
ENSG00000271746	1
HES2	16
ESPN	27
MIR4252	0
ENSG00000231868	0
TNFRSF25	16
PLEKHG5	25
NOL9	43
RNU6-731P	0
ENSG00000229519	1
TAS1R1	4
ZBTB48	12
KLHL21	19
PHF13	6
THAP3	16
DNAJC11	59
LINC01672	4
ENSG00000284744	1
CAMTA1-DT	1
CAMTA1	912
ENSG00000227950	2
ENSG00000237365	2
RNU1-8P	1
CAMTA1-IT1	0
CAMTA1-AS2	4
CAMTA1-AS1	2
ENSG00000270171	12
ENSG00000270035	2
ENSG00000269978	0
VAMP3	942
ENSG00000269925	2
PER3	115
ENSG00000236266	0
UTS2	4
TNFRSF9	17
ENSG00000270330	1
PARK7	713
Y_RNA	685
ENSG00000284747	15
ENSG00000284716	0
ERRFI1	16
ERRFI1-DT	9
ENSG00000232848	2
ENSG00000229305	1
ENSG00000288816	2
LINC01714	6
RNU1-7P	2
ENSG00000233645	0
RNU6-991P	2
SLC45A1	11
RERE	390
RERE-AS1	8
ENSG00000221083	2
ENSG00000270282	3
RPL7P11	7
RPL7P7	1
ENSG00000226545	3
ENSG00000228423	2
RPL23AP19	1
ENO1	836
MIR6728	0
ENO1-AS1	3
RNU6-304P	0
HMGN2P17	1
ENSG00000232208	4
ENSG00000232663	0
CA6	20
RN7SL451P	1
SLC2A7	10
SLC2A5	42
ENSG00000252404	0
GPR157	19
MIR34AHG	19
MIR34A	0
LNCTAM34A	6
H6PD	22
SPSB1	43
ENSG00000284652	6
LINC02606	15
RNA5SP40	1
ENSG00000235263	2
SLC25A33	17
ENSG00000231181	1
TMEM201	17
PIK3CD	139
PIK3CD-AS1	7
ENSG00000233268	2
PIK3CD-AS2	5
CLSTN1	32
MZT1P1	0
ENSG00000280113	2
CTNNBIP1	76
ENSG00000223989	0
ENSG00000285701	2
LZIC	663
ENSG00000228150	1
NMNAT1	33
RN7SKP269	0
TMEM274P	3
MIR5697	0
ENSG00000241326	0
RBP7	40
UBE4B	146
ENSG00000224340	1
PGAM1P11	0
RNU6-828P	0
KIF1B	166
ENSG00000264881	0
RNU6-37P	0
RN7SL731P	0
ENSG00000284735	10
ENSG00000284642	3
PGD	701
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	3
DFFA	25
ENSG00000203469	0
PEX14	20
ENSG00000287727	10
RN7SL614P	1
CASZ1	27
ENSG00000272078	2
HSPE1P24	0
C1orf127	17
CFL1P6	4
TARDBP	122
MASP2	5
SRM	27
EXOSC10	78
ENSG00000226849	1
EXOSC10-AS1	3
MTOR	92
MTOR-AS1	3
RNU6-537P	0
ANGPTL7	10
RNU6-291P	0
RPL39P6	2
UBIAD1	15
UBE2V2P3	1
ENSG00000284646	5
MTCYBP45	1
DISP3	15
ENSG00000285833	0
LINC01647	8
ENSG00000284708	4
FBXO2	25
FBXO44	15
FBXO6	13
MAD2L2	50
DRAXIN	16
AGTRAP	21
C1orf167	8
C1orf167-AS1	0
MTHFR	57
CLCN6	77
ENSG00000276470	0
ENSG00000278852	0
NPPA	2
ENSG00000275915	0
NPPB	1
SBF1P2	3
ENSG00000285646	5
RNU5E-1	0
RNU5E-4P	0
KIAA2013	68
PLOD1	53
ENSG00000287384	2
MFN2	880
ENSG00000270914	1
MIIP	17
MIR6729	0
RN7SL649P	0
TNFRSF8	26
RNU6-777P	1
RPL23AP89	1
ENSG00000285604	5
MIR7846	0
TNFRSF1B	22
MIR4632	1
RPL10P17	0
SNORA70	1
VPS13D	173
SNORA59A	0
LINC02766	9
DHRS3	47
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	8
ENSG00000272482	4
AADACL4	9
ENSG00000226166	0
AADACL3	16
CFAP107	14
PRAMEF12	8
PRAMEF1	10
LINC01784	2
PRAMEF11	4
PRAMEF30P	1
HNRNPCL1	5
PRAMEF2	4
PRAMEF4	4
PRAMEF10	4
PRAMEF7	2
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	3
PRAMEF27	7
HNRNPCL3	0
PRAMEF25	2
PRAMEF34P	0
PRAMEF35P	1
HNRNPCL2	3
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	4
PRAMEF31P	5
PRAMEF5	5
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	11
PRAMEF15	3
ENSG00000228229	2
PRAMEF14	6
PRAMEF19	4
PRAMEF17	2
PRAMEF20	10
LRRC38	3
ENSG00000259961	2
BRWD1P1	3
PDPN	7
RNA5SP41	0
ENSG00000237445	2
ENSG00000253085	0
PRDM2	307
ENSG00000289380	2
KAZN	60
RNU6-1265P	1
ENSG00000231606	5
KAZN-AS1	20
TBCAP2	0
ENSG00000287756	7
TMEM51-AS1	13
TMEM51	5
TMEM51-AS2	4
MFFP1	0
ZBTB2P1	1
FHAD1	56
FHAD1-AS1	2
ENSG00000236045	3
EFHD2-AS1	8
EFHD2	414
CTRC	11
CELA2A	4
CELA2B	5
CASP9	104
DNAJC16	609
SCARNA21B	0
ENSG00000272510	0
AGMAT	15
ENSG00000237301	7
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	189
RSC1A1	0
ENSG00000271742	0
PLEKHM2	76
ENSG00000237938	4
SLC25A34	6
SLC25A34-AS1	1
TMEM82	3
FBLIM1	8
RPL12P14	6
UQCRHL	17
ENSG00000178715	0
FLJ37453	14
SPEN	335
ENSG00000270620	0
ZBTB17	21
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	3
TBC1D3P6	2
SRARP	9
ENSG00000233078	0
HSPB7	3
CLCNKA	22
ENSG00000232456	0
CLCNKB	23
FAM131C	2
EPHA2	12
EPHA2-AS1	1
ENSG00000224621	2
ARHGEF19-AS1	0
ARHGEF19	10
ANO7L1	14
ENSG00000288398	8
CPLANE2	4
MT1XP1	1
FBXO42	46
SZRD1	130
RPL22P3	2
SPATA21	7
NECAP2	112
LINC01772	4
CROCCP3	22
RNU1-1	12
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	1
LINC01783	3
RNU1-6P	0
PDE4DIPP8	2
NBPF1	66
ENSG00000271732	10
CROCCP2	70
ENSG00000283773	0
MST1P2	14
ENSG00000282143	0
RNU1-3	1
ENSG00000280114	1
EIF1AXP1	3
ESPNP	14
ENSG00000279151	3
ENSG00000282740	0
CROCC	33
CROCCP4	1
RNU1-4	0
MST1L	13
ENSG00000223643	0
PDE4DIPP9	1
MIR3675	0
ENSG00000228549	17
RNU1-5P	0
ENSG00000238142	2
ENSG00000235241	0
RNU1-2	1
ENSG00000272426	0
MFAP2	4
ENSG00000286898	1
ENSG00000226526	1
ATP13A2	28
ENSG00000288636	0
SDHB	97
PADI2	90
LINC02783	13
ENSG00000282843	0
PADI1	11
PADI3	9
MIR3972	0
PADI4	196
PADI6	15
RCC2-AS1	0
RCC2	111
ARHGEF10L	47
LINC02810	1
ACTL8	6
ENSG00000284653	6
LINC01654	7
IGSF21	20
ENSG00000280222	14
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	13
DYNLL1P3	0
ENSG00000225478	0
PAX7	16
TAS1R2	11
ALDH4A1	13
MIR4695	0
MIR1290	1
IFFO2	33
ENSG00000272084	3
UBR4	479
EMC1-AS1	0
EMC1	47
MRTO4	23
ENSG00000286064	2
AKR7L	9
AKR7A3	1
ENSG00000270728	3
AKR7A2	115
RNU6-1099P	1
SLC66A1	24
CAPZB	891
RN7SL277P	2
MICOS10	19
RNU4-28P	0
MICOS10-DT	1
NBL1	11
MICOS10-NBL1	1
ENSG00000226396	6
HTR6	8
TMCO4	18
RNF186	0
RNF186-AS1	0
OTUD3	43
PLA2G2E	1
RN7SL304P	1
PLA2G2A	5
PLA2G5	27
PLA2G2D	9
PLA2G2F	37
ENSG00000227066	4
PLA2G2C	16
UBXN10	17
LINC01757	1
ENSG00000284710	6
VWA5B1	45
ENSG00000226664	2
LINC01141	30
ENSG00000226487	1
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	8
ENSG00000289402	7
MUL1	8
RPS4XP4	0
FAM43B	7
CDA	62
PINK1	50
MIR6084	0
PINK1-AS	5
DDOST	15
KIF17	38
ENSG00000235432	3
SH2D5	13
ENSG00000233069	3
HP1BP3	875
EIF4G3	3322
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	7
HSPE1P27	2
ENSG00000287192	4
ECE1	444
ENSG00000236936	42
ECE1-AS1	5
PPP1R11P1	1
PDE4DIPP10	0
ENSG00000236009	1
NBPF2P	1
HS6ST1P1	2
CROCCP5	1
NBPF3	39
PFN1P10	0
ALPL	17
ENSG00000289715	0
LINC02596	2
RAP1GAP	36
USP48	709
ENSG00000231978	0
LDLRAD2	11
HSPG2	74
ENSG00000232037	0
ENSG00000283234	1
CELA3B	5
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	2
RN7SL186P	2
RNU6-776P	0
LINC01635	6
LINC00339	3
ENSG00000289694	0
CDC42-AS1	4
ENSG00000285794	0
CDC42	64
CDC42-IT1	1
MPHOSPH6P1	0
WNT4	12
ENSG00000285873	5
MIR4418	0
PPIAP34	2
ENSG00000279625	3
ZBTB40	51
ZBTB40-IT1	1
EPHA8	23
MIR6127	1
C1QA	12
ENSG00000289692	0
C1QC	32
C1QB	48
EPHB2	42
MIR4684	0
ENSG00000225952	1
MIR4253	0
LACTBL1	6
TEX46	4
KDM1A	594
ENSG00000240553	0
MIR3115	1
ENSG00000266802	0
LUZP1	78
ENSG00000229010	0
RNU6-514P	1
RNU6-135P	1
ENSG00000289014	1
HTR1D	7
ENSG00000215381	1
LINC01355	10
ENSG00000284726	4
HNRNPR	296
ZNF436	16
ZNF436-AS1	4
ENSG00000271420	0
TCEA3	15
ENSG00000232482	4
ASAP3	29
E2F2	54
ENSG00000235052	1
ID3	16
ENSG00000285802	13
MDS2	12
ENSG00000229239	4
RPL11	796
ELOA-AS1	14
ELOA	78
PITHD1	199
LYPLA2	28
GALE	4
HMGCL	44
FUCA1	20
CNR2	9
BTBD6P1	3
ENSG00000232557	1
MIR378F	2
H3P1	0
PNRC2	405
SRSF10	344
ENSG00000215905	3
ENSG00000225315	3
MYOM3	37
MYOM3-AS1	0
IL22RA1	5
IFNLR1	17
GRHL3	11
LINC02800	0
GRHL3-AS1	9
STPG1	39
NIPAL3	133
ENSG00000288982	3
RCAN3AS	6
RCAN3	426
NCMAP-DT	0
NCMAP	7
ENSG00000227312	1
SRRM1	434
ENSG00000284699	4
CLIC4	1414
RNU6-1208P	0
RUNX3	90
MIR6731	0
RUNX3-AS1	7
ENSG00000261025	6
MIR4425	1
LINC02793	3
ENSG00000233755	6
IFITM3P7	0
ENSG00000231953	2
SYF2	641
ENSG00000284602	4
ENSG00000284657	0
RSRP1	226
ENSG00000272432	2
ENSG00000261349	3
RHD	96
SDHDP6	0
ENSG00000259984	0
TMEM50A	1229
RHCE	20
ENSG00000238084	1
MACO1	105
LDLRAP1	469
ENSG00000225643	7
MAN1C1	44
ENSG00000233478	6
SELENON	105
ENSG00000255054	0
ENSG00000228172	4
MTFR1L	313
ENSG00000272478	0
AUNIP	14
ENSG00000236528	3
PAQR7	32
STMN1	81
SNRPFP2	1
ENSG00000223624	4
MIR3917	0
PAFAH2	21
RNU6-110P	3
ENSG00000252190	1
ENSG00000252691	0
EXTL1	6
SLC30A2	14
ENSG00000284309	2
TRIM63	13
PDIK1L	25
FAM110D	11
C1orf232	3
ZNF593OS	1
ZNF593	0
CNKSR1	16
CATSPER4	9
ZPLD2P	14
ENSG00000278572	1
CEP85	87
ENSG00000270733	0
SH3BGRL3	7226
UBXN11	140
CD52	88
CRYBG2	30
ENSG00000225854	0
ZNF683	19
LIN28A	9
DHDDS	76
ENSG00000223583	3
DHDDS-AS1	4
HMGN2	353
DPPA2P2	4
RPS6KA1	74
MIR1976	0
RN7SL679P	2
RNU7-29P	1
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	445
PIGV	22
RN7SL165P	2
ENSG00000287810	1
ZDHHC18	34
SFN	5
GPN2	16
ENSG00000226698	0
ENSG00000289554	1
GPATCH3	19
NUDC	271
NR0B2	2
KDF1	3
RPL12P13	2
RPL32P6	0
OSTCP2	4
TRNP1	7
TENT5B	5
SLC9A1	176
ENSG00000229985	0
CHCHD3P3	2
NPM1P39	17
SNRPEP7	1
WDTC1-DT	2
WDTC1	134
ENSG00000243659	3
TMEM222	21
RNU6-48P	0
ACTG1P20	2
SYTL1	19
MAP3K6	24
FCN3	18
CD164L2	9
ENSG00000231207	5
GPR3	6
WASF2	477
ENSG00000241169	0
ENSG00000237429	6
AHDC1	40
FGR	120
ENSG00000235912	3
LINC02574	4
IFI6	33
ENSG00000225886	6
RNU6-949P	0
CHMP1AP1	1
RNU6-424P	0
ENSG00000287244	3
FAM76A	36
ENSG00000231344	2
RPEP3	1
STX12	105
ENSG00000269971	0
ENSG00000270031	2
RNU6-1245P	1
ENSG00000286433	1
PPP1R8	48
SCARNA1	1
THEMIS2	170
RPA2	50
SMPDL3B	14
ENSG00000227050	0
XKR8	13
EYA3	229
ENSG00000238231	2
RN7SL559P	1
SPCS2P4	4
ENSG00000228943	2
ENSG00000289576	0
ENSG00000214812	3
RNU6-176P	0
PTAFR	61
DNAJC8	238
ATP5IF1	251
ENSG00000270605	5
ENSG00000271398	2
SESN2	12
MED18	11
PHACTR4	275
ENSG00000229820	0
RNU6ATAC27P	2
RCC1	38
SNHG3	12
SNORA73A	0
SNORA73B	9
PRDX3P2	1
ENSG00000279443	5
TRNAU1AP	33
SNHG12	84
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	74
RAB42	6
TAF12-DT	7
ENSG00000270103	0
RNU11	0
GMEB1	41
ENSG00000252777	0
ENSG00000289291	2
YTHDF2	131
OPRD1	33
ENSG00000233427	1
EPB41	3030
ENSG00000225616	1
Metazoa_SRP	107
TMEM200B	3
ENSG00000225750	1
SRSF4	499
ENSG00000277916	0
MECR	21
ENSG00000237934	0
PTPRU	27
LINC01756	9
ENSG00000225011	0
ENSG00000228176	3
ENSG00000284676	3
ENSG00000270927	0
LINC01648	4
ENSG00000233372	1
ENSG00000231251	0
ENSG00000236335	9
ENSG00000231949	2
ENSG00000289710	0
MATN1	9
MATN1-AS1	8
ENSG00000287510	3
LAPTM5	356
MIR4420	0
ENSG00000229607	2
LINC01778	5
RN7SKP91	1
ENSG00000235143	9
SDC3	25
RN7SL371P	0
PUM1	203
ENSG00000237329	1
ENSG00000232768	0
SELENOWP1	1
ENSG00000225142	2
NKAIN1	10
SNRNP40	57
ENSG00000229447	0
ZCCHC17	759
ENSG00000229044	0
FABP3	12
SERINC2	22
ENSG00000215899	3
RNU6-40P	0
LDC1P	17
LINC01226	24
ENSG00000229167	2
TINAGL1	13
HCRTR1	8
PEF1	69
PEF1-AS1	5
ENSG00000264078	1
COL16A1	51
ADGRB2	21
MIR4254	0
ENSG00000254545	0
SPOCD1	148
ENSG00000203620	2
ENSG00000269967	1
PTP4A2	2723
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	5
KHDRBS1	224
ENSG00000203325	4
TMEM39B	38
MIR5585	1
KPNA6	108
ENSG00000250135	0
TXLNA	116
CCDC28B	15
ENSG00000224066	0
IQCC	7
DCDC2B	3
TMEM234	8
EIF3I	83
MTMR9LP	13
FAM167B	7
LCK	101
HDAC1	122
MARCKSL1	100
ENSG00000233775	7
TSSK3	4
FAM229A	8
BSDC1	239
GAPDHP20	2
ENSG00000270850	3
LRRC37A12P	6
RN7SL122P	3
ENSG00000254553	3
ZBTB8B	24
ZBTB8A	4
ZBTB8OS	162
RBBP4	323
SYNC	4
ENSG00000224409	2
KIAA1522	22
YARS1	106
S100PBP	33
FNDC5	11
HPCA	6
TMEM54	3
ENSG00000287691	2
RNF19B	106
ENSG00000278966	6
ENSG00000217644	5
ENSG00000239670	0
ENSG00000236065	0
AK2	107
AZIN2	28
ENSG00000278997	7
TRIM62	17
ENSG00000279179	7
ENSG00000284721	2
ZNF362	135
ENSG00000270115	2
A3GALT2	3
ENSG00000225313	8
PHC2	67
MIR3605	1
RN7SKP16	0
PHC2-AS1	0
TLR12P	2
ZSCAN20	28
ENSG00000235907	2
CSMD2	69
HSPD1P14	4
HMGB4	10
CSMD2-AS1	15
RNA5SP42	0
C1orf94	6
ENSG00000270241	1
ENSG00000287703	5
MIR552	0
SMIM12	83
GJB5	7
GJB4	1
ENSG00000255811	0
GJB3	8
GJA4	12
ENSG00000230163	0
DLGAP3	11
ENSG00000284773	1
GPR199P	0
ENSG00000271741	0
TMEM35B	1
ZMYM6	19
ZMYM1	48
RPL12P45	3
EFCAB14P1	5
ENSG00000284640	1
SFPQ	378
ZMYM4	375
RN7SL503P	2
SNORA62	4
RPL5P4	5
ZMYM4-AS1	0
KIAA0319L	107
ENSG00000236274	2
NCDN	16
TFAP2E-AS1	10
TFAP2E	11
PSMB2	71
C1orf216	22
CLSPN	90
ENSG00000232335	0
AGO4	84
AGO1	308
CFAP97P1	2
ENSG00000286899	4
ENSG00000271914	0
AGO3	78
ENSG00000271554	4
ENSG00000232862	2
TEKT2	1
ADPRS	12
COL8A2	14
TRAPPC3	30
MAP7D1	99
RN7SL131P	1
THRAP3	376
UBE2V2P4	0
SH3D21	28
EVA1B	0
ENSG00000286379	15
STK40	501
LSM10	27
RNU4-27P	1
OSCP1	12
SNORA63C	1
MRPS15	53
CSF3R	72
FTLP18	1
ENSG00000284705	9
ENSG00000284720	4
ENSG00000234481	3
GRIK3	33
ENSG00000284650	5
ENSG00000223944	17
MIR4255	0
RNU6-636P	0
RNA5SP43	2
RPS29P6	1
ZC3H12A-DT	52
ZC3H12A	19
MIR6732	0
MEAF6	104
MIR5581	1
SNIP1	29
FTH1P1	3
ENSG00000237749	1
DNALI1	11
GNL2	82
ENSG00000284748	5
RSPO1	10
C1orf109	17
CDCA8	19
EPHA10	26
ACTN4P2	4
ENSG00000227416	2
MANEAL	6
ENSG00000233728	0
YRDC	7
C1orf122	19
MTF1	71
ENSG00000235673	0
ENSG00000230955	0
INPP5B	198
SNORA63	2
RNU6-584P	0
SF3A3	139
RNU6-510P	0
FHL3	26
UTP11	83
POU3F1	4
MIR3659HG	1
ENSG00000223589	0
MIR3659	0
LINC02786	10
ENSG00000286552	3
ENSG00000287987	0
LINC01343	2
ENSG00000275350	2
RNU6-753P	1
LINC01685	13
HSPA5P1	2
ENSG00000284632	5
RRAGC	17
ENSG00000273637	0
RRAGC-DT	7
MYCBP	65
ENSG00000274944	0
GJA9	0
RHBDL2	5
RNU6-605P	2
EIF1P2	2
AKIRIN1	192
NDUFS5	402
MACF1	1063
RNU6-608P	0
RNA5SP44	2
ENSG00000287422	10
ENSG00000226438	2
HSPE1P8	2
BMP8A	5
OXCT2P1	1
PPIEL	23
PABPC4	126
PABPC4-AS1	1
SNORA55	0
HEYL	9
ENSG00000225903	2
NT5C1A	24
HPCAL4	17
PPIE	132
ENSG00000225333	4
RNU7-121P	0
ENSG00000289711	1
BMP8B	10
OXCT2	7
BMP8B-AS1	2
ENSG00000261798	1
ENSG00000229213	1
ENSG00000284719	3
LINC02811	2
TRIT1	36
MYCL	17
MYCL-AS1	2
MFSD2A	21
ENSG00000228477	3
CAP1	2760
PPT1	47
OAZ1P1	3
RLF	153
RNU6-1237P	0
TMCO2	2
ZMPSTE24-DT	18
ZMPSTE24	126
ENSG00000231296	0
COL9A2	25
ENSG00000227311	0
SMAP2	198
ENSG00000213172	1
ENSG00000284677	2
ZFP69B	6
ENSG00000260920	7
ENSG00000279667	4
ZFP69	9
EXO5-DT	0
EXO5	5
ENSG00000227278	0
ENSG00000238186	0
ZNF684	6
ENSG00000286838	3
ENSG00000236505	0
GTF2F2P2	1
RIMS3	17
ENSG00000287743	4
ENSG00000237899	3
NFYC-AS1	4
NFYC	137
MIR30E	1
MIR30C1	0
KCNQ4	26
RN7SL326P	0
CITED4	4
ENSG00000229528	4
ENSG00000228940	2
ENSG00000286668	3
UBE2V1P8	0
CTPS1	39
SLFNL1-AS1	12
SLFNL1	9
SCMH1	147
RPL23AP17	1
ENSG00000287400	6
SCMH1-DT	6
ENSG00000213987	1
ENSG00000286640	4
FOXO6	11
FOXO6-AS1	1
RNA5SP45	2
EDN2	7
HIVEP3	80
ENSG00000230881	6
ENSG00000230638	5
ENSG00000284895	0
ENSG00000287587	8
HNRNPFP1	2
ENSG00000228776	3
GUCA2B	1
GUCA2A	6
FOXJ3	159
ENSG00000227527	2
RIMKLA	37
ENSG00000235002	4
ZMYND12	127
PPCS	205
CCDC30	107
RPS3AP11	4
TMSB4XP1	2
RNU6-536P	0
ENSG00000236180	1
PPIH	26
ENSG00000285728	3
ENSG00000234917	4
YBX1	1840
CLDN19	12
P3H1	34
C1orf50	12
ENSG00000283580	0
ENSG00000228452	0
TMEM269	9
SVBP	152
ERMAP	53
ZNF691-DT	14
ZNF691	11
ENSG00000233708	5
MKRN8P	4
ATP6V1E1P1	6
ENSG00000288955	2
SLC2A1	62
ATP6V0CP4	0
SLC2A1-DT	10
ENSG00000283973	3
RNU6-880P	0
ENSG00000277513	0
FAM183A	4
EBNA1BP2	44
MIR6733	0
CFAP57	15
RNA5SP46	1
TMEM125	1
C1orf210	5
TIE1	22
MPL	446
ENSG00000287113	1
CDC20-DT	8
CDC20	12
ELOVL1	37
MIR6734	0
ENSG00000288772	0
MED8	28
MED8-AS1	0
SZT2	93
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	92
KDM4A	29
ENSG00000284989	0
KDM4A-AS1	11
ST3GAL3	141
ST3GAL3-AS1	5
ENSG00000233674	2
MIR6079	0
SHMT1P1	2
ARTN	5
LINC02918	11
ENSG00000288573	3
IPO13	22
ENSG00000285649	6
DPH2	12
ATP6V0B	19
B4GALT2	15
CCDC24	5
SLC6A9	30
ENSG00000230615	37
ENSG00000227163	1
KRT8P47	0
RN7SL479P	5
KLF17	16
ENSG00000233514	3
KLF18	13
ENSG00000226804	2
OOSP1P1	2
ENSG00000227994	2
ENSG00000271329	3
DMAP1	36
ERI3	56
ERI3-IT1	0
RNU6-369P	0
RNF220	79
MIR5584	0
TMEM53	6
ARMH1	18
RNU5F-1	3
RNU5D-1	1
KIF2C	34
ENSG00000225721	0
RPS8	779
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS15AP11	2
BEST4	4
PLK3	15
DYNLT4	1
BTBD19	39
PTCH2	12
RNU5E-6P	0
ENSG00000226499	1
EIF2B3	27
RNA5SP47	1
CCNB1IP1P1	1
PPIAP35	0
MRPS17P1	7
HECTD3	41
UROD	109
ZSWIM5	27
OSTCP5	1
LINC01144	3
HPDL	2
MUTYH	18
ENSG00000288208	0
TOE1	12
TESK2	9
PPIAP36	0
CCDC163	14
