Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-5/duplicates_rm/RSQ_190_sorted_q10_rmDup.bam
MMEL1-AS1	0
TTC34	0
ENSG00000285945	0
ENSG00000283259	0
ENSG00000233234	0
ENSG00000287396	0
ENSG00000231630	0
ENSG00000284745	0
ACTRT2	0
PRDM16-DT	0
PRDM16	0
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	0
ENSG00000287828	0
ENSG00000286518	0
ARHGEF16	0
ENSG00000272088	0
MEGF6	1
MIR551A	0
ENSG00000238260	0
TPRG1L	57
WRAP73	2
TP73	0
TP73-AS3	0
TP73-AS2	0
TP73-AS1	3
ENSG00000276189	0
CCDC27	0
SMIM1	0
LRRC47	13
RN7SL574P	0
ENSG00000272153	0
CEP104	32
DFFB	0
C1orf174	15
LINC01134	1
LINC01346	0
LINC01345	0
LINC02780	0
ENSG00000284703	0
EEF1DP6	0
LINC01777	0
ENSG00000284694	0
ENSG00000227169	0
LINC01646	0
AJAP1	2
ENSG00000287586	2
ENSG00000284739	0
LINC02781	0
LINC02782	0
ENSG00000284616	0
ENSG00000284692	0
ENSG00000284666	0
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	2
KCNAB2	59
CHD5	0
ENSG00000285629	0
RPL22	20
RNF207-AS1	0
RNF207	0
ICMT	3
ICMT-DT	0
HES3	0
GPR153	0
ACOT7	9
ENSG00000271746	0
HES2	0
ESPN	17
MIR4252	0
ENSG00000231868	0
TNFRSF25	0
PLEKHG5	2
NOL9	21
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	4
KLHL21	1
PHF13	3
THAP3	1
DNAJC11	28
LINC01672	0
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	94
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	0
ENSG00000270035	0
ENSG00000269978	0
VAMP3	139
ENSG00000269925	0
PER3	25
ENSG00000236266	0
UTS2	1
TNFRSF9	0
ENSG00000270330	0
PARK7	108
Y_RNA	36
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	3
ERRFI1-DT	0
ENSG00000232848	0
ENSG00000229305	0
ENSG00000288816	0
LINC01714	0
RNU1-7P	0
ENSG00000233645	0
RNU6-991P	0
SLC45A1	0
RERE	100
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	1
RPL7P7	1
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	312
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	0
SLC2A5	10
ENSG00000252404	0
GPR157	0
MIR34AHG	0
MIR34A	0
LNCTAM34A	0
H6PD	8
SPSB1	9
ENSG00000284652	0
LINC02606	1
RNA5SP40	0
ENSG00000235263	0
SLC25A33	3
ENSG00000231181	0
TMEM201	0
PIK3CD	55
PIK3CD-AS1	0
ENSG00000233268	0
PIK3CD-AS2	0
CLSTN1	10
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	22
ENSG00000223989	0
ENSG00000285701	0
LZIC	161
ENSG00000228150	0
NMNAT1	4
RN7SKP269	1
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	9
UBE4B	37
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	18
ENSG00000264881	0
RNU6-37P	0
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	150
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	9
ENSG00000203469	0
PEX14	6
ENSG00000287727	0
RN7SL614P	0
CASZ1	1
ENSG00000272078	0
HSPE1P24	0
C1orf127	0
CFL1P6	0
TARDBP	41
MASP2	0
SRM	14
EXOSC10	25
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	17
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	5
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	0
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	9
FBXO44	1
FBXO6	6
MAD2L2	16
DRAXIN	0
AGTRAP	4
C1orf167	0
C1orf167-AS1	0
MTHFR	8
CLCN6	3
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	0
RNU5E-1	0
RNU5E-4P	0
KIAA2013	8
PLOD1	8
ENSG00000287384	0
MFN2	174
ENSG00000270914	0
MIIP	10
MIR6729	0
RN7SL649P	0
TNFRSF8	2
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	20
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	53
SNORA59A	0
LINC02766	0
DHRS3	48
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	6
ENSG00000272482	0
AADACL4	0
ENSG00000226166	0
AADACL3	0
CFAP107	0
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	0
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	103
ENSG00000289380	0
KAZN	6
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	1
TMEM51	2
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	2
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	250
CTRC	0
CELA2A	0
CELA2B	0
CASP9	14
DNAJC16	93
SCARNA21B	0
ENSG00000272510	0
AGMAT	0
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	59
RSC1A1	0
ENSG00000271742	0
PLEKHM2	40
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	0
RPL12P14	0
UQCRHL	9
ENSG00000178715	0
FLJ37453	1
SPEN	166
ENSG00000270620	0
ZBTB17	15
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	0
CLCNKA	0
ENSG00000232456	0
CLCNKB	0
FAM131C	0
EPHA2	3
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	0
ANO7L1	1
ENSG00000288398	1
CPLANE2	1
MT1XP1	0
FBXO42	13
SZRD1	86
RPL22P3	0
SPATA21	0
NECAP2	57
LINC01772	0
CROCCP3	0
RNU1-1	18
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	21
ENSG00000271732	0
CROCCP2	3
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	4
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	8
CROCCP4	0
RNU1-4	0
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	0
RNU1-5P	0
ENSG00000238142	0
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	0
ATP13A2	6
ENSG00000288636	0
SDHB	38
PADI2	9
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	108
PADI6	0
RCC2-AS1	0
RCC2	80
ARHGEF10L	11
LINC02810	0
ACTL8	0
ENSG00000284653	0
LINC01654	0
IGSF21	3
ENSG00000280222	0
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	0
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	15
ENSG00000272084	0
UBR4	138
EMC1-AS1	0
EMC1	5
MRTO4	5
ENSG00000286064	0
AKR7L	0
AKR7A3	0
ENSG00000270728	0
AKR7A2	7
RNU6-1099P	0
SLC66A1	0
CAPZB	407
RN7SL277P	0
MICOS10	3
RNU4-28P	0
MICOS10-DT	0
NBL1	1
MICOS10-NBL1	0
ENSG00000226396	1
HTR6	0
TMCO4	6
RNF186	0
RNF186-AS1	0
OTUD3	4
PLA2G2E	0
RN7SL304P	0
PLA2G2A	1
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	0
UBXN10	0
LINC01757	0
ENSG00000284710	0
VWA5B1	0
ENSG00000226664	0
LINC01141	0
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	0
ENSG00000289402	0
MUL1	7
RPS4XP4	0
FAM43B	0
CDA	3
PINK1	17
MIR6084	0
PINK1-AS	0
DDOST	4
KIF17	4
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	177
EIF4G3	557
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	0
ECE1	469
ENSG00000236936	12
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	5
PFN1P10	0
ALPL	2
ENSG00000289715	0
LINC02596	0
RAP1GAP	7
USP48	78
ENSG00000231978	0
LDLRAD2	0
HSPG2	33
ENSG00000232037	2
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	0
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	6
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	19
ZBTB40-IT1	0
EPHA8	0
MIR6127	0
C1QA	2
ENSG00000289692	0
C1QC	9
C1QB	24
EPHB2	0
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	128
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	38
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	1
ENSG00000284726	0
HNRNPR	150
ZNF436	5
ZNF436-AS1	0
ENSG00000271420	0
TCEA3	17
ENSG00000232482	0
ASAP3	0
E2F2	23
ENSG00000235052	0
ID3	15
ENSG00000285802	0
MDS2	1
ENSG00000229239	0
RPL11	598
ELOA-AS1	0
ELOA	27
PITHD1	95
LYPLA2	24
GALE	1
HMGCL	12
FUCA1	5
CNR2	1
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	83
SRSF10	51
ENSG00000215905	0
ENSG00000225315	0
MYOM3	2
MYOM3-AS1	0
IL22RA1	0
IFNLR1	2
GRHL3	0
LINC02800	0
GRHL3-AS1	0
STPG1	1
NIPAL3	11
ENSG00000288982	0
RCAN3AS	2
RCAN3	94
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	140
ENSG00000284699	1
CLIC4	274
RNU6-1208P	0
RUNX3	56
MIR6731	0
RUNX3-AS1	1
ENSG00000261025	0
MIR4425	0
LINC02793	1
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	178
ENSG00000284602	0
ENSG00000284657	0
RSRP1	16
ENSG00000272432	0
ENSG00000261349	0
RHD	17
SDHDP6	0
ENSG00000259984	0
TMEM50A	185
RHCE	1
ENSG00000238084	1
MACO1	31
LDLRAP1	235
ENSG00000225643	0
MAN1C1	2
ENSG00000233478	0
SELENON	63
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	37
ENSG00000272478	0
AUNIP	0
ENSG00000236528	0
PAQR7	12
STMN1	33
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	2
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	0
SLC30A2	0
ENSG00000284309	0
TRIM63	0
PDIK1L	7
FAM110D	4
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	3
CATSPER4	0
ZPLD2P	0
ENSG00000278572	0
CEP85	15
ENSG00000270733	0
SH3BGRL3	2348
UBXN11	55
CD52	58
CRYBG2	1
ENSG00000225854	0
ZNF683	1
LIN28A	0
DHDDS	11
ENSG00000223583	0
DHDDS-AS1	0
HMGN2	180
DPPA2P2	0
RPS6KA1	51
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	294
PIGV	3
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	7
SFN	1
GPN2	5
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	0
NUDC	133
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	1
TENT5B	0
SLC9A1	40
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	9
SNRPEP7	0
WDTC1-DT	0
WDTC1	83
ENSG00000243659	1
TMEM222	1
RNU6-48P	0
ACTG1P20	0
SYTL1	13
MAP3K6	3
FCN3	4
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	242
ENSG00000241169	0
ENSG00000237429	1
AHDC1	9
FGR	97
ENSG00000235912	0
LINC02574	0
IFI6	72
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	13
ENSG00000231344	0
RPEP3	0
STX12	25
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	15
SCARNA1	1
THEMIS2	90
RPA2	17
SMPDL3B	0
ENSG00000227050	0
XKR8	2
EYA3	50
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	4
ENSG00000228943	0
ENSG00000289576	1
ENSG00000214812	0
RNU6-176P	0
PTAFR	15
DNAJC8	92
ATP5IF1	106
ENSG00000270605	0
ENSG00000271398	0
SESN2	1
MED18	2
PHACTR4	65
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	5
SNHG3	0
SNORA73A	0
SNORA73B	0
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	8
SNHG12	7
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	25
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	22
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	24
OPRD1	4
ENSG00000233427	0
EPB41	1316
ENSG00000225616	0
Metazoa_SRP	0
TMEM200B	0
ENSG00000225750	0
SRSF4	129
ENSG00000277916	0
MECR	2
ENSG00000237934	0
PTPRU	0
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	291
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	9
RN7SL371P	0
PUM1	90
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	22
ENSG00000229447	0
ZCCHC17	95
ENSG00000229044	0
FABP3	4
SERINC2	1
ENSG00000215899	0
RNU6-40P	0
LDC1P	0
LINC01226	0
ENSG00000229167	0
TINAGL1	4
HCRTR1	0
PEF1	14
PEF1-AS1	0
ENSG00000264078	0
COL16A1	1
ADGRB2	0
MIR4254	0
ENSG00000254545	0
SPOCD1	4
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	887
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	107
ENSG00000203325	2
TMEM39B	17
MIR5585	0
KPNA6	52
ENSG00000250135	0
TXLNA	50
CCDC28B	5
ENSG00000224066	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	64
MTMR9LP	1
FAM167B	4
LCK	26
HDAC1	39
MARCKSL1	41
ENSG00000233775	0
TSSK3	0
FAM229A	1
BSDC1	48
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	0
ZBTB8A	1
ZBTB8OS	36
RBBP4	94
SYNC	0
ENSG00000224409	0
KIAA1522	3
YARS1	29
S100PBP	3
FNDC5	0
HPCA	0
TMEM54	1
ENSG00000287691	0
RNF19B	31
ENSG00000278966	8
ENSG00000217644	2
ENSG00000239670	0
ENSG00000236065	0
AK2	28
AZIN2	0
ENSG00000278997	0
TRIM62	11
ENSG00000279179	0
ENSG00000284721	0
ZNF362	33
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	0
PHC2	28
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	7
ENSG00000235907	0
CSMD2	0
HSPD1P14	0
HMGB4	0
CSMD2-AS1	0
RNA5SP42	0
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	22
GJB5	1
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	3
ENSG00000230163	0
DLGAP3	0
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	6
ZMYM1	5
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	183
ZMYM4	90
RN7SL503P	0
SNORA62	0
RPL5P4	1
ZMYM4-AS1	0
KIAA0319L	16
ENSG00000236274	0
NCDN	7
TFAP2E-AS1	4
TFAP2E	1
PSMB2	21
C1orf216	4
CLSPN	4
ENSG00000232335	0
AGO4	39
AGO1	129
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	17
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	9
COL8A2	1
TRAPPC3	3
MAP7D1	55
RN7SL131P	0
THRAP3	231
UBE2V2P4	0
SH3D21	2
EVA1B	0
ENSG00000286379	0
STK40	261
LSM10	12
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	32
CSF3R	23
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	0
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	8
ZC3H12A	8
MIR6732	0
MEAF6	51
MIR5581	0
SNIP1	12
FTH1P1	1
ENSG00000237749	0
DNALI1	1
GNL2	38
ENSG00000284748	0
RSPO1	0
C1orf109	3
CDCA8	1
EPHA10	0
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	2
C1orf122	4
MTF1	18
ENSG00000235673	0
ENSG00000230955	0
INPP5B	36
SNORA63	0
RNU6-584P	0
SF3A3	81
RNU6-510P	0
FHL3	31
UTP11	16
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	0
RRAGC	18
ENSG00000273637	0
RRAGC-DT	0
MYCBP	14
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	43
NDUFS5	150
MACF1	328
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	0
PABPC4	45
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	0
HPCAL4	1
PPIE	31
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	9
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	7
MYCL	9
MYCL-AS1	0
MFSD2A	1
ENSG00000228477	0
CAP1	1009
PPT1	11
OAZ1P1	0
RLF	31
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	4
ZMPSTE24	33
ENSG00000231296	0
COL9A2	0
ENSG00000227311	0
SMAP2	122
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	1
ENSG00000260920	0
ENSG00000279667	0
ZFP69	1
EXO5-DT	0
EXO5	0
ENSG00000227278	0
ENSG00000238186	1
ZNF684	0
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	3
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	50
MIR30E	0
MIR30C1	0
KCNQ4	0
RN7SL326P	0
CITED4	6
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	5
SLFNL1-AS1	0
SLFNL1	0
SCMH1	32
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	0
FOXO6-AS1	0
RNA5SP45	0
EDN2	1
HIVEP3	34
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	32
ENSG00000227527	0
RIMKLA	1
ENSG00000235002	0
ZMYND12	8
PPCS	50
CCDC30	6
RPS3AP11	0
TMSB4XP1	5
RNU6-536P	0
ENSG00000236180	0
PPIH	0
ENSG00000285728	0
ENSG00000234917	0
YBX1	684
CLDN19	0
P3H1	6
C1orf50	1
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	28
ERMAP	14
ZNF691-DT	1
ZNF691	0
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	7
ATP6V0CP4	1
SLC2A1-DT	0
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	21
MIR6733	0
CFAP57	0
RNA5SP46	0
TMEM125	1
C1orf210	0
TIE1	1
MPL	295
ENSG00000287113	0
CDC20-DT	1
CDC20	4
ELOVL1	3
MIR6734	0
ENSG00000288772	0
MED8	15
MED8-AS1	0
SZT2	22
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	29
KDM4A	6
ENSG00000284989	0
KDM4A-AS1	0
ST3GAL3	10
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	4
ENSG00000285649	0
DPH2	8
ATP6V0B	1
B4GALT2	2
CCDC24	0
SLC6A9	1
ENSG00000230615	2
ENSG00000227163	0
KRT8P47	0
RN7SL479P	1
KLF17	0
ENSG00000233514	1
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	3
ERI3	25
ERI3-IT1	0
RNU6-369P	0
RNF220	29
MIR5584	0
TMEM53	2
ARMH1	1
RNU5F-1	0
RNU5D-1	0
KIF2C	4
ENSG00000225721	0
RPS8	287
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS15AP11	2
BEST4	0
PLK3	4
DYNLT4	0
BTBD19	6
PTCH2	0
RNU5E-6P	0
ENSG00000226499	1
EIF2B3	8
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	13
UROD	17
ZSWIM5	1
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	0
ENSG00000288208	0
TOE1	1
TESK2	3
PPIAP36	0
CCDC163	0
MMACHC	0
