Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates/PP031_sorted_q10_mrkDup.bam
ENSG00000241326	0
RBP7	119
UBE4B	286
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	317
ENSG00000264881	0
RNU6-37P	163
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	664
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	3
DFFA	167
ENSG00000203469	0
PEX14	25
ENSG00000287727	0
RN7SL614P	0
CASZ1	57
ENSG00000272078	16
HSPE1P24	0
C1orf127	0
CFL1P6	0
TARDBP	574
MASP2	19
SRM	106
EXOSC10	215
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	301
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	8
RNU6-291P	2
RPL39P6	0
UBIAD1	70
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	6
ENSG00000285833	0
LINC01647	0
ENSG00000284708	5
FBXO2	3
FBXO44	46
FBXO6	24
MAD2L2	111
DRAXIN	3
AGTRAP	20
C1orf167	2
C1orf167-AS1	3
MTHFR	92
CLCN6	159
ENSG00000276470	0
ENSG00000278852	0
NPPA	3
ENSG00000275915	0
NPPB	0
SBF1P2	1
ENSG00000285646	63
RNU5E-1	0
RNU5E-4P	9
KIAA2013	86
PLOD1	42
ENSG00000287384	0
MFN2	731
ENSG00000270914	0
MIIP	46
MIR6729	0
RN7SL649P	0
TNFRSF8	39
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	238
MIR4632	0
RPL10P17	0
SNORA70	4
VPS13D	770
SNORA59A	0
LINC02766	2
DHRS3	105
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	0
ENSG00000272482	9
AADACL4	4
ENSG00000226166	0
AADACL3	5
CFAP107	16
PRAMEF12	14
PRAMEF1	0
LINC01784	3
PRAMEF11	0
PRAMEF30P	5
HNRNPCL1	0
PRAMEF2	4
PRAMEF4	13
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	2
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	11
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	2
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	3
ENSG00000259961	0
BRWD1P1	0
PDPN	4
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	1698
ENSG00000289380	2
KAZN	89
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	1
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	2
TMEM51	16
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	1
FHAD1	7
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	6
EFHD2	801
CTRC	0
CELA2A	0
CELA2B	2
CASP9	57
DNAJC16	359
SCARNA21B	0
ENSG00000272510	0
AGMAT	32
ENSG00000237301	11
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	466
RSC1A1	0
ENSG00000271742	0
PLEKHM2	224
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	1
TMEM82	1
FBLIM1	11
RPL12P14	0
UQCRHL	33
ENSG00000178715	0
FLJ37453	42
SPEN	1431
ENSG00000270620	0
ZBTB17	59
ENSG00000234607	0
ENSG00000231353	1
ENSG00000275503	0
TBC1D3P6	0
SRARP	5
ENSG00000233078	0
HSPB7	14
CLCNKA	2
ENSG00000232456	0
CLCNKB	13
FAM131C	7
EPHA2	15
EPHA2-AS1	5
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	18
ANO7L1	5
ENSG00000288398	16
CPLANE2	3
MT1XP1	0
FBXO42	117
SZRD1	295
RPL22P3	2
SPATA21	10
NECAP2	396
LINC01772	5
CROCCP3	46
RNU1-1	31
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	1
NBPF1	180
ENSG00000271732	29
CROCCP2	106
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	8
ENSG00000280114	0
EIF1AXP1	1
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	85
CROCCP4	0
RNU1-4	16
MST1L	7
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	15
RNU1-5P	0
ENSG00000238142	18
ENSG00000235241	0
RNU1-2	4
ENSG00000272426	1
MFAP2	2
ENSG00000286898	0
ENSG00000226526	103
ATP13A2	24
ENSG00000288636	0
SDHB	236
PADI2	95
LINC02783	2
ENSG00000282843	0
PADI1	13
PADI3	5
MIR3972	0
PADI4	310
PADI6	0
RCC2-AS1	0
RCC2	354
ARHGEF10L	20
LINC02810	20
ACTL8	0
ENSG00000284653	0
LINC01654	2
IGSF21	0
ENSG00000280222	16
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	5
DYNLL1P3	0
ENSG00000225478	0
PAX7	8
TAS1R2	0
ALDH4A1	16
MIR4695	0
MIR1290	0
IFFO2	143
ENSG00000272084	5
UBR4	1009
EMC1-AS1	55
EMC1	143
MRTO4	84
ENSG00000286064	0
AKR7L	0
AKR7A3	8
ENSG00000270728	0
AKR7A2	109
RNU6-1099P	0
SLC66A1	20
CAPZB	1252
RN7SL277P	0
MICOS10	181
RNU4-28P	0
MICOS10-DT	0
NBL1	29
MICOS10-NBL1	0
ENSG00000226396	7
HTR6	1
TMCO4	72
RNF186	5
RNF186-AS1	0
OTUD3	46
PLA2G2E	0
RN7SL304P	1
PLA2G2A	1
PLA2G5	45
PLA2G2D	14
PLA2G2F	4
ENSG00000227066	0
PLA2G2C	1
UBXN10	8
LINC01757	0
ENSG00000284710	1
VWA5B1	21
ENSG00000226664	0
LINC01141	9
ENSG00000226487	0
ENSG00000284641	1
ENSG00000284743	0
CAMK2N1	14
ENSG00000289402	0
MUL1	5
RPS4XP4	2
FAM43B	0
CDA	67
PINK1	104
MIR6084	0
PINK1-AS	2
DDOST	96
KIF17	29
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	1408
EIF4G3	2221
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	5
HSPE1P27	0
ENSG00000287192	0
ECE1	401
ENSG00000236936	10
ECE1-AS1	20
PPP1R11P1	0
PDE4DIPP10	1
ENSG00000236009	1
NBPF2P	1
HS6ST1P1	0
CROCCP5	1
NBPF3	69
PFN1P10	0
ALPL	78
ENSG00000289715	0
LINC02596	0
RAP1GAP	3
USP48	1236
ENSG00000231978	0
LDLRAD2	10
HSPG2	57
ENSG00000232037	7
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	20
LINC00339	14
ENSG00000289694	0
CDC42-AS1	10
ENSG00000285794	0
CDC42	170
CDC42-IT1	14
MPHOSPH6P1	0
WNT4	2
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	3
ZBTB40	284
ZBTB40-IT1	0
EPHA8	1
MIR6127	0
C1QA	4
ENSG00000289692	0
C1QC	15
C1QB	51
EPHB2	25
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	1
KDM1A	566
ENSG00000240553	2
MIR3115	0
ENSG00000266802	0
LUZP1	248
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	2
ENSG00000215381	1
LINC01355	99
ENSG00000284726	27
HNRNPR	1059
ZNF436	30
ZNF436-AS1	3
ENSG00000271420	0
TCEA3	123
ENSG00000232482	0
ASAP3	16
E2F2	77
ENSG00000235052	0
ID3	62
ENSG00000285802	1
MDS2	9
ENSG00000229239	3
RPL11	7002
ELOA-AS1	10
ELOA	215
PITHD1	339
LYPLA2	41
GALE	23
HMGCL	135
FUCA1	60
CNR2	186
BTBD6P1	44
ENSG00000232557	5
MIR378F	0
H3P1	0
PNRC2	762
SRSF10	653
ENSG00000215905	0
ENSG00000225315	0
MYOM3	65
MYOM3-AS1	0
IL22RA1	2
IFNLR1	122
GRHL3	12
LINC02800	5
GRHL3-AS1	0
STPG1	46
NIPAL3	172
ENSG00000288982	0
RCAN3AS	0
RCAN3	970
NCMAP-DT	0
NCMAP	20
ENSG00000227312	0
SRRM1	1499
ENSG00000284699	0
CLIC4	1150
RNU6-1208P	0
RUNX3	488
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	1
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	1192
ENSG00000284602	13
ENSG00000284657	0
RSRP1	560
ENSG00000272432	0
ENSG00000261349	1
RHD	14
SDHDP6	0
ENSG00000259984	0
TMEM50A	630
RHCE	3
ENSG00000238084	1
MACO1	199
LDLRAP1	603
ENSG00000225643	16
MAN1C1	43
ENSG00000233478	0
SELENON	107
ENSG00000255054	0
ENSG00000228172	10
MTFR1L	214
ENSG00000272478	0
AUNIP	4
ENSG00000236528	0
PAQR7	32
STMN1	210
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	53
RNU6-110P	1
ENSG00000252190	0
ENSG00000252691	0
EXTL1	6
SLC30A2	9
ENSG00000284309	0
TRIM63	0
PDIK1L	79
FAM110D	13
C1orf232	5
ZNF593OS	0
ZNF593	0
CNKSR1	8
CATSPER4	0
ZPLD2P	0
ENSG00000278572	0
CEP85	80
ENSG00000270733	0
SH3BGRL3	7446
UBXN11	143
CD52	1040
CRYBG2	45
ENSG00000225854	3
ZNF683	2
LIN28A	14
DHDDS	228
ENSG00000223583	3
DHDDS-AS1	29
HMGN2	701
DPPA2P2	0
RPS6KA1	281
MIR1976	0
RN7SL679P	9
RNU7-29P	0
ENSG00000289452	1
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	1286
PIGV	24
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	117
SFN	2
GPN2	52
ENSG00000226698	0
ENSG00000289554	8
GPATCH3	101
NUDC	740
NR0B2	8
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	3
TENT5B	7
SLC9A1	123
ENSG00000229985	0
CHCHD3P3	1
NPM1P39	6
SNRPEP7	0
WDTC1-DT	0
WDTC1	286
ENSG00000243659	0
TMEM222	15
RNU6-48P	1
ACTG1P20	0
SYTL1	190
MAP3K6	41
FCN3	90
CD164L2	2
ENSG00000231207	0
GPR3	3
WASF2	1102
ENSG00000241169	2
ENSG00000237429	0
AHDC1	85
FGR	550
ENSG00000235912	0
LINC02574	1
IFI6	25
ENSG00000225886	2
RNU6-949P	1
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	4
FAM76A	56
ENSG00000231344	0
RPEP3	0
STX12	282
ENSG00000269971	18
ENSG00000270031	0
RNU6-1245P	30
ENSG00000286433	0
PPP1R8	129
SCARNA1	83
THEMIS2	294
RPA2	180
SMPDL3B	0
ENSG00000227050	0
XKR8	31
EYA3	248
ENSG00000238231	14
RN7SL559P	1
SPCS2P4	2
ENSG00000228943	0
ENSG00000289576	21
ENSG00000214812	1
RNU6-176P	0
PTAFR	20
DNAJC8	573
ATP5IF1	765
ENSG00000270605	7
ENSG00000271398	5
SESN2	18
MED18	45
PHACTR4	401
ENSG00000229820	0
RNU6ATAC27P	2
RCC1	35
SNHG3	15
SNORA73A	0
SNORA73B	1011
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	61
SNHG12	48
SNORD99	196
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	139
RAB42	1
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	165
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	381
OPRD1	3
ENSG00000233427	0
EPB41	5877
ENSG00000225616	30
Metazoa_SRP	41
TMEM200B	0
ENSG00000225750	4
SRSF4	882
ENSG00000277916	0
MECR	31
ENSG00000237934	0
PTPRU	15
LINC01756	6
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	10
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	1
ENSG00000231949	0
ENSG00000289710	0
MATN1	1
MATN1-AS1	9
ENSG00000287510	12
LAPTM5	1671
MIR4420	0
ENSG00000229607	0
LINC01778	1
RN7SKP91	0
ENSG00000235143	5
SDC3	77
RN7SL371P	0
PUM1	699
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	1
SNRNP40	186
ENSG00000229447	12
ZCCHC17	752
ENSG00000229044	0
FABP3	22
SERINC2	16
ENSG00000215899	0
RNU6-40P	1
LDC1P	9
LINC01226	29
ENSG00000229167	0
TINAGL1	17
HCRTR1	3
PEF1	75
PEF1-AS1	8
ENSG00000264078	0
COL16A1	24
ADGRB2	31
MIR4254	0
ENSG00000254545	6
SPOCD1	117
ENSG00000203620	1
ENSG00000269967	13
PTP4A2	3153
ENSG00000288678	0
ENSG00000228634	9
ENSG00000284702	0
KHDRBS1	728
ENSG00000203325	9
TMEM39B	37
MIR5585	0
KPNA6	230
ENSG00000250135	0
TXLNA	196
CCDC28B	67
ENSG00000224066	0
IQCC	10
DCDC2B	6
TMEM234	9
EIF3I	312
MTMR9LP	12
FAM167B	12
LCK	237
HDAC1	398
MARCKSL1	227
ENSG00000233775	14
TSSK3	2
FAM229A	13
BSDC1	388
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	7
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	6
ZBTB8A	2
ZBTB8OS	293
RBBP4	719
SYNC	13
ENSG00000224409	0
KIAA1522	52
YARS1	261
S100PBP	137
FNDC5	5
HPCA	1
TMEM54	2
ENSG00000287691	0
RNF19B	176
ENSG00000278966	0
ENSG00000217644	9
ENSG00000239670	0
ENSG00000236065	0
AK2	382
AZIN2	24
ENSG00000278997	7
TRIM62	44
ENSG00000279179	3
ENSG00000284721	0
ZNF362	154
ENSG00000270115	3
A3GALT2	0
ENSG00000225313	2
PHC2	122
MIR3605	8
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	39
ENSG00000235907	0
CSMD2	677
HSPD1P14	1
HMGB4	8
CSMD2-AS1	8
RNA5SP42	3
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	67
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	4
GJA4	19
ENSG00000230163	0
DLGAP3	6
ENSG00000284773	9
GPR199P	5
ENSG00000271741	0
TMEM35B	0
ZMYM6	47
ZMYM1	87
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	2
SFPQ	1655
ZMYM4	571
RN7SL503P	0
SNORA62	0
RPL5P4	10
ZMYM4-AS1	0
KIAA0319L	189
ENSG00000236274	0
NCDN	47
TFAP2E-AS1	11
TFAP2E	21
PSMB2	176
C1orf216	70
CLSPN	95
ENSG00000232335	0
AGO4	290
AGO1	638
CFAP97P1	0
ENSG00000286899	9
ENSG00000271914	0
AGO3	216
ENSG00000271554	0
ENSG00000232862	1
TEKT2	0
ADPRS	34
COL8A2	14
TRAPPC3	39
MAP7D1	308
RN7SL131P	0
THRAP3	1396
UBE2V2P4	0
SH3D21	2
EVA1B	0
ENSG00000286379	6
STK40	619
LSM10	113
RNU4-27P	2
OSCP1	12
SNORA63C	6
MRPS15	174
CSF3R	173
FTLP18	0
ENSG00000284705	1
ENSG00000284720	0
ENSG00000234481	0
GRIK3	48
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	17
ZC3H12A	51
MIR6732	0
MEAF6	436
MIR5581	0
SNIP1	173
FTH1P1	1
ENSG00000237749	26
DNALI1	12
GNL2	248
ENSG00000284748	0
RSPO1	10
C1orf109	31
CDCA8	8
EPHA10	12
ACTN4P2	0
ENSG00000227416	0
MANEAL	14
ENSG00000233728	0
YRDC	26
C1orf122	56
MTF1	175
ENSG00000235673	0
ENSG00000230955	0
INPP5B	255
SNORA63	11
RNU6-584P	0
SF3A3	538
RNU6-510P	12
FHL3	43
UTP11	101
POU3F1	0
MIR3659HG	0
ENSG00000223589	2
MIR3659	0
LINC02786	19
ENSG00000286552	4
ENSG00000287987	0
LINC01343	4
ENSG00000275350	0
RNU6-753P	0
LINC01685	3
HSPA5P1	0
ENSG00000284632	3
RRAGC	75
ENSG00000273637	0
RRAGC-DT	3
MYCBP	73
ENSG00000274944	0
GJA9	0
RHBDL2	10
RNU6-605P	0
EIF1P2	0
AKIRIN1	372
NDUFS5	874
MACF1	2809
RNU6-608P	0
RNA5SP44	1
ENSG00000287422	14
ENSG00000226438	0
HSPE1P8	1
BMP8A	3
OXCT2P1	0
PPIEL	11
PABPC4	558
PABPC4-AS1	4
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	23
HPCAL4	66
PPIE	266
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	25
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	5
ENSG00000229213	0
ENSG00000284719	3
LINC02811	0
TRIT1	65
MYCL	51
MYCL-AS1	8
MFSD2A	3
ENSG00000228477	0
CAP1	3115
PPT1	99
OAZ1P1	0
RLF	241
RNU6-1237P	10
TMCO2	0
ZMPSTE24-DT	31
ZMPSTE24	175
ENSG00000231296	0
COL9A2	50
ENSG00000227311	0
SMAP2	1103
ENSG00000213172	0
ENSG00000284677	4
ZFP69B	10
ENSG00000260920	20
ENSG00000279667	6
ZFP69	38
EXO5-DT	12
EXO5	23
ENSG00000227278	0
ENSG00000238186	3
ZNF684	27
ENSG00000286838	1
ENSG00000236505	0
GTF2F2P2	0
RIMS3	21
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	9
NFYC	302
MIR30E	13
MIR30C1	0
KCNQ4	10
RN7SL326P	4
CITED4	1
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	4
UBE2V1P8	0
CTPS1	124
SLFNL1-AS1	22
SLFNL1	3
SCMH1	282
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	7
ENSG00000213987	0
ENSG00000286640	10
FOXO6	13
FOXO6-AS1	0
RNA5SP45	1
EDN2	3
HIVEP3	181
ENSG00000230881	0
ENSG00000230638	7
ENSG00000284895	0
ENSG00000287587	25
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	1
GUCA2A	0
FOXJ3	479
ENSG00000227527	6
RIMKLA	17
ENSG00000235002	0
ZMYND12	71
PPCS	291
CCDC30	67
RPS3AP11	0
TMSB4XP1	20
RNU6-536P	0
ENSG00000236180	0
PPIH	63
ENSG00000285728	19
ENSG00000234917	0
YBX1	5685
CLDN19	0
P3H1	14
C1orf50	17
ENSG00000283580	0
ENSG00000228452	0
TMEM269	2
SVBP	249
ERMAP	87
ZNF691-DT	2
ZNF691	64
ENSG00000233708	2
MKRN8P	6
ATP6V1E1P1	3
ENSG00000288955	1
SLC2A1	303
ATP6V0CP4	0
SLC2A1-DT	17
ENSG00000283973	0
RNU6-880P	1
ENSG00000277513	0
FAM183A	0
EBNA1BP2	156
MIR6733	0
CFAP57	0
RNA5SP46	0
TMEM125	9
C1orf210	1
TIE1	15
MPL	254
ENSG00000287113	0
CDC20-DT	8
CDC20	28
ELOVL1	58
MIR6734	0
ENSG00000288772	2
MED8	74
MED8-AS1	2
SZT2	338
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	38
KDM4A	106
ENSG00000284989	0
KDM4A-AS1	3
ST3GAL3	62
ST3GAL3-AS1	0
ENSG00000233674	2
MIR6079	0
SHMT1P1	0
ARTN	1
LINC02918	27
ENSG00000288573	8
IPO13	25
ENSG00000285649	0
DPH2	63
ATP6V0B	45
B4GALT2	24
CCDC24	12
SLC6A9	24
ENSG00000230615	1
ENSG00000227163	0
KRT8P47	0
RN7SL479P	11
KLF17	10
ENSG00000233514	1
KLF18	0
ENSG00000226804	11
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	69
ERI3	113
ERI3-IT1	0
RNU6-369P	0
RNF220	201
MIR5584	0
TMEM53	13
ARMH1	24
RNU5F-1	59
RNU5D-1	4
KIF2C	11
ENSG00000225721	0
RPS8	5555
SNORD55	0
SNORD46	256
SNORD38A	98
SNORD38B	0
RPS15AP11	8
BEST4	2
PLK3	33
DYNLT4	4
BTBD19	12
PTCH2	4
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	88
RNA5SP47	0
CCNB1IP1P1	2
PPIAP35	0
MRPS17P1	0
HECTD3	190
UROD	172
ZSWIM5	153
OSTCP5	0
LINC01144	4
HPDL	0
MUTYH	18
ENSG00000288208	0
TOE1	22
TESK2	15
