Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates_rm/RSQ_066_sorted_q10_rmDup.bam
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	1
PRAMEF15	0
ENSG00000228229	1
PRAMEF14	5
PRAMEF19	1
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	6
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	104
ENSG00000289380	0
KAZN	6
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	1
TBCAP2	0
ENSG00000287756	2
TMEM51-AS1	4
TMEM51	0
TMEM51-AS2	0
MFFP1	1
ZBTB2P1	1
FHAD1	6
FHAD1-AS1	1
ENSG00000236045	1
EFHD2-AS1	3
EFHD2	179
CTRC	0
CELA2A	0
CELA2B	0
CASP9	8
DNAJC16	33
SCARNA21B	0
ENSG00000272510	0
AGMAT	2
ENSG00000237301	1
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	57
RSC1A1	0
ENSG00000271742	0
PLEKHM2	33
ENSG00000237938	1
SLC25A34	1
SLC25A34-AS1	0
TMEM82	1
FBLIM1	2
RPL12P14	1
UQCRHL	5
ENSG00000178715	1
FLJ37453	4
SPEN	175
ENSG00000270620	1
ZBTB17	4
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	1
ENSG00000233078	0
HSPB7	0
CLCNKA	2
ENSG00000232456	0
CLCNKB	9
FAM131C	1
EPHA2	4
EPHA2-AS1	1
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	1
ANO7L1	0
ENSG00000288398	1
CPLANE2	3
MT1XP1	1
FBXO42	9
SZRD1	54
RPL22P3	1
SPATA21	4
NECAP2	41
LINC01772	2
CROCCP3	1
RNU1-1	11
ENSG00000261135	0
ENSG00000285853	1
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	0
NBPF1	41
ENSG00000271732	2
CROCCP2	8
ENSG00000283773	0
MST1P2	3
ENSG00000282143	1
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	3
ESPNP	1
ENSG00000279151	0
ENSG00000282740	0
CROCC	6
CROCCP4	0
RNU1-4	0
MST1L	1
ENSG00000223643	0
PDE4DIPP9	1
MIR3675	0
ENSG00000228549	1
RNU1-5P	0
ENSG00000238142	1
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	0
ATP13A2	7
ENSG00000288636	0
SDHB	32
PADI2	29
LINC02783	4
ENSG00000282843	0
PADI1	2
PADI3	0
MIR3972	0
PADI4	23
PADI6	1
RCC2-AS1	0
RCC2	56
ARHGEF10L	1
LINC02810	0
ACTL8	1
ENSG00000284653	1
LINC01654	1
IGSF21	7
ENSG00000280222	8
IGSF21-AS1	0
ENSG00000225387	2
KLHDC7A	2
DYNLL1P3	0
ENSG00000225478	0
PAX7	4
TAS1R2	1
ALDH4A1	3
MIR4695	0
MIR1290	0
IFFO2	11
ENSG00000272084	1
UBR4	111
EMC1-AS1	1
EMC1	11
MRTO4	7
ENSG00000286064	0
AKR7L	3
AKR7A3	1
ENSG00000270728	1
AKR7A2	11
RNU6-1099P	0
SLC66A1	2
CAPZB	342
RN7SL277P	0
MICOS10	1
RNU4-28P	0
MICOS10-DT	0
NBL1	2
MICOS10-NBL1	1
ENSG00000226396	4
HTR6	0
TMCO4	3
RNF186	0
RNF186-AS1	0
OTUD3	14
PLA2G2E	0
RN7SL304P	1
PLA2G2A	3
PLA2G5	8
PLA2G2D	1
PLA2G2F	3
ENSG00000227066	1
PLA2G2C	4
UBXN10	6
LINC01757	0
ENSG00000284710	2
VWA5B1	2
ENSG00000226664	3
LINC01141	8
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	5
ENSG00000289402	1
MUL1	0
RPS4XP4	0
FAM43B	2
CDA	31
PINK1	4
MIR6084	0
PINK1-AS	3
DDOST	8
KIF17	11
ENSG00000235432	0
SH2D5	1
ENSG00000233069	0
HP1BP3	145
EIF4G3	389
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	0
ECE1	85
ENSG00000236936	0
ECE1-AS1	4
PPP1R11P1	1
PDE4DIPP10	1
ENSG00000236009	3
NBPF2P	1
HS6ST1P1	0
CROCCP5	0
NBPF3	8
PFN1P10	0
ALPL	20
ENSG00000289715	0
LINC02596	0
RAP1GAP	7
USP48	92
ENSG00000231978	0
LDLRAD2	2
HSPG2	17
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	1
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	13
CDC42-IT1	0
MPHOSPH6P1	1
WNT4	0
ENSG00000285873	3
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	34
ZBTB40-IT1	0
EPHA8	4
MIR6127	0
C1QA	3
ENSG00000289692	0
C1QC	6
C1QB	18
EPHB2	8
MIR4684	0
ENSG00000225952	1
MIR4253	0
LACTBL1	3
TEX46	0
KDM1A	53
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	33
ENSG00000229010	0
RNU6-514P	1
RNU6-135P	0
ENSG00000289014	1
HTR1D	2
ENSG00000215381	0
LINC01355	2
ENSG00000284726	0
HNRNPR	129
ZNF436	5
ZNF436-AS1	2
ENSG00000271420	0
TCEA3	12
ENSG00000232482	0
ASAP3	5
E2F2	14
ENSG00000235052	0
ID3	11
ENSG00000285802	0
MDS2	3
ENSG00000229239	0
RPL11	482
ELOA-AS1	5
ELOA	17
PITHD1	75
LYPLA2	9
GALE	0
HMGCL	5
FUCA1	5
CNR2	4
BTBD6P1	1
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	78
SRSF10	64
ENSG00000215905	0
ENSG00000225315	0
MYOM3	8
MYOM3-AS1	0
IL22RA1	1
IFNLR1	8
GRHL3	4
LINC02800	2
GRHL3-AS1	2
STPG1	5
NIPAL3	35
ENSG00000288982	0
RCAN3AS	0
RCAN3	79
NCMAP-DT	1
NCMAP	3
ENSG00000227312	0
SRRM1	183
ENSG00000284699	3
CLIC4	299
RNU6-1208P	0
RUNX3	57
MIR6731	0
RUNX3-AS1	2
ENSG00000261025	0
MIR4425	0
LINC02793	0
ENSG00000233755	1
IFITM3P7	0
ENSG00000231953	0
SYF2	203
ENSG00000284602	0
ENSG00000284657	0
RSRP1	20
ENSG00000272432	0
ENSG00000261349	0
RHD	15
SDHDP6	0
ENSG00000259984	0
TMEM50A	110
RHCE	6
ENSG00000238084	0
MACO1	24
LDLRAP1	63
ENSG00000225643	3
MAN1C1	12
ENSG00000233478	1
SELENON	21
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	24
ENSG00000272478	0
AUNIP	0
ENSG00000236528	0
PAQR7	4
STMN1	18
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	8
RNU6-110P	2
ENSG00000252190	0
ENSG00000252691	0
EXTL1	5
SLC30A2	3
ENSG00000284309	2
TRIM63	6
PDIK1L	10
FAM110D	3
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	1
CATSPER4	1
ZPLD2P	1
ENSG00000278572	2
CEP85	14
ENSG00000270733	0
SH3BGRL3	1020
UBXN11	19
CD52	38
CRYBG2	4
ENSG00000225854	0
ZNF683	10
LIN28A	4
DHDDS	16
ENSG00000223583	1
DHDDS-AS1	0
HMGN2	96
DPPA2P2	0
RPS6KA1	47
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	2
ARID1A	164
PIGV	3
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	16
SFN	2
GPN2	7
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	3
NUDC	89
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	1
TRNP1	4
TENT5B	0
SLC9A1	37
ENSG00000229985	0
CHCHD3P3	1
NPM1P39	5
SNRPEP7	0
WDTC1-DT	0
WDTC1	34
ENSG00000243659	0
TMEM222	2
RNU6-48P	0
ACTG1P20	0
SYTL1	5
MAP3K6	4
FCN3	4
CD164L2	1
ENSG00000231207	1
GPR3	1
WASF2	211
ENSG00000241169	0
ENSG00000237429	0
AHDC1	11
FGR	45
ENSG00000235912	0
LINC02574	1
IFI6	8
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	1
RNU6-424P	0
ENSG00000287244	0
FAM76A	11
ENSG00000231344	0
RPEP3	0
STX12	31
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	21
SCARNA1	1
THEMIS2	77
RPA2	21
SMPDL3B	0
ENSG00000227050	0
XKR8	3
EYA3	33
ENSG00000238231	1
RN7SL559P	0
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	1
PTAFR	17
DNAJC8	94
ATP5IF1	65
ENSG00000270605	1
ENSG00000271398	0
SESN2	5
MED18	3
PHACTR4	66
ENSG00000229820	0
RNU6ATAC27P	1
RCC1	7
SNHG3	1
SNORA73A	0
SNORA73B	0
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	7
SNHG12	5
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	18
RAB42	1
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	20
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	27
OPRD1	7
ENSG00000233427	0
EPB41	1032
ENSG00000225616	0
Metazoa_SRP	34
TMEM200B	0
ENSG00000225750	0
SRSF4	168
ENSG00000277916	0
MECR	2
ENSG00000237934	0
PTPRU	3
LINC01756	2
ENSG00000225011	0
ENSG00000228176	1
ENSG00000284676	1
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	1
ENSG00000231949	1
ENSG00000289710	0
MATN1	1
MATN1-AS1	4
ENSG00000287510	3
LAPTM5	155
MIR4420	1
ENSG00000229607	1
LINC01778	2
RN7SKP91	0
ENSG00000235143	3
SDC3	12
RN7SL371P	1
PUM1	108
ENSG00000237329	0
ENSG00000232768	1
SELENOWP1	0
ENSG00000225142	0
NKAIN1	1
SNRNP40	20
ENSG00000229447	0
ZCCHC17	151
ENSG00000229044	0
FABP3	8
SERINC2	1
ENSG00000215899	1
RNU6-40P	0
LDC1P	4
LINC01226	9
ENSG00000229167	0
TINAGL1	12
HCRTR1	4
PEF1	12
PEF1-AS1	1
ENSG00000264078	0
COL16A1	7
ADGRB2	6
MIR4254	0
ENSG00000254545	0
SPOCD1	23
ENSG00000203620	3
ENSG00000269967	0
PTP4A2	584
ENSG00000288678	0
ENSG00000228634	1
ENSG00000284702	0
KHDRBS1	92
ENSG00000203325	1
TMEM39B	6
MIR5585	0
KPNA6	47
ENSG00000250135	0
TXLNA	27
CCDC28B	5
ENSG00000224066	0
IQCC	0
DCDC2B	0
TMEM234	3
EIF3I	54
MTMR9LP	0
FAM167B	0
LCK	33
HDAC1	48
MARCKSL1	41
ENSG00000233775	2
TSSK3	1
FAM229A	0
BSDC1	40
GAPDHP20	0
ENSG00000270850	1
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	4
ZBTB8A	2
ZBTB8OS	34
RBBP4	106
SYNC	5
ENSG00000224409	0
KIAA1522	4
YARS1	28
S100PBP	20
FNDC5	8
HPCA	1
TMEM54	4
ENSG00000287691	0
RNF19B	29
ENSG00000278966	1
ENSG00000217644	0
ENSG00000239670	2
ENSG00000236065	0
AK2	35
AZIN2	5
ENSG00000278997	1
TRIM62	3
ENSG00000279179	3
ENSG00000284721	0
ZNF362	21
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	6
PHC2	25
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	14
ENSG00000235907	0
CSMD2	24
HSPD1P14	1
HMGB4	1
CSMD2-AS1	4
RNA5SP42	1
C1orf94	3
ENSG00000270241	2
ENSG00000287703	6
MIR552	0
SMIM12	12
GJB5	1
GJB4	1
ENSG00000255811	0
GJB3	1
GJA4	5
ENSG00000230163	0
DLGAP3	4
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	8
ZMYM1	8
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	1
SFPQ	174
ZMYM4	87
RN7SL503P	1
SNORA62	0
RPL5P4	2
ZMYM4-AS1	1
KIAA0319L	22
ENSG00000236274	0
NCDN	4
TFAP2E-AS1	2
TFAP2E	3
PSMB2	21
C1orf216	10
CLSPN	17
ENSG00000232335	0
AGO4	60
AGO1	127
CFAP97P1	0
ENSG00000286899	1
ENSG00000271914	0
AGO3	17
ENSG00000271554	1
ENSG00000232862	0
TEKT2	0
ADPRS	8
COL8A2	1
TRAPPC3	8
MAP7D1	51
RN7SL131P	0
THRAP3	221
UBE2V2P4	1
SH3D21	6
EVA1B	0
ENSG00000286379	2
STK40	121
LSM10	11
RNU4-27P	0
OSCP1	1
SNORA63C	0
MRPS15	12
CSF3R	52
FTLP18	0
ENSG00000284705	3
ENSG00000284720	2
ENSG00000234481	0
GRIK3	8
ENSG00000284650	0
ENSG00000223944	3
MIR4255	0
RNU6-636P	0
RNA5SP43	2
RPS29P6	0
ZC3H12A-DT	5
ZC3H12A	11
MIR6732	0
MEAF6	40
MIR5581	0
SNIP1	18
FTH1P1	0
ENSG00000237749	2
DNALI1	6
GNL2	45
ENSG00000284748	1
RSPO1	0
C1orf109	5
CDCA8	7
EPHA10	7
ACTN4P2	0
ENSG00000227416	0
MANEAL	3
ENSG00000233728	0
YRDC	7
C1orf122	1
MTF1	32
ENSG00000235673	0
ENSG00000230955	0
INPP5B	22
SNORA63	0
RNU6-584P	0
SF3A3	87
RNU6-510P	0
FHL3	16
UTP11	6
POU3F1	0
MIR3659HG	3
ENSG00000223589	0
MIR3659	0
LINC02786	2
ENSG00000286552	0
ENSG00000287987	0
LINC01343	1
ENSG00000275350	0
RNU6-753P	0
LINC01685	3
HSPA5P1	2
ENSG00000284632	4
RRAGC	9
ENSG00000273637	0
RRAGC-DT	0
MYCBP	18
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	39
NDUFS5	58
MACF1	351
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	2
ENSG00000226438	0
HSPE1P8	0
BMP8A	2
OXCT2P1	5
PPIEL	6
PABPC4	49
PABPC4-AS1	2
SNORA55	0
HEYL	3
ENSG00000225903	0
NT5C1A	3
HPCAL4	3
PPIE	23
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	5
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	0
LINC02811	1
TRIT1	6
MYCL	10
MYCL-AS1	1
MFSD2A	5
ENSG00000228477	1
CAP1	772
PPT1	18
OAZ1P1	0
RLF	27
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	1
ZMPSTE24	23
ENSG00000231296	0
COL9A2	3
ENSG00000227311	0
SMAP2	238
ENSG00000213172	0
ENSG00000284677	1
ZFP69B	0
ENSG00000260920	1
ENSG00000279667	0
ZFP69	7
EXO5-DT	0
EXO5	2
ENSG00000227278	0
ENSG00000238186	0
ZNF684	1
ENSG00000286838	1
ENSG00000236505	0
GTF2F2P2	0
RIMS3	5
ENSG00000287743	0
ENSG00000237899	1
NFYC-AS1	0
NFYC	50
MIR30E	0
MIR30C1	0
KCNQ4	1
RN7SL326P	0
CITED4	3
ENSG00000229528	2
ENSG00000228940	0
ENSG00000286668	1
UBE2V1P8	0
CTPS1	13
SLFNL1-AS1	1
SLFNL1	0
SCMH1	18
RPL23AP17	1
ENSG00000287400	0
SCMH1-DT	1
ENSG00000213987	0
ENSG00000286640	2
FOXO6	1
FOXO6-AS1	0
RNA5SP45	1
EDN2	2
HIVEP3	21
ENSG00000230881	1
ENSG00000230638	2
ENSG00000284895	0
ENSG00000287587	3
HNRNPFP1	2
ENSG00000228776	1
GUCA2B	0
GUCA2A	0
FOXJ3	46
ENSG00000227527	0
RIMKLA	16
ENSG00000235002	0
ZMYND12	5
PPCS	32
CCDC30	32
RPS3AP11	0
TMSB4XP1	1
RNU6-536P	0
ENSG00000236180	0
PPIH	7
ENSG00000285728	1
ENSG00000234917	2
YBX1	713
CLDN19	5
P3H1	10
C1orf50	4
ENSG00000283580	0
ENSG00000228452	0
TMEM269	4
SVBP	8
ERMAP	23
ZNF691-DT	0
ZNF691	7
ENSG00000233708	2
MKRN8P	2
ATP6V1E1P1	0
ENSG00000288955	1
SLC2A1	31
ATP6V0CP4	0
SLC2A1-DT	3
ENSG00000283973	1
RNU6-880P	0
ENSG00000277513	0
FAM183A	3
EBNA1BP2	29
MIR6733	0
CFAP57	10
RNA5SP46	0
TMEM125	2
C1orf210	0
TIE1	2
MPL	103
ENSG00000287113	1
CDC20-DT	1
CDC20	4
ELOVL1	4
MIR6734	0
ENSG00000288772	0
MED8	13
MED8-AS1	1
SZT2	28
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	11
KDM4A	14
ENSG00000284989	0
KDM4A-AS1	4
ST3GAL3	21
ST3GAL3-AS1	1
ENSG00000233674	1
MIR6079	0
SHMT1P1	1
ARTN	0
LINC02918	6
ENSG00000288573	0
IPO13	6
ENSG00000285649	1
DPH2	1
ATP6V0B	2
B4GALT2	4
CCDC24	1
SLC6A9	3
ENSG00000230615	4
ENSG00000227163	0
KRT8P47	0
RN7SL479P	0
KLF17	2
ENSG00000233514	1
KLF18	2
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	1
DMAP1	10
ERI3	9
ERI3-IT1	0
RNU6-369P	0
RNF220	31
MIR5584	0
TMEM53	3
ARMH1	7
RNU5F-1	0
RNU5D-1	1
KIF2C	6
ENSG00000225721	1
RPS8	425
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS15AP11	1
BEST4	0
PLK3	4
DYNLT4	0
BTBD19	4
PTCH2	7
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	5
RNA5SP47	0
CCNB1IP1P1	1
PPIAP35	0
MRPS17P1	4
HECTD3	19
UROD	19
ZSWIM5	6
OSTCP5	1
LINC01144	0
HPDL	0
MUTYH	2
ENSG00000288208	0
TOE1	0
TESK2	4
PPIAP36	0
CCDC163	2
MMACHC	1
