Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates_rm/PP098_sorted_q10_rmDup.bam
ENSG00000284692	0
ENSG00000284666	0
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	7
KCNAB2	103
CHD5	5
ENSG00000285629	0
RPL22	600
RNF207-AS1	0
RNF207	2
ICMT	17
ICMT-DT	0
HES3	0
GPR153	2
ACOT7	9
ENSG00000271746	1
HES2	1
ESPN	6
MIR4252	0
ENSG00000231868	0
TNFRSF25	0
PLEKHG5	2
NOL9	42
RNU6-731P	0
ENSG00000229519	0
TAS1R1	1
ZBTB48	5
KLHL21	13
PHF13	10
THAP3	3
DNAJC11	40
LINC01672	1
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	81
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	1
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	1
ENSG00000270035	0
ENSG00000269978	0
VAMP3	173
ENSG00000269925	0
PER3	24
ENSG00000236266	0
UTS2	4
TNFRSF9	4
ENSG00000270330	0
PARK7	133
Y_RNA	562
ENSG00000284747	2
ENSG00000284716	0
ERRFI1	5
ERRFI1-DT	1
ENSG00000232848	0
ENSG00000229305	2
ENSG00000288816	0
LINC01714	0
RNU1-7P	0
ENSG00000233645	1
RNU6-991P	0
SLC45A1	2
RERE	181
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	1
RPL7P11	0
RPL7P7	0
ENSG00000226545	3
ENSG00000228423	0
RPL23AP19	1
ENO1	381
MIR6728	1
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	1
ENSG00000232208	2
ENSG00000232663	0
CA6	3
RN7SL451P	0
SLC2A7	3
SLC2A5	9
ENSG00000252404	0
GPR157	3
MIR34AHG	0
MIR34A	0
LNCTAM34A	1
H6PD	8
SPSB1	10
ENSG00000284652	0
LINC02606	0
RNA5SP40	0
ENSG00000235263	0
SLC25A33	5
ENSG00000231181	0
TMEM201	3
PIK3CD	165
PIK3CD-AS1	2
ENSG00000233268	0
PIK3CD-AS2	0
CLSTN1	46
MZT1P1	0
ENSG00000280113	1
CTNNBIP1	39
ENSG00000223989	0
ENSG00000285701	0
LZIC	91
ENSG00000228150	1
NMNAT1	4
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	42
UBE4B	77
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	59
ENSG00000264881	0
RNU6-37P	11
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	1
PGD	141
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	26
ENSG00000203469	0
PEX14	6
ENSG00000287727	0
RN7SL614P	0
CASZ1	8
ENSG00000272078	5
HSPE1P24	0
C1orf127	1
CFL1P6	1
TARDBP	113
MASP2	3
SRM	73
EXOSC10	67
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	63
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	1
UBIAD1	8
UBE2V2P3	0
ENSG00000284646	1
MTCYBP45	0
DISP3	1
ENSG00000285833	0
LINC01647	0
ENSG00000284708	1
FBXO2	7
FBXO44	5
FBXO6	8
MAD2L2	40
DRAXIN	1
AGTRAP	10
C1orf167	1
C1orf167-AS1	0
MTHFR	25
CLCN6	8
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	4
ENSG00000285646	5
RNU5E-1	0
RNU5E-4P	0
KIAA2013	7
PLOD1	10
ENSG00000287384	1
MFN2	144
ENSG00000270914	0
MIIP	10
MIR6729	0
RN7SL649P	1
TNFRSF8	8
RNU6-777P	1
RPL23AP89	0
ENSG00000285604	3
MIR7846	0
TNFRSF1B	37
MIR4632	0
RPL10P17	0
SNORA70	2
VPS13D	90
SNORA59A	0
LINC02766	0
DHRS3	15
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	3
ENSG00000272482	0
AADACL4	1
ENSG00000226166	0
AADACL3	3
CFAP107	2
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	1
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	1
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	1
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	1
PRAMEF20	0
LRRC38	0
ENSG00000259961	2
BRWD1P1	0
PDPN	4
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	235
ENSG00000289380	0
KAZN	12
RNU6-1265P	0
ENSG00000231606	2
KAZN-AS1	3
TBCAP2	0
ENSG00000287756	1
TMEM51-AS1	3
TMEM51	2
TMEM51-AS2	2
MFFP1	0
ZBTB2P1	1
FHAD1	13
FHAD1-AS1	1
ENSG00000236045	0
EFHD2-AS1	3
EFHD2	406
CTRC	2
CELA2A	1
CELA2B	0
CASP9	15
DNAJC16	37
SCARNA21B	0
ENSG00000272510	0
AGMAT	9
ENSG00000237301	1
CHCHD2P6	2
RNU7-179P	0
CD24P1	0
DDI2	111
RSC1A1	0
ENSG00000271742	0
PLEKHM2	55
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	2
RPL12P14	1
UQCRHL	17
ENSG00000178715	2
FLJ37453	6
SPEN	192
ENSG00000270620	0
ZBTB17	35
ENSG00000234607	1
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	1
ENSG00000233078	0
HSPB7	4
CLCNKA	2
ENSG00000232456	1
CLCNKB	1
FAM131C	0
EPHA2	2
EPHA2-AS1	3
ENSG00000224621	1
ARHGEF19-AS1	0
ARHGEF19	3
ANO7L1	2
ENSG00000288398	4
CPLANE2	7
MT1XP1	0
FBXO42	25
SZRD1	99
RPL22P3	3
SPATA21	2
NECAP2	139
LINC01772	0
CROCCP3	8
RNU1-1	1
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	3
RNU1-6P	0
PDE4DIPP8	0
NBPF1	37
ENSG00000271732	5
CROCCP2	32
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	3
ENSG00000280114	0
EIF1AXP1	2
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	22
CROCCP4	0
RNU1-4	1
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	1
RNU1-5P	0
ENSG00000238142	2
ENSG00000235241	0
RNU1-2	1
ENSG00000272426	0
MFAP2	1
ENSG00000286898	0
ENSG00000226526	0
ATP13A2	6
ENSG00000288636	0
SDHB	71
PADI2	19
LINC02783	0
ENSG00000282843	0
PADI1	1
PADI3	0
MIR3972	0
PADI4	48
PADI6	0
RCC2-AS1	0
RCC2	121
ARHGEF10L	8
LINC02810	0
ACTL8	1
ENSG00000284653	2
LINC01654	3
IGSF21	1
ENSG00000280222	2
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	1
TAS1R2	1
ALDH4A1	2
MIR4695	0
MIR1290	0
IFFO2	30
ENSG00000272084	1
UBR4	177
EMC1-AS1	2
EMC1	13
MRTO4	17
ENSG00000286064	0
AKR7L	0
AKR7A3	2
ENSG00000270728	0
AKR7A2	28
RNU6-1099P	0
SLC66A1	5
CAPZB	408
RN7SL277P	2
MICOS10	43
RNU4-28P	1
MICOS10-DT	0
NBL1	3
MICOS10-NBL1	0
ENSG00000226396	3
HTR6	0
TMCO4	18
RNF186	0
RNF186-AS1	0
OTUD3	17
PLA2G2E	0
RN7SL304P	0
PLA2G2A	0
PLA2G5	3
PLA2G2D	2
PLA2G2F	1
ENSG00000227066	3
PLA2G2C	1
UBXN10	4
LINC01757	1
ENSG00000284710	3
VWA5B1	9
ENSG00000226664	0
LINC01141	1
ENSG00000226487	1
ENSG00000284641	2
ENSG00000284743	0
CAMK2N1	1
ENSG00000289402	1
MUL1	9
RPS4XP4	0
FAM43B	1
CDA	13
PINK1	20
MIR6084	0
PINK1-AS	1
DDOST	29
KIF17	4
ENSG00000235432	0
SH2D5	2
ENSG00000233069	1
HP1BP3	254
EIF4G3	320
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	1
ENSG00000287192	0
ECE1	45
ENSG00000236936	2
ECE1-AS1	1
PPP1R11P1	0
PDE4DIPP10	2
ENSG00000236009	0
NBPF2P	1
HS6ST1P1	1
CROCCP5	0
NBPF3	6
PFN1P10	0
ALPL	5
ENSG00000289715	0
LINC02596	0
RAP1GAP	2
USP48	199
ENSG00000231978	0
LDLRAD2	0
HSPG2	16
ENSG00000232037	1
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	2
RN7SL186P	2
RNU6-776P	0
LINC01635	1
LINC00339	2
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	14
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	3
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	1
ZBTB40	36
ZBTB40-IT1	1
EPHA8	2
MIR6127	0
C1QA	3
ENSG00000289692	0
C1QC	7
C1QB	10
EPHB2	6
MIR4684	0
ENSG00000225952	1
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	180
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	45
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	6
ENSG00000215381	0
LINC01355	1
ENSG00000284726	2
HNRNPR	275
ZNF436	16
ZNF436-AS1	1
ENSG00000271420	1
TCEA3	24
ENSG00000232482	0
ASAP3	1
E2F2	36
ENSG00000235052	0
ID3	10
ENSG00000285802	1
MDS2	3
ENSG00000229239	1
RPL11	2563
ELOA-AS1	0
ELOA	61
PITHD1	104
LYPLA2	20
GALE	5
HMGCL	23
FUCA1	6
CNR2	17
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	209
SRSF10	129
ENSG00000215905	0
ENSG00000225315	0
MYOM3	4
MYOM3-AS1	0
IL22RA1	0
IFNLR1	9
GRHL3	3
LINC02800	0
GRHL3-AS1	0
STPG1	5
NIPAL3	31
ENSG00000288982	0
RCAN3AS	0
RCAN3	92
NCMAP-DT	0
NCMAP	0
ENSG00000227312	1
SRRM1	375
ENSG00000284699	0
CLIC4	163
RNU6-1208P	0
RUNX3	178
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	3
MIR4425	0
LINC02793	0
ENSG00000233755	1
IFITM3P7	2
ENSG00000231953	1
SYF2	358
ENSG00000284602	1
ENSG00000284657	0
RSRP1	34
ENSG00000272432	0
ENSG00000261349	1
RHD	12
SDHDP6	0
ENSG00000259984	0
TMEM50A	92
RHCE	13
ENSG00000238084	0
MACO1	72
LDLRAP1	72
ENSG00000225643	0
MAN1C1	10
ENSG00000233478	1
SELENON	10
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	16
ENSG00000272478	0
AUNIP	1
ENSG00000236528	0
PAQR7	12
STMN1	37
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	25
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	3
SLC30A2	2
ENSG00000284309	0
TRIM63	0
PDIK1L	14
FAM110D	1
C1orf232	1
ZNF593OS	0
ZNF593	0
CNKSR1	0
CATSPER4	0
ZPLD2P	2
ENSG00000278572	0
CEP85	22
ENSG00000270733	1
SH3BGRL3	980
UBXN11	22
CD52	236
CRYBG2	2
ENSG00000225854	1
ZNF683	8
LIN28A	2
DHDDS	32
ENSG00000223583	1
DHDDS-AS1	4
HMGN2	243
DPPA2P2	0
RPS6KA1	96
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	380
PIGV	6
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	28
SFN	0
GPN2	19
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	16
NUDC	282
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	1
TENT5B	1
SLC9A1	37
ENSG00000229985	0
CHCHD3P3	6
NPM1P39	12
SNRPEP7	0
WDTC1-DT	0
WDTC1	96
ENSG00000243659	1
TMEM222	7
RNU6-48P	0
ACTG1P20	0
SYTL1	33
MAP3K6	11
FCN3	3
CD164L2	0
ENSG00000231207	0
GPR3	1
WASF2	286
ENSG00000241169	0
ENSG00000237429	0
AHDC1	27
FGR	123
ENSG00000235912	1
LINC02574	0
IFI6	2
ENSG00000225886	1
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	25
ENSG00000231344	0
RPEP3	0
STX12	57
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	2
PPP1R8	53
SCARNA1	3
THEMIS2	104
RPA2	74
SMPDL3B	1
ENSG00000227050	0
XKR8	5
EYA3	45
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	1
ENSG00000214812	0
RNU6-176P	0
PTAFR	12
DNAJC8	204
ATP5IF1	217
ENSG00000270605	0
ENSG00000271398	1
SESN2	4
MED18	12
PHACTR4	104
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	17
SNHG3	4
SNORA73A	0
SNORA73B	30
PRDX3P2	1
ENSG00000279443	1
TRNAU1AP	13
SNHG12	19
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	43
RAB42	2
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	37
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	59
OPRD1	2
ENSG00000233427	1
EPB41	1157
ENSG00000225616	16
Metazoa_SRP	27
TMEM200B	1
ENSG00000225750	1
SRSF4	285
ENSG00000277916	0
MECR	4
ENSG00000237934	0
PTPRU	5
LINC01756	1
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	1
ENSG00000270927	0
LINC01648	1
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	2
ENSG00000231949	0
ENSG00000289710	0
MATN1	4
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	369
MIR4420	0
ENSG00000229607	0
LINC01778	4
RN7SKP91	0
ENSG00000235143	0
SDC3	6
RN7SL371P	0
PUM1	146
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	61
ENSG00000229447	0
ZCCHC17	133
ENSG00000229044	0
FABP3	4
SERINC2	2
ENSG00000215899	0
RNU6-40P	0
LDC1P	2
LINC01226	5
ENSG00000229167	0
TINAGL1	5
HCRTR1	0
PEF1	30
PEF1-AS1	2
ENSG00000264078	0
COL16A1	4
ADGRB2	8
MIR4254	0
ENSG00000254545	1
SPOCD1	11
ENSG00000203620	1
ENSG00000269967	0
PTP4A2	719
ENSG00000288678	0
ENSG00000228634	1
ENSG00000284702	0
KHDRBS1	249
ENSG00000203325	1
TMEM39B	16
MIR5585	0
KPNA6	78
ENSG00000250135	0
TXLNA	103
CCDC28B	15
ENSG00000224066	0
IQCC	1
DCDC2B	2
TMEM234	7
EIF3I	123
MTMR9LP	2
FAM167B	2
LCK	122
HDAC1	109
MARCKSL1	116
ENSG00000233775	0
TSSK3	0
FAM229A	2
BSDC1	90
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	2
ZBTB8A	2
ZBTB8OS	58
RBBP4	126
SYNC	3
ENSG00000224409	0
KIAA1522	4
YARS1	69
S100PBP	28
FNDC5	1
HPCA	0
TMEM54	2
ENSG00000287691	0
RNF19B	35
ENSG00000278966	1
ENSG00000217644	1
ENSG00000239670	0
ENSG00000236065	0
AK2	77
AZIN2	2
ENSG00000278997	1
TRIM62	10
ENSG00000279179	0
ENSG00000284721	1
ZNF362	47
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	0
PHC2	54
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	2
ZSCAN20	11
ENSG00000235907	1
CSMD2	11
HSPD1P14	4
HMGB4	2
CSMD2-AS1	0
RNA5SP42	1
C1orf94	1
ENSG00000270241	0
ENSG00000287703	1
MIR552	0
SMIM12	26
GJB5	1
GJB4	0
ENSG00000255811	0
GJB3	1
GJA4	2
ENSG00000230163	0
DLGAP3	2
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	9
ZMYM1	13
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	380
ZMYM4	104
RN7SL503P	0
SNORA62	0
RPL5P4	33
ZMYM4-AS1	1
KIAA0319L	29
ENSG00000236274	2
NCDN	11
TFAP2E-AS1	3
TFAP2E	2
PSMB2	45
C1orf216	18
CLSPN	22
ENSG00000232335	0
AGO4	78
AGO1	123
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	28
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	6
COL8A2	0
TRAPPC3	27
MAP7D1	105
RN7SL131P	0
THRAP3	406
UBE2V2P4	0
SH3D21	1
EVA1B	0
ENSG00000286379	8
STK40	187
LSM10	33
RNU4-27P	0
OSCP1	1
SNORA63C	0
MRPS15	71
CSF3R	35
FTLP18	1
ENSG00000284705	2
ENSG00000284720	1
ENSG00000234481	0
GRIK3	0
ENSG00000284650	0
ENSG00000223944	1
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	7
ZC3H12A	23
MIR6732	0
MEAF6	77
MIR5581	0
SNIP1	36
FTH1P1	0
ENSG00000237749	4
DNALI1	3
GNL2	83
ENSG00000284748	0
RSPO1	1
C1orf109	12
CDCA8	15
EPHA10	8
ACTN4P2	2
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	6
C1orf122	17
MTF1	34
ENSG00000235673	0
ENSG00000230955	0
INPP5B	40
SNORA63	0
RNU6-584P	0
SF3A3	138
RNU6-510P	0
FHL3	15
UTP11	38
POU3F1	2
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	1
ENSG00000287987	0
LINC01343	1
ENSG00000275350	0
RNU6-753P	0
LINC01685	2
HSPA5P1	0
ENSG00000284632	2
RRAGC	12
ENSG00000273637	0
RRAGC-DT	0
MYCBP	24
ENSG00000274944	0
GJA9	0
RHBDL2	1
RNU6-605P	0
EIF1P2	0
AKIRIN1	45
NDUFS5	143
MACF1	376
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	4
ENSG00000226438	3
HSPE1P8	1
BMP8A	1
OXCT2P1	1
PPIEL	3
PABPC4	163
PABPC4-AS1	0
SNORA55	0
HEYL	2
ENSG00000225903	0
NT5C1A	3
HPCAL4	2
PPIE	59
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	1
BMP8B	1
OXCT2	0
BMP8B-AS1	1
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	12
MYCL	11
MYCL-AS1	0
MFSD2A	5
ENSG00000228477	0
CAP1	810
PPT1	23
OAZ1P1	0
RLF	75
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	3
ZMPSTE24	14
ENSG00000231296	0
COL9A2	9
ENSG00000227311	1
SMAP2	350
ENSG00000213172	0
ENSG00000284677	1
ZFP69B	4
ENSG00000260920	1
ENSG00000279667	0
ZFP69	17
EXO5-DT	1
EXO5	1
ENSG00000227278	0
ENSG00000238186	1
ZNF684	3
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	2
ENSG00000287743	0
ENSG00000237899	2
NFYC-AS1	0
NFYC	82
MIR30E	0
MIR30C1	0
KCNQ4	4
RN7SL326P	0
CITED4	4
ENSG00000229528	1
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	31
SLFNL1-AS1	0
SLFNL1	0
SCMH1	68
RPL23AP17	0
ENSG00000287400	3
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	7
FOXO6	3
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	59
ENSG00000230881	1
ENSG00000230638	2
ENSG00000284895	0
ENSG00000287587	2
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	88
ENSG00000227527	0
RIMKLA	3
ENSG00000235002	0
ZMYND12	5
PPCS	72
CCDC30	23
RPS3AP11	1
TMSB4XP1	3
RNU6-536P	0
ENSG00000236180	0
PPIH	13
ENSG00000285728	0
ENSG00000234917	2
YBX1	2112
CLDN19	0
P3H1	7
C1orf50	5
ENSG00000283580	0
ENSG00000228452	0
TMEM269	1
SVBP	50
ERMAP	39
ZNF691-DT	5
ZNF691	8
ENSG00000233708	0
MKRN8P	1
ATP6V1E1P1	0
ENSG00000288955	1
SLC2A1	133
ATP6V0CP4	1
SLC2A1-DT	2
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	1
EBNA1BP2	57
MIR6733	0
CFAP57	3
RNA5SP46	0
TMEM125	3
C1orf210	1
TIE1	8
MPL	21
ENSG00000287113	0
CDC20-DT	2
CDC20	6
ELOVL1	19
MIR6734	0
ENSG00000288772	0
MED8	21
MED8-AS1	2
SZT2	37
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	6
KDM4A	19
ENSG00000284989	0
KDM4A-AS1	2
ST3GAL3	10
ST3GAL3-AS1	1
ENSG00000233674	0
MIR6079	0
SHMT1P1	1
ARTN	1
LINC02918	8
ENSG00000288573	0
IPO13	14
ENSG00000285649	0
DPH2	11
ATP6V0B	5
B4GALT2	7
CCDC24	1
SLC6A9	5
ENSG00000230615	8
ENSG00000227163	1
KRT8P47	0
RN7SL479P	3
KLF17	2
ENSG00000233514	8
KLF18	2
ENSG00000226804	0
OOSP1P1	1
ENSG00000227994	0
ENSG00000271329	0
DMAP1	33
ERI3	21
ERI3-IT1	0
RNU6-369P	0
RNF220	68
MIR5584	0
TMEM53	6
ARMH1	16
RNU5F-1	29
RNU5D-1	5
KIF2C	15
ENSG00000225721	0
RPS8	2446
SNORD55	0
SNORD46	2
SNORD38A	0
SNORD38B	0
RPS15AP11	4
BEST4	2
PLK3	13
DYNLT4	0
BTBD19	1
PTCH2	2
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	25
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	1
HECTD3	38
UROD	70
ZSWIM5	4
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	3
ENSG00000288208	0
TOE1	7
TESK2	3
PPIAP36	0
CCDC163	4
MMACHC	10
