Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates_rm/RSQ_065_sorted_q10_rmDup.bam
ENSG00000233078	0
HSPB7	4
CLCNKA	4
ENSG00000232456	0
CLCNKB	5
FAM131C	0
EPHA2	2
EPHA2-AS1	2
ENSG00000224621	1
ARHGEF19-AS1	0
ARHGEF19	1
ANO7L1	1
ENSG00000288398	2
CPLANE2	0
MT1XP1	0
FBXO42	6
SZRD1	80
RPL22P3	1
SPATA21	2
NECAP2	76
LINC01772	3
CROCCP3	4
RNU1-1	11
ENSG00000261135	0
ENSG00000285853	1
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	1
NBPF1	32
ENSG00000271732	4
CROCCP2	26
ENSG00000283773	0
MST1P2	2
ENSG00000282143	1
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	4
ESPNP	7
ENSG00000279151	0
ENSG00000282740	0
CROCC	26
CROCCP4	1
RNU1-4	0
MST1L	4
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	4
RNU1-5P	0
ENSG00000238142	1
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	2
ATP13A2	5
ENSG00000288636	0
SDHB	23
PADI2	10
LINC02783	12
ENSG00000282843	0
PADI1	8
PADI3	3
MIR3972	0
PADI4	210
PADI6	6
RCC2-AS1	0
RCC2	54
ARHGEF10L	11
LINC02810	1
ACTL8	3
ENSG00000284653	2
LINC01654	8
IGSF21	2
ENSG00000280222	9
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	6
DYNLL1P3	0
ENSG00000225478	0
PAX7	6
TAS1R2	5
ALDH4A1	3
MIR4695	0
MIR1290	0
IFFO2	15
ENSG00000272084	1
UBR4	223
EMC1-AS1	0
EMC1	16
MRTO4	7
ENSG00000286064	0
AKR7L	5
AKR7A3	1
ENSG00000270728	0
AKR7A2	12
RNU6-1099P	0
SLC66A1	2
CAPZB	596
RN7SL277P	0
MICOS10	5
RNU4-28P	0
MICOS10-DT	0
NBL1	2
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	4
TMCO4	5
RNF186	1
RNF186-AS1	0
OTUD3	3
PLA2G2E	0
RN7SL304P	1
PLA2G2A	1
PLA2G5	9
PLA2G2D	4
PLA2G2F	3
ENSG00000227066	2
PLA2G2C	6
UBXN10	0
LINC01757	2
ENSG00000284710	4
VWA5B1	9
ENSG00000226664	0
LINC01141	15
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	3
ENSG00000289402	1
MUL1	7
RPS4XP4	0
FAM43B	3
CDA	6
PINK1	13
MIR6084	0
PINK1-AS	0
DDOST	7
KIF17	7
ENSG00000235432	0
SH2D5	5
ENSG00000233069	0
HP1BP3	209
EIF4G3	1309
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	0
ECE1	296
ENSG00000236936	21
ECE1-AS1	1
PPP1R11P1	1
PDE4DIPP10	1
ENSG00000236009	5
NBPF2P	1
HS6ST1P1	0
CROCCP5	1
NBPF3	78
PFN1P10	0
ALPL	7
ENSG00000289715	0
LINC02596	0
RAP1GAP	13
USP48	170
ENSG00000231978	0
LDLRAD2	2
HSPG2	31
ENSG00000232037	0
ENSG00000283234	1
CELA3B	1
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	0
LINC00339	3
ENSG00000289694	0
CDC42-AS1	2
ENSG00000285794	0
CDC42	17
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	3
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	28
ZBTB40-IT1	0
EPHA8	7
MIR6127	0
C1QA	1
ENSG00000289692	0
C1QC	3
C1QB	7
EPHB2	16
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	8
TEX46	0
KDM1A	132
ENSG00000240553	1
MIR3115	0
ENSG00000266802	0
LUZP1	37
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	1
ENSG00000215381	1
LINC01355	2
ENSG00000284726	0
HNRNPR	180
ZNF436	4
ZNF436-AS1	0
ENSG00000271420	0
TCEA3	6
ENSG00000232482	0
ASAP3	11
E2F2	8
ENSG00000235052	0
ID3	4
ENSG00000285802	0
MDS2	1
ENSG00000229239	0
RPL11	403
ELOA-AS1	4
ELOA	33
PITHD1	43
LYPLA2	16
GALE	5
HMGCL	9
FUCA1	8
CNR2	1
BTBD6P1	0
ENSG00000232557	0
MIR378F	1
H3P1	0
PNRC2	98
SRSF10	79
ENSG00000215905	0
ENSG00000225315	3
MYOM3	13
MYOM3-AS1	0
IL22RA1	4
IFNLR1	10
GRHL3	8
LINC02800	4
GRHL3-AS1	1
STPG1	7
NIPAL3	64
ENSG00000288982	0
RCAN3AS	4
RCAN3	121
NCMAP-DT	0
NCMAP	4
ENSG00000227312	2
SRRM1	230
ENSG00000284699	5
CLIC4	835
RNU6-1208P	0
RUNX3	82
MIR6731	0
RUNX3-AS1	2
ENSG00000261025	1
MIR4425	1
LINC02793	1
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	191
ENSG00000284602	0
ENSG00000284657	0
RSRP1	55
ENSG00000272432	0
ENSG00000261349	0
RHD	59
SDHDP6	1
ENSG00000259984	0
TMEM50A	459
RHCE	3
ENSG00000238084	0
MACO1	32
LDLRAP1	288
ENSG00000225643	2
MAN1C1	10
ENSG00000233478	2
SELENON	101
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	80
ENSG00000272478	0
AUNIP	6
ENSG00000236528	0
PAQR7	17
STMN1	20
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	13
RNU6-110P	1
ENSG00000252190	0
ENSG00000252691	0
EXTL1	3
SLC30A2	1
ENSG00000284309	0
TRIM63	7
PDIK1L	11
FAM110D	4
C1orf232	1
ZNF593OS	1
ZNF593	0
CNKSR1	2
CATSPER4	0
ZPLD2P	8
ENSG00000278572	0
CEP85	17
ENSG00000270733	0
SH3BGRL3	2957
UBXN11	92
CD52	41
CRYBG2	8
ENSG00000225854	0
ZNF683	9
LIN28A	4
DHDDS	18
ENSG00000223583	0
DHDDS-AS1	0
HMGN2	108
DPPA2P2	1
RPS6KA1	60
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	2
ARID1A	238
PIGV	9
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	20
SFN	1
GPN2	6
ENSG00000226698	0
ENSG00000289554	2
GPATCH3	10
NUDC	99
NR0B2	1
KDF1	2
RPL12P13	0
RPL32P6	1
OSTCP2	1
TRNP1	3
TENT5B	2
SLC9A1	91
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	4
SNRPEP7	0
WDTC1-DT	0
WDTC1	74
ENSG00000243659	2
TMEM222	6
RNU6-48P	0
ACTG1P20	2
SYTL1	16
MAP3K6	7
FCN3	2
CD164L2	2
ENSG00000231207	1
GPR3	2
WASF2	250
ENSG00000241169	0
ENSG00000237429	1
AHDC1	17
FGR	59
ENSG00000235912	0
LINC02574	1
IFI6	10
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	1
FAM76A	12
ENSG00000231344	0
RPEP3	1
STX12	28
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	20
SCARNA1	1
THEMIS2	57
RPA2	23
SMPDL3B	1
ENSG00000227050	0
XKR8	3
EYA3	47
ENSG00000238231	1
RN7SL559P	0
SPCS2P4	4
ENSG00000228943	0
ENSG00000289576	4
ENSG00000214812	0
RNU6-176P	0
PTAFR	20
DNAJC8	86
ATP5IF1	98
ENSG00000270605	0
ENSG00000271398	0
SESN2	6
MED18	5
PHACTR4	82
ENSG00000229820	1
RNU6ATAC27P	0
RCC1	10
SNHG3	1
SNORA73A	0
SNORA73B	2
PRDX3P2	0
ENSG00000279443	3
TRNAU1AP	11
SNHG12	7
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	17
RAB42	1
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	22
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	41
OPRD1	5
ENSG00000233427	1
EPB41	1066
ENSG00000225616	0
Metazoa_SRP	33
TMEM200B	1
ENSG00000225750	0
SRSF4	182
ENSG00000277916	0
MECR	6
ENSG00000237934	0
PTPRU	10
LINC01756	2
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	2
ENSG00000233372	1
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	5
MATN1-AS1	2
ENSG00000287510	1
LAPTM5	237
MIR4420	0
ENSG00000229607	2
LINC01778	7
RN7SKP91	0
ENSG00000235143	5
SDC3	7
RN7SL371P	0
PUM1	81
ENSG00000237329	2
ENSG00000232768	1
SELENOWP1	0
ENSG00000225142	0
NKAIN1	3
SNRNP40	16
ENSG00000229447	1
ZCCHC17	417
ENSG00000229044	0
FABP3	8
SERINC2	6
ENSG00000215899	2
RNU6-40P	0
LDC1P	3
LINC01226	10
ENSG00000229167	0
TINAGL1	11
HCRTR1	2
PEF1	20
PEF1-AS1	2
ENSG00000264078	0
COL16A1	13
ADGRB2	11
MIR4254	1
ENSG00000254545	0
SPOCD1	81
ENSG00000203620	1
ENSG00000269967	0
PTP4A2	1283
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	1
KHDRBS1	85
ENSG00000203325	2
TMEM39B	16
MIR5585	0
KPNA6	65
ENSG00000250135	0
TXLNA	29
CCDC28B	12
ENSG00000224066	0
IQCC	4
DCDC2B	5
TMEM234	4
EIF3I	47
MTMR9LP	3
FAM167B	3
LCK	45
HDAC1	59
MARCKSL1	14
ENSG00000233775	0
TSSK3	2
FAM229A	2
BSDC1	91
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	2
RN7SL122P	1
ENSG00000254553	1
ZBTB8B	14
ZBTB8A	3
ZBTB8OS	37
RBBP4	134
SYNC	2
ENSG00000224409	1
KIAA1522	2
YARS1	36
S100PBP	17
FNDC5	4
HPCA	2
TMEM54	1
ENSG00000287691	0
RNF19B	21
ENSG00000278966	4
ENSG00000217644	5
ENSG00000239670	0
ENSG00000236065	0
AK2	35
AZIN2	6
ENSG00000278997	3
TRIM62	6
ENSG00000279179	6
ENSG00000284721	0
ZNF362	50
ENSG00000270115	2
A3GALT2	0
ENSG00000225313	6
PHC2	19
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	3
ZSCAN20	15
ENSG00000235907	1
CSMD2	31
HSPD1P14	2
HMGB4	1
CSMD2-AS1	8
RNA5SP42	0
C1orf94	3
ENSG00000270241	1
ENSG00000287703	4
MIR552	0
SMIM12	23
GJB5	1
GJB4	0
ENSG00000255811	0
GJB3	2
GJA4	3
ENSG00000230163	0
DLGAP3	6
ENSG00000284773	1
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	14
ZMYM1	10
RPL12P45	4
EFCAB14P1	0
ENSG00000284640	0
SFPQ	175
ZMYM4	130
RN7SL503P	0
SNORA62	1
RPL5P4	2
ZMYM4-AS1	0
KIAA0319L	30
ENSG00000236274	1
NCDN	9
TFAP2E-AS1	2
TFAP2E	9
PSMB2	22
C1orf216	11
CLSPN	22
ENSG00000232335	0
AGO4	28
AGO1	204
CFAP97P1	0
ENSG00000286899	1
ENSG00000271914	0
AGO3	32
ENSG00000271554	1
ENSG00000232862	2
TEKT2	2
ADPRS	6
COL8A2	1
TRAPPC3	13
MAP7D1	76
RN7SL131P	0
THRAP3	216
UBE2V2P4	0
SH3D21	3
EVA1B	0
ENSG00000286379	9
STK40	342
LSM10	8
RNU4-27P	0
OSCP1	3
SNORA63C	1
MRPS15	23
CSF3R	15
FTLP18	0
ENSG00000284705	4
ENSG00000284720	0
ENSG00000234481	1
GRIK3	12
ENSG00000284650	0
ENSG00000223944	5
MIR4255	0
RNU6-636P	0
RNA5SP43	1
RPS29P6	0
ZC3H12A-DT	8
ZC3H12A	3
MIR6732	0
MEAF6	52
MIR5581	0
SNIP1	35
FTH1P1	0
ENSG00000237749	3
DNALI1	3
GNL2	39
ENSG00000284748	0
RSPO1	1
C1orf109	5
CDCA8	11
EPHA10	13
ACTN4P2	2
ENSG00000227416	0
MANEAL	1
ENSG00000233728	0
YRDC	2
C1orf122	5
MTF1	24
ENSG00000235673	2
ENSG00000230955	0
INPP5B	57
SNORA63	0
RNU6-584P	0
SF3A3	54
RNU6-510P	0
FHL3	11
UTP11	20
POU3F1	4
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	5
ENSG00000286552	0
ENSG00000287987	0
LINC01343	1
ENSG00000275350	0
RNU6-753P	2
LINC01685	5
HSPA5P1	1
ENSG00000284632	5
RRAGC	2
ENSG00000273637	0
RRAGC-DT	0
MYCBP	30
ENSG00000274944	0
GJA9	0
RHBDL2	5
RNU6-605P	2
EIF1P2	0
AKIRIN1	75
NDUFS5	139
MACF1	627
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	4
ENSG00000226438	2
HSPE1P8	2
BMP8A	1
OXCT2P1	0
PPIEL	6
PABPC4	52
PABPC4-AS1	1
SNORA55	0
HEYL	7
ENSG00000225903	1
NT5C1A	5
HPCAL4	9
PPIE	56
ENSG00000225333	1
RNU7-121P	0
ENSG00000289711	2
BMP8B	13
OXCT2	0
BMP8B-AS1	1
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	1
LINC02811	0
TRIT1	16
MYCL	5
MYCL-AS1	1
MFSD2A	9
ENSG00000228477	0
CAP1	1504
PPT1	8
OAZ1P1	0
RLF	60
RNU6-1237P	0
TMCO2	2
ZMPSTE24-DT	5
ZMPSTE24	62
ENSG00000231296	0
COL9A2	7
ENSG00000227311	0
SMAP2	128
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	4
ENSG00000260920	1
ENSG00000279667	1
ZFP69	2
EXO5-DT	1
EXO5	3
ENSG00000227278	0
ENSG00000238186	0
ZNF684	8
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	13
ENSG00000287743	3
ENSG00000237899	0
NFYC-AS1	0
NFYC	48
MIR30E	0
MIR30C1	0
KCNQ4	15
RN7SL326P	2
CITED4	1
ENSG00000229528	1
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	18
SLFNL1-AS1	4
SLFNL1	3
SCMH1	33
RPL23AP17	2
ENSG00000287400	2
SCMH1-DT	2
ENSG00000213987	0
ENSG00000286640	2
FOXO6	2
FOXO6-AS1	1
RNA5SP45	0
EDN2	0
HIVEP3	43
ENSG00000230881	1
ENSG00000230638	3
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	1
FOXJ3	49
ENSG00000227527	0
RIMKLA	12
ENSG00000235002	0
ZMYND12	15
PPCS	49
CCDC30	33
RPS3AP11	1
TMSB4XP1	4
RNU6-536P	0
ENSG00000236180	0
PPIH	13
ENSG00000285728	0
ENSG00000234917	1
YBX1	734
CLDN19	2
P3H1	9
C1orf50	7
ENSG00000283580	0
ENSG00000228452	0
TMEM269	6
SVBP	29
ERMAP	16
ZNF691-DT	5
ZNF691	7
ENSG00000233708	2
MKRN8P	1
ATP6V1E1P1	2
ENSG00000288955	0
SLC2A1	11
ATP6V0CP4	0
SLC2A1-DT	5
ENSG00000283973	1
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	14
MIR6733	0
CFAP57	6
RNA5SP46	0
TMEM125	3
C1orf210	0
TIE1	10
MPL	379
ENSG00000287113	1
CDC20-DT	1
CDC20	4
ELOVL1	9
MIR6734	0
ENSG00000288772	0
MED8	7
MED8-AS1	1
SZT2	37
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	44
KDM4A	7
ENSG00000284989	0
KDM4A-AS1	0
ST3GAL3	28
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	2
ARTN	0
LINC02918	4
ENSG00000288573	0
IPO13	13
ENSG00000285649	1
DPH2	5
ATP6V0B	2
B4GALT2	8
CCDC24	5
SLC6A9	0
ENSG00000230615	9
ENSG00000227163	4
KRT8P47	0
RN7SL479P	4
KLF17	5
ENSG00000233514	3
KLF18	2
ENSG00000226804	1
OOSP1P1	1
ENSG00000227994	0
ENSG00000271329	2
DMAP1	18
ERI3	17
ERI3-IT1	1
RNU6-369P	0
RNF220	27
MIR5584	0
TMEM53	4
ARMH1	4
RNU5F-1	0
RNU5D-1	0
KIF2C	12
ENSG00000225721	0
RPS8	271
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS15AP11	0
BEST4	0
PLK3	5
DYNLT4	0
BTBD19	5
PTCH2	4
RNU5E-6P	0
ENSG00000226499	2
EIF2B3	12
RNA5SP47	0
CCNB1IP1P1	1
PPIAP35	0
MRPS17P1	2
HECTD3	22
UROD	20
ZSWIM5	10
OSTCP5	2
LINC01144	1
HPDL	0
MUTYH	6
ENSG00000288208	0
TOE1	4
TESK2	3
PPIAP36	0
CCDC163	7
