Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates_rm/PP102_sorted_q10_rmDup.bam
MIR4252	0
ENSG00000231868	0
TNFRSF25	0
PLEKHG5	4
NOL9	12
RNU6-731P	0
ENSG00000229519	0
TAS1R1	1
ZBTB48	6
KLHL21	0
PHF13	3
THAP3	0
DNAJC11	18
LINC01672	0
ENSG00000284744	0
CAMTA1-DT	1
CAMTA1	232
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	0
ENSG00000270035	0
ENSG00000269978	0
VAMP3	286
ENSG00000269925	0
PER3	14
ENSG00000236266	0
UTS2	1
TNFRSF9	1
ENSG00000270330	0
PARK7	220
Y_RNA	876
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	2
ERRFI1-DT	0
ENSG00000232848	0
ENSG00000229305	0
ENSG00000288816	0
LINC01714	0
RNU1-7P	1
ENSG00000233645	2
RNU6-991P	0
SLC45A1	0
RERE	136
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	0
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	373
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	1
RN7SL451P	0
SLC2A7	1
SLC2A5	3
ENSG00000252404	0
GPR157	0
MIR34AHG	0
MIR34A	0
LNCTAM34A	0
H6PD	9
SPSB1	20
ENSG00000284652	0
LINC02606	0
RNA5SP40	0
ENSG00000235263	0
SLC25A33	7
ENSG00000231181	0
TMEM201	1
PIK3CD	60
PIK3CD-AS1	0
ENSG00000233268	0
PIK3CD-AS2	0
CLSTN1	6
MZT1P1	0
ENSG00000280113	1
CTNNBIP1	38
ENSG00000223989	0
ENSG00000285701	0
LZIC	149
ENSG00000228150	0
NMNAT1	14
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	25
UBE4B	60
ENSG00000224340	0
PGAM1P11	1
RNU6-828P	0
KIF1B	166
ENSG00000264881	0
RNU6-37P	3
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	1
PGD	302
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	14
ENSG00000203469	0
PEX14	7
ENSG00000287727	0
RN7SL614P	0
CASZ1	4
ENSG00000272078	0
HSPE1P24	0
C1orf127	2
CFL1P6	0
TARDBP	49
MASP2	2
SRM	12
EXOSC10	24
ENSG00000226849	0
EXOSC10-AS1	1
MTOR	25
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	0
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	0
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	0
FBXO44	4
FBXO6	1
MAD2L2	18
DRAXIN	4
AGTRAP	12
C1orf167	1
C1orf167-AS1	0
MTHFR	43
CLCN6	8
ENSG00000276470	0
ENSG00000278852	0
NPPA	1
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	0
RNU5E-1	0
RNU5E-4P	0
KIAA2013	41
PLOD1	9
ENSG00000287384	0
MFN2	120
ENSG00000270914	0
MIIP	5
MIR6729	0
RN7SL649P	0
TNFRSF8	9
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	18
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	80
SNORA59A	0
LINC02766	0
DHRS3	120
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	4
ENSG00000272482	1
AADACL4	0
ENSG00000226166	0
AADACL3	0
CFAP107	0
PRAMEF12	1
PRAMEF1	1
LINC01784	0
PRAMEF11	1
PRAMEF30P	1
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	1
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	1
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	1
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	106
ENSG00000289380	3
KAZN	23
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	1
TMEM51	1
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	2
FHAD1-AS1	3
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	212
CTRC	1
CELA2A	2
CELA2B	0
CASP9	28
DNAJC16	152
SCARNA21B	0
ENSG00000272510	0
AGMAT	2
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	103
RSC1A1	0
ENSG00000271742	0
PLEKHM2	31
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	4
RPL12P14	0
UQCRHL	17
ENSG00000178715	2
FLJ37453	4
SPEN	159
ENSG00000270620	0
ZBTB17	12
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	1
CLCNKA	0
ENSG00000232456	0
CLCNKB	1
FAM131C	5
EPHA2	0
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	0
ANO7L1	1
ENSG00000288398	1
CPLANE2	1
MT1XP1	0
FBXO42	13
SZRD1	62
RPL22P3	0
SPATA21	0
NECAP2	68
LINC01772	1
CROCCP3	5
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	0
NBPF1	14
ENSG00000271732	0
CROCCP2	9
ENSG00000283773	0
MST1P2	1
ENSG00000282143	0
RNU1-3	1
ENSG00000280114	0
EIF1AXP1	2
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	3
CROCCP4	0
RNU1-4	0
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	2
RNU1-5P	0
ENSG00000238142	0
ENSG00000235241	0
RNU1-2	1
ENSG00000272426	0
MFAP2	1
ENSG00000286898	0
ENSG00000226526	0
ATP13A2	3
ENSG00000288636	0
SDHB	32
PADI2	24
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	1
MIR3972	0
PADI4	34
PADI6	1
RCC2-AS1	0
RCC2	73
ARHGEF10L	3
LINC02810	0
ACTL8	0
ENSG00000284653	0
LINC01654	2
IGSF21	1
ENSG00000280222	0
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	1
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	5
ENSG00000272084	0
UBR4	227
EMC1-AS1	0
EMC1	0
MRTO4	9
ENSG00000286064	0
AKR7L	1
AKR7A3	0
ENSG00000270728	0
AKR7A2	19
RNU6-1099P	0
SLC66A1	7
CAPZB	482
RN7SL277P	1
MICOS10	12
RNU4-28P	0
MICOS10-DT	0
NBL1	2
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	0
TMCO4	5
RNF186	0
RNF186-AS1	0
OTUD3	14
PLA2G2E	0
RN7SL304P	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
ENSG00000227066	1
PLA2G2C	0
UBXN10	4
LINC01757	0
ENSG00000284710	0
VWA5B1	0
ENSG00000226664	0
LINC01141	0
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	1
ENSG00000289402	0
MUL1	1
RPS4XP4	0
FAM43B	0
CDA	26
PINK1	14
MIR6084	0
PINK1-AS	1
DDOST	5
KIF17	5
ENSG00000235432	0
SH2D5	1
ENSG00000233069	0
HP1BP3	231
EIF4G3	1159
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	1
ECE1	239
ENSG00000236936	9
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	15
PFN1P10	0
ALPL	3
ENSG00000289715	0
LINC02596	0
RAP1GAP	0
USP48	158
ENSG00000231978	0
LDLRAD2	1
HSPG2	5
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	2
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	13
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	16
ZBTB40-IT1	0
EPHA8	0
MIR6127	0
C1QA	0
ENSG00000289692	0
C1QC	3
C1QB	5
EPHB2	3
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	135
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	33
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	171
ZNF436	0
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	4
ENSG00000232482	0
ASAP3	3
E2F2	24
ENSG00000235052	0
ID3	4
ENSG00000285802	0
MDS2	0
ENSG00000229239	0
RPL11	606
ELOA-AS1	0
ELOA	34
PITHD1	61
LYPLA2	21
GALE	3
HMGCL	14
FUCA1	4
CNR2	1
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	1
PNRC2	107
SRSF10	59
ENSG00000215905	0
ENSG00000225315	0
MYOM3	2
MYOM3-AS1	0
IL22RA1	0
IFNLR1	0
GRHL3	0
LINC02800	0
GRHL3-AS1	0
STPG1	9
NIPAL3	53
ENSG00000288982	0
RCAN3AS	2
RCAN3	135
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	142
ENSG00000284699	0
CLIC4	585
RNU6-1208P	0
RUNX3	45
MIR6731	0
RUNX3-AS1	1
ENSG00000261025	0
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	213
ENSG00000284602	0
ENSG00000284657	0
RSRP1	56
ENSG00000272432	0
ENSG00000261349	0
RHD	38
SDHDP6	0
ENSG00000259984	0
TMEM50A	376
RHCE	6
ENSG00000238084	0
MACO1	45
LDLRAP1	337
ENSG00000225643	2
MAN1C1	1
ENSG00000233478	0
SELENON	50
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	107
ENSG00000272478	0
AUNIP	1
ENSG00000236528	2
PAQR7	12
STMN1	10
SNRPFP2	1
ENSG00000223624	0
MIR3917	0
PAFAH2	8
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	1
SLC30A2	0
ENSG00000284309	0
TRIM63	4
PDIK1L	9
FAM110D	1
C1orf232	1
ZNF593OS	0
ZNF593	0
CNKSR1	0
CATSPER4	0
ZPLD2P	0
ENSG00000278572	0
CEP85	17
ENSG00000270733	0
SH3BGRL3	3280
UBXN11	64
CD52	40
CRYBG2	0
ENSG00000225854	0
ZNF683	4
LIN28A	0
DHDDS	19
ENSG00000223583	0
DHDDS-AS1	3
HMGN2	164
DPPA2P2	0
RPS6KA1	38
MIR1976	0
RN7SL679P	1
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	1
ENSG00000260063	0
ARID1A	265
PIGV	2
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	13
SFN	0
GPN2	5
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	5
NUDC	184
NR0B2	1
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	1
TENT5B	1
SLC9A1	104
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	1
SNRPEP7	0
WDTC1-DT	0
WDTC1	77
ENSG00000243659	0
TMEM222	5
RNU6-48P	1
ACTG1P20	2
SYTL1	9
MAP3K6	4
FCN3	4
CD164L2	1
ENSG00000231207	0
GPR3	0
WASF2	251
ENSG00000241169	0
ENSG00000237429	0
AHDC1	8
FGR	94
ENSG00000235912	1
LINC02574	0
IFI6	4
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	8
ENSG00000231344	0
RPEP3	0
STX12	26
ENSG00000269971	0
ENSG00000270031	1
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	29
SCARNA1	1
THEMIS2	78
RPA2	21
SMPDL3B	0
ENSG00000227050	0
XKR8	4
EYA3	34
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	37
DNAJC8	117
ATP5IF1	143
ENSG00000270605	2
ENSG00000271398	1
SESN2	4
MED18	5
PHACTR4	70
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	10
SNHG3	1
SNORA73A	0
SNORA73B	13
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	12
SNHG12	18
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	25
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	22
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	33
OPRD1	11
ENSG00000233427	0
EPB41	1019
ENSG00000225616	3
Metazoa_SRP	7
TMEM200B	0
ENSG00000225750	0
SRSF4	232
ENSG00000277916	0
MECR	3
ENSG00000237934	1
PTPRU	0
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	252
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	4
RN7SL371P	0
PUM1	90
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	27
ENSG00000229447	0
ZCCHC17	513
ENSG00000229044	0
FABP3	4
SERINC2	1
ENSG00000215899	0
RNU6-40P	1
LDC1P	1
LINC01226	3
ENSG00000229167	0
TINAGL1	3
HCRTR1	1
PEF1	31
PEF1-AS1	1
ENSG00000264078	0
COL16A1	2
ADGRB2	0
MIR4254	0
ENSG00000254545	0
SPOCD1	35
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	979
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	84
ENSG00000203325	2
TMEM39B	13
MIR5585	0
KPNA6	33
ENSG00000250135	0
TXLNA	25
CCDC28B	9
ENSG00000224066	0
IQCC	0
DCDC2B	0
TMEM234	1
EIF3I	50
MTMR9LP	1
FAM167B	4
LCK	39
HDAC1	42
MARCKSL1	32
ENSG00000233775	0
TSSK3	0
FAM229A	0
BSDC1	116
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	1
ZBTB8A	1
ZBTB8OS	49
RBBP4	93
SYNC	0
ENSG00000224409	0
KIAA1522	4
YARS1	46
S100PBP	6
FNDC5	1
HPCA	0
TMEM54	1
ENSG00000287691	0
RNF19B	41
ENSG00000278966	0
ENSG00000217644	3
ENSG00000239670	0
ENSG00000236065	0
AK2	44
AZIN2	1
ENSG00000278997	0
TRIM62	3
ENSG00000279179	0
ENSG00000284721	0
ZNF362	42
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	2
PHC2	57
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	1
ENSG00000235907	0
CSMD2	7
HSPD1P14	0
HMGB4	0
CSMD2-AS1	0
RNA5SP42	0
C1orf94	1
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	17
GJB5	2
GJB4	2
ENSG00000255811	0
GJB3	0
GJA4	1
ENSG00000230163	0
DLGAP3	1
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	1
ZMYM6	8
ZMYM1	3
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	165
ZMYM4	89
RN7SL503P	0
SNORA62	0
RPL5P4	1
ZMYM4-AS1	0
KIAA0319L	22
ENSG00000236274	0
NCDN	3
TFAP2E-AS1	1
TFAP2E	0
PSMB2	17
C1orf216	4
CLSPN	23
ENSG00000232335	0
AGO4	42
AGO1	253
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	30
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	5
COL8A2	0
TRAPPC3	17
MAP7D1	62
RN7SL131P	0
THRAP3	187
UBE2V2P4	0
SH3D21	5
EVA1B	0
ENSG00000286379	0
STK40	402
LSM10	13
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	23
CSF3R	18
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	0
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	17
ZC3H12A	5
MIR6732	0
MEAF6	45
MIR5581	0
SNIP1	39
FTH1P1	1
ENSG00000237749	0
DNALI1	1
GNL2	43
ENSG00000284748	0
RSPO1	1
C1orf109	5
CDCA8	7
EPHA10	0
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	0
C1orf122	3
MTF1	19
ENSG00000235673	0
ENSG00000230955	0
INPP5B	68
SNORA63	0
RNU6-584P	1
SF3A3	61
RNU6-510P	0
FHL3	61
UTP11	19
POU3F1	1
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	1
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	0
RRAGC	7
ENSG00000273637	0
RRAGC-DT	1
MYCBP	14
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	90
NDUFS5	194
MACF1	693
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	2
PABPC4	72
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	0
HPCAL4	0
PPIE	61
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	5
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	2
ENSG00000229213	0
ENSG00000284719	1
LINC02811	0
TRIT1	5
MYCL	0
MYCL-AS1	0
MFSD2A	4
ENSG00000228477	0
CAP1	1304
PPT1	7
OAZ1P1	1
RLF	34
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	12
ZMPSTE24	67
ENSG00000231296	0
COL9A2	6
ENSG00000227311	0
SMAP2	182
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	3
ENSG00000260920	0
ENSG00000279667	0
ZFP69	3
EXO5-DT	0
EXO5	1
ENSG00000227278	0
ENSG00000238186	0
ZNF684	5
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	0
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	63
MIR30E	0
MIR30C1	0
KCNQ4	1
RN7SL326P	0
CITED4	4
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	16
SLFNL1-AS1	0
SLFNL1	1
SCMH1	44
RPL23AP17	2
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	1
FOXO6	3
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	12
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	1
FOXJ3	34
ENSG00000227527	0
RIMKLA	4
ENSG00000235002	0
ZMYND12	18
PPCS	75
CCDC30	20
RPS3AP11	0
TMSB4XP1	8
RNU6-536P	0
ENSG00000236180	0
PPIH	7
ENSG00000285728	0
ENSG00000234917	0
YBX1	1242
CLDN19	0
P3H1	7
C1orf50	4
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	62
ERMAP	31
ZNF691-DT	0
ZNF691	0
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	1
ENSG00000288955	0
SLC2A1	65
ATP6V0CP4	0
SLC2A1-DT	0
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	18
MIR6733	0
CFAP57	3
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	2
MPL	336
ENSG00000287113	0
CDC20-DT	3
CDC20	7
ELOVL1	5
MIR6734	0
ENSG00000288772	0
MED8	6
MED8-AS1	1
SZT2	14
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	45
KDM4A	12
ENSG00000284989	0
KDM4A-AS1	0
ST3GAL3	25
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	1
LINC02918	1
ENSG00000288573	0
IPO13	4
ENSG00000285649	0
DPH2	3
ATP6V0B	9
B4GALT2	1
CCDC24	0
SLC6A9	4
ENSG00000230615	5
ENSG00000227163	0
KRT8P47	0
RN7SL479P	1
KLF17	0
ENSG00000233514	1
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	7
ERI3	11
ERI3-IT1	0
RNU6-369P	0
RNF220	15
MIR5584	0
TMEM53	0
ARMH1	1
RNU5F-1	2
RNU5D-1	1
KIF2C	3
ENSG00000225721	1
RPS8	465
SNORD55	0
SNORD46	0
SNORD38A	0
SNORD38B	0
RPS15AP11	0
BEST4	1
PLK3	2
DYNLT4	0
BTBD19	4
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	6
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	18
UROD	49
ZSWIM5	3
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	0
ENSG00000288208	0
TOE1	2
TESK2	5
PPIAP36	0
CCDC163	0
MMACHC	3
