Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-3/duplicates_rm/PP109_sorted_q10_rmDup.bam
RNU5E-4P	0
KIAA2013	18
PLOD1	10
ENSG00000287384	0
MFN2	505
ENSG00000270914	0
MIIP	4
MIR6729	0
RN7SL649P	0
TNFRSF8	10
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	17
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	82
SNORA59A	0
LINC02766	2
DHRS3	50
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	1
ENSG00000272482	1
AADACL4	2
ENSG00000226166	0
AADACL3	2
CFAP107	2
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	1
PRAMEF30P	0
HNRNPCL1	2
PRAMEF2	2
PRAMEF4	0
PRAMEF10	2
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	1
PRAMEF28P	0
PRAMEF27	1
HNRNPCL3	1
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	1
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	4
LRRC38	3
ENSG00000259961	1
BRWD1P1	0
PDPN	3
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	174
ENSG00000289380	0
KAZN	29
RNU6-1265P	0
ENSG00000231606	2
KAZN-AS1	4
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	6
TMEM51	2
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	6
FHAD1-AS1	0
ENSG00000236045	1
EFHD2-AS1	1
EFHD2	204
CTRC	0
CELA2A	0
CELA2B	0
CASP9	38
DNAJC16	177
SCARNA21B	0
ENSG00000272510	0
AGMAT	1
ENSG00000237301	0
CHCHD2P6	1
RNU7-179P	0
CD24P1	1
DDI2	70
RSC1A1	0
ENSG00000271742	0
PLEKHM2	25
ENSG00000237938	2
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	2
RPL12P14	0
UQCRHL	16
ENSG00000178715	0
FLJ37453	1
SPEN	171
ENSG00000270620	0
ZBTB17	10
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	3
ENSG00000233078	0
HSPB7	1
CLCNKA	1
ENSG00000232456	0
CLCNKB	5
FAM131C	0
EPHA2	4
EPHA2-AS1	1
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	6
ANO7L1	1
ENSG00000288398	1
CPLANE2	0
MT1XP1	1
FBXO42	13
SZRD1	80
RPL22P3	1
SPATA21	0
NECAP2	68
LINC01772	2
CROCCP3	2
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	0
NBPF1	30
ENSG00000271732	1
CROCCP2	13
ENSG00000283773	0
MST1P2	1
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	1
ESPNP	4
ENSG00000279151	1
ENSG00000282740	0
CROCC	3
CROCCP4	0
RNU1-4	1
MST1L	0
ENSG00000223643	0
PDE4DIPP9	1
MIR3675	0
ENSG00000228549	1
RNU1-5P	0
ENSG00000238142	2
ENSG00000235241	0
RNU1-2	4
ENSG00000272426	0
MFAP2	1
ENSG00000286898	0
ENSG00000226526	1
ATP13A2	7
ENSG00000288636	0
SDHB	46
PADI2	30
LINC02783	2
ENSG00000282843	0
PADI1	3
PADI3	1
MIR3972	0
PADI4	50
PADI6	1
RCC2-AS1	0
RCC2	69
ARHGEF10L	8
LINC02810	0
ACTL8	0
ENSG00000284653	0
LINC01654	2
IGSF21	2
ENSG00000280222	1
IGSF21-AS1	0
ENSG00000225387	1
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	3
TAS1R2	2
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	17
ENSG00000272084	1
UBR4	211
EMC1-AS1	2
EMC1	12
MRTO4	7
ENSG00000286064	0
AKR7L	3
AKR7A3	0
ENSG00000270728	0
AKR7A2	40
RNU6-1099P	0
SLC66A1	3
CAPZB	582
RN7SL277P	0
MICOS10	23
RNU4-28P	0
MICOS10-DT	0
NBL1	9
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	1
TMCO4	6
RNF186	0
RNF186-AS1	0
OTUD3	17
PLA2G2E	1
RN7SL304P	0
PLA2G2A	3
PLA2G5	2
PLA2G2D	2
PLA2G2F	4
ENSG00000227066	2
PLA2G2C	5
UBXN10	2
LINC01757	0
ENSG00000284710	1
VWA5B1	10
ENSG00000226664	0
LINC01141	2
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	12
ENSG00000289402	1
MUL1	4
RPS4XP4	0
FAM43B	0
CDA	57
PINK1	18
MIR6084	0
PINK1-AS	2
DDOST	6
KIF17	14
ENSG00000235432	0
SH2D5	1
ENSG00000233069	0
HP1BP3	313
EIF4G3	1242
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	2
HSPE1P27	0
ENSG00000287192	0
ECE1	240
ENSG00000236936	7
ECE1-AS1	2
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	1
HS6ST1P1	0
CROCCP5	0
NBPF3	27
PFN1P10	0
ALPL	20
ENSG00000289715	0
LINC02596	0
RAP1GAP	7
USP48	244
ENSG00000231978	0
LDLRAD2	1
HSPG2	16
ENSG00000232037	0
ENSG00000283234	1
CELA3B	1
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	1
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	10
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	1
ENSG00000285873	0
MIR4418	0
PPIAP34	1
ENSG00000279625	1
ZBTB40	20
ZBTB40-IT1	0
EPHA8	1
MIR6127	0
C1QA	1
ENSG00000289692	0
C1QC	11
C1QB	8
EPHB2	5
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	220
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	31
ENSG00000229010	1
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	1
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	162
ZNF436	5
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	13
ENSG00000232482	0
ASAP3	9
E2F2	15
ENSG00000235052	0
ID3	1
ENSG00000285802	0
MDS2	6
ENSG00000229239	0
RPL11	567
ELOA-AS1	1
ELOA	42
PITHD1	31
LYPLA2	14
GALE	3
HMGCL	15
FUCA1	5
CNR2	0
BTBD6P1	1
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	97
SRSF10	82
ENSG00000215905	0
ENSG00000225315	0
MYOM3	9
MYOM3-AS1	0
IL22RA1	3
IFNLR1	2
GRHL3	4
LINC02800	2
GRHL3-AS1	0
STPG1	5
NIPAL3	71
ENSG00000288982	0
RCAN3AS	3
RCAN3	123
NCMAP-DT	0
NCMAP	4
ENSG00000227312	0
SRRM1	220
ENSG00000284699	1
CLIC4	458
RNU6-1208P	0
RUNX3	51
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	1
MIR4425	0
LINC02793	3
ENSG00000233755	2
IFITM3P7	0
ENSG00000231953	1
SYF2	164
ENSG00000284602	0
ENSG00000284657	0
RSRP1	53
ENSG00000272432	0
ENSG00000261349	0
RHD	64
SDHDP6	1
ENSG00000259984	1
TMEM50A	412
RHCE	5
ENSG00000238084	0
MACO1	39
LDLRAP1	253
ENSG00000225643	2
MAN1C1	8
ENSG00000233478	0
SELENON	145
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	93
ENSG00000272478	0
AUNIP	3
ENSG00000236528	2
PAQR7	10
STMN1	40
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	7
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	3
SLC30A2	3
ENSG00000284309	1
TRIM63	2
PDIK1L	6
FAM110D	0
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	1
CATSPER4	1
ZPLD2P	2
ENSG00000278572	2
CEP85	31
ENSG00000270733	0
SH3BGRL3	5086
UBXN11	41
CD52	31
CRYBG2	2
ENSG00000225854	0
ZNF683	4
LIN28A	3
DHDDS	23
ENSG00000223583	0
DHDDS-AS1	4
HMGN2	275
DPPA2P2	3
RPS6KA1	43
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	212
PIGV	5
RN7SL165P	1
ENSG00000287810	0
ZDHHC18	20
SFN	1
GPN2	9
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	9
NUDC	149
NR0B2	0
KDF1	2
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	3
TENT5B	2
SLC9A1	74
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	5
SNRPEP7	1
WDTC1-DT	0
WDTC1	101
ENSG00000243659	0
TMEM222	7
RNU6-48P	0
ACTG1P20	0
SYTL1	7
MAP3K6	7
FCN3	4
CD164L2	0
ENSG00000231207	2
GPR3	0
WASF2	343
ENSG00000241169	1
ENSG00000237429	0
AHDC1	10
FGR	65
ENSG00000235912	1
LINC02574	2
IFI6	2
ENSG00000225886	2
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	10
ENSG00000231344	0
RPEP3	1
STX12	36
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	27
SCARNA1	1
THEMIS2	73
RPA2	23
SMPDL3B	0
ENSG00000227050	0
XKR8	2
EYA3	47
ENSG00000238231	2
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	2
ENSG00000214812	1
RNU6-176P	0
PTAFR	22
DNAJC8	107
ATP5IF1	134
ENSG00000270605	0
ENSG00000271398	0
SESN2	12
MED18	6
PHACTR4	98
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	16
SNHG3	9
SNORA73A	0
SNORA73B	5
PRDX3P2	0
ENSG00000279443	2
TRNAU1AP	13
SNHG12	21
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	32
RAB42	1
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	19
ENSG00000252777	0
ENSG00000289291	1
YTHDF2	43
OPRD1	5
ENSG00000233427	3
EPB41	1209
ENSG00000225616	1
Metazoa_SRP	15
TMEM200B	2
ENSG00000225750	0
SRSF4	215
ENSG00000277916	0
MECR	5
ENSG00000237934	2
PTPRU	5
LINC01756	1
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	1
LINC01648	4
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	1
ENSG00000231949	0
ENSG00000289710	0
MATN1	3
MATN1-AS1	2
ENSG00000287510	0
LAPTM5	261
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	1
ENSG00000235143	0
SDC3	2
RN7SL371P	0
PUM1	96
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	1
SNRNP40	28
ENSG00000229447	0
ZCCHC17	260
ENSG00000229044	0
FABP3	1
SERINC2	14
ENSG00000215899	0
RNU6-40P	0
LDC1P	2
LINC01226	9
ENSG00000229167	0
TINAGL1	6
HCRTR1	1
PEF1	29
PEF1-AS1	2
ENSG00000264078	0
COL16A1	5
ADGRB2	3
MIR4254	0
ENSG00000254545	0
SPOCD1	68
ENSG00000203620	1
ENSG00000269967	0
PTP4A2	1032
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	125
ENSG00000203325	0
TMEM39B	17
MIR5585	0
KPNA6	38
ENSG00000250135	0
TXLNA	61
CCDC28B	8
ENSG00000224066	0
IQCC	0
DCDC2B	1
TMEM234	0
EIF3I	58
MTMR9LP	0
FAM167B	2
LCK	20
HDAC1	50
MARCKSL1	21
ENSG00000233775	0
TSSK3	0
FAM229A	2
BSDC1	76
GAPDHP20	0
ENSG00000270850	3
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	6
ZBTB8A	1
ZBTB8OS	53
RBBP4	156
SYNC	2
ENSG00000224409	0
KIAA1522	17
YARS1	38
S100PBP	20
FNDC5	1
HPCA	0
TMEM54	2
ENSG00000287691	3
RNF19B	40
ENSG00000278966	4
ENSG00000217644	4
ENSG00000239670	0
ENSG00000236065	0
AK2	51
AZIN2	7
ENSG00000278997	0
TRIM62	2
ENSG00000279179	4
ENSG00000284721	0
ZNF362	49
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	2
PHC2	60
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	1
ZSCAN20	9
ENSG00000235907	0
CSMD2	17
HSPD1P14	1
HMGB4	1
CSMD2-AS1	3
RNA5SP42	0
C1orf94	1
ENSG00000270241	0
ENSG00000287703	2
MIR552	0
SMIM12	12
GJB5	1
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	1
ENSG00000230163	0
DLGAP3	1
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	11
ZMYM1	18
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	170
ZMYM4	208
RN7SL503P	0
SNORA62	0
RPL5P4	1
ZMYM4-AS1	0
KIAA0319L	51
ENSG00000236274	0
NCDN	4
TFAP2E-AS1	2
TFAP2E	1
PSMB2	28
C1orf216	13
CLSPN	52
ENSG00000232335	0
AGO4	67
AGO1	160
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	39
ENSG00000271554	0
ENSG00000232862	0
TEKT2	1
ADPRS	11
COL8A2	0
TRAPPC3	18
MAP7D1	78
RN7SL131P	0
THRAP3	187
UBE2V2P4	0
SH3D21	7
EVA1B	0
ENSG00000286379	3
STK40	322
LSM10	17
RNU4-27P	0
OSCP1	4
SNORA63C	0
MRPS15	41
CSF3R	34
FTLP18	0
ENSG00000284705	3
ENSG00000284720	1
ENSG00000234481	0
GRIK3	3
ENSG00000284650	1
ENSG00000223944	2
MIR4255	0
RNU6-636P	0
RNA5SP43	2
RPS29P6	0
ZC3H12A-DT	7
ZC3H12A	8
MIR6732	0
MEAF6	40
MIR5581	0
SNIP1	12
FTH1P1	0
ENSG00000237749	1
DNALI1	3
GNL2	38
ENSG00000284748	2
RSPO1	0
C1orf109	2
CDCA8	21
EPHA10	3
ACTN4P2	0
ENSG00000227416	0
MANEAL	1
ENSG00000233728	0
YRDC	3
C1orf122	8
MTF1	31
ENSG00000235673	0
ENSG00000230955	0
INPP5B	52
SNORA63	0
RNU6-584P	0
SF3A3	58
RNU6-510P	0
FHL3	36
UTP11	25
POU3F1	0
MIR3659HG	1
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	4
ENSG00000275350	0
RNU6-753P	0
LINC01685	4
HSPA5P1	3
ENSG00000284632	4
RRAGC	9
ENSG00000273637	0
RRAGC-DT	0
MYCBP	21
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	92
NDUFS5	152
MACF1	814
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	2
ENSG00000226438	1
HSPE1P8	0
BMP8A	7
OXCT2P1	0
PPIEL	6
PABPC4	93
PABPC4-AS1	0
SNORA55	0
HEYL	8
ENSG00000225903	0
NT5C1A	4
HPCAL4	1
PPIE	41
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	1
BMP8B	6
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	0
ENSG00000229213	0
ENSG00000284719	0
LINC02811	1
TRIT1	12
MYCL	7
MYCL-AS1	2
MFSD2A	1
ENSG00000228477	0
CAP1	1088
PPT1	9
OAZ1P1	0
RLF	55
RNU6-1237P	0
TMCO2	2
ZMPSTE24-DT	2
ZMPSTE24	35
ENSG00000231296	0
COL9A2	8
ENSG00000227311	0
SMAP2	176
ENSG00000213172	0
ENSG00000284677	1
ZFP69B	4
ENSG00000260920	8
ENSG00000279667	1
ZFP69	3
EXO5-DT	1
EXO5	2
ENSG00000227278	0
ENSG00000238186	1
ZNF684	2
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	4
ENSG00000287743	1
ENSG00000237899	0
NFYC-AS1	2
NFYC	76
MIR30E	0
MIR30C1	0
KCNQ4	3
RN7SL326P	0
CITED4	9
ENSG00000229528	0
ENSG00000228940	2
ENSG00000286668	0
UBE2V1P8	0
CTPS1	13
SLFNL1-AS1	3
SLFNL1	0
SCMH1	71
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	1
ENSG00000213987	1
ENSG00000286640	0
FOXO6	1
FOXO6-AS1	0
RNA5SP45	0
EDN2	1
HIVEP3	27
ENSG00000230881	0
ENSG00000230638	1
ENSG00000284895	0
ENSG00000287587	2
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	2
FOXJ3	73
ENSG00000227527	0
RIMKLA	15
ENSG00000235002	1
ZMYND12	15
PPCS	51
CCDC30	25
RPS3AP11	0
TMSB4XP1	7
RNU6-536P	0
ENSG00000236180	0
PPIH	6
ENSG00000285728	0
ENSG00000234917	1
YBX1	1520
CLDN19	1
P3H1	14
C1orf50	3
ENSG00000283580	0
ENSG00000228452	0
TMEM269	2
SVBP	50
ERMAP	18
ZNF691-DT	5
ZNF691	0
ENSG00000233708	0
MKRN8P	2
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	40
ATP6V0CP4	1
SLC2A1-DT	2
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	22
MIR6733	0
CFAP57	3
RNA5SP46	0
TMEM125	1
C1orf210	0
TIE1	4
MPL	220
ENSG00000287113	1
CDC20-DT	1
CDC20	6
ELOVL1	9
MIR6734	0
ENSG00000288772	0
MED8	12
MED8-AS1	0
SZT2	28
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	28
KDM4A	13
ENSG00000284989	0
KDM4A-AS1	6
ST3GAL3	33
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	1
ARTN	0
LINC02918	1
ENSG00000288573	2
IPO13	9
ENSG00000285649	6
DPH2	2
ATP6V0B	9
B4GALT2	9
CCDC24	2
SLC6A9	4
ENSG00000230615	11
ENSG00000227163	0
KRT8P47	0
RN7SL479P	0
KLF17	3
ENSG00000233514	1
KLF18	1
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	4
DMAP1	8
ERI3	19
ERI3-IT1	1
RNU6-369P	0
RNF220	28
MIR5584	0
TMEM53	1
ARMH1	3
RNU5F-1	0
RNU5D-1	0
KIF2C	17
ENSG00000225721	0
RPS8	656
SNORD55	0
SNORD46	1
SNORD38A	0
SNORD38B	0
RPS15AP11	3
BEST4	1
PLK3	5
DYNLT4	1
BTBD19	2
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	8
RNA5SP47	0
CCNB1IP1P1	1
PPIAP35	0
MRPS17P1	1
HECTD3	20
UROD	66
ZSWIM5	4
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	2
ENSG00000288208	0
TOE1	6
TESK2	1
PPIAP36	0
CCDC163	6
MMACHC	2
