Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP027_sorted_q10_rmDup.bam
MMP23A	0
CDK11A	7
ENSG00000268575	2
ENSG00000227775	0
SLC35E2A	2
NADK	148
GNB1	1676
GNB1-DT	0
CALML6	0
TMEM52	0
CFAP74	8
ENSG00000233542	0
GABRD	4
PRKCZ-DT	1
PRKCZ	19
ENSG00000271806	3
PRKCZ-AS1	0
FAAP20	32
ENSG00000234396	0
SKI	160
ENSG00000287356	3
MORN1	6
ENSG00000272161	0
ENSG00000269896	1
ENSG00000272420	0
RER1	16
PEX10	8
PLCH2	3
ENSG00000224387	0
ENSG00000229393	0
PANK4	22
HES5	0
ENSG00000272449	12
TNFRSF14-AS1	5
TNFRSF14	145
ENSG00000225931	3
ENSG00000228037	5
ENSG00000289610	2
PRXL2B	30
MMEL1	2
MMEL1-AS1	0
TTC34	2
ENSG00000285945	0
ENSG00000283259	0
ENSG00000233234	0
ENSG00000287396	0
ENSG00000231630	0
ENSG00000284745	1
ACTRT2	0
PRDM16-DT	2
PRDM16	5
MIR4251	0
ENSG00000226286	0
ENSG00000279839	4
ENSG00000272235	1
ENSG00000287828	0
ENSG00000286518	2
ARHGEF16	1
ENSG00000272088	0
MEGF6	3
MIR551A	0
ENSG00000238260	0
TPRG1L	88
WRAP73	19
TP73	3
TP73-AS3	2
TP73-AS2	1
TP73-AS1	11
ENSG00000276189	0
CCDC27	3
SMIM1	44
LRRC47	56
RN7SL574P	0
ENSG00000272153	1
CEP104	77
DFFB	11
C1orf174	63
LINC01134	3
LINC01346	1
LINC01345	3
LINC02780	0
ENSG00000284703	2
EEF1DP6	0
LINC01777	2
ENSG00000284694	0
ENSG00000227169	0
LINC01646	1
AJAP1	2
ENSG00000287586	2
ENSG00000284739	0
LINC02781	1
LINC02782	0
ENSG00000284616	1
ENSG00000284692	0
ENSG00000284666	0
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	2
KCNAB2	196
CHD5	12
ENSG00000285629	0
RPL22	689
RNF207-AS1	0
RNF207	2
ICMT	12
ICMT-DT	0
HES3	1
GPR153	4
ACOT7	76
ENSG00000271746	0
HES2	0
ESPN	14
MIR4252	0
ENSG00000231868	0
TNFRSF25	1
PLEKHG5	8
NOL9	43
RNU6-731P	0
ENSG00000229519	0
TAS1R1	1
ZBTB48	14
KLHL21	12
PHF13	13
THAP3	13
DNAJC11	57
LINC01672	3
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	334
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	1
CAMTA1-IT1	1
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	2
ENSG00000270035	0
ENSG00000269978	0
VAMP3	577
ENSG00000269925	0
PER3	31
ENSG00000236266	0
UTS2	0
TNFRSF9	5
ENSG00000270330	1
PARK7	386
Y_RNA	2275
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	8
ERRFI1-DT	1
ENSG00000232848	0
ENSG00000229305	0
ENSG00000288816	5
LINC01714	1
RNU1-7P	1
ENSG00000233645	0
RNU6-991P	0
SLC45A1	0
RERE	405
RERE-AS1	2
ENSG00000221083	0
ENSG00000270282	1
RPL7P11	1
RPL7P7	0
ENSG00000226545	2
ENSG00000228423	0
RPL23AP19	0
ENO1	951
MIR6728	0
ENO1-AS1	0
RNU6-304P	1
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	2
RN7SL451P	0
SLC2A7	0
SLC2A5	12
ENSG00000252404	0
GPR157	0
MIR34AHG	5
MIR34A	0
LNCTAM34A	5
H6PD	14
SPSB1	23
ENSG00000284652	1
LINC02606	3
RNA5SP40	0
ENSG00000235263	1
SLC25A33	8
ENSG00000231181	0
TMEM201	1
PIK3CD	224
PIK3CD-AS1	7
ENSG00000233268	0
PIK3CD-AS2	1
CLSTN1	45
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	63
ENSG00000223989	0
ENSG00000285701	0
LZIC	315
ENSG00000228150	1
NMNAT1	42
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	76
UBE4B	123
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	110
ENSG00000264881	0
RNU6-37P	13
RN7SL731P	0
ENSG00000284735	2
ENSG00000284642	0
PGD	549
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	49
ENSG00000203469	0
PEX14	15
ENSG00000287727	0
RN7SL614P	0
CASZ1	19
ENSG00000272078	1
HSPE1P24	0
C1orf127	4
CFL1P6	1
TARDBP	189
MASP2	3
SRM	46
EXOSC10	101
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	81
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	2
RNU6-291P	1
RPL39P6	0
UBIAD1	9
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	2
ENSG00000285833	0
LINC01647	2
ENSG00000284708	0
FBXO2	5
FBXO44	15
FBXO6	21
MAD2L2	61
DRAXIN	5
AGTRAP	23
C1orf167	0
C1orf167-AS1	0
MTHFR	61
CLCN6	22
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	4
RNU5E-1	0
RNU5E-4P	2
KIAA2013	48
PLOD1	22
ENSG00000287384	0
MFN2	999
ENSG00000270914	0
MIIP	43
MIR6729	0
RN7SL649P	1
TNFRSF8	12
RNU6-777P	0
RPL23AP89	1
ENSG00000285604	0
MIR7846	0
TNFRSF1B	60
MIR4632	0
RPL10P17	0
SNORA70	2
VPS13D	175
SNORA59A	0
LINC02766	4
DHRS3	78
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	4
ENSG00000272482	0
AADACL4	0
ENSG00000226166	0
AADACL3	0
CFAP107	6
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	1
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	2
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	2
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	1
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	1
PRAMEF19	0
PRAMEF17	1
PRAMEF20	0
LRRC38	2
ENSG00000259961	1
BRWD1P1	0
PDPN	2
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	385
ENSG00000289380	0
KAZN	50
RNU6-1265P	0
ENSG00000231606	1
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	1
TMEM51-AS1	1
TMEM51	1
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	5
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	2
EFHD2	694
CTRC	3
CELA2A	0
CELA2B	0
CASP9	44
DNAJC16	234
SCARNA21B	2
ENSG00000272510	0
AGMAT	3
ENSG00000237301	2
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	277
RSC1A1	0
ENSG00000271742	1
PLEKHM2	100
ENSG00000237938	1
SLC25A34	0
SLC25A34-AS1	0
TMEM82	1
FBLIM1	2
RPL12P14	0
UQCRHL	29
ENSG00000178715	2
FLJ37453	6
SPEN	443
ENSG00000270620	0
ZBTB17	16
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	1
ENSG00000233078	0
HSPB7	3
CLCNKA	5
ENSG00000232456	0
CLCNKB	3
FAM131C	3
EPHA2	6
EPHA2-AS1	3
ENSG00000224621	1
ARHGEF19-AS1	0
ARHGEF19	3
ANO7L1	1
ENSG00000288398	3
CPLANE2	1
MT1XP1	0
FBXO42	37
SZRD1	211
RPL22P3	0
SPATA21	1
NECAP2	194
LINC01772	3
CROCCP3	3
RNU1-1	1
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	40
ENSG00000271732	4
CROCCP2	41
ENSG00000283773	0
MST1P2	1
ENSG00000282143	0
RNU1-3	2
ENSG00000280114	0
EIF1AXP1	2
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	22
CROCCP4	0
RNU1-4	3
MST1L	0
ENSG00000223643	0
PDE4DIPP9	1
MIR3675	0
ENSG00000228549	8
RNU1-5P	0
ENSG00000238142	7
ENSG00000235241	0
RNU1-2	5
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	2
ATP13A2	11
ENSG00000288636	0
SDHB	103
PADI2	34
LINC02783	1
ENSG00000282843	0
PADI1	2
PADI3	1
MIR3972	0
PADI4	111
PADI6	4
RCC2-AS1	0
RCC2	170
ARHGEF10L	22
LINC02810	3
ACTL8	0
ENSG00000284653	2
LINC01654	2
IGSF21	2
ENSG00000280222	3
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	2
DYNLL1P3	0
ENSG00000225478	0
PAX7	1
TAS1R2	2
ALDH4A1	12
MIR4695	0
MIR1290	0
IFFO2	31
ENSG00000272084	1
UBR4	467
EMC1-AS1	2
EMC1	17
MRTO4	28
ENSG00000286064	0
AKR7L	0
AKR7A3	1
ENSG00000270728	2
AKR7A2	126
RNU6-1099P	0
SLC66A1	4
CAPZB	1013
RN7SL277P	1
MICOS10	36
RNU4-28P	0
MICOS10-DT	0
NBL1	11
MICOS10-NBL1	0
ENSG00000226396	3
HTR6	2
TMCO4	17
RNF186	0
RNF186-AS1	0
OTUD3	35
PLA2G2E	1
RN7SL304P	0
PLA2G2A	3
PLA2G5	4
PLA2G2D	0
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	2
UBXN10	4
LINC01757	0
ENSG00000284710	1
VWA5B1	6
ENSG00000226664	0
LINC01141	5
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	6
ENSG00000289402	1
MUL1	12
RPS4XP4	0
FAM43B	0
CDA	69
PINK1	84
MIR6084	0
PINK1-AS	2
DDOST	26
KIF17	20
ENSG00000235432	2
SH2D5	0
ENSG00000233069	0
HP1BP3	649
EIF4G3	1807
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	2
HSPE1P27	0
ENSG00000287192	0
ECE1	248
ENSG00000236936	12
ECE1-AS1	1
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	79
PFN1P10	0
ALPL	17
ENSG00000289715	0
LINC02596	1
RAP1GAP	208
USP48	423
ENSG00000231978	1
LDLRAD2	0
HSPG2	37
ENSG00000232037	3
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	2
LINC00339	2
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	36
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	2
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	57
ZBTB40-IT1	0
EPHA8	5
MIR6127	0
C1QA	16
ENSG00000289692	0
C1QC	35
C1QB	67
EPHB2	6
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	377
ENSG00000240553	0
MIR3115	0
ENSG00000266802	1
LUZP1	96
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	1
ENSG00000289014	0
HTR1D	3
ENSG00000215381	2
LINC01355	3
ENSG00000284726	0
HNRNPR	346
ZNF436	24
ZNF436-AS1	3
ENSG00000271420	0
TCEA3	48
ENSG00000232482	0
ASAP3	9
E2F2	107
ENSG00000235052	0
ID3	32
ENSG00000285802	0
MDS2	2
ENSG00000229239	0
RPL11	1932
ELOA-AS1	2
ELOA	104
PITHD1	249
LYPLA2	40
GALE	6
HMGCL	48
FUCA1	7
CNR2	9
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	1
PNRC2	324
SRSF10	196
ENSG00000215905	0
ENSG00000225315	0
MYOM3	11
MYOM3-AS1	0
IL22RA1	0
IFNLR1	7
GRHL3	0
LINC02800	0
GRHL3-AS1	1
STPG1	18
NIPAL3	75
ENSG00000288982	0
RCAN3AS	1
RCAN3	234
NCMAP-DT	0
NCMAP	2
ENSG00000227312	0
SRRM1	490
ENSG00000284699	3
CLIC4	715
RNU6-1208P	1
RUNX3	245
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	0
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	487
ENSG00000284602	0
ENSG00000284657	1
RSRP1	105
ENSG00000272432	1
ENSG00000261349	0
RHD	71
SDHDP6	0
ENSG00000259984	0
TMEM50A	546
RHCE	34
ENSG00000238084	1
MACO1	84
LDLRAP1	645
ENSG00000225643	1
MAN1C1	8
ENSG00000233478	1
SELENON	97
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	179
ENSG00000272478	0
AUNIP	6
ENSG00000236528	1
PAQR7	16
STMN1	109
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	21
RNU6-110P	1
ENSG00000252190	0
ENSG00000252691	1
EXTL1	0
SLC30A2	1
ENSG00000284309	0
TRIM63	1
PDIK1L	19
FAM110D	6
C1orf232	0
ZNF593OS	1
ZNF593	0
CNKSR1	3
CATSPER4	0
ZPLD2P	2
ENSG00000278572	0
CEP85	61
ENSG00000270733	0
SH3BGRL3	6053
UBXN11	88
CD52	219
CRYBG2	2
ENSG00000225854	0
ZNF683	9
LIN28A	1
DHDDS	61
ENSG00000223583	2
DHDDS-AS1	3
HMGN2	363
DPPA2P2	0
RPS6KA1	123
MIR1976	0
RN7SL679P	3
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	2
ARID1A	593
PIGV	9
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	42
SFN	1
GPN2	19
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	32
NUDC	458
NR0B2	3
KDF1	0
RPL12P13	0
RPL32P6	1
OSTCP2	1
TRNP1	7
TENT5B	0
SLC9A1	59
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	6
SNRPEP7	0
WDTC1-DT	0
WDTC1	157
ENSG00000243659	0
TMEM222	6
RNU6-48P	1
ACTG1P20	0
SYTL1	30
MAP3K6	15
FCN3	24
CD164L2	1
ENSG00000231207	0
GPR3	1
WASF2	895
ENSG00000241169	0
ENSG00000237429	2
AHDC1	36
FGR	204
ENSG00000235912	1
LINC02574	0
IFI6	9
ENSG00000225886	1
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	31
ENSG00000231344	0
RPEP3	0
STX12	123
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	0
PPP1R8	74
SCARNA1	4
THEMIS2	147
RPA2	91
SMPDL3B	2
ENSG00000227050	0
XKR8	8
EYA3	134
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	2
ENSG00000214812	2
RNU6-176P	0
PTAFR	53
DNAJC8	288
ATP5IF1	286
ENSG00000270605	5
ENSG00000271398	0
SESN2	16
MED18	17
PHACTR4	162
ENSG00000229820	0
RNU6ATAC27P	1
RCC1	22
SNHG3	5
SNORA73A	0
SNORA73B	19
PRDX3P2	0
ENSG00000279443	1
TRNAU1AP	25
SNHG12	43
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	65
RAB42	4
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	52
ENSG00000252777	0
ENSG00000289291	5
YTHDF2	140
OPRD1	15
ENSG00000233427	0
EPB41	5540
ENSG00000225616	9
Metazoa_SRP	25
TMEM200B	1
ENSG00000225750	0
SRSF4	463
ENSG00000277916	0
MECR	14
ENSG00000237934	0
PTPRU	4
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	2
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	1
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	3
ENSG00000287510	0
LAPTM5	598
MIR4420	0
ENSG00000229607	1
LINC01778	6
RN7SKP91	0
ENSG00000235143	2
SDC3	28
RN7SL371P	0
PUM1	197
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	1
SNRNP40	67
ENSG00000229447	0
ZCCHC17	378
ENSG00000229044	0
FABP3	12
SERINC2	15
ENSG00000215899	0
RNU6-40P	0
LDC1P	0
LINC01226	6
ENSG00000229167	0
TINAGL1	18
HCRTR1	2
PEF1	58
PEF1-AS1	0
ENSG00000264078	0
COL16A1	5
ADGRB2	3
MIR4254	0
ENSG00000254545	2
SPOCD1	113
ENSG00000203620	2
ENSG00000269967	0
PTP4A2	2172
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	2
KHDRBS1	303
ENSG00000203325	1
TMEM39B	24
MIR5585	0
KPNA6	157
ENSG00000250135	0
TXLNA	129
CCDC28B	20
ENSG00000224066	0
IQCC	6
DCDC2B	1
TMEM234	2
EIF3I	175
MTMR9LP	8
FAM167B	4
LCK	136
HDAC1	178
MARCKSL1	127
ENSG00000233775	1
TSSK3	1
FAM229A	3
BSDC1	262
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	1
RN7SL122P	2
ENSG00000254553	1
ZBTB8B	0
ZBTB8A	3
ZBTB8OS	116
RBBP4	321
SYNC	7
ENSG00000224409	0
KIAA1522	6
YARS1	122
S100PBP	39
FNDC5	0
HPCA	0
TMEM54	0
ENSG00000287691	0
RNF19B	99
ENSG00000278966	2
ENSG00000217644	1
ENSG00000239670	0
ENSG00000236065	0
AK2	108
AZIN2	3
ENSG00000278997	1
TRIM62	13
ENSG00000279179	1
ENSG00000284721	0
ZNF362	93
ENSG00000270115	0
A3GALT2	1
ENSG00000225313	2
PHC2	108
MIR3605	0
RN7SKP16	1
PHC2-AS1	0
TLR12P	0
ZSCAN20	20
ENSG00000235907	0
CSMD2	31
HSPD1P14	0
HMGB4	0
CSMD2-AS1	1
RNA5SP42	1
C1orf94	1
ENSG00000270241	0
ENSG00000287703	3
MIR552	0
SMIM12	46
GJB5	1
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	4
ENSG00000230163	0
DLGAP3	2
ENSG00000284773	1
GPR199P	0
ENSG00000271741	0
TMEM35B	3
ZMYM6	18
ZMYM1	24
RPL12P45	2
EFCAB14P1	1
ENSG00000284640	1
SFPQ	709
ZMYM4	273
RN7SL503P	0
SNORA62	0
RPL5P4	8
ZMYM4-AS1	0
KIAA0319L	44
ENSG00000236274	0
NCDN	9
TFAP2E-AS1	4
TFAP2E	4
PSMB2	83
C1orf216	24
CLSPN	55
ENSG00000232335	0
AGO4	109
AGO1	295
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	59
ENSG00000271554	0
ENSG00000232862	2
TEKT2	1
ADPRS	19
COL8A2	4
TRAPPC3	39
MAP7D1	156
RN7SL131P	2
THRAP3	655
UBE2V2P4	0
SH3D21	6
EVA1B	0
ENSG00000286379	4
STK40	596
LSM10	55
RNU4-27P	0
OSCP1	2
SNORA63C	0
MRPS15	73
CSF3R	51
FTLP18	0
ENSG00000284705	1
ENSG00000284720	1
ENSG00000234481	0
GRIK3	2
ENSG00000284650	1
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	11
ZC3H12A	22
MIR6732	0
MEAF6	115
MIR5581	0
SNIP1	36
FTH1P1	0
ENSG00000237749	1
DNALI1	6
GNL2	129
ENSG00000284748	0
RSPO1	1
C1orf109	34
CDCA8	24
EPHA10	2
ACTN4P2	0
ENSG00000227416	0
MANEAL	1
ENSG00000233728	0
YRDC	6
C1orf122	18
MTF1	69
ENSG00000235673	0
ENSG00000230955	0
INPP5B	87
SNORA63	1
RNU6-584P	0
SF3A3	204
RNU6-510P	0
FHL3	74
UTP11	67
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	1
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	1
HSPA5P1	1
ENSG00000284632	5
RRAGC	20
ENSG00000273637	0
RRAGC-DT	2
MYCBP	34
ENSG00000274944	0
GJA9	0
RHBDL2	1
RNU6-605P	2
EIF1P2	0
AKIRIN1	148
NDUFS5	378
MACF1	1175
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	1
ENSG00000226438	0
HSPE1P8	0
BMP8A	3
OXCT2P1	0
PPIEL	6
PABPC4	216
PABPC4-AS1	0
SNORA55	0
HEYL	3
ENSG00000225903	1
NT5C1A	4
HPCAL4	6
PPIE	92
ENSG00000225333	1
RNU7-121P	0
ENSG00000289711	0
BMP8B	6
OXCT2	0
BMP8B-AS1	2
ENSG00000261798	2
ENSG00000229213	0
ENSG00000284719	3
LINC02811	0
TRIT1	22
MYCL	17
MYCL-AS1	0
MFSD2A	6
ENSG00000228477	1
CAP1	2462
PPT1	28
OAZ1P1	0
RLF	99
RNU6-1237P	0
TMCO2	1
ZMPSTE24-DT	7
ZMPSTE24	46
ENSG00000231296	0
COL9A2	2
ENSG00000227311	1
SMAP2	452
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	8
ENSG00000260920	0
ENSG00000279667	2
ZFP69	13
EXO5-DT	0
EXO5	6
ENSG00000227278	0
ENSG00000238186	3
ZNF684	7
ENSG00000286838	0
ENSG00000236505	2
GTF2F2P2	0
RIMS3	7
ENSG00000287743	2
ENSG00000237899	1
NFYC-AS1	1
NFYC	126
MIR30E	0
MIR30C1	0
KCNQ4	2
RN7SL326P	3
CITED4	10
ENSG00000229528	1
ENSG00000228940	2
ENSG00000286668	0
UBE2V1P8	0
CTPS1	21
SLFNL1-AS1	0
SLFNL1	1
SCMH1	145
RPL23AP17	0
ENSG00000287400	2
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	8
FOXO6	6
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	96
ENSG00000230881	0
ENSG00000230638	4
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	167
ENSG00000227527	0
RIMKLA	14
ENSG00000235002	0
ZMYND12	15
PPCS	122
CCDC30	28
RPS3AP11	1
TMSB4XP1	10
RNU6-536P	0
ENSG00000236180	0
PPIH	9
ENSG00000285728	0
ENSG00000234917	0
YBX1	3207
CLDN19	0
P3H1	7
C1orf50	6
ENSG00000283580	0
ENSG00000228452	0
TMEM269	3
SVBP	125
ERMAP	65
ZNF691-DT	4
ZNF691	13
ENSG00000233708	1
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	1
SLC2A1	250
ATP6V0CP4	1
SLC2A1-DT	2
ENSG00000283973	1
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	72
MIR6733	0
CFAP57	5
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	7
MPL	232
ENSG00000287113	1
CDC20-DT	4
CDC20	20
ELOVL1	29
MIR6734	0
ENSG00000288772	0
MED8	36
MED8-AS1	0
SZT2	51
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	1
PTPRF	35
KDM4A	38
ENSG00000284989	0
KDM4A-AS1	4
ST3GAL3	41
ST3GAL3-AS1	2
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	5
ENSG00000288573	1
IPO13	26
ENSG00000285649	1
DPH2	13
ATP6V0B	11
B4GALT2	13
CCDC24	2
SLC6A9	31
ENSG00000230615	12
ENSG00000227163	1
KRT8P47	0
RN7SL479P	5
KLF17	0
ENSG00000233514	2
KLF18	1
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	35
ERI3	51
ERI3-IT1	0
RNU6-369P	0
RNF220	99
MIR5584	0
TMEM53	7
ARMH1	7
RNU5F-1	26
RNU5D-1	5
KIF2C	27
ENSG00000225721	0
RPS8	1777
SNORD55	0
SNORD46	1
SNORD38A	3
SNORD38B	0
RPS15AP11	0
BEST4	1
PLK3	18
DYNLT4	0
BTBD19	15
PTCH2	1
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	25
RNA5SP47	0
CCNB1IP1P1	1
PPIAP35	0
MRPS17P1	1
HECTD3	55
UROD	166
ZSWIM5	12
OSTCP5	0
LINC01144	0
HPDL	1
MUTYH	4
ENSG00000288208	0
TOE1	11
TESK2	14
PPIAP36	1
CCDC163	5
