Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP032_sorted_q10_rmDup.bam
ENO1-AS1	1
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	0
SLC2A5	3
ENSG00000252404	0
GPR157	2
MIR34AHG	1
MIR34A	0
LNCTAM34A	0
H6PD	4
SPSB1	17
ENSG00000284652	0
LINC02606	2
RNA5SP40	0
ENSG00000235263	0
SLC25A33	3
ENSG00000231181	0
TMEM201	3
PIK3CD	46
PIK3CD-AS1	0
ENSG00000233268	0
PIK3CD-AS2	1
CLSTN1	12
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	36
ENSG00000223989	0
ENSG00000285701	0
LZIC	126
ENSG00000228150	1
NMNAT1	15
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	21
UBE4B	47
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	56
ENSG00000264881	0
RNU6-37P	6
RN7SL731P	0
ENSG00000284735	3
ENSG00000284642	0
PGD	168
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	15
ENSG00000203469	0
PEX14	3
ENSG00000287727	0
RN7SL614P	0
CASZ1	4
ENSG00000272078	0
HSPE1P24	0
C1orf127	0
CFL1P6	0
TARDBP	47
MASP2	2
SRM	9
EXOSC10	20
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	18
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	1
RNU6-291P	0
RPL39P6	0
UBIAD1	6
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	3
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	0
FBXO44	1
FBXO6	4
MAD2L2	11
DRAXIN	1
AGTRAP	5
C1orf167	5
C1orf167-AS1	0
MTHFR	8
CLCN6	15
ENSG00000276470	0
ENSG00000278852	0
NPPA	3
ENSG00000275915	0
NPPB	1
SBF1P2	0
ENSG00000285646	5
RNU5E-1	0
RNU5E-4P	0
KIAA2013	7
PLOD1	9
ENSG00000287384	0
MFN2	371
ENSG00000270914	0
MIIP	2
MIR6729	0
RN7SL649P	0
TNFRSF8	4
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	22
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	56
SNORA59A	0
LINC02766	2
DHRS3	47
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	0
ENSG00000272482	0
AADACL4	0
ENSG00000226166	0
AADACL3	0
CFAP107	1
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	1
PRAMEF17	0
PRAMEF20	0
LRRC38	1
ENSG00000259961	0
BRWD1P1	0
PDPN	3
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	94
ENSG00000289380	0
KAZN	10
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	3
TMEM51-AS1	1
TMEM51	1
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	2
FHAD1	5
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	1
EFHD2	115
CTRC	3
CELA2A	1
CELA2B	1
CASP9	33
DNAJC16	123
SCARNA21B	0
ENSG00000272510	0
AGMAT	0
ENSG00000237301	1
CHCHD2P6	0
RNU7-179P	1
CD24P1	0
DDI2	46
RSC1A1	0
ENSG00000271742	0
PLEKHM2	20
ENSG00000237938	0
SLC25A34	2
SLC25A34-AS1	0
TMEM82	0
FBLIM1	1
RPL12P14	0
UQCRHL	14
ENSG00000178715	0
FLJ37453	2
SPEN	130
ENSG00000270620	0
ZBTB17	5
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	1
SRARP	0
ENSG00000233078	0
HSPB7	1
CLCNKA	1
ENSG00000232456	1
CLCNKB	0
FAM131C	9
EPHA2	4
EPHA2-AS1	0
ENSG00000224621	1
ARHGEF19-AS1	0
ARHGEF19	2
ANO7L1	3
ENSG00000288398	1
CPLANE2	0
MT1XP1	0
FBXO42	5
SZRD1	47
RPL22P3	0
SPATA21	0
NECAP2	52
LINC01772	0
CROCCP3	1
RNU1-1	1
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	2
RNU1-6P	0
PDE4DIPP8	0
NBPF1	19
ENSG00000271732	0
CROCCP2	12
ENSG00000283773	0
MST1P2	2
ENSG00000282143	0
RNU1-3	1
ENSG00000280114	0
EIF1AXP1	2
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	13
CROCCP4	0
RNU1-4	2
MST1L	2
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	4
RNU1-5P	0
ENSG00000238142	0
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	2
ENSG00000286898	0
ENSG00000226526	2
ATP13A2	6
ENSG00000288636	0
SDHB	14
PADI2	7
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	208
PADI6	0
RCC2-AS1	0
RCC2	31
ARHGEF10L	5
LINC02810	0
ACTL8	0
ENSG00000284653	0
LINC01654	1
IGSF21	2
ENSG00000280222	1
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	1
TAS1R2	1
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	11
ENSG00000272084	1
UBR4	126
EMC1-AS1	0
EMC1	3
MRTO4	8
ENSG00000286064	0
AKR7L	0
AKR7A3	0
ENSG00000270728	1
AKR7A2	12
RNU6-1099P	0
SLC66A1	1
CAPZB	256
RN7SL277P	1
MICOS10	5
RNU4-28P	0
MICOS10-DT	0
NBL1	1
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	2
TMCO4	6
RNF186	0
RNF186-AS1	0
OTUD3	4
PLA2G2E	0
RN7SL304P	0
PLA2G2A	1
PLA2G5	1
PLA2G2D	1
PLA2G2F	2
ENSG00000227066	2
PLA2G2C	0
UBXN10	0
LINC01757	0
ENSG00000284710	0
VWA5B1	1
ENSG00000226664	0
LINC01141	1
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	2
ENSG00000289402	1
MUL1	2
RPS4XP4	1
FAM43B	2
CDA	8
PINK1	10
MIR6084	0
PINK1-AS	0
DDOST	3
KIF17	3
ENSG00000235432	0
SH2D5	2
ENSG00000233069	0
HP1BP3	232
EIF4G3	730
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	1
ENSG00000287192	0
ECE1	137
ENSG00000236936	16
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	1
CROCCP5	0
NBPF3	6
PFN1P10	0
ALPL	2
ENSG00000289715	0
LINC02596	0
RAP1GAP	3
USP48	156
ENSG00000231978	0
LDLRAD2	1
HSPG2	7
ENSG00000232037	1
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	1
RN7SL186P	0
RNU6-776P	0
LINC01635	2
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	16
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	1
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	22
ZBTB40-IT1	0
EPHA8	3
MIR6127	0
C1QA	0
ENSG00000289692	0
C1QC	5
C1QB	4
EPHB2	4
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	1
KDM1A	102
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	36
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	99
ZNF436	16
ZNF436-AS1	2
ENSG00000271420	0
TCEA3	12
ENSG00000232482	0
ASAP3	1
E2F2	9
ENSG00000235052	0
ID3	8
ENSG00000285802	0
MDS2	0
ENSG00000229239	0
RPL11	487
ELOA-AS1	1
ELOA	32
PITHD1	34
LYPLA2	10
GALE	4
HMGCL	8
FUCA1	3
CNR2	3
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	84
SRSF10	55
ENSG00000215905	0
ENSG00000225315	0
MYOM3	9
MYOM3-AS1	0
IL22RA1	0
IFNLR1	0
GRHL3	4
LINC02800	0
GRHL3-AS1	0
STPG1	6
NIPAL3	35
ENSG00000288982	0
RCAN3AS	0
RCAN3	166
NCMAP-DT	0
NCMAP	1
ENSG00000227312	0
SRRM1	127
ENSG00000284699	0
CLIC4	317
RNU6-1208P	0
RUNX3	52
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	0
MIR4425	0
LINC02793	0
ENSG00000233755	2
IFITM3P7	0
ENSG00000231953	0
SYF2	150
ENSG00000284602	0
ENSG00000284657	0
RSRP1	61
ENSG00000272432	0
ENSG00000261349	0
RHD	31
SDHDP6	0
ENSG00000259984	0
TMEM50A	362
RHCE	2
ENSG00000238084	1
MACO1	16
LDLRAP1	198
ENSG00000225643	0
MAN1C1	5
ENSG00000233478	1
SELENON	24
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	60
ENSG00000272478	0
AUNIP	1
ENSG00000236528	0
PAQR7	12
STMN1	21
SNRPFP2	0
ENSG00000223624	1
MIR3917	0
PAFAH2	3
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	1
SLC30A2	0
ENSG00000284309	0
TRIM63	1
PDIK1L	13
FAM110D	1
C1orf232	3
ZNF593OS	0
ZNF593	0
CNKSR1	2
CATSPER4	1
ZPLD2P	2
ENSG00000278572	0
CEP85	12
ENSG00000270733	0
SH3BGRL3	1405
UBXN11	43
CD52	43
CRYBG2	2
ENSG00000225854	0
ZNF683	4
LIN28A	0
DHDDS	11
ENSG00000223583	0
DHDDS-AS1	0
HMGN2	95
DPPA2P2	0
RPS6KA1	30
MIR1976	0
RN7SL679P	4
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	189
PIGV	2
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	15
SFN	0
GPN2	3
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	2
NUDC	100
NR0B2	0
KDF1	0
RPL12P13	1
RPL32P6	0
OSTCP2	0
TRNP1	0
TENT5B	1
SLC9A1	54
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	1
SNRPEP7	0
WDTC1-DT	0
WDTC1	45
ENSG00000243659	0
TMEM222	6
RNU6-48P	1
ACTG1P20	0
SYTL1	5
MAP3K6	4
FCN3	3
CD164L2	2
ENSG00000231207	0
GPR3	1
WASF2	179
ENSG00000241169	0
ENSG00000237429	3
AHDC1	3
FGR	44
ENSG00000235912	1
LINC02574	0
IFI6	1
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	3
FAM76A	4
ENSG00000231344	0
RPEP3	0
STX12	22
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	2
ENSG00000286433	0
PPP1R8	14
SCARNA1	1
THEMIS2	34
RPA2	15
SMPDL3B	0
ENSG00000227050	0
XKR8	2
EYA3	27
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	13
DNAJC8	57
ATP5IF1	98
ENSG00000270605	4
ENSG00000271398	1
SESN2	5
MED18	1
PHACTR4	66
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	11
SNHG3	2
SNORA73A	0
SNORA73B	15
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	6
SNHG12	16
SNORD99	2
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	6
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	15
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	21
OPRD1	7
ENSG00000233427	2
EPB41	629
ENSG00000225616	2
Metazoa_SRP	16
TMEM200B	0
ENSG00000225750	0
SRSF4	142
ENSG00000277916	0
MECR	11
ENSG00000237934	0
PTPRU	8
LINC01756	1
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	1
ENSG00000270927	0
LINC01648	1
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	3
ENSG00000287510	0
LAPTM5	165
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	5
RN7SL371P	0
PUM1	60
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	18
ENSG00000229447	0
ZCCHC17	241
ENSG00000229044	0
FABP3	2
SERINC2	1
ENSG00000215899	0
RNU6-40P	1
LDC1P	1
LINC01226	1
ENSG00000229167	1
TINAGL1	0
HCRTR1	1
PEF1	11
PEF1-AS1	0
ENSG00000264078	0
COL16A1	7
ADGRB2	2
MIR4254	0
ENSG00000254545	0
SPOCD1	70
ENSG00000203620	1
ENSG00000269967	0
PTP4A2	719
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	78
ENSG00000203325	0
TMEM39B	20
MIR5585	0
KPNA6	30
ENSG00000250135	0
TXLNA	19
CCDC28B	3
ENSG00000224066	0
IQCC	2
DCDC2B	0
TMEM234	2
EIF3I	26
MTMR9LP	2
FAM167B	0
LCK	25
HDAC1	43
MARCKSL1	24
ENSG00000233775	0
TSSK3	1
FAM229A	1
BSDC1	54
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	3
ZBTB8A	1
ZBTB8OS	43
RBBP4	90
SYNC	2
ENSG00000224409	0
KIAA1522	5
YARS1	30
S100PBP	9
FNDC5	2
HPCA	1
TMEM54	0
ENSG00000287691	0
RNF19B	29
ENSG00000278966	1
ENSG00000217644	3
ENSG00000239670	0
ENSG00000236065	0
AK2	19
AZIN2	4
ENSG00000278997	0
TRIM62	5
ENSG00000279179	3
ENSG00000284721	0
ZNF362	42
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	2
PHC2	25
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	3
ENSG00000235907	0
CSMD2	65
HSPD1P14	0
HMGB4	1
CSMD2-AS1	2
RNA5SP42	0
C1orf94	1
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	16
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	1
GJA4	3
ENSG00000230163	0
DLGAP3	2
ENSG00000284773	1
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	0
ZMYM1	6
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	131
ZMYM4	85
RN7SL503P	0
SNORA62	0
RPL5P4	1
ZMYM4-AS1	0
KIAA0319L	13
ENSG00000236274	0
NCDN	0
TFAP2E-AS1	0
TFAP2E	2
PSMB2	23
C1orf216	8
CLSPN	6
ENSG00000232335	0
AGO4	24
AGO1	80
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	27
ENSG00000271554	0
ENSG00000232862	0
TEKT2	1
ADPRS	8
COL8A2	3
TRAPPC3	8
MAP7D1	47
RN7SL131P	0
THRAP3	118
UBE2V2P4	0
SH3D21	1
EVA1B	0
ENSG00000286379	4
STK40	203
LSM10	15
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	31
CSF3R	17
FTLP18	0
ENSG00000284705	1
ENSG00000284720	1
ENSG00000234481	0
GRIK3	3
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	10
ZC3H12A	2
MIR6732	0
MEAF6	42
MIR5581	0
SNIP1	3
FTH1P1	2
ENSG00000237749	0
DNALI1	6
GNL2	34
ENSG00000284748	0
RSPO1	0
C1orf109	3
CDCA8	3
EPHA10	6
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	1
C1orf122	2
MTF1	15
ENSG00000235673	0
ENSG00000230955	0
INPP5B	34
SNORA63	3
RNU6-584P	0
SF3A3	29
RNU6-510P	1
FHL3	4
UTP11	9
POU3F1	1
MIR3659HG	1
ENSG00000223589	0
MIR3659	0
LINC02786	1
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	1
HSPA5P1	0
ENSG00000284632	0
RRAGC	4
ENSG00000273637	0
RRAGC-DT	1
MYCBP	21
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	43
NDUFS5	104
MACF1	314
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	1
OXCT2P1	1
PPIEL	1
PABPC4	48
PABPC4-AS1	1
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	4
HPCAL4	2
PPIE	27
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	3
OXCT2	0
BMP8B-AS1	1
ENSG00000261798	1
ENSG00000229213	0
ENSG00000284719	0
LINC02811	1
TRIT1	6
MYCL	4
MYCL-AS1	0
MFSD2A	2
ENSG00000228477	1
CAP1	615
PPT1	9
OAZ1P1	0
RLF	49
RNU6-1237P	1
TMCO2	0
ZMPSTE24-DT	5
ZMPSTE24	29
ENSG00000231296	0
COL9A2	3
ENSG00000227311	0
SMAP2	116
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	0
ENSG00000260920	3
ENSG00000279667	0
ZFP69	0
EXO5-DT	2
EXO5	1
ENSG00000227278	0
ENSG00000238186	2
ZNF684	7
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	5
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	33
MIR30E	1
MIR30C1	0
KCNQ4	4
RN7SL326P	0
CITED4	3
ENSG00000229528	1
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	16
SLFNL1-AS1	1
SLFNL1	1
SCMH1	42
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	1
FOXO6	4
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	15
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	40
ENSG00000227527	0
RIMKLA	3
ENSG00000235002	0
ZMYND12	2
PPCS	30
CCDC30	18
RPS3AP11	0
TMSB4XP1	12
RNU6-536P	0
ENSG00000236180	0
PPIH	2
ENSG00000285728	0
ENSG00000234917	0
YBX1	605
CLDN19	0
P3H1	9
C1orf50	1
ENSG00000283580	0
ENSG00000228452	0
TMEM269	1
SVBP	14
ERMAP	18
ZNF691-DT	0
ZNF691	2
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	36
ATP6V0CP4	0
SLC2A1-DT	4
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	15
MIR6733	0
CFAP57	3
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	3
MPL	160
ENSG00000287113	0
CDC20-DT	3
CDC20	0
ELOVL1	7
MIR6734	0
ENSG00000288772	0
MED8	9
MED8-AS1	0
SZT2	26
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	27
KDM4A	4
ENSG00000284989	0
KDM4A-AS1	5
ST3GAL3	18
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	1
ENSG00000288573	0
IPO13	8
ENSG00000285649	0
DPH2	5
ATP6V0B	3
B4GALT2	1
CCDC24	5
SLC6A9	5
ENSG00000230615	2
ENSG00000227163	0
KRT8P47	0
RN7SL479P	9
KLF17	0
ENSG00000233514	2
KLF18	1
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	1
DMAP1	10
ERI3	11
ERI3-IT1	0
RNU6-369P	0
RNF220	13
MIR5584	0
TMEM53	0
ARMH1	5
RNU5F-1	10
RNU5D-1	1
KIF2C	5
ENSG00000225721	0
RPS8	516
SNORD55	0
SNORD46	0
SNORD38A	15
SNORD38B	0
RPS15AP11	0
BEST4	0
PLK3	1
DYNLT4	1
BTBD19	10
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	7
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	13
UROD	24
ZSWIM5	5
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	2
ENSG00000288208	0
TOE1	2
TESK2	1
PPIAP36	0
CCDC163	0
MMACHC	3
PRDX1	17
