Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP029_sorted_q10_rmDup.bam
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	15
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	65
SNORA59A	0
LINC02766	1
DHRS3	65
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	1
ENSG00000272482	1
AADACL4	0
ENSG00000226166	0
AADACL3	0
CFAP107	1
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	1
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	1
ENSG00000228229	1
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	1
ENSG00000259961	0
BRWD1P1	0
PDPN	1
RNA5SP41	1
ENSG00000237445	0
ENSG00000253085	0
PRDM2	117
ENSG00000289380	0
KAZN	10
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	0
TMEM51	0
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	4
FHAD1-AS1	1
ENSG00000236045	0
EFHD2-AS1	3
EFHD2	258
CTRC	0
CELA2A	0
CELA2B	0
CASP9	13
DNAJC16	62
SCARNA21B	0
ENSG00000272510	0
AGMAT	2
ENSG00000237301	1
CHCHD2P6	1
RNU7-179P	0
CD24P1	0
DDI2	67
RSC1A1	0
ENSG00000271742	0
PLEKHM2	27
ENSG00000237938	0
SLC25A34	2
SLC25A34-AS1	0
TMEM82	0
FBLIM1	1
RPL12P14	0
UQCRHL	7
ENSG00000178715	0
FLJ37453	4
SPEN	134
ENSG00000270620	0
ZBTB17	14
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	2
CLCNKA	2
ENSG00000232456	1
CLCNKB	0
FAM131C	11
EPHA2	2
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	1
ANO7L1	1
ENSG00000288398	0
CPLANE2	2
MT1XP1	0
FBXO42	8
SZRD1	74
RPL22P3	1
SPATA21	0
NECAP2	46
LINC01772	1
CROCCP3	2
RNU1-1	2
ENSG00000261135	1
ENSG00000285853	0
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	0
NBPF1	14
ENSG00000271732	0
CROCCP2	8
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	1
ENSG00000280114	0
EIF1AXP1	0
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	4
CROCCP4	0
RNU1-4	3
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	6
RNU1-5P	0
ENSG00000238142	2
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	1
ATP13A2	6
ENSG00000288636	0
SDHB	17
PADI2	2
LINC02783	0
ENSG00000282843	0
PADI1	0
PADI3	0
MIR3972	0
PADI4	87
PADI6	1
RCC2-AS1	0
RCC2	54
ARHGEF10L	6
LINC02810	0
ACTL8	1
ENSG00000284653	1
LINC01654	1
IGSF21	1
ENSG00000280222	0
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	4
TAS1R2	1
ALDH4A1	1
MIR4695	0
MIR1290	0
IFFO2	8
ENSG00000272084	1
UBR4	194
EMC1-AS1	0
EMC1	5
MRTO4	14
ENSG00000286064	1
AKR7L	1
AKR7A3	0
ENSG00000270728	2
AKR7A2	19
RNU6-1099P	0
SLC66A1	6
CAPZB	337
RN7SL277P	0
MICOS10	19
RNU4-28P	0
MICOS10-DT	0
NBL1	5
MICOS10-NBL1	1
ENSG00000226396	1
HTR6	1
TMCO4	5
RNF186	0
RNF186-AS1	0
OTUD3	5
PLA2G2E	1
RN7SL304P	0
PLA2G2A	3
PLA2G5	5
PLA2G2D	0
PLA2G2F	3
ENSG00000227066	0
PLA2G2C	0
UBXN10	1
LINC01757	0
ENSG00000284710	1
VWA5B1	6
ENSG00000226664	1
LINC01141	4
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	4
ENSG00000289402	0
MUL1	5
RPS4XP4	0
FAM43B	0
CDA	15
PINK1	16
MIR6084	0
PINK1-AS	0
DDOST	16
KIF17	11
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	239
EIF4G3	614
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	1
ECE1	199
ENSG00000236936	2
ECE1-AS1	1
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	1
HS6ST1P1	0
CROCCP5	0
NBPF3	4
PFN1P10	0
ALPL	1
ENSG00000289715	0
LINC02596	0
RAP1GAP	8
USP48	117
ENSG00000231978	0
LDLRAD2	0
HSPG2	17
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	7
LINC00339	0
ENSG00000289694	0
CDC42-AS1	1
ENSG00000285794	0
CDC42	9
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	22
ZBTB40-IT1	0
EPHA8	9
MIR6127	0
C1QA	1
ENSG00000289692	0
C1QC	1
C1QB	3
EPHB2	3
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	104
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	30
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	1
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	140
ZNF436	2
ZNF436-AS1	0
ENSG00000271420	0
TCEA3	17
ENSG00000232482	0
ASAP3	11
E2F2	19
ENSG00000235052	0
ID3	11
ENSG00000285802	1
MDS2	1
ENSG00000229239	0
RPL11	535
ELOA-AS1	1
ELOA	37
PITHD1	38
LYPLA2	7
GALE	5
HMGCL	11
FUCA1	2
CNR2	2
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	81
SRSF10	53
ENSG00000215905	0
ENSG00000225315	0
MYOM3	3
MYOM3-AS1	0
IL22RA1	0
IFNLR1	3
GRHL3	2
LINC02800	1
GRHL3-AS1	0
STPG1	5
NIPAL3	37
ENSG00000288982	0
RCAN3AS	2
RCAN3	112
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	137
ENSG00000284699	0
CLIC4	400
RNU6-1208P	0
RUNX3	73
MIR6731	0
RUNX3-AS1	1
ENSG00000261025	2
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	1
SYF2	203
ENSG00000284602	1
ENSG00000284657	0
RSRP1	43
ENSG00000272432	0
ENSG00000261349	2
RHD	46
SDHDP6	0
ENSG00000259984	0
TMEM50A	272
RHCE	6
ENSG00000238084	0
MACO1	35
LDLRAP1	211
ENSG00000225643	0
MAN1C1	7
ENSG00000233478	1
SELENON	52
ENSG00000255054	0
ENSG00000228172	6
MTFR1L	55
ENSG00000272478	0
AUNIP	0
ENSG00000236528	0
PAQR7	15
STMN1	20
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	12
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	4
SLC30A2	1
ENSG00000284309	0
TRIM63	1
PDIK1L	12
FAM110D	5
C1orf232	2
ZNF593OS	1
ZNF593	0
CNKSR1	10
CATSPER4	0
ZPLD2P	1
ENSG00000278572	0
CEP85	15
ENSG00000270733	0
SH3BGRL3	1084
UBXN11	6
CD52	51
CRYBG2	2
ENSG00000225854	0
ZNF683	3
LIN28A	0
DHDDS	18
ENSG00000223583	1
DHDDS-AS1	1
HMGN2	95
DPPA2P2	0
RPS6KA1	37
MIR1976	0
RN7SL679P	7
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	3
ARID1A	227
PIGV	1
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	8
SFN	2
GPN2	8
ENSG00000226698	0
ENSG00000289554	1
GPATCH3	9
NUDC	129
NR0B2	1
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	3
TENT5B	1
SLC9A1	91
ENSG00000229985	1
CHCHD3P3	0
NPM1P39	2
SNRPEP7	0
WDTC1-DT	0
WDTC1	68
ENSG00000243659	0
TMEM222	16
RNU6-48P	0
ACTG1P20	0
SYTL1	17
MAP3K6	1
FCN3	2
CD164L2	0
ENSG00000231207	0
GPR3	2
WASF2	211
ENSG00000241169	0
ENSG00000237429	0
AHDC1	16
FGR	64
ENSG00000235912	1
LINC02574	1
IFI6	7
ENSG00000225886	1
RNU6-949P	0
CHMP1AP1	1
RNU6-424P	0
ENSG00000287244	2
FAM76A	8
ENSG00000231344	0
RPEP3	0
STX12	15
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	0
PPP1R8	12
SCARNA1	0
THEMIS2	44
RPA2	27
SMPDL3B	2
ENSG00000227050	0
XKR8	7
EYA3	27
ENSG00000238231	0
RN7SL559P	1
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	20
DNAJC8	93
ATP5IF1	111
ENSG00000270605	2
ENSG00000271398	0
SESN2	5
MED18	2
PHACTR4	89
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	8
SNHG3	0
SNORA73A	0
SNORA73B	18
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	10
SNHG12	9
SNORD99	2
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	19
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	18
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	33
OPRD1	6
ENSG00000233427	0
EPB41	857
ENSG00000225616	1
Metazoa_SRP	16
TMEM200B	0
ENSG00000225750	0
SRSF4	165
ENSG00000277916	0
MECR	13
ENSG00000237934	0
PTPRU	8
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	1
ENSG00000270927	0
LINC01648	1
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	1
ENSG00000231949	0
ENSG00000289710	0
MATN1	2
MATN1-AS1	3
ENSG00000287510	0
LAPTM5	205
MIR4420	0
ENSG00000229607	0
LINC01778	2
RN7SKP91	0
ENSG00000235143	0
SDC3	1
RN7SL371P	0
PUM1	67
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	1
SNRNP40	20
ENSG00000229447	0
ZCCHC17	287
ENSG00000229044	0
FABP3	4
SERINC2	7
ENSG00000215899	0
RNU6-40P	1
LDC1P	0
LINC01226	0
ENSG00000229167	0
TINAGL1	0
HCRTR1	4
PEF1	24
PEF1-AS1	0
ENSG00000264078	0
COL16A1	4
ADGRB2	4
MIR4254	0
ENSG00000254545	1
SPOCD1	31
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	778
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	73
ENSG00000203325	1
TMEM39B	15
MIR5585	0
KPNA6	30
ENSG00000250135	0
TXLNA	36
CCDC28B	13
ENSG00000224066	0
IQCC	1
DCDC2B	1
TMEM234	4
EIF3I	44
MTMR9LP	0
FAM167B	1
LCK	44
HDAC1	59
MARCKSL1	18
ENSG00000233775	0
TSSK3	1
FAM229A	1
BSDC1	83
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	0
ZBTB8A	1
ZBTB8OS	29
RBBP4	94
SYNC	2
ENSG00000224409	0
KIAA1522	4
YARS1	35
S100PBP	8
FNDC5	2
HPCA	0
TMEM54	0
ENSG00000287691	0
RNF19B	28
ENSG00000278966	2
ENSG00000217644	4
ENSG00000239670	0
ENSG00000236065	0
AK2	21
AZIN2	2
ENSG00000278997	1
TRIM62	4
ENSG00000279179	0
ENSG00000284721	0
ZNF362	45
ENSG00000270115	0
A3GALT2	1
ENSG00000225313	2
PHC2	27
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	1
ZSCAN20	5
ENSG00000235907	0
CSMD2	61
HSPD1P14	0
HMGB4	0
CSMD2-AS1	2
RNA5SP42	6
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	20
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	1
GJA4	4
ENSG00000230163	0
DLGAP3	6
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	2
ZMYM6	2
ZMYM1	10
RPL12P45	1
EFCAB14P1	0
ENSG00000284640	0
SFPQ	165
ZMYM4	85
RN7SL503P	0
SNORA62	0
RPL5P4	2
ZMYM4-AS1	0
KIAA0319L	12
ENSG00000236274	0
NCDN	5
TFAP2E-AS1	3
TFAP2E	0
PSMB2	19
C1orf216	12
CLSPN	18
ENSG00000232335	0
AGO4	33
AGO1	115
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	28
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	10
COL8A2	1
TRAPPC3	6
MAP7D1	45
RN7SL131P	0
THRAP3	174
UBE2V2P4	0
SH3D21	5
EVA1B	0
ENSG00000286379	2
STK40	296
LSM10	15
RNU4-27P	0
OSCP1	2
SNORA63C	0
MRPS15	18
CSF3R	14
FTLP18	0
ENSG00000284705	1
ENSG00000284720	1
ENSG00000234481	1
GRIK3	2
ENSG00000284650	0
ENSG00000223944	1
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	4
ZC3H12A	8
MIR6732	0
MEAF6	52
MIR5581	0
SNIP1	17
FTH1P1	0
ENSG00000237749	4
DNALI1	2
GNL2	43
ENSG00000284748	0
RSPO1	1
C1orf109	3
CDCA8	8
EPHA10	4
ACTN4P2	0
ENSG00000227416	0
MANEAL	1
ENSG00000233728	0
YRDC	2
C1orf122	4
MTF1	18
ENSG00000235673	0
ENSG00000230955	0
INPP5B	37
SNORA63	3
RNU6-584P	0
SF3A3	51
RNU6-510P	0
FHL3	11
UTP11	11
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	1
ENSG00000275350	0
RNU6-753P	0
LINC01685	1
HSPA5P1	0
ENSG00000284632	1
RRAGC	7
ENSG00000273637	0
RRAGC-DT	2
MYCBP	12
ENSG00000274944	0
GJA9	0
RHBDL2	2
RNU6-605P	0
EIF1P2	0
AKIRIN1	101
NDUFS5	138
MACF1	572
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	1
OXCT2P1	0
PPIEL	1
PABPC4	59
PABPC4-AS1	0
SNORA55	0
HEYL	1
ENSG00000225903	0
NT5C1A	2
HPCAL4	2
PPIE	40
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	6
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	3
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	4
MYCL	6
MYCL-AS1	0
MFSD2A	1
ENSG00000228477	0
CAP1	889
PPT1	11
OAZ1P1	1
RLF	33
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	3
ZMPSTE24	38
ENSG00000231296	0
COL9A2	7
ENSG00000227311	0
SMAP2	90
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	2
ENSG00000260920	0
ENSG00000279667	0
ZFP69	7
EXO5-DT	0
EXO5	5
ENSG00000227278	0
ENSG00000238186	0
ZNF684	0
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	2
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	30
MIR30E	4
MIR30C1	0
KCNQ4	3
RN7SL326P	0
CITED4	0
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	15
SLFNL1-AS1	1
SLFNL1	2
SCMH1	38
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	5
FOXO6	1
FOXO6-AS1	0
RNA5SP45	0
EDN2	1
HIVEP3	35
ENSG00000230881	0
ENSG00000230638	1
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	42
ENSG00000227527	0
RIMKLA	2
ENSG00000235002	0
ZMYND12	8
PPCS	60
CCDC30	6
RPS3AP11	0
TMSB4XP1	6
RNU6-536P	0
ENSG00000236180	0
PPIH	2
ENSG00000285728	0
ENSG00000234917	0
YBX1	941
CLDN19	1
P3H1	4
C1orf50	0
ENSG00000283580	0
ENSG00000228452	0
TMEM269	2
SVBP	25
ERMAP	19
ZNF691-DT	0
ZNF691	6
ENSG00000233708	0
MKRN8P	0
ATP6V1E1P1	1
ENSG00000288955	2
SLC2A1	116
ATP6V0CP4	0
SLC2A1-DT	2
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	17
MIR6733	0
CFAP57	1
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	3
MPL	236
ENSG00000287113	0
CDC20-DT	2
CDC20	3
ELOVL1	1
MIR6734	0
ENSG00000288772	0
MED8	14
MED8-AS1	0
SZT2	18
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	39
KDM4A	9
ENSG00000284989	0
KDM4A-AS1	0
ST3GAL3	17
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	1
LINC02918	1
ENSG00000288573	0
IPO13	5
ENSG00000285649	0
DPH2	4
ATP6V0B	4
B4GALT2	3
CCDC24	1
SLC6A9	3
ENSG00000230615	3
ENSG00000227163	0
KRT8P47	0
RN7SL479P	7
KLF17	1
ENSG00000233514	0
KLF18	1
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	9
ERI3	12
ERI3-IT1	0
RNU6-369P	0
RNF220	30
MIR5584	0
TMEM53	1
ARMH1	2
RNU5F-1	12
RNU5D-1	0
KIF2C	3
ENSG00000225721	0
RPS8	551
SNORD55	0
SNORD46	1
SNORD38A	7
SNORD38B	0
RPS15AP11	0
BEST4	1
PLK3	2
DYNLT4	2
BTBD19	3
PTCH2	1
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	4
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	1
HECTD3	17
UROD	23
ZSWIM5	6
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	4
ENSG00000288208	0
TOE1	3
TESK2	9
PPIAP36	0
CCDC163	0
MMACHC	3
PRDX1	18
