Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP010_sorted_q10_rmDup.bam
SMIM1	6
LRRC47	13
RN7SL574P	0
ENSG00000272153	0
CEP104	18
DFFB	2
C1orf174	11
LINC01134	1
LINC01346	0
LINC01345	0
LINC02780	0
ENSG00000284703	0
EEF1DP6	0
LINC01777	0
ENSG00000284694	0
ENSG00000227169	0
LINC01646	3
AJAP1	11
ENSG00000287586	0
ENSG00000284739	0
LINC02781	2
LINC02782	0
ENSG00000284616	1
ENSG00000284692	0
ENSG00000284666	0
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	3
KCNAB2	52
CHD5	4
ENSG00000285629	0
RPL22	226
RNF207-AS1	0
RNF207	6
ICMT	6
ICMT-DT	0
HES3	0
GPR153	3
ACOT7	9
ENSG00000271746	0
HES2	2
ESPN	71
MIR4252	0
ENSG00000231868	0
TNFRSF25	1
PLEKHG5	8
NOL9	21
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	1
KLHL21	16
PHF13	9
THAP3	0
DNAJC11	10
LINC01672	1
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	59
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	2
ENSG00000270035	0
ENSG00000269978	0
VAMP3	142
ENSG00000269925	0
PER3	14
ENSG00000236266	0
UTS2	1
TNFRSF9	4
ENSG00000270330	1
PARK7	54
Y_RNA	973
ENSG00000284747	2
ENSG00000284716	0
ERRFI1	3
ERRFI1-DT	1
ENSG00000232848	0
ENSG00000229305	1
ENSG00000288816	1
LINC01714	0
RNU1-7P	1
ENSG00000233645	3
RNU6-991P	1
SLC45A1	3
RERE	108
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	4
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	198
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	1
RN7SL451P	0
SLC2A7	0
SLC2A5	8
ENSG00000252404	0
GPR157	2
MIR34AHG	4
MIR34A	0
LNCTAM34A	0
H6PD	7
SPSB1	7
ENSG00000284652	0
LINC02606	0
RNA5SP40	0
ENSG00000235263	0
SLC25A33	4
ENSG00000231181	0
TMEM201	8
PIK3CD	64
PIK3CD-AS1	2
ENSG00000233268	1
PIK3CD-AS2	1
CLSTN1	15
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	17
ENSG00000223989	0
ENSG00000285701	0
LZIC	75
ENSG00000228150	0
NMNAT1	5
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	34
UBE4B	43
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	46
ENSG00000264881	0
RNU6-37P	8
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	94
ENSG00000271989	1
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	18
ENSG00000203469	0
PEX14	5
ENSG00000287727	0
RN7SL614P	0
CASZ1	11
ENSG00000272078	2
HSPE1P24	0
C1orf127	1
CFL1P6	0
TARDBP	65
MASP2	0
SRM	21
EXOSC10	17
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	21
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	4
UBE2V2P3	1
ENSG00000284646	1
MTCYBP45	0
DISP3	2
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	0
FBXO44	7
FBXO6	3
MAD2L2	11
DRAXIN	3
AGTRAP	4
C1orf167	5
C1orf167-AS1	0
MTHFR	8
CLCN6	3
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	2
ENSG00000285646	6
RNU5E-1	0
RNU5E-4P	1
KIAA2013	9
PLOD1	3
ENSG00000287384	0
MFN2	66
ENSG00000270914	0
MIIP	8
MIR6729	0
RN7SL649P	0
TNFRSF8	5
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	13
MIR4632	0
RPL10P17	0
SNORA70	1
VPS13D	51
SNORA59A	0
LINC02766	0
DHRS3	17
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	2
ENSG00000272482	1
AADACL4	1
ENSG00000226166	0
AADACL3	1
CFAP107	4
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	1
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	1
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	1
PRAMEF14	0
PRAMEF19	0
PRAMEF17	2
PRAMEF20	2
LRRC38	1
ENSG00000259961	0
BRWD1P1	0
PDPN	1
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	130
ENSG00000289380	0
KAZN	11
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	1
TMEM51	2
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	1
FHAD1	6
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	174
CTRC	6
CELA2A	0
CELA2B	0
CASP9	7
DNAJC16	65
SCARNA21B	0
ENSG00000272510	0
AGMAT	1
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	75
RSC1A1	0
ENSG00000271742	0
PLEKHM2	24
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	1
RPL12P14	0
UQCRHL	6
ENSG00000178715	1
FLJ37453	2
SPEN	126
ENSG00000270620	0
ZBTB17	3
ENSG00000234607	1
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	1
ENSG00000233078	0
HSPB7	7
CLCNKA	0
ENSG00000232456	0
CLCNKB	2
FAM131C	8
EPHA2	1
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	2
ANO7L1	1
ENSG00000288398	0
CPLANE2	3
MT1XP1	0
FBXO42	8
SZRD1	43
RPL22P3	1
SPATA21	1
NECAP2	37
LINC01772	0
CROCCP3	1
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	0
NBPF1	18
ENSG00000271732	1
CROCCP2	11
ENSG00000283773	0
MST1P2	0
ENSG00000282143	1
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	2
ESPNP	1
ENSG00000279151	0
ENSG00000282740	0
CROCC	6
CROCCP4	0
RNU1-4	0
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	5
RNU1-5P	0
ENSG00000238142	1
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	9
ATP13A2	2
ENSG00000288636	0
SDHB	34
PADI2	20
LINC02783	2
ENSG00000282843	0
PADI1	5
PADI3	1
MIR3972	0
PADI4	14
PADI6	1
RCC2-AS1	0
RCC2	30
ARHGEF10L	8
LINC02810	0
ACTL8	1
ENSG00000284653	0
LINC01654	1
IGSF21	0
ENSG00000280222	3
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	2
TAS1R2	0
ALDH4A1	2
MIR4695	0
MIR1290	0
IFFO2	11
ENSG00000272084	0
UBR4	98
EMC1-AS1	1
EMC1	6
MRTO4	9
ENSG00000286064	0
AKR7L	1
AKR7A3	0
ENSG00000270728	0
AKR7A2	5
RNU6-1099P	0
SLC66A1	4
CAPZB	154
RN7SL277P	0
MICOS10	15
RNU4-28P	0
MICOS10-DT	0
NBL1	2
MICOS10-NBL1	0
ENSG00000226396	2
HTR6	3
TMCO4	4
RNF186	0
RNF186-AS1	0
OTUD3	16
PLA2G2E	0
RN7SL304P	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	2
ENSG00000227066	0
PLA2G2C	2
UBXN10	3
LINC01757	0
ENSG00000284710	0
VWA5B1	5
ENSG00000226664	0
LINC01141	3
ENSG00000226487	0
ENSG00000284641	1
ENSG00000284743	0
CAMK2N1	6
ENSG00000289402	0
MUL1	2
RPS4XP4	0
FAM43B	2
CDA	10
PINK1	32
MIR6084	0
PINK1-AS	1
DDOST	7
KIF17	6
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	416
EIF4G3	365
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	1
HSPE1P27	0
ENSG00000287192	0
ECE1	36
ENSG00000236936	4
ECE1-AS1	0
PPP1R11P1	1
PDE4DIPP10	0
ENSG00000236009	1
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	5
PFN1P10	0
ALPL	13
ENSG00000289715	0
LINC02596	0
RAP1GAP	3
USP48	122
ENSG00000231978	0
LDLRAD2	0
HSPG2	18
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	1
RNU6-776P	0
LINC01635	3
LINC00339	0
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	19
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	22
ZBTB40-IT1	0
EPHA8	4
MIR6127	0
C1QA	3
ENSG00000289692	0
C1QC	3
C1QB	8
EPHB2	9
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	2
TEX46	0
KDM1A	108
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	27
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	1
HTR1D	2
ENSG00000215381	0
LINC01355	4
ENSG00000284726	0
HNRNPR	118
ZNF436	6
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	19
ENSG00000232482	0
ASAP3	2
E2F2	38
ENSG00000235052	0
ID3	8
ENSG00000285802	0
MDS2	2
ENSG00000229239	0
RPL11	661
ELOA-AS1	2
ELOA	30
PITHD1	147
LYPLA2	18
GALE	1
HMGCL	7
FUCA1	2
CNR2	2
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	88
SRSF10	55
ENSG00000215905	0
ENSG00000225315	0
MYOM3	17
MYOM3-AS1	0
IL22RA1	1
IFNLR1	0
GRHL3	0
LINC02800	0
GRHL3-AS1	0
STPG1	7
NIPAL3	15
ENSG00000288982	0
RCAN3AS	1
RCAN3	102
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	122
ENSG00000284699	0
CLIC4	93
RNU6-1208P	1
RUNX3	70
MIR6731	0
RUNX3-AS1	1
ENSG00000261025	3
MIR4425	0
LINC02793	2
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	1
SYF2	175
ENSG00000284602	2
ENSG00000284657	0
RSRP1	47
ENSG00000272432	0
ENSG00000261349	0
RHD	18
SDHDP6	0
ENSG00000259984	0
TMEM50A	103
RHCE	6
ENSG00000238084	0
MACO1	57
LDLRAP1	75
ENSG00000225643	0
MAN1C1	3
ENSG00000233478	1
SELENON	14
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	30
ENSG00000272478	0
AUNIP	2
ENSG00000236528	0
PAQR7	5
STMN1	29
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	10
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	4
SLC30A2	2
ENSG00000284309	0
TRIM63	0
PDIK1L	6
FAM110D	0
C1orf232	7
ZNF593OS	1
ZNF593	0
CNKSR1	6
CATSPER4	2
ZPLD2P	1
ENSG00000278572	2
CEP85	14
ENSG00000270733	0
SH3BGRL3	730
UBXN11	16
CD52	67
CRYBG2	1
ENSG00000225854	0
ZNF683	3
LIN28A	2
DHDDS	13
ENSG00000223583	1
DHDDS-AS1	3
HMGN2	127
DPPA2P2	2
RPS6KA1	41
MIR1976	1
RN7SL679P	5
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	203
PIGV	1
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	19
SFN	3
GPN2	3
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	10
NUDC	93
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	1
OSTCP2	0
TRNP1	1
TENT5B	0
SLC9A1	15
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	2
SNRPEP7	0
WDTC1-DT	0
WDTC1	47
ENSG00000243659	0
TMEM222	6
RNU6-48P	1
ACTG1P20	0
SYTL1	11
MAP3K6	9
FCN3	2
CD164L2	2
ENSG00000231207	0
GPR3	1
WASF2	226
ENSG00000241169	0
ENSG00000237429	0
AHDC1	17
FGR	69
ENSG00000235912	1
LINC02574	0
IFI6	1
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	1
RNU6-424P	0
ENSG00000287244	1
FAM76A	8
ENSG00000231344	0
RPEP3	0
STX12	18
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	0
PPP1R8	13
SCARNA1	2
THEMIS2	36
RPA2	18
SMPDL3B	1
ENSG00000227050	0
XKR8	2
EYA3	31
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	2
ENSG00000214812	0
RNU6-176P	0
PTAFR	18
DNAJC8	77
ATP5IF1	82
ENSG00000270605	2
ENSG00000271398	1
SESN2	2
MED18	6
PHACTR4	59
ENSG00000229820	0
RNU6ATAC27P	1
RCC1	6
SNHG3	2
SNORA73A	0
SNORA73B	16
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	7
SNHG12	11
SNORD99	1
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	17
RAB42	2
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	27
ENSG00000252777	0
ENSG00000289291	2
YTHDF2	30
OPRD1	1
ENSG00000233427	0
EPB41	2007
ENSG00000225616	2
Metazoa_SRP	18
TMEM200B	2
ENSG00000225750	0
SRSF4	112
ENSG00000277916	0
MECR	9
ENSG00000237934	0
PTPRU	8
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	1
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	1
ENSG00000287510	0
LAPTM5	162
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	1
RN7SL371P	0
PUM1	56
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	15
ENSG00000229447	0
ZCCHC17	84
ENSG00000229044	0
FABP3	0
SERINC2	3
ENSG00000215899	0
RNU6-40P	1
LDC1P	1
LINC01226	3
ENSG00000229167	0
TINAGL1	1
HCRTR1	0
PEF1	8
PEF1-AS1	1
ENSG00000264078	0
COL16A1	8
ADGRB2	1
MIR4254	0
ENSG00000254545	0
SPOCD1	16
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	385
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	79
ENSG00000203325	1
TMEM39B	6
MIR5585	0
KPNA6	30
ENSG00000250135	0
TXLNA	33
CCDC28B	6
ENSG00000224066	0
IQCC	3
DCDC2B	1
TMEM234	3
EIF3I	47
MTMR9LP	0
FAM167B	1
LCK	46
HDAC1	30
MARCKSL1	30
ENSG00000233775	0
TSSK3	0
FAM229A	0
BSDC1	65
GAPDHP20	1
ENSG00000270850	0
LRRC37A12P	1
RN7SL122P	1
ENSG00000254553	1
ZBTB8B	1
ZBTB8A	1
ZBTB8OS	28
RBBP4	76
SYNC	0
ENSG00000224409	0
KIAA1522	2
YARS1	28
S100PBP	11
FNDC5	0
HPCA	1
TMEM54	1
ENSG00000287691	0
RNF19B	27
ENSG00000278966	0
ENSG00000217644	1
ENSG00000239670	0
ENSG00000236065	0
AK2	32
AZIN2	6
ENSG00000278997	1
TRIM62	3
ENSG00000279179	0
ENSG00000284721	0
ZNF362	22
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	2
PHC2	12
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	3
ENSG00000235907	1
CSMD2	36
HSPD1P14	0
HMGB4	2
CSMD2-AS1	1
RNA5SP42	9
C1orf94	1
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	11
GJB5	2
GJB4	1
ENSG00000255811	0
GJB3	0
GJA4	2
ENSG00000230163	0
DLGAP3	2
ENSG00000284773	1
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	4
ZMYM1	12
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	1
SFPQ	150
ZMYM4	50
RN7SL503P	0
SNORA62	0
RPL5P4	7
ZMYM4-AS1	0
KIAA0319L	8
ENSG00000236274	0
NCDN	1
TFAP2E-AS1	1
TFAP2E	1
PSMB2	22
C1orf216	11
CLSPN	23
ENSG00000232335	0
AGO4	38
AGO1	49
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	20
ENSG00000271554	0
ENSG00000232862	0
TEKT2	1
ADPRS	1
COL8A2	5
TRAPPC3	5
MAP7D1	42
RN7SL131P	0
THRAP3	176
UBE2V2P4	0
SH3D21	4
EVA1B	0
ENSG00000286379	2
STK40	104
LSM10	16
RNU4-27P	0
OSCP1	1
SNORA63C	1
MRPS15	22
CSF3R	23
FTLP18	0
ENSG00000284705	1
ENSG00000284720	0
ENSG00000234481	0
GRIK3	1
ENSG00000284650	0
ENSG00000223944	1
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	7
ZC3H12A	4
MIR6732	0
MEAF6	47
MIR5581	0
SNIP1	7
FTH1P1	1
ENSG00000237749	4
DNALI1	7
GNL2	44
ENSG00000284748	1
RSPO1	0
C1orf109	3
CDCA8	7
EPHA10	4
ACTN4P2	0
ENSG00000227416	0
MANEAL	2
ENSG00000233728	0
YRDC	2
C1orf122	5
MTF1	18
ENSG00000235673	1
ENSG00000230955	0
INPP5B	36
SNORA63	3
RNU6-584P	1
SF3A3	47
RNU6-510P	0
FHL3	6
UTP11	15
POU3F1	3
MIR3659HG	1
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	1
ENSG00000275350	0
RNU6-753P	0
LINC01685	1
HSPA5P1	0
ENSG00000284632	0
RRAGC	5
ENSG00000273637	0
RRAGC-DT	1
MYCBP	10
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	40
NDUFS5	80
MACF1	276
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	1
OXCT2P1	0
PPIEL	1
PABPC4	49
PABPC4-AS1	2
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	2
HPCAL4	8
PPIE	15
ENSG00000225333	1
RNU7-121P	0
ENSG00000289711	0
BMP8B	2
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	3
ENSG00000229213	0
ENSG00000284719	3
LINC02811	0
TRIT1	8
MYCL	15
MYCL-AS1	0
MFSD2A	1
ENSG00000228477	0
CAP1	439
PPT1	10
OAZ1P1	0
RLF	43
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	1
ZMPSTE24	11
ENSG00000231296	0
COL9A2	5
ENSG00000227311	0
SMAP2	111
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	1
ENSG00000260920	2
ENSG00000279667	1
ZFP69	3
EXO5-DT	5
EXO5	1
ENSG00000227278	1
ENSG00000238186	0
ZNF684	4
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	0
ENSG00000287743	1
ENSG00000237899	0
NFYC-AS1	0
NFYC	32
MIR30E	7
MIR30C1	0
KCNQ4	1
RN7SL326P	1
CITED4	1
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	20
SLFNL1-AS1	0
SLFNL1	2
SCMH1	32
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	3
FOXO6	3
FOXO6-AS1	0
RNA5SP45	0
EDN2	1
HIVEP3	27
ENSG00000230881	0
ENSG00000230638	1
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	1
FOXJ3	52
ENSG00000227527	1
RIMKLA	6
ENSG00000235002	0
ZMYND12	5
PPCS	34
CCDC30	15
RPS3AP11	0
TMSB4XP1	4
RNU6-536P	0
ENSG00000236180	0
PPIH	2
ENSG00000285728	1
ENSG00000234917	2
YBX1	1136
CLDN19	0
P3H1	6
C1orf50	0
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	32
ERMAP	22
ZNF691-DT	1
ZNF691	0
ENSG00000233708	0
MKRN8P	3
ATP6V1E1P1	1
ENSG00000288955	1
SLC2A1	54
ATP6V0CP4	0
SLC2A1-DT	0
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	18
MIR6733	0
CFAP57	3
RNA5SP46	0
TMEM125	0
C1orf210	2
TIE1	1
MPL	44
ENSG00000287113	0
CDC20-DT	3
CDC20	2
ELOVL1	5
MIR6734	0
ENSG00000288772	0
MED8	10
MED8-AS1	0
SZT2	19
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	15
KDM4A	8
ENSG00000284989	0
KDM4A-AS1	0
ST3GAL3	10
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	1
LINC02918	1
ENSG00000288573	1
IPO13	11
ENSG00000285649	0
DPH2	1
ATP6V0B	5
B4GALT2	6
CCDC24	0
SLC6A9	3
ENSG00000230615	10
ENSG00000227163	0
KRT8P47	0
RN7SL479P	4
KLF17	0
ENSG00000233514	0
KLF18	2
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	6
ERI3	12
ERI3-IT1	0
RNU6-369P	0
RNF220	18
MIR5584	1
TMEM53	1
ARMH1	5
RNU5F-1	14
RNU5D-1	0
KIF2C	5
ENSG00000225721	0
RPS8	508
SNORD55	0
SNORD46	1
SNORD38A	2
SNORD38B	0
RPS15AP11	1
BEST4	2
PLK3	3
DYNLT4	0
BTBD19	2
PTCH2	2
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	7
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	17
UROD	35
ZSWIM5	9
OSTCP5	0
LINC01144	1
HPDL	0
MUTYH	0
ENSG00000288208	0
TOE1	6
TESK2	10
PPIAP36	0
CCDC163	1
MMACHC	7
PRDX1	13
