Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP004_sorted_q10_rmDup.bam
PRDM16-DT	7
PRDM16	5
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	8
ENSG00000287828	1
ENSG00000286518	4
ARHGEF16	1
ENSG00000272088	0
MEGF6	4
MIR551A	0
ENSG00000238260	0
TPRG1L	10
WRAP73	18
TP73	4
TP73-AS3	0
TP73-AS2	0
TP73-AS1	6
ENSG00000276189	0
CCDC27	1
SMIM1	1
LRRC47	11
RN7SL574P	0
ENSG00000272153	0
CEP104	24
DFFB	5
C1orf174	4
LINC01134	1
LINC01346	1
LINC01345	0
LINC02780	0
ENSG00000284703	0
EEF1DP6	0
LINC01777	0
ENSG00000284694	1
ENSG00000227169	0
LINC01646	0
AJAP1	3
ENSG00000287586	2
ENSG00000284739	0
LINC02781	3
LINC02782	0
ENSG00000284616	2
ENSG00000284692	0
ENSG00000284666	4
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	8
KCNAB2	50
CHD5	5
ENSG00000285629	0
RPL22	253
RNF207-AS1	0
RNF207	0
ICMT	5
ICMT-DT	1
HES3	1
GPR153	3
ACOT7	5
ENSG00000271746	0
HES2	2
ESPN	11
MIR4252	0
ENSG00000231868	0
TNFRSF25	1
PLEKHG5	7
NOL9	11
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	3
KLHL21	4
PHF13	5
THAP3	4
DNAJC11	9
LINC01672	0
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	53
ENSG00000227950	0
ENSG00000237365	1
RNU1-8P	2
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	0
ENSG00000270035	0
ENSG00000269978	0
VAMP3	110
ENSG00000269925	1
PER3	16
ENSG00000236266	0
UTS2	0
TNFRSF9	0
ENSG00000270330	1
PARK7	65
Y_RNA	1541
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	2
ERRFI1-DT	0
ENSG00000232848	1
ENSG00000229305	0
ENSG00000288816	1
LINC01714	0
RNU1-7P	6
ENSG00000233645	4
RNU6-991P	0
SLC45A1	2
RERE	108
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	1
RPL7P11	0
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	128
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	0
SLC2A5	5
ENSG00000252404	1
GPR157	2
MIR34AHG	0
MIR34A	0
LNCTAM34A	0
H6PD	3
SPSB1	6
ENSG00000284652	0
LINC02606	0
RNA5SP40	0
ENSG00000235263	0
SLC25A33	3
ENSG00000231181	0
TMEM201	5
PIK3CD	47
PIK3CD-AS1	4
ENSG00000233268	1
PIK3CD-AS2	1
CLSTN1	14
MZT1P1	1
ENSG00000280113	0
CTNNBIP1	9
ENSG00000223989	0
ENSG00000285701	0
LZIC	72
ENSG00000228150	0
NMNAT1	2
RN7SKP269	1
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	23
UBE4B	37
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	43
ENSG00000264881	0
RNU6-37P	5
RN7SL731P	0
ENSG00000284735	1
ENSG00000284642	0
PGD	110
ENSG00000271989	0
CENPS-CORT	0
CENPS	1
CORT	0
DFFA	10
ENSG00000203469	0
PEX14	3
ENSG00000287727	0
RN7SL614P	0
CASZ1	10
ENSG00000272078	2
HSPE1P24	0
C1orf127	0
CFL1P6	0
TARDBP	21
MASP2	0
SRM	9
EXOSC10	12
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	22
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	1
RNU6-291P	0
RPL39P6	0
UBIAD1	5
UBE2V2P3	1
ENSG00000284646	0
MTCYBP45	0
DISP3	3
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	2
FBXO44	4
FBXO6	3
MAD2L2	19
DRAXIN	0
AGTRAP	3
C1orf167	5
C1orf167-AS1	0
MTHFR	9
CLCN6	5
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	4
RNU5E-1	0
RNU5E-4P	0
KIAA2013	4
PLOD1	7
ENSG00000287384	0
MFN2	63
ENSG00000270914	0
MIIP	1
MIR6729	0
RN7SL649P	0
TNFRSF8	6
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	14
MIR4632	0
RPL10P17	1
SNORA70	0
VPS13D	32
SNORA59A	0
LINC02766	3
DHRS3	15
RNU6ATAC18P	1
MIR6730	0
ENSG00000288927	0
ENSG00000272482	0
AADACL4	0
ENSG00000226166	0
AADACL3	0
CFAP107	0
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	1
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	1
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	2
BRWD1P1	0
PDPN	2
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	76
ENSG00000289380	0
KAZN	6
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	1
TBCAP2	0
ENSG00000287756	1
TMEM51-AS1	5
TMEM51	1
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	1
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	157
CTRC	3
CELA2A	0
CELA2B	0
CASP9	14
DNAJC16	51
SCARNA21B	0
ENSG00000272510	0
AGMAT	3
ENSG00000237301	0
CHCHD2P6	1
RNU7-179P	0
CD24P1	0
DDI2	42
RSC1A1	1
ENSG00000271742	0
PLEKHM2	35
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	0
RPL12P14	0
UQCRHL	2
ENSG00000178715	2
FLJ37453	3
SPEN	83
ENSG00000270620	0
ZBTB17	13
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	1
ENSG00000233078	0
HSPB7	4
CLCNKA	2
ENSG00000232456	1
CLCNKB	1
FAM131C	12
EPHA2	3
EPHA2-AS1	1
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	2
ANO7L1	1
ENSG00000288398	0
CPLANE2	3
MT1XP1	0
FBXO42	8
SZRD1	31
RPL22P3	0
SPATA21	1
NECAP2	22
LINC01772	0
CROCCP3	4
RNU1-1	2
ENSG00000261135	1
ENSG00000285853	0
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	0
NBPF1	8
ENSG00000271732	1
CROCCP2	5
ENSG00000283773	0
MST1P2	0
ENSG00000282143	1
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	0
ESPNP	1
ENSG00000279151	0
ENSG00000282740	0
CROCC	3
CROCCP4	0
RNU1-4	2
MST1L	1
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	4
RNU1-5P	0
ENSG00000238142	1
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	1
ATP13A2	2
ENSG00000288636	0
SDHB	16
PADI2	13
LINC02783	1
ENSG00000282843	1
PADI1	2
PADI3	0
MIR3972	0
PADI4	41
PADI6	3
RCC2-AS1	0
RCC2	35
ARHGEF10L	11
LINC02810	0
ACTL8	1
ENSG00000284653	0
LINC01654	0
IGSF21	1
ENSG00000280222	2
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	1
DYNLL1P3	0
ENSG00000225478	0
PAX7	4
TAS1R2	2
ALDH4A1	5
MIR4695	0
MIR1290	0
IFFO2	11
ENSG00000272084	0
UBR4	58
EMC1-AS1	3
EMC1	3
MRTO4	7
ENSG00000286064	0
AKR7L	0
AKR7A3	1
ENSG00000270728	0
AKR7A2	8
RNU6-1099P	2
SLC66A1	1
CAPZB	110
RN7SL277P	1
MICOS10	13
RNU4-28P	0
MICOS10-DT	0
NBL1	4
MICOS10-NBL1	0
ENSG00000226396	1
HTR6	2
TMCO4	1
RNF186	0
RNF186-AS1	0
OTUD3	5
PLA2G2E	0
RN7SL304P	0
PLA2G2A	1
PLA2G5	0
PLA2G2D	0
PLA2G2F	1
ENSG00000227066	0
PLA2G2C	0
UBXN10	2
LINC01757	0
ENSG00000284710	0
VWA5B1	6
ENSG00000226664	0
LINC01141	4
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	0
ENSG00000289402	0
MUL1	4
RPS4XP4	0
FAM43B	1
CDA	10
PINK1	6
MIR6084	0
PINK1-AS	0
DDOST	7
KIF17	2
ENSG00000235432	0
SH2D5	3
ENSG00000233069	0
HP1BP3	160
EIF4G3	297
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	1
HSPE1P27	0
ENSG00000287192	1
ECE1	37
ENSG00000236936	4
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	2
PFN1P10	0
ALPL	3
ENSG00000289715	0
LINC02596	0
RAP1GAP	3
USP48	109
ENSG00000231978	0
LDLRAD2	0
HSPG2	12
ENSG00000232037	1
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	1
RN7SL186P	0
RNU6-776P	0
LINC01635	9
LINC00339	3
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	12
CDC42-IT1	2
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	14
ZBTB40-IT1	0
EPHA8	7
MIR6127	1
C1QA	2
ENSG00000289692	0
C1QC	16
C1QB	5
EPHB2	6
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	1
KDM1A	71
ENSG00000240553	0
MIR3115	1
ENSG00000266802	0
LUZP1	20
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	79
ZNF436	3
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	9
ENSG00000232482	0
ASAP3	1
E2F2	10
ENSG00000235052	0
ID3	11
ENSG00000285802	0
MDS2	3
ENSG00000229239	0
RPL11	538
ELOA-AS1	3
ELOA	23
PITHD1	20
LYPLA2	5
GALE	3
HMGCL	5
FUCA1	3
CNR2	1
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	67
SRSF10	34
ENSG00000215905	0
ENSG00000225315	0
MYOM3	7
MYOM3-AS1	0
IL22RA1	0
IFNLR1	0
GRHL3	6
LINC02800	0
GRHL3-AS1	0
STPG1	6
NIPAL3	9
ENSG00000288982	0
RCAN3AS	2
RCAN3	95
NCMAP-DT	0
NCMAP	1
ENSG00000227312	0
SRRM1	104
ENSG00000284699	1
CLIC4	101
RNU6-1208P	0
RUNX3	28
MIR6731	0
RUNX3-AS1	1
ENSG00000261025	0
MIR4425	0
LINC02793	1
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	1
SYF2	140
ENSG00000284602	0
ENSG00000284657	0
RSRP1	33
ENSG00000272432	0
ENSG00000261349	0
RHD	9
SDHDP6	0
ENSG00000259984	0
TMEM50A	88
RHCE	2
ENSG00000238084	0
MACO1	18
LDLRAP1	48
ENSG00000225643	0
MAN1C1	5
ENSG00000233478	1
SELENON	11
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	14
ENSG00000272478	0
AUNIP	0
ENSG00000236528	0
PAQR7	7
STMN1	26
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	5
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	2
SLC30A2	0
ENSG00000284309	0
TRIM63	5
PDIK1L	10
FAM110D	3
C1orf232	2
ZNF593OS	1
ZNF593	0
CNKSR1	4
CATSPER4	0
ZPLD2P	2
ENSG00000278572	0
CEP85	7
ENSG00000270733	0
SH3BGRL3	660
UBXN11	22
CD52	85
CRYBG2	1
ENSG00000225854	0
ZNF683	1
LIN28A	1
DHDDS	14
ENSG00000223583	1
DHDDS-AS1	1
HMGN2	93
DPPA2P2	0
RPS6KA1	37
MIR1976	0
RN7SL679P	3
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	2
ARID1A	106
PIGV	2
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	15
SFN	2
GPN2	2
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	5
NUDC	99
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	0
TENT5B	0
SLC9A1	16
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	2
SNRPEP7	0
WDTC1-DT	0
WDTC1	26
ENSG00000243659	0
TMEM222	1
RNU6-48P	0
ACTG1P20	0
SYTL1	10
MAP3K6	7
FCN3	1
CD164L2	0
ENSG00000231207	0
GPR3	1
WASF2	114
ENSG00000241169	0
ENSG00000237429	0
AHDC1	10
FGR	67
ENSG00000235912	0
LINC02574	1
IFI6	4
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	6
ENSG00000231344	0
RPEP3	0
STX12	19
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	0
PPP1R8	11
SCARNA1	0
THEMIS2	60
RPA2	13
SMPDL3B	1
ENSG00000227050	0
XKR8	10
EYA3	26
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	9
DNAJC8	41
ATP5IF1	57
ENSG00000270605	4
ENSG00000271398	0
SESN2	2
MED18	6
PHACTR4	48
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	4
SNHG3	1
SNORA73A	0
SNORA73B	12
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	2
SNHG12	8
SNORD99	2
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	17
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	12
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	11
OPRD1	4
ENSG00000233427	0
EPB41	437
ENSG00000225616	2
Metazoa_SRP	14
TMEM200B	0
ENSG00000225750	0
SRSF4	94
ENSG00000277916	0
MECR	12
ENSG00000237934	0
PTPRU	4
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	2
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	2
ENSG00000287510	0
LAPTM5	139
MIR4420	0
ENSG00000229607	0
LINC01778	1
RN7SKP91	0
ENSG00000235143	0
SDC3	3
RN7SL371P	0
PUM1	55
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	7
ENSG00000229447	0
ZCCHC17	77
ENSG00000229044	0
FABP3	4
SERINC2	5
ENSG00000215899	0
RNU6-40P	1
LDC1P	1
LINC01226	2
ENSG00000229167	0
TINAGL1	4
HCRTR1	2
PEF1	11
PEF1-AS1	0
ENSG00000264078	1
COL16A1	7
ADGRB2	8
MIR4254	0
ENSG00000254545	2
SPOCD1	26
ENSG00000203620	1
ENSG00000269967	0
PTP4A2	264
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	72
ENSG00000203325	1
TMEM39B	10
MIR5585	0
KPNA6	20
ENSG00000250135	0
TXLNA	20
CCDC28B	0
ENSG00000224066	1
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	33
MTMR9LP	1
FAM167B	3
LCK	23
HDAC1	28
MARCKSL1	25
ENSG00000233775	0
TSSK3	0
FAM229A	0
BSDC1	18
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	1
ZBTB8A	0
ZBTB8OS	20
RBBP4	59
SYNC	2
ENSG00000224409	0
KIAA1522	2
YARS1	18
S100PBP	4
FNDC5	2
HPCA	1
TMEM54	2
ENSG00000287691	0
RNF19B	16
ENSG00000278966	0
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	19
AZIN2	0
ENSG00000278997	0
TRIM62	1
ENSG00000279179	0
ENSG00000284721	0
ZNF362	23
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	1
PHC2	30
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	2
ENSG00000235907	0
CSMD2	66
HSPD1P14	0
HMGB4	0
CSMD2-AS1	1
RNA5SP42	1
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	9
GJB5	1
GJB4	1
ENSG00000255811	0
GJB3	1
GJA4	2
ENSG00000230163	0
DLGAP3	2
ENSG00000284773	0
GPR199P	1
ENSG00000271741	0
TMEM35B	0
ZMYM6	5
ZMYM1	11
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	121
ZMYM4	73
RN7SL503P	0
SNORA62	0
RPL5P4	5
ZMYM4-AS1	0
KIAA0319L	9
ENSG00000236274	0
NCDN	4
TFAP2E-AS1	0
TFAP2E	3
PSMB2	8
C1orf216	5
CLSPN	15
ENSG00000232335	0
AGO4	42
AGO1	65
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	18
ENSG00000271554	0
ENSG00000232862	1
TEKT2	1
ADPRS	1
COL8A2	0
TRAPPC3	5
MAP7D1	37
RN7SL131P	0
THRAP3	119
UBE2V2P4	0
SH3D21	0
EVA1B	0
ENSG00000286379	1
STK40	78
LSM10	19
RNU4-27P	0
OSCP1	1
SNORA63C	0
MRPS15	24
CSF3R	43
FTLP18	0
ENSG00000284705	0
ENSG00000284720	1
ENSG00000234481	0
GRIK3	1
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	1
RPS29P6	0
ZC3H12A-DT	1
ZC3H12A	4
MIR6732	0
MEAF6	19
MIR5581	0
SNIP1	11
FTH1P1	0
ENSG00000237749	3
DNALI1	8
GNL2	25
ENSG00000284748	0
RSPO1	1
C1orf109	2
CDCA8	3
EPHA10	6
ACTN4P2	0
ENSG00000227416	2
MANEAL	1
ENSG00000233728	0
YRDC	2
C1orf122	4
MTF1	14
ENSG00000235673	0
ENSG00000230955	0
INPP5B	28
SNORA63	3
RNU6-584P	1
SF3A3	51
RNU6-510P	2
FHL3	1
UTP11	11
POU3F1	4
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	2
HSPA5P1	0
ENSG00000284632	0
RRAGC	4
ENSG00000273637	0
RRAGC-DT	1
MYCBP	5
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	19
NDUFS5	52
MACF1	158
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	1
OXCT2P1	0
PPIEL	1
PABPC4	50
PABPC4-AS1	0
SNORA55	0
HEYL	1
ENSG00000225903	0
NT5C1A	1
HPCAL4	3
PPIE	26
ENSG00000225333	1
RNU7-121P	0
ENSG00000289711	0
BMP8B	0
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	1
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	4
MYCL	7
MYCL-AS1	1
MFSD2A	3
ENSG00000228477	1
CAP1	292
PPT1	12
OAZ1P1	2
RLF	34
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	5
ZMPSTE24	8
ENSG00000231296	0
COL9A2	7
ENSG00000227311	0
SMAP2	89
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	3
ENSG00000260920	0
ENSG00000279667	0
ZFP69	1
EXO5-DT	0
EXO5	4
ENSG00000227278	0
ENSG00000238186	2
ZNF684	1
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	8
ENSG00000287743	1
ENSG00000237899	0
NFYC-AS1	1
NFYC	27
MIR30E	2
MIR30C1	0
KCNQ4	3
RN7SL326P	0
CITED4	2
ENSG00000229528	0
ENSG00000228940	1
ENSG00000286668	0
UBE2V1P8	0
CTPS1	11
SLFNL1-AS1	0
SLFNL1	1
SCMH1	53
RPL23AP17	0
ENSG00000287400	2
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	1
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	19
ENSG00000230881	0
ENSG00000230638	1
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	34
ENSG00000227527	0
RIMKLA	2
ENSG00000235002	0
ZMYND12	3
PPCS	29
CCDC30	11
RPS3AP11	0
TMSB4XP1	6
RNU6-536P	0
ENSG00000236180	0
PPIH	4
ENSG00000285728	0
ENSG00000234917	0
YBX1	484
CLDN19	0
P3H1	2
C1orf50	0
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	23
ERMAP	7
ZNF691-DT	1
ZNF691	3
ENSG00000233708	1
MKRN8P	1
ATP6V1E1P1	0
ENSG00000288955	2
SLC2A1	19
ATP6V0CP4	0
SLC2A1-DT	2
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	12
MIR6733	0
CFAP57	1
RNA5SP46	0
TMEM125	0
C1orf210	1
TIE1	3
MPL	24
ENSG00000287113	2
CDC20-DT	1
CDC20	3
ELOVL1	7
MIR6734	0
ENSG00000288772	0
MED8	12
MED8-AS1	0
SZT2	12
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	12
KDM4A	3
ENSG00000284989	0
KDM4A-AS1	2
ST3GAL3	6
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	7
ENSG00000285649	2
DPH2	1
ATP6V0B	7
B4GALT2	3
CCDC24	2
SLC6A9	1
ENSG00000230615	1
ENSG00000227163	0
KRT8P47	0
RN7SL479P	6
KLF17	1
ENSG00000233514	2
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	8
ERI3	4
ERI3-IT1	0
RNU6-369P	0
RNF220	21
MIR5584	0
TMEM53	1
ARMH1	4
RNU5F-1	4
RNU5D-1	2
KIF2C	3
ENSG00000225721	0
RPS8	540
SNORD55	0
SNORD46	1
SNORD38A	8
SNORD38B	0
RPS15AP11	1
BEST4	1
PLK3	5
DYNLT4	1
BTBD19	8
PTCH2	3
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	7
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	1
HECTD3	10
UROD	9
ZSWIM5	6
OSTCP5	0
LINC01144	0
HPDL	1
MUTYH	4
ENSG00000288208	0
TOE1	7
TESK2	8
PPIAP36	0
CCDC163	1
MMACHC	5
PRDX1	14
