Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP020_sorted_q10_rmDup.bam
ENSG00000228037	0
ENSG00000289610	0
PRXL2B	16
MMEL1	2
MMEL1-AS1	0
TTC34	6
ENSG00000285945	0
ENSG00000283259	1
ENSG00000233234	0
ENSG00000287396	0
ENSG00000231630	1
ENSG00000284745	2
ACTRT2	0
PRDM16-DT	5
PRDM16	15
MIR4251	0
ENSG00000226286	0
ENSG00000279839	1
ENSG00000272235	6
ENSG00000287828	0
ENSG00000286518	11
ARHGEF16	3
ENSG00000272088	0
MEGF6	8
MIR551A	0
ENSG00000238260	2
TPRG1L	45
WRAP73	22
TP73	5
TP73-AS3	0
TP73-AS2	0
TP73-AS1	18
ENSG00000276189	0
CCDC27	2
SMIM1	5
LRRC47	47
RN7SL574P	0
ENSG00000272153	0
CEP104	61
DFFB	10
C1orf174	23
LINC01134	4
LINC01346	6
LINC01345	2
LINC02780	0
ENSG00000284703	0
EEF1DP6	0
LINC01777	2
ENSG00000284694	1
ENSG00000227169	0
LINC01646	2
AJAP1	11
ENSG00000287586	3
ENSG00000284739	0
LINC02781	2
LINC02782	0
ENSG00000284616	0
ENSG00000284692	0
ENSG00000284666	3
ENSG00000260972	2
ENSG00000283356	0
ENSG00000236948	1
ENSG00000264341	0
MIR4689	0
NPHP4	11
KCNAB2	125
CHD5	7
ENSG00000285629	0
RPL22	665
RNF207-AS1	1
RNF207	5
ICMT	18
ICMT-DT	0
HES3	0
GPR153	4
ACOT7	15
ENSG00000271746	0
HES2	4
ESPN	11
MIR4252	0
ENSG00000231868	0
TNFRSF25	3
PLEKHG5	6
NOL9	49
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	6
KLHL21	18
PHF13	15
THAP3	10
DNAJC11	34
LINC01672	0
ENSG00000284744	1
CAMTA1-DT	0
CAMTA1	102
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	2
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	3
ENSG00000270035	0
ENSG00000269978	0
VAMP3	255
ENSG00000269925	0
PER3	22
ENSG00000236266	0
UTS2	0
TNFRSF9	0
ENSG00000270330	0
PARK7	133
Y_RNA	2037
ENSG00000284747	1
ENSG00000284716	1
ERRFI1	3
ERRFI1-DT	1
ENSG00000232848	2
ENSG00000229305	0
ENSG00000288816	3
LINC01714	1
RNU1-7P	3
ENSG00000233645	4
RNU6-991P	0
SLC45A1	2
RERE	219
RERE-AS1	0
ENSG00000221083	1
ENSG00000270282	0
RPL7P11	1
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	460
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	3
ENSG00000232663	0
CA6	2
RN7SL451P	0
SLC2A7	3
SLC2A5	9
ENSG00000252404	0
GPR157	7
MIR34AHG	4
MIR34A	0
LNCTAM34A	0
H6PD	13
SPSB1	13
ENSG00000284652	0
LINC02606	2
RNA5SP40	0
ENSG00000235263	2
SLC25A33	16
ENSG00000231181	0
TMEM201	8
PIK3CD	222
PIK3CD-AS1	7
ENSG00000233268	0
PIK3CD-AS2	7
CLSTN1	34
MZT1P1	0
ENSG00000280113	2
CTNNBIP1	41
ENSG00000223989	0
ENSG00000285701	0
LZIC	128
ENSG00000228150	0
NMNAT1	13
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	56
UBE4B	107
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	112
ENSG00000264881	0
RNU6-37P	7
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	222
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	31
ENSG00000203469	0
PEX14	20
ENSG00000287727	2
RN7SL614P	0
CASZ1	14
ENSG00000272078	1
HSPE1P24	0
C1orf127	3
CFL1P6	0
TARDBP	140
MASP2	1
SRM	48
EXOSC10	83
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	68
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	10
UBE2V2P3	1
ENSG00000284646	1
MTCYBP45	0
DISP3	1
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	2
FBXO44	14
FBXO6	10
MAD2L2	39
DRAXIN	3
AGTRAP	8
C1orf167	7
C1orf167-AS1	0
MTHFR	26
CLCN6	15
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	6
RNU5E-1	0
RNU5E-4P	0
KIAA2013	14
PLOD1	9
ENSG00000287384	0
MFN2	190
ENSG00000270914	0
MIIP	20
MIR6729	0
RN7SL649P	1
TNFRSF8	10
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	40
MIR4632	0
RPL10P17	0
SNORA70	2
VPS13D	104
SNORA59A	0
LINC02766	2
DHRS3	33
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	2
ENSG00000272482	2
AADACL4	0
ENSG00000226166	0
AADACL3	2
CFAP107	4
PRAMEF12	1
PRAMEF1	1
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	2
PRAMEF4	1
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	1
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	1
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	1
PRAMEF13	0
PRAMEF18	2
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	1
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	1
LRRC38	1
ENSG00000259961	1
BRWD1P1	1
PDPN	1
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	281
ENSG00000289380	0
KAZN	18
RNU6-1265P	0
ENSG00000231606	1
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	2
TMEM51-AS1	5
TMEM51	3
TMEM51-AS2	1
MFFP1	0
ZBTB2P1	0
FHAD1	4
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	6
EFHD2	487
CTRC	3
CELA2A	0
CELA2B	0
CASP9	25
DNAJC16	68
SCARNA21B	1
ENSG00000272510	0
AGMAT	4
ENSG00000237301	2
CHCHD2P6	1
RNU7-179P	0
CD24P1	0
DDI2	126
RSC1A1	0
ENSG00000271742	0
PLEKHM2	80
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	4
RPL12P14	1
UQCRHL	14
ENSG00000178715	2
FLJ37453	2
SPEN	358
ENSG00000270620	0
ZBTB17	17
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	2
ENSG00000233078	0
HSPB7	4
CLCNKA	1
ENSG00000232456	0
CLCNKB	3
FAM131C	11
EPHA2	2
EPHA2-AS1	2
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	3
ANO7L1	2
ENSG00000288398	3
CPLANE2	1
MT1XP1	0
FBXO42	31
SZRD1	116
RPL22P3	0
SPATA21	4
NECAP2	133
LINC01772	1
CROCCP3	3
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	1
RNU1-6P	0
PDE4DIPP8	0
NBPF1	32
ENSG00000271732	0
CROCCP2	15
ENSG00000283773	0
MST1P2	3
ENSG00000282143	1
RNU1-3	2
ENSG00000280114	0
EIF1AXP1	4
ESPNP	1
ENSG00000279151	0
ENSG00000282740	0
CROCC	21
CROCCP4	0
RNU1-4	2
MST1L	0
ENSG00000223643	0
PDE4DIPP9	1
MIR3675	0
ENSG00000228549	9
RNU1-5P	0
ENSG00000238142	6
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	1
ATP13A2	8
ENSG00000288636	0
SDHB	80
PADI2	64
LINC02783	3
ENSG00000282843	0
PADI1	2
PADI3	1
MIR3972	0
PADI4	57
PADI6	1
RCC2-AS1	0
RCC2	125
ARHGEF10L	18
LINC02810	1
ACTL8	2
ENSG00000284653	1
LINC01654	0
IGSF21	4
ENSG00000280222	2
IGSF21-AS1	0
ENSG00000225387	1
KLHDC7A	3
DYNLL1P3	0
ENSG00000225478	0
PAX7	1
TAS1R2	1
ALDH4A1	5
MIR4695	0
MIR1290	0
IFFO2	35
ENSG00000272084	2
UBR4	222
EMC1-AS1	2
EMC1	11
MRTO4	30
ENSG00000286064	0
AKR7L	0
AKR7A3	0
ENSG00000270728	0
AKR7A2	27
RNU6-1099P	0
SLC66A1	5
CAPZB	337
RN7SL277P	1
MICOS10	24
RNU4-28P	0
MICOS10-DT	0
NBL1	12
MICOS10-NBL1	0
ENSG00000226396	4
HTR6	8
TMCO4	14
RNF186	0
RNF186-AS1	0
OTUD3	17
PLA2G2E	2
RN7SL304P	0
PLA2G2A	2
PLA2G5	3
PLA2G2D	2
PLA2G2F	4
ENSG00000227066	0
PLA2G2C	5
UBXN10	2
LINC01757	0
ENSG00000284710	2
VWA5B1	6
ENSG00000226664	1
LINC01141	3
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	1
CAMK2N1	10
ENSG00000289402	0
MUL1	7
RPS4XP4	0
FAM43B	2
CDA	64
PINK1	17
MIR6084	0
PINK1-AS	0
DDOST	31
KIF17	18
ENSG00000235432	0
SH2D5	3
ENSG00000233069	0
HP1BP3	344
EIF4G3	482
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	1
HSPE1P27	0
ENSG00000287192	2
ECE1	38
ENSG00000236936	5
ECE1-AS1	1
PPP1R11P1	1
PDE4DIPP10	0
ENSG00000236009	1
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	20
PFN1P10	0
ALPL	30
ENSG00000289715	0
LINC02596	0
RAP1GAP	6
USP48	229
ENSG00000231978	0
LDLRAD2	0
HSPG2	21
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	2
RNU6-776P	0
LINC01635	9
LINC00339	5
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	16
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	2
ENSG00000285873	1
MIR4418	0
PPIAP34	1
ENSG00000279625	1
ZBTB40	58
ZBTB40-IT1	0
EPHA8	8
MIR6127	0
C1QA	4
ENSG00000289692	0
C1QC	6
C1QB	11
EPHB2	5
MIR4684	0
ENSG00000225952	1
MIR4253	0
LACTBL1	1
TEX46	0
KDM1A	223
ENSG00000240553	1
MIR3115	0
ENSG00000266802	0
LUZP1	57
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	3
ENSG00000215381	0
LINC01355	2
ENSG00000284726	0
HNRNPR	335
ZNF436	14
ZNF436-AS1	0
ENSG00000271420	0
TCEA3	40
ENSG00000232482	2
ASAP3	6
E2F2	28
ENSG00000235052	0
ID3	27
ENSG00000285802	0
MDS2	8
ENSG00000229239	0
RPL11	2251
ELOA-AS1	3
ELOA	98
PITHD1	109
LYPLA2	25
GALE	7
HMGCL	26
FUCA1	7
CNR2	13
BTBD6P1	3
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	264
SRSF10	122
ENSG00000215905	0
ENSG00000225315	0
MYOM3	9
MYOM3-AS1	0
IL22RA1	0
IFNLR1	8
GRHL3	3
LINC02800	1
GRHL3-AS1	2
STPG1	13
NIPAL3	34
ENSG00000288982	0
RCAN3AS	1
RCAN3	205
NCMAP-DT	0
NCMAP	1
ENSG00000227312	1
SRRM1	408
ENSG00000284699	0
CLIC4	183
RNU6-1208P	2
RUNX3	151
MIR6731	0
RUNX3-AS1	1
ENSG00000261025	2
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	542
ENSG00000284602	4
ENSG00000284657	0
RSRP1	66
ENSG00000272432	0
ENSG00000261349	0
RHD	6
SDHDP6	0
ENSG00000259984	0
TMEM50A	127
RHCE	15
ENSG00000238084	0
MACO1	61
LDLRAP1	79
ENSG00000225643	1
MAN1C1	4
ENSG00000233478	3
SELENON	27
ENSG00000255054	0
ENSG00000228172	2
MTFR1L	25
ENSG00000272478	0
AUNIP	2
ENSG00000236528	1
PAQR7	11
STMN1	58
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	25
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	8
SLC30A2	1
ENSG00000284309	0
TRIM63	0
PDIK1L	20
FAM110D	4
C1orf232	5
ZNF593OS	0
ZNF593	0
CNKSR1	7
CATSPER4	1
ZPLD2P	2
ENSG00000278572	0
CEP85	27
ENSG00000270733	0
SH3BGRL3	929
UBXN11	33
CD52	259
CRYBG2	1
ENSG00000225854	0
ZNF683	3
LIN28A	0
DHDDS	39
ENSG00000223583	2
DHDDS-AS1	3
HMGN2	286
DPPA2P2	0
RPS6KA1	145
MIR1976	0
RN7SL679P	5
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	1
ARID1A	448
PIGV	4
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	57
SFN	0
GPN2	10
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	22
NUDC	315
NR0B2	0
KDF1	4
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	1
TENT5B	0
SLC9A1	20
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	6
SNRPEP7	0
WDTC1-DT	0
WDTC1	65
ENSG00000243659	0
TMEM222	7
RNU6-48P	0
ACTG1P20	1
SYTL1	29
MAP3K6	9
FCN3	6
CD164L2	1
ENSG00000231207	0
GPR3	2
WASF2	399
ENSG00000241169	0
ENSG00000237429	0
AHDC1	24
FGR	176
ENSG00000235912	0
LINC02574	3
IFI6	7
ENSG00000225886	4
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	2
FAM76A	29
ENSG00000231344	0
RPEP3	0
STX12	57
ENSG00000269971	1
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	0
PPP1R8	68
SCARNA1	0
THEMIS2	168
RPA2	75
SMPDL3B	2
ENSG00000227050	0
XKR8	7
EYA3	64
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	18
DNAJC8	173
ATP5IF1	251
ENSG00000270605	5
ENSG00000271398	1
SESN2	5
MED18	9
PHACTR4	122
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	21
SNHG3	2
SNORA73A	0
SNORA73B	19
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	20
SNHG12	21
SNORD99	4
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	48
RAB42	1
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	48
ENSG00000252777	0
ENSG00000289291	1
YTHDF2	99
OPRD1	1
ENSG00000233427	0
EPB41	1133
ENSG00000225616	11
Metazoa_SRP	21
TMEM200B	1
ENSG00000225750	0
SRSF4	315
ENSG00000277916	0
MECR	11
ENSG00000237934	0
PTPRU	11
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	1
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	1
MATN1-AS1	5
ENSG00000287510	0
LAPTM5	523
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	7
RN7SL371P	0
PUM1	189
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	55
ENSG00000229447	0
ZCCHC17	115
ENSG00000229044	1
FABP3	4
SERINC2	4
ENSG00000215899	0
RNU6-40P	2
LDC1P	0
LINC01226	3
ENSG00000229167	0
TINAGL1	2
HCRTR1	3
PEF1	31
PEF1-AS1	2
ENSG00000264078	0
COL16A1	9
ADGRB2	4
MIR4254	0
ENSG00000254545	1
SPOCD1	26
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	751
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	1
KHDRBS1	251
ENSG00000203325	0
TMEM39B	16
MIR5585	0
KPNA6	84
ENSG00000250135	0
TXLNA	90
CCDC28B	8
ENSG00000224066	0
IQCC	0
DCDC2B	0
TMEM234	0
EIF3I	150
MTMR9LP	1
FAM167B	1
LCK	82
HDAC1	102
MARCKSL1	99
ENSG00000233775	0
TSSK3	1
FAM229A	0
BSDC1	75
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	2
ENSG00000254553	1
ZBTB8B	0
ZBTB8A	1
ZBTB8OS	74
RBBP4	187
SYNC	4
ENSG00000224409	0
KIAA1522	9
YARS1	89
S100PBP	13
FNDC5	1
HPCA	0
TMEM54	0
ENSG00000287691	1
RNF19B	60
ENSG00000278966	0
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	100
AZIN2	9
ENSG00000278997	3
TRIM62	10
ENSG00000279179	3
ENSG00000284721	1
ZNF362	73
ENSG00000270115	1
A3GALT2	2
ENSG00000225313	2
PHC2	84
MIR3605	0
RN7SKP16	0
PHC2-AS1	1
TLR12P	1
ZSCAN20	16
ENSG00000235907	0
CSMD2	53
HSPD1P14	0
HMGB4	0
CSMD2-AS1	3
RNA5SP42	6
C1orf94	2
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	28
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	5
ENSG00000230163	0
DLGAP3	4
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	15
ZMYM1	15
RPL12P45	0
EFCAB14P1	3
ENSG00000284640	1
SFPQ	473
ZMYM4	170
RN7SL503P	0
SNORA62	0
RPL5P4	9
ZMYM4-AS1	0
KIAA0319L	22
ENSG00000236274	0
NCDN	9
TFAP2E-AS1	3
TFAP2E	4
PSMB2	42
C1orf216	18
CLSPN	25
ENSG00000232335	0
AGO4	117
AGO1	160
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	41
ENSG00000271554	0
ENSG00000232862	1
TEKT2	0
ADPRS	14
COL8A2	4
TRAPPC3	25
MAP7D1	142
RN7SL131P	0
THRAP3	434
UBE2V2P4	0
SH3D21	4
EVA1B	0
ENSG00000286379	6
STK40	192
LSM10	35
RNU4-27P	0
OSCP1	4
SNORA63C	0
MRPS15	56
CSF3R	69
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	2
ENSG00000284650	0
ENSG00000223944	2
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	2
ZC3H12A-DT	7
ZC3H12A	17
MIR6732	0
MEAF6	103
MIR5581	0
SNIP1	54
FTH1P1	1
ENSG00000237749	7
DNALI1	9
GNL2	98
ENSG00000284748	1
RSPO1	3
C1orf109	14
CDCA8	8
EPHA10	9
ACTN4P2	0
ENSG00000227416	0
MANEAL	1
ENSG00000233728	0
YRDC	6
C1orf122	11
MTF1	53
ENSG00000235673	0
ENSG00000230955	0
INPP5B	66
SNORA63	1
RNU6-584P	0
SF3A3	197
RNU6-510P	0
FHL3	16
UTP11	53
POU3F1	1
MIR3659HG	1
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	3
HSPA5P1	0
ENSG00000284632	2
RRAGC	20
ENSG00000273637	0
RRAGC-DT	3
MYCBP	20
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	98
NDUFS5	180
MACF1	417
RNU6-608P	0
RNA5SP44	2
ENSG00000287422	0
ENSG00000226438	1
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	4
PABPC4	189
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	5
HPCAL4	5
PPIE	65
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	0
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	2
ENSG00000229213	0
ENSG00000284719	2
LINC02811	0
TRIT1	23
MYCL	21
MYCL-AS1	0
MFSD2A	3
ENSG00000228477	0
CAP1	1062
PPT1	37
OAZ1P1	2
RLF	84
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	3
ZMPSTE24	15
ENSG00000231296	0
COL9A2	20
ENSG00000227311	1
SMAP2	468
ENSG00000213172	0
ENSG00000284677	1
ZFP69B	2
ENSG00000260920	1
ENSG00000279667	1
ZFP69	6
EXO5-DT	3
EXO5	12
ENSG00000227278	0
ENSG00000238186	0
ZNF684	9
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	4
ENSG00000287743	1
ENSG00000237899	0
NFYC-AS1	0
NFYC	73
MIR30E	4
MIR30C1	0
KCNQ4	1
RN7SL326P	0
CITED4	3
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	1
UBE2V1P8	0
CTPS1	27
SLFNL1-AS1	1
SLFNL1	0
SCMH1	104
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	5
FOXO6	3
FOXO6-AS1	0
RNA5SP45	4
EDN2	3
HIVEP3	64
ENSG00000230881	0
ENSG00000230638	1
ENSG00000284895	0
ENSG00000287587	3
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	1
GUCA2A	2
FOXJ3	107
ENSG00000227527	1
RIMKLA	4
ENSG00000235002	1
ZMYND12	7
PPCS	91
CCDC30	15
RPS3AP11	0
TMSB4XP1	5
RNU6-536P	0
ENSG00000236180	0
PPIH	3
ENSG00000285728	3
ENSG00000234917	1
YBX1	1773
CLDN19	0
P3H1	5
C1orf50	7
ENSG00000283580	0
ENSG00000228452	0
TMEM269	2
SVBP	58
ERMAP	26
ZNF691-DT	3
ZNF691	7
ENSG00000233708	1
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	2
SLC2A1	117
ATP6V0CP4	1
SLC2A1-DT	3
ENSG00000283973	2
RNU6-880P	1
ENSG00000277513	0
FAM183A	0
EBNA1BP2	88
MIR6733	0
CFAP57	9
RNA5SP46	0
TMEM125	1
C1orf210	1
TIE1	7
MPL	34
ENSG00000287113	1
CDC20-DT	0
CDC20	5
ELOVL1	14
MIR6734	0
ENSG00000288772	0
MED8	30
MED8-AS1	1
SZT2	36
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	11
KDM4A	20
ENSG00000284989	0
KDM4A-AS1	5
ST3GAL3	14
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	3
LINC02918	3
ENSG00000288573	0
IPO13	19
ENSG00000285649	1
DPH2	14
ATP6V0B	15
B4GALT2	7
CCDC24	2
SLC6A9	4
ENSG00000230615	4
ENSG00000227163	0
KRT8P47	0
RN7SL479P	5
KLF17	0
ENSG00000233514	4
KLF18	1
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	22
ERI3	31
ERI3-IT1	0
RNU6-369P	0
RNF220	72
MIR5584	0
TMEM53	4
ARMH1	15
RNU5F-1	16
RNU5D-1	3
KIF2C	12
ENSG00000225721	0
RPS8	1967
SNORD55	0
SNORD46	0
SNORD38A	9
SNORD38B	0
RPS15AP11	7
BEST4	1
PLK3	7
DYNLT4	1
BTBD19	1
PTCH2	5
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	23
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	46
UROD	56
ZSWIM5	13
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	1
ENSG00000288208	0
TOE1	9
TESK2	8
PPIAP36	0
CCDC163	3
MMACHC	11
