Geneid	/mnt/efs/clusterfcs/data/tfm-esther/results/procesado-1/duplicates_rm/PP019_sorted_q10_rmDup.bam
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	2
SLC2A5	9
ENSG00000252404	0
GPR157	4
MIR34AHG	3
MIR34A	0
LNCTAM34A	3
H6PD	14
SPSB1	9
ENSG00000284652	0
LINC02606	2
RNA5SP40	0
ENSG00000235263	1
SLC25A33	8
ENSG00000231181	0
TMEM201	3
PIK3CD	59
PIK3CD-AS1	2
ENSG00000233268	1
PIK3CD-AS2	2
CLSTN1	13
MZT1P1	0
ENSG00000280113	2
CTNNBIP1	28
ENSG00000223989	0
ENSG00000285701	1
LZIC	159
ENSG00000228150	0
NMNAT1	7
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	15
UBE4B	58
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	57
ENSG00000264881	0
RNU6-37P	4
RN7SL731P	0
ENSG00000284735	2
ENSG00000284642	1
PGD	205
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	14
ENSG00000203469	0
PEX14	5
ENSG00000287727	2
RN7SL614P	0
CASZ1	11
ENSG00000272078	0
HSPE1P24	0
C1orf127	3
CFL1P6	0
TARDBP	41
MASP2	4
SRM	8
EXOSC10	38
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	21
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	1
UBIAD1	2
UBE2V2P3	0
ENSG00000284646	1
MTCYBP45	0
DISP3	3
ENSG00000285833	0
LINC01647	1
ENSG00000284708	1
FBXO2	4
FBXO44	4
FBXO6	8
MAD2L2	16
DRAXIN	3
AGTRAP	6
C1orf167	2
C1orf167-AS1	0
MTHFR	12
CLCN6	26
ENSG00000276470	0
ENSG00000278852	0
NPPA	1
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	3
RNU5E-1	0
RNU5E-4P	1
KIAA2013	6
PLOD1	15
ENSG00000287384	1
MFN2	442
ENSG00000270914	0
MIIP	4
MIR6729	0
RN7SL649P	0
TNFRSF8	1
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	13
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	73
SNORA59A	0
LINC02766	3
DHRS3	62
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	6
ENSG00000272482	0
AADACL4	1
ENSG00000226166	0
AADACL3	3
CFAP107	1
PRAMEF12	0
PRAMEF1	1
LINC01784	0
PRAMEF11	1
PRAMEF30P	0
HNRNPCL1	1
PRAMEF2	0
PRAMEF4	0
PRAMEF10	1
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	1
PRAMEF25	1
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	1
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	3
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	119
ENSG00000289380	0
KAZN	19
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	7
TBCAP2	1
ENSG00000287756	2
TMEM51-AS1	4
TMEM51	1
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	1
FHAD1	14
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	2
EFHD2	192
CTRC	7
CELA2A	0
CELA2B	0
CASP9	18
DNAJC16	88
SCARNA21B	0
ENSG00000272510	0
AGMAT	2
ENSG00000237301	1
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	44
RSC1A1	0
ENSG00000271742	0
PLEKHM2	29
ENSG00000237938	0
SLC25A34	1
SLC25A34-AS1	0
TMEM82	0
FBLIM1	2
RPL12P14	0
UQCRHL	14
ENSG00000178715	1
FLJ37453	5
SPEN	143
ENSG00000270620	0
ZBTB17	8
ENSG00000234607	2
ENSG00000231353	0
ENSG00000275503	3
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	4
CLCNKA	3
ENSG00000232456	0
CLCNKB	1
FAM131C	6
EPHA2	2
EPHA2-AS1	2
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	3
ANO7L1	1
ENSG00000288398	5
CPLANE2	0
MT1XP1	0
FBXO42	17
SZRD1	47
RPL22P3	2
SPATA21	0
NECAP2	50
LINC01772	2
CROCCP3	3
RNU1-1	1
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	15
ENSG00000271732	2
CROCCP2	5
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	1
ESPNP	3
ENSG00000279151	0
ENSG00000282740	0
CROCC	10
CROCCP4	0
RNU1-4	2
MST1L	2
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	6
RNU1-5P	0
ENSG00000238142	3
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	1
ATP13A2	5
ENSG00000288636	0
SDHB	22
PADI2	7
LINC02783	0
ENSG00000282843	0
PADI1	3
PADI3	0
MIR3972	0
PADI4	122
PADI6	1
RCC2-AS1	0
RCC2	47
ARHGEF10L	6
LINC02810	0
ACTL8	2
ENSG00000284653	1
LINC01654	1
IGSF21	4
ENSG00000280222	3
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	1
DYNLL1P3	0
ENSG00000225478	0
PAX7	3
TAS1R2	1
ALDH4A1	5
MIR4695	0
MIR1290	0
IFFO2	17
ENSG00000272084	0
UBR4	118
EMC1-AS1	0
EMC1	10
MRTO4	6
ENSG00000286064	0
AKR7L	2
AKR7A3	0
ENSG00000270728	1
AKR7A2	17
RNU6-1099P	1
SLC66A1	4
CAPZB	322
RN7SL277P	2
MICOS10	14
RNU4-28P	0
MICOS10-DT	1
NBL1	2
MICOS10-NBL1	0
ENSG00000226396	2
HTR6	7
TMCO4	9
RNF186	2
RNF186-AS1	0
OTUD3	8
PLA2G2E	0
RN7SL304P	0
PLA2G2A	3
PLA2G5	2
PLA2G2D	0
PLA2G2F	2
ENSG00000227066	0
PLA2G2C	2
UBXN10	0
LINC01757	1
ENSG00000284710	0
VWA5B1	9
ENSG00000226664	0
LINC01141	5
ENSG00000226487	0
ENSG00000284641	1
ENSG00000284743	0
CAMK2N1	2
ENSG00000289402	0
MUL1	2
RPS4XP4	0
FAM43B	2
CDA	5
PINK1	11
MIR6084	0
PINK1-AS	1
DDOST	18
KIF17	8
ENSG00000235432	0
SH2D5	1
ENSG00000233069	0
HP1BP3	211
EIF4G3	714
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	1
HSPE1P27	0
ENSG00000287192	2
ECE1	110
ENSG00000236936	14
ECE1-AS1	1
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	2
HS6ST1P1	0
CROCCP5	0
NBPF3	35
PFN1P10	0
ALPL	3
ENSG00000289715	0
LINC02596	0
RAP1GAP	8
USP48	146
ENSG00000231978	0
LDLRAD2	3
HSPG2	23
ENSG00000232037	1
ENSG00000283234	0
CELA3B	2
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	2
LINC00339	0
ENSG00000289694	0
CDC42-AS1	1
ENSG00000285794	0
CDC42	24
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	1
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	16
ZBTB40-IT1	0
EPHA8	2
MIR6127	0
C1QA	4
ENSG00000289692	0
C1QC	1
C1QB	4
EPHB2	5
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	1
TEX46	3
KDM1A	109
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	23
ENSG00000229010	1
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	1
HTR1D	1
ENSG00000215381	0
LINC01355	1
ENSG00000284726	1
HNRNPR	127
ZNF436	6
ZNF436-AS1	2
ENSG00000271420	1
TCEA3	12
ENSG00000232482	0
ASAP3	1
E2F2	6
ENSG00000235052	0
ID3	5
ENSG00000285802	0
MDS2	1
ENSG00000229239	0
RPL11	728
ELOA-AS1	1
ELOA	30
PITHD1	60
LYPLA2	7
GALE	2
HMGCL	16
FUCA1	10
CNR2	4
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	1
PNRC2	124
SRSF10	63
ENSG00000215905	0
ENSG00000225315	0
MYOM3	13
MYOM3-AS1	0
IL22RA1	3
IFNLR1	6
GRHL3	4
LINC02800	0
GRHL3-AS1	1
STPG1	9
NIPAL3	27
ENSG00000288982	0
RCAN3AS	3
RCAN3	169
NCMAP-DT	0
NCMAP	2
ENSG00000227312	0
SRRM1	146
ENSG00000284699	0
CLIC4	388
RNU6-1208P	1
RUNX3	80
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	2
MIR4425	0
LINC02793	0
ENSG00000233755	2
IFITM3P7	0
ENSG00000231953	0
SYF2	194
ENSG00000284602	2
ENSG00000284657	0
RSRP1	39
ENSG00000272432	0
ENSG00000261349	0
RHD	43
SDHDP6	0
ENSG00000259984	1
TMEM50A	351
RHCE	5
ENSG00000238084	0
MACO1	20
LDLRAP1	211
ENSG00000225643	2
MAN1C1	5
ENSG00000233478	0
SELENON	24
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	43
ENSG00000272478	0
AUNIP	3
ENSG00000236528	0
PAQR7	10
STMN1	15
SNRPFP2	1
ENSG00000223624	0
MIR3917	0
PAFAH2	4
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	6
SLC30A2	0
ENSG00000284309	1
TRIM63	2
PDIK1L	13
FAM110D	0
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	3
CATSPER4	3
ZPLD2P	6
ENSG00000278572	1
CEP85	16
ENSG00000270733	0
SH3BGRL3	1365
UBXN11	21
CD52	76
CRYBG2	1
ENSG00000225854	0
ZNF683	0
LIN28A	1
DHDDS	25
ENSG00000223583	0
DHDDS-AS1	2
HMGN2	111
DPPA2P2	0
RPS6KA1	49
MIR1976	0
RN7SL679P	3
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	2
ARID1A	218
PIGV	3
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	20
SFN	0
GPN2	8
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	6
NUDC	140
NR0B2	1
KDF1	1
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	1
TENT5B	3
SLC9A1	44
ENSG00000229985	0
CHCHD3P3	1
NPM1P39	1
SNRPEP7	0
WDTC1-DT	0
WDTC1	67
ENSG00000243659	0
TMEM222	6
RNU6-48P	0
ACTG1P20	1
SYTL1	8
MAP3K6	5
FCN3	3
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	152
ENSG00000241169	0
ENSG00000237429	0
AHDC1	10
FGR	56
ENSG00000235912	1
LINC02574	0
IFI6	1
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	1
ENSG00000287244	1
FAM76A	13
ENSG00000231344	1
RPEP3	0
STX12	27
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	1
ENSG00000286433	0
PPP1R8	22
SCARNA1	0
THEMIS2	52
RPA2	31
SMPDL3B	3
ENSG00000227050	0
XKR8	6
EYA3	55
ENSG00000238231	0
RN7SL559P	2
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	3
ENSG00000214812	0
RNU6-176P	0
PTAFR	22
DNAJC8	66
ATP5IF1	137
ENSG00000270605	4
ENSG00000271398	0
SESN2	3
MED18	2
PHACTR4	95
ENSG00000229820	2
RNU6ATAC27P	0
RCC1	7
SNHG3	2
SNORA73A	0
SNORA73B	6
PRDX3P2	1
ENSG00000279443	0
TRNAU1AP	12
SNHG12	13
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	20
RAB42	2
TAF12-DT	1
ENSG00000270103	0
RNU11	0
GMEB1	14
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	40
OPRD1	2
ENSG00000233427	0
EPB41	655
ENSG00000225616	6
Metazoa_SRP	38
TMEM200B	1
ENSG00000225750	0
SRSF4	119
ENSG00000277916	0
MECR	15
ENSG00000237934	3
PTPRU	10
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	1
ENSG00000270927	0
LINC01648	1
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	1
MATN1-AS1	4
ENSG00000287510	0
LAPTM5	231
MIR4420	0
ENSG00000229607	0
LINC01778	4
RN7SKP91	0
ENSG00000235143	0
SDC3	8
RN7SL371P	0
PUM1	60
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	1
ENSG00000225142	0
NKAIN1	0
SNRNP40	18
ENSG00000229447	0
ZCCHC17	185
ENSG00000229044	0
FABP3	0
SERINC2	5
ENSG00000215899	1
RNU6-40P	2
LDC1P	0
LINC01226	3
ENSG00000229167	0
TINAGL1	2
HCRTR1	2
PEF1	12
PEF1-AS1	0
ENSG00000264078	0
COL16A1	5
ADGRB2	5
MIR4254	0
ENSG00000254545	1
SPOCD1	47
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	754
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	1
KHDRBS1	87
ENSG00000203325	1
TMEM39B	15
MIR5585	0
KPNA6	45
ENSG00000250135	0
TXLNA	40
CCDC28B	8
ENSG00000224066	0
IQCC	3
DCDC2B	0
TMEM234	2
EIF3I	37
MTMR9LP	2
FAM167B	1
LCK	42
HDAC1	55
MARCKSL1	22
ENSG00000233775	0
TSSK3	0
FAM229A	3
BSDC1	52
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	2
RN7SL122P	2
ENSG00000254553	0
ZBTB8B	4
ZBTB8A	4
ZBTB8OS	51
RBBP4	111
SYNC	1
ENSG00000224409	0
KIAA1522	4
YARS1	37
S100PBP	17
FNDC5	0
HPCA	0
TMEM54	4
ENSG00000287691	1
RNF19B	29
ENSG00000278966	1
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	45
AZIN2	3
ENSG00000278997	0
TRIM62	9
ENSG00000279179	0
ENSG00000284721	1
ZNF362	31
ENSG00000270115	0
A3GALT2	1
ENSG00000225313	3
PHC2	23
MIR3605	0
RN7SKP16	0
PHC2-AS1	1
TLR12P	0
ZSCAN20	9
ENSG00000235907	0
CSMD2	49
HSPD1P14	0
HMGB4	2
CSMD2-AS1	2
RNA5SP42	2
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	19
GJB5	0
GJB4	1
ENSG00000255811	0
GJB3	1
GJA4	4
ENSG00000230163	0
DLGAP3	2
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	2
ZMYM6	8
ZMYM1	12
RPL12P45	2
EFCAB14P1	0
ENSG00000284640	0
SFPQ	166
ZMYM4	115
RN7SL503P	0
SNORA62	0
RPL5P4	5
ZMYM4-AS1	0
KIAA0319L	24
ENSG00000236274	0
NCDN	4
TFAP2E-AS1	1
TFAP2E	3
PSMB2	19
C1orf216	4
CLSPN	9
ENSG00000232335	0
AGO4	27
AGO1	103
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	19
ENSG00000271554	0
ENSG00000232862	0
TEKT2	1
ADPRS	8
COL8A2	1
TRAPPC3	8
MAP7D1	57
RN7SL131P	0
THRAP3	148
UBE2V2P4	0
SH3D21	4
EVA1B	0
ENSG00000286379	7
STK40	193
LSM10	21
RNU4-27P	0
OSCP1	3
SNORA63C	0
MRPS15	18
CSF3R	19
FTLP18	0
ENSG00000284705	3
ENSG00000284720	1
ENSG00000234481	1
GRIK3	5
ENSG00000284650	1
ENSG00000223944	1
MIR4255	0
RNU6-636P	0
RNA5SP43	2
RPS29P6	1
ZC3H12A-DT	11
ZC3H12A	11
MIR6732	0
MEAF6	48
MIR5581	0
SNIP1	18
FTH1P1	2
ENSG00000237749	1
DNALI1	5
GNL2	54
ENSG00000284748	0
RSPO1	3
C1orf109	5
CDCA8	5
EPHA10	2
ACTN4P2	1
ENSG00000227416	0
MANEAL	2
ENSG00000233728	0
YRDC	1
C1orf122	2
MTF1	16
ENSG00000235673	0
ENSG00000230955	0
INPP5B	35
SNORA63	1
RNU6-584P	0
SF3A3	49
RNU6-510P	0
FHL3	13
UTP11	20
POU3F1	1
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	3
ENSG00000286552	1
ENSG00000287987	0
LINC01343	1
ENSG00000275350	1
RNU6-753P	0
LINC01685	1
HSPA5P1	0
ENSG00000284632	2
RRAGC	5
ENSG00000273637	0
RRAGC-DT	4
MYCBP	26
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	2
EIF1P2	0
AKIRIN1	44
NDUFS5	157
MACF1	440
RNU6-608P	0
RNA5SP44	1
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	1
OXCT2P1	0
PPIEL	3
PABPC4	62
PABPC4-AS1	0
SNORA55	0
HEYL	1
ENSG00000225903	0
NT5C1A	7
HPCAL4	4
PPIE	29
ENSG00000225333	1
RNU7-121P	0
ENSG00000289711	0
BMP8B	6
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	2
ENSG00000229213	0
ENSG00000284719	1
LINC02811	1
TRIT1	8
MYCL	8
MYCL-AS1	1
MFSD2A	1
ENSG00000228477	0
CAP1	1085
PPT1	13
OAZ1P1	0
RLF	45
RNU6-1237P	0
TMCO2	2
ZMPSTE24-DT	4
ZMPSTE24	45
ENSG00000231296	0
COL9A2	5
ENSG00000227311	1
SMAP2	124
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	5
ENSG00000260920	1
ENSG00000279667	0
ZFP69	11
EXO5-DT	0
EXO5	2
ENSG00000227278	0
ENSG00000238186	0
ZNF684	4
ENSG00000286838	2
ENSG00000236505	0
GTF2F2P2	0
RIMS3	5
ENSG00000287743	1
ENSG00000237899	0
NFYC-AS1	0
NFYC	61
MIR30E	1
MIR30C1	0
KCNQ4	4
RN7SL326P	1
CITED4	3
ENSG00000229528	2
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	11
SLFNL1-AS1	0
SLFNL1	1
SCMH1	56
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	3
FOXO6	2
FOXO6-AS1	0
RNA5SP45	1
EDN2	2
HIVEP3	30
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	1
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	52
ENSG00000227527	3
RIMKLA	4
ENSG00000235002	0
ZMYND12	9
PPCS	44
CCDC30	18
RPS3AP11	0
TMSB4XP1	10
RNU6-536P	0
ENSG00000236180	0
PPIH	12
ENSG00000285728	4
ENSG00000234917	0
YBX1	685
CLDN19	0
P3H1	6
C1orf50	4
ENSG00000283580	0
ENSG00000228452	0
TMEM269	2
SVBP	32
ERMAP	24
ZNF691-DT	1
ZNF691	4
ENSG00000233708	1
MKRN8P	0
ATP6V1E1P1	0
ENSG00000288955	1
SLC2A1	31
ATP6V0CP4	0
SLC2A1-DT	2
ENSG00000283973	2
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	19
MIR6733	0
CFAP57	4
RNA5SP46	0
TMEM125	1
C1orf210	1
TIE1	8
MPL	211
ENSG00000287113	1
CDC20-DT	3
CDC20	4
ELOVL1	11
MIR6734	0
ENSG00000288772	0
MED8	9
MED8-AS1	1
SZT2	22
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	15
KDM4A	12
ENSG00000284989	0
KDM4A-AS1	2
ST3GAL3	13
ST3GAL3-AS1	1
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	6
ENSG00000285649	0
DPH2	2
ATP6V0B	5
B4GALT2	9
CCDC24	1
SLC6A9	5
ENSG00000230615	2
ENSG00000227163	0
KRT8P47	0
RN7SL479P	10
KLF17	0
ENSG00000233514	1
KLF18	0
ENSG00000226804	2
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	18
ERI3	9
ERI3-IT1	0
RNU6-369P	0
RNF220	23
MIR5584	0
TMEM53	2
ARMH1	3
RNU5F-1	17
RNU5D-1	2
KIF2C	4
ENSG00000225721	0
RPS8	583
SNORD55	0
SNORD46	0
SNORD38A	4
SNORD38B	0
RPS15AP11	3
BEST4	1
PLK3	10
DYNLT4	0
BTBD19	4
PTCH2	4
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	4
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	1
HECTD3	16
UROD	18
ZSWIM5	8
OSTCP5	0
LINC01144	1
HPDL	1
MUTYH	5
ENSG00000288208	0
TOE1	3
TESK2	6
PPIAP36	0
CCDC163	0
MMACHC	8
PRDX1	21
