Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates_rm/PP055_sorted_q10_rmDup.bam
ANKRD65-AS1	0
TMEM88B	0
LINC01770	0
VWA1	3
ATAD3C	4
ATAD3B	0
ENSG00000284740	0
ATAD3A	2
TMEM240	0
SSU72	78
ENSG00000215014	0
ENSG00000274481	0
FNDC10	4
ENSG00000286989	2
ENSG00000272106	0
MIB2	5
MMP23B	0
CDK11B	36
ENSG00000272004	0
SLC35E2B	18
ENSG00000269737	0
MMP23A	0
CDK11A	3
ENSG00000268575	0
ENSG00000227775	5
SLC35E2A	3
NADK	21
GNB1	1219
GNB1-DT	0
CALML6	0
TMEM52	0
CFAP74	2
ENSG00000233542	0
GABRD	0
PRKCZ-DT	0
PRKCZ	3
ENSG00000271806	1
PRKCZ-AS1	0
FAAP20	22
ENSG00000234396	0
SKI	150
ENSG00000287356	1
MORN1	2
ENSG00000272161	0
ENSG00000269896	0
ENSG00000272420	0
RER1	20
PEX10	3
PLCH2	2
ENSG00000224387	0
ENSG00000229393	0
PANK4	1
HES5	0
ENSG00000272449	5
TNFRSF14-AS1	2
TNFRSF14	37
ENSG00000225931	5
ENSG00000228037	2
ENSG00000289610	0
PRXL2B	13
MMEL1	0
MMEL1-AS1	0
TTC34	0
ENSG00000285945	0
ENSG00000283259	0
ENSG00000233234	0
ENSG00000287396	0
ENSG00000231630	1
ENSG00000284745	2
ACTRT2	0
PRDM16-DT	0
PRDM16	0
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	0
ENSG00000287828	0
ENSG00000286518	0
ARHGEF16	0
ENSG00000272088	1
MEGF6	0
MIR551A	0
ENSG00000238260	0
TPRG1L	37
WRAP73	0
TP73	0
TP73-AS3	0
TP73-AS2	0
TP73-AS1	2
ENSG00000276189	0
CCDC27	0
SMIM1	10
LRRC47	14
RN7SL574P	0
ENSG00000272153	0
CEP104	26
DFFB	3
C1orf174	34
LINC01134	3
LINC01346	0
LINC01345	0
LINC02780	0
ENSG00000284703	0
EEF1DP6	0
LINC01777	0
ENSG00000284694	0
ENSG00000227169	0
LINC01646	0
AJAP1	2
ENSG00000287586	1
ENSG00000284739	0
LINC02781	0
LINC02782	0
ENSG00000284616	0
ENSG00000284692	0
ENSG00000284666	2
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	1
KCNAB2	44
CHD5	1
ENSG00000285629	0
RPL22	107
RNF207-AS1	0
RNF207	1
ICMT	5
ICMT-DT	0
HES3	0
GPR153	0
ACOT7	55
ENSG00000271746	0
HES2	0
ESPN	4
MIR4252	0
ENSG00000231868	0
TNFRSF25	0
PLEKHG5	3
NOL9	12
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	2
KLHL21	0
PHF13	4
THAP3	1
DNAJC11	7
LINC01672	2
ENSG00000284744	0
CAMTA1-DT	1
CAMTA1	315
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	0
ENSG00000270035	0
ENSG00000269978	0
VAMP3	334
ENSG00000269925	0
PER3	5
ENSG00000236266	0
UTS2	0
TNFRSF9	0
ENSG00000270330	0
PARK7	311
Y_RNA	1691
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	0
ERRFI1-DT	1
ENSG00000232848	0
ENSG00000229305	0
ENSG00000288816	0
LINC01714	1
RNU1-7P	2
ENSG00000233645	0
RNU6-991P	0
SLC45A1	0
RERE	197
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	0
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	446
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	1
ENSG00000232663	0
CA6	1
RN7SL451P	0
SLC2A7	0
SLC2A5	1
ENSG00000252404	0
GPR157	1
MIR34AHG	1
MIR34A	0
LNCTAM34A	1
H6PD	1
SPSB1	19
ENSG00000284652	0
LINC02606	1
RNA5SP40	0
ENSG00000235263	2
SLC25A33	3
ENSG00000231181	0
TMEM201	1
PIK3CD	25
PIK3CD-AS1	1
ENSG00000233268	0
PIK3CD-AS2	2
CLSTN1	4
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	88
ENSG00000223989	0
ENSG00000285701	0
LZIC	297
ENSG00000228150	2
NMNAT1	18
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	2
UBE4B	66
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	113
ENSG00000264881	0
RNU6-37P	1
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	366
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	6
ENSG00000203469	0
PEX14	1
ENSG00000287727	0
RN7SL614P	0
CASZ1	1
ENSG00000272078	2
HSPE1P24	0
C1orf127	1
CFL1P6	0
TARDBP	20
MASP2	0
SRM	5
EXOSC10	26
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	20
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	2
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	0
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	0
FBXO44	1
FBXO6	2
MAD2L2	5
DRAXIN	1
AGTRAP	7
C1orf167	1
C1orf167-AS1	0
MTHFR	18
CLCN6	24
ENSG00000276470	0
ENSG00000278852	0
NPPA	3
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	3
RNU5E-1	0
RNU5E-4P	0
KIAA2013	45
PLOD1	20
ENSG00000287384	0
MFN2	1053
ENSG00000270914	0
MIIP	2
MIR6729	0
RN7SL649P	0
TNFRSF8	1
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	7
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	102
SNORA59A	0
LINC02766	0
DHRS3	82
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	12
ENSG00000272482	1
AADACL4	0
ENSG00000226166	0
AADACL3	1
CFAP107	0
PRAMEF12	0
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	1
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	96
ENSG00000289380	0
KAZN	16
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	4
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	0
TMEM51	0
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	1
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	59
CTRC	0
CELA2A	0
CELA2B	1
CASP9	76
DNAJC16	215
SCARNA21B	0
ENSG00000272510	0
AGMAT	1
ENSG00000237301	1
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	96
RSC1A1	0
ENSG00000271742	0
PLEKHM2	17
ENSG00000237938	0
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	1
RPL12P14	0
UQCRHL	24
ENSG00000178715	0
FLJ37453	7
SPEN	137
ENSG00000270620	0
ZBTB17	0
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	1
CLCNKA	0
ENSG00000232456	0
CLCNKB	1
FAM131C	1
EPHA2	0
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	1
ANO7L1	1
ENSG00000288398	1
CPLANE2	1
MT1XP1	0
FBXO42	9
SZRD1	119
RPL22P3	0
SPATA21	0
NECAP2	48
LINC01772	1
CROCCP3	1
RNU1-1	0
ENSG00000261135	1
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	1
ENSG00000271732	2
CROCCP2	8
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	3
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	5
CROCCP4	0
RNU1-4	3
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	1
RNU1-5P	0
ENSG00000238142	0
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	1
ATP13A2	8
ENSG00000288636	0
SDHB	10
PADI2	6
LINC02783	0
ENSG00000282843	0
PADI1	1
PADI3	0
MIR3972	0
PADI4	34
PADI6	1
RCC2-AS1	0
RCC2	85
ARHGEF10L	0
LINC02810	0
ACTL8	0
ENSG00000284653	0
LINC01654	0
IGSF21	0
ENSG00000280222	1
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	0
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	6
ENSG00000272084	0
UBR4	254
EMC1-AS1	0
EMC1	3
MRTO4	5
ENSG00000286064	0
AKR7L	0
AKR7A3	0
ENSG00000270728	0
AKR7A2	29
RNU6-1099P	0
SLC66A1	4
CAPZB	678
RN7SL277P	1
MICOS10	3
RNU4-28P	0
MICOS10-DT	0
NBL1	0
MICOS10-NBL1	0
ENSG00000226396	1
HTR6	0
TMCO4	4
RNF186	1
RNF186-AS1	0
OTUD3	5
PLA2G2E	0
RN7SL304P	0
PLA2G2A	0
PLA2G5	0
PLA2G2D	0
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	0
UBXN10	2
LINC01757	0
ENSG00000284710	2
VWA5B1	0
ENSG00000226664	0
LINC01141	0
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	1
ENSG00000289402	0
MUL1	0
RPS4XP4	0
FAM43B	0
CDA	9
PINK1	11
MIR6084	0
PINK1-AS	0
DDOST	4
KIF17	4
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	285
EIF4G3	2168
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	2
HSPE1P27	0
ENSG00000287192	0
ECE1	462
ENSG00000236936	25
ECE1-AS1	1
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	1
CROCCP5	0
NBPF3	10
PFN1P10	0
ALPL	2
ENSG00000289715	0
LINC02596	0
RAP1GAP	1
USP48	216
ENSG00000231978	0
LDLRAD2	1
HSPG2	5
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	0
LINC00339	1
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	6
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	1
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	6
ZBTB40-IT1	0
EPHA8	0
MIR6127	0
C1QA	0
ENSG00000289692	0
C1QC	0
C1QB	3
EPHB2	1
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	209
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	19
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	0
LINC01355	0
ENSG00000284726	0
HNRNPR	113
ZNF436	2
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	7
ENSG00000232482	0
ASAP3	14
E2F2	15
ENSG00000235052	0
ID3	2
ENSG00000285802	0
MDS2	0
ENSG00000229239	0
RPL11	321
ELOA-AS1	1
ELOA	12
PITHD1	33
LYPLA2	7
GALE	3
HMGCL	10
FUCA1	0
CNR2	1
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	74
SRSF10	50
ENSG00000215905	0
ENSG00000225315	0
MYOM3	1
MYOM3-AS1	0
IL22RA1	1
IFNLR1	1
GRHL3	0
LINC02800	0
GRHL3-AS1	0
STPG1	5
NIPAL3	63
ENSG00000288982	0
RCAN3AS	5
RCAN3	215
NCMAP-DT	0
NCMAP	1
ENSG00000227312	0
SRRM1	144
ENSG00000284699	0
CLIC4	882
RNU6-1208P	1
RUNX3	31
MIR6731	0
RUNX3-AS1	1
ENSG00000261025	1
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	131
ENSG00000284602	0
ENSG00000284657	0
RSRP1	43
ENSG00000272432	0
ENSG00000261349	0
RHD	51
SDHDP6	0
ENSG00000259984	0
TMEM50A	509
RHCE	7
ENSG00000238084	0
MACO1	31
LDLRAP1	702
ENSG00000225643	1
MAN1C1	1
ENSG00000233478	0
SELENON	134
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	101
ENSG00000272478	0
AUNIP	0
ENSG00000236528	2
PAQR7	13
STMN1	5
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	4
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	3
SLC30A2	0
ENSG00000284309	0
TRIM63	0
PDIK1L	4
FAM110D	0
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	0
CATSPER4	0
ZPLD2P	0
ENSG00000278572	0
CEP85	17
ENSG00000270733	0
SH3BGRL3	4168
UBXN11	95
CD52	25
CRYBG2	0
ENSG00000225854	0
ZNF683	0
LIN28A	0
DHDDS	19
ENSG00000223583	1
DHDDS-AS1	1
HMGN2	102
DPPA2P2	0
RPS6KA1	27
MIR1976	0
RN7SL679P	1
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	256
PIGV	1
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	8
SFN	0
GPN2	1
ENSG00000226698	0
ENSG00000289554	2
GPATCH3	2
NUDC	95
NR0B2	0
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	0
TENT5B	0
SLC9A1	118
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	2
SNRPEP7	0
WDTC1-DT	0
WDTC1	127
ENSG00000243659	0
TMEM222	2
RNU6-48P	0
ACTG1P20	1
SYTL1	3
MAP3K6	3
FCN3	2
CD164L2	0
ENSG00000231207	0
GPR3	1
WASF2	211
ENSG00000241169	0
ENSG00000237429	1
AHDC1	10
FGR	17
ENSG00000235912	1
LINC02574	0
IFI6	8
ENSG00000225886	0
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	6
ENSG00000231344	0
RPEP3	0
STX12	20
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	13
SCARNA1	2
THEMIS2	45
RPA2	14
SMPDL3B	0
ENSG00000227050	0
XKR8	5
EYA3	35
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	0
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	1
PTAFR	38
DNAJC8	81
ATP5IF1	93
ENSG00000270605	1
ENSG00000271398	0
SESN2	3
MED18	4
PHACTR4	99
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	6
SNHG3	1
SNORA73A	0
SNORA73B	12
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	12
SNHG12	26
SNORD99	2
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	18
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	7
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	54
OPRD1	11
ENSG00000233427	0
EPB41	1085
ENSG00000225616	0
Metazoa_SRP	6
TMEM200B	0
ENSG00000225750	0
SRSF4	143
ENSG00000277916	0
MECR	6
ENSG00000237934	0
PTPRU	3
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	1
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	0
ENSG00000287510	0
LAPTM5	313
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	0
RN7SL371P	0
PUM1	54
ENSG00000237329	0
ENSG00000232768	1
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	18
ENSG00000229447	0
ZCCHC17	491
ENSG00000229044	0
FABP3	3
SERINC2	1
ENSG00000215899	0
RNU6-40P	1
LDC1P	1
LINC01226	2
ENSG00000229167	0
TINAGL1	4
HCRTR1	0
PEF1	21
PEF1-AS1	0
ENSG00000264078	0
COL16A1	1
ADGRB2	5
MIR4254	0
ENSG00000254545	0
SPOCD1	126
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	1419
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	1
KHDRBS1	55
ENSG00000203325	0
TMEM39B	22
MIR5585	0
KPNA6	37
ENSG00000250135	0
TXLNA	25
CCDC28B	6
ENSG00000224066	0
IQCC	0
DCDC2B	1
TMEM234	2
EIF3I	25
MTMR9LP	0
FAM167B	1
LCK	13
HDAC1	30
MARCKSL1	14
ENSG00000233775	0
TSSK3	0
FAM229A	2
BSDC1	148
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	1
ZBTB8A	0
ZBTB8OS	65
RBBP4	106
SYNC	0
ENSG00000224409	0
KIAA1522	1
YARS1	16
S100PBP	5
FNDC5	1
HPCA	1
TMEM54	0
ENSG00000287691	0
RNF19B	38
ENSG00000278966	10
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	7
AZIN2	1
ENSG00000278997	0
TRIM62	2
ENSG00000279179	0
ENSG00000284721	0
ZNF362	63
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	0
PHC2	27
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	6
ENSG00000235907	0
CSMD2	9
HSPD1P14	0
HMGB4	0
CSMD2-AS1	2
RNA5SP42	1
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	25
GJB5	0
GJB4	1
ENSG00000255811	0
GJB3	0
GJA4	4
ENSG00000230163	0
DLGAP3	0
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	7
ZMYM1	9
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	102
ZMYM4	152
RN7SL503P	0
SNORA62	0
RPL5P4	2
ZMYM4-AS1	0
KIAA0319L	34
ENSG00000236274	0
NCDN	1
TFAP2E-AS1	0
TFAP2E	1
PSMB2	12
C1orf216	1
CLSPN	21
ENSG00000232335	0
AGO4	18
AGO1	265
CFAP97P1	0
ENSG00000286899	1
ENSG00000271914	0
AGO3	11
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	1
COL8A2	0
TRAPPC3	8
MAP7D1	42
RN7SL131P	0
THRAP3	95
UBE2V2P4	0
SH3D21	0
EVA1B	0
ENSG00000286379	2
STK40	680
LSM10	4
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	6
CSF3R	15
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	1
GRIK3	1
ENSG00000284650	1
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	16
ZC3H12A	2
MIR6732	0
MEAF6	41
MIR5581	0
SNIP1	5
FTH1P1	0
ENSG00000237749	1
DNALI1	1
GNL2	19
ENSG00000284748	1
RSPO1	1
C1orf109	0
CDCA8	1
EPHA10	0
ACTN4P2	0
ENSG00000227416	0
MANEAL	1
ENSG00000233728	0
YRDC	1
C1orf122	1
MTF1	6
ENSG00000235673	0
ENSG00000230955	0
INPP5B	83
SNORA63	1
RNU6-584P	0
SF3A3	25
RNU6-510P	1
FHL3	11
UTP11	4
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	1
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	1
HSPA5P1	0
ENSG00000284632	0
RRAGC	2
ENSG00000273637	0
RRAGC-DT	1
MYCBP	23
ENSG00000274944	0
GJA9	0
RHBDL2	1
RNU6-605P	0
EIF1P2	0
AKIRIN1	117
NDUFS5	204
MACF1	1044
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	1
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	0
PABPC4	26
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	0
HPCAL4	0
PPIE	42
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	12
OXCT2	1
BMP8B-AS1	0
ENSG00000261798	1
ENSG00000229213	0
ENSG00000284719	0
LINC02811	1
TRIT1	8
MYCL	2
MYCL-AS1	0
MFSD2A	3
ENSG00000228477	0
CAP1	1967
PPT1	6
OAZ1P1	0
RLF	68
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	2
ZMPSTE24	80
ENSG00000231296	0
COL9A2	2
ENSG00000227311	0
SMAP2	76
ENSG00000213172	0
ENSG00000284677	1
ZFP69B	1
ENSG00000260920	1
ENSG00000279667	0
ZFP69	1
EXO5-DT	0
EXO5	1
ENSG00000227278	0
ENSG00000238186	0
ZNF684	1
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	4
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	40
MIR30E	1
MIR30C1	0
KCNQ4	0
RN7SL326P	0
CITED4	1
ENSG00000229528	1
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	12
SLFNL1-AS1	0
SLFNL1	0
SCMH1	44
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	1
FOXO6-AS1	0
RNA5SP45	0
EDN2	0
HIVEP3	6
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	41
ENSG00000227527	0
RIMKLA	8
ENSG00000235002	0
ZMYND12	30
PPCS	39
CCDC30	12
RPS3AP11	0
TMSB4XP1	20
RNU6-536P	0
ENSG00000236180	0
PPIH	0
ENSG00000285728	1
ENSG00000234917	0
YBX1	675
CLDN19	0
P3H1	8
C1orf50	3
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	79
ERMAP	25
ZNF691-DT	0
ZNF691	3
ENSG00000233708	0
MKRN8P	1
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	58
ATP6V0CP4	0
SLC2A1-DT	1
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	7
MIR6733	0
CFAP57	0
RNA5SP46	0
TMEM125	0
C1orf210	0
TIE1	0
MPL	788
ENSG00000287113	0
CDC20-DT	2
CDC20	3
ELOVL1	5
MIR6734	0
ENSG00000288772	0
MED8	4
MED8-AS1	0
SZT2	11
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	91
KDM4A	6
ENSG00000284989	0
KDM4A-AS1	2
ST3GAL3	50
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	9
ENSG00000285649	0
DPH2	4
ATP6V0B	5
B4GALT2	3
CCDC24	0
SLC6A9	4
ENSG00000230615	1
ENSG00000227163	0
KRT8P47	0
RN7SL479P	2
KLF17	0
ENSG00000233514	0
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	5
ERI3	25
ERI3-IT1	0
RNU6-369P	0
RNF220	18
MIR5584	0
TMEM53	1
ARMH1	3
RNU5F-1	4
RNU5D-1	1
KIF2C	3
ENSG00000225721	2
RPS8	297
SNORD55	0
SNORD46	1
SNORD38A	0
SNORD38B	0
RPS15AP11	0
BEST4	0
PLK3	5
DYNLT4	0
BTBD19	12
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	3
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	9
UROD	37
ZSWIM5	1
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	0
ENSG00000288208	0
TOE1	1
TESK2	2
PPIAP36	0
CCDC163	1
MMACHC	1
