Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates_rm/PP046_sorted_q10_rmDup.bam
PRDM16-DT	0
PRDM16	0
MIR4251	0
ENSG00000226286	0
ENSG00000279839	0
ENSG00000272235	2
ENSG00000287828	0
ENSG00000286518	0
ARHGEF16	0
ENSG00000272088	0
MEGF6	1
MIR551A	0
ENSG00000238260	1
TPRG1L	13
WRAP73	2
TP73	0
TP73-AS3	0
TP73-AS2	0
TP73-AS1	3
ENSG00000276189	0
CCDC27	1
SMIM1	5
LRRC47	13
RN7SL574P	0
ENSG00000272153	0
CEP104	20
DFFB	3
C1orf174	6
LINC01134	2
LINC01346	1
LINC01345	0
LINC02780	0
ENSG00000284703	0
EEF1DP6	0
LINC01777	0
ENSG00000284694	1
ENSG00000227169	0
LINC01646	1
AJAP1	0
ENSG00000287586	2
ENSG00000284739	0
LINC02781	0
LINC02782	0
ENSG00000284616	0
ENSG00000284692	0
ENSG00000284666	0
ENSG00000260972	0
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	3
KCNAB2	40
CHD5	2
ENSG00000285629	0
RPL22	251
RNF207-AS1	0
RNF207	2
ICMT	5
ICMT-DT	1
HES3	0
GPR153	0
ACOT7	9
ENSG00000271746	0
HES2	0
ESPN	9
MIR4252	0
ENSG00000231868	0
TNFRSF25	1
PLEKHG5	5
NOL9	10
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	4
KLHL21	5
PHF13	1
THAP3	2
DNAJC11	13
LINC01672	1
ENSG00000284744	0
CAMTA1-DT	0
CAMTA1	61
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	0
ENSG00000270035	0
ENSG00000269978	0
VAMP3	141
ENSG00000269925	0
PER3	6
ENSG00000236266	0
UTS2	0
TNFRSF9	1
ENSG00000270330	0
PARK7	46
Y_RNA	965
ENSG00000284747	2
ENSG00000284716	0
ERRFI1	2
ERRFI1-DT	0
ENSG00000232848	0
ENSG00000229305	0
ENSG00000288816	2
LINC01714	0
RNU1-7P	4
ENSG00000233645	1
RNU6-991P	0
SLC45A1	0
RERE	82
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	0
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	197
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	1
SLC2A5	3
ENSG00000252404	0
GPR157	1
MIR34AHG	1
MIR34A	0
LNCTAM34A	0
H6PD	6
SPSB1	2
ENSG00000284652	0
LINC02606	0
RNA5SP40	0
ENSG00000235263	0
SLC25A33	1
ENSG00000231181	0
TMEM201	4
PIK3CD	63
PIK3CD-AS1	0
ENSG00000233268	0
PIK3CD-AS2	2
CLSTN1	8
MZT1P1	0
ENSG00000280113	0
CTNNBIP1	17
ENSG00000223989	0
ENSG00000285701	0
LZIC	63
ENSG00000228150	0
NMNAT1	5
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	18
UBE4B	35
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	39
ENSG00000264881	0
RNU6-37P	2
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	0
PGD	54
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	0
DFFA	14
ENSG00000203469	0
PEX14	5
ENSG00000287727	0
RN7SL614P	0
CASZ1	3
ENSG00000272078	0
HSPE1P24	0
C1orf127	0
CFL1P6	0
TARDBP	27
MASP2	0
SRM	18
EXOSC10	26
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	35
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	1
RNU6-291P	0
RPL39P6	0
UBIAD1	1
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	1
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	1
FBXO44	6
FBXO6	5
MAD2L2	8
DRAXIN	2
AGTRAP	3
C1orf167	1
C1orf167-AS1	0
MTHFR	14
CLCN6	7
ENSG00000276470	0
ENSG00000278852	0
NPPA	0
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	1
RNU5E-1	0
RNU5E-4P	0
KIAA2013	4
PLOD1	5
ENSG00000287384	0
MFN2	114
ENSG00000270914	0
MIIP	12
MIR6729	0
RN7SL649P	0
TNFRSF8	3
RNU6-777P	1
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	13
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	36
SNORA59A	0
LINC02766	2
DHRS3	10
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	1
ENSG00000272482	0
AADACL4	0
ENSG00000226166	0
AADACL3	0
CFAP107	0
PRAMEF12	1
PRAMEF1	0
LINC01784	0
PRAMEF11	0
PRAMEF30P	2
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	0
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	0
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	1
PRAMEF15	0
ENSG00000228229	1
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	0
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	72
ENSG00000289380	0
KAZN	6
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	1
TMEM51	0
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	1
FHAD1-AS1	0
ENSG00000236045	0
EFHD2-AS1	0
EFHD2	159
CTRC	0
CELA2A	0
CELA2B	0
CASP9	14
DNAJC16	44
SCARNA21B	0
ENSG00000272510	0
AGMAT	1
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	56
RSC1A1	0
ENSG00000271742	0
PLEKHM2	35
ENSG00000237938	1
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	0
RPL12P14	0
UQCRHL	5
ENSG00000178715	0
FLJ37453	0
SPEN	106
ENSG00000270620	0
ZBTB17	7
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	1
CLCNKA	0
ENSG00000232456	0
CLCNKB	1
FAM131C	5
EPHA2	1
EPHA2-AS1	1
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	1
ANO7L1	0
ENSG00000288398	0
CPLANE2	0
MT1XP1	0
FBXO42	5
SZRD1	43
RPL22P3	0
SPATA21	1
NECAP2	39
LINC01772	0
CROCCP3	0
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	13
ENSG00000271732	0
CROCCP2	8
ENSG00000283773	0
MST1P2	0
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	1
EIF1AXP1	1
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	3
CROCCP4	0
RNU1-4	4
MST1L	1
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	5
RNU1-5P	0
ENSG00000238142	0
ENSG00000235241	0
RNU1-2	0
ENSG00000272426	0
MFAP2	1
ENSG00000286898	0
ENSG00000226526	0
ATP13A2	5
ENSG00000288636	0
SDHB	32
PADI2	16
LINC02783	0
ENSG00000282843	0
PADI1	1
PADI3	0
MIR3972	0
PADI4	6
PADI6	0
RCC2-AS1	0
RCC2	30
ARHGEF10L	7
LINC02810	0
ACTL8	0
ENSG00000284653	0
LINC01654	0
IGSF21	2
ENSG00000280222	0
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	0
TAS1R2	1
ALDH4A1	3
MIR4695	0
MIR1290	0
IFFO2	21
ENSG00000272084	1
UBR4	53
EMC1-AS1	0
EMC1	1
MRTO4	11
ENSG00000286064	0
AKR7L	1
AKR7A3	0
ENSG00000270728	0
AKR7A2	6
RNU6-1099P	0
SLC66A1	2
CAPZB	143
RN7SL277P	0
MICOS10	13
RNU4-28P	0
MICOS10-DT	0
NBL1	3
MICOS10-NBL1	0
ENSG00000226396	1
HTR6	0
TMCO4	2
RNF186	0
RNF186-AS1	0
OTUD3	7
PLA2G2E	1
RN7SL304P	0
PLA2G2A	0
PLA2G5	1
PLA2G2D	1
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	0
UBXN10	1
LINC01757	1
ENSG00000284710	0
VWA5B1	2
ENSG00000226664	0
LINC01141	0
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	2
ENSG00000289402	0
MUL1	1
RPS4XP4	0
FAM43B	0
CDA	18
PINK1	15
MIR6084	0
PINK1-AS	0
DDOST	5
KIF17	4
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	138
EIF4G3	202
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	0
ECE1	39
ENSG00000236936	4
ECE1-AS1	1
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	3
PFN1P10	0
ALPL	13
ENSG00000289715	0
LINC02596	0
RAP1GAP	0
USP48	92
ENSG00000231978	0
LDLRAD2	0
HSPG2	7
ENSG00000232037	1
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	2
LINC00339	1
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	7
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	0
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	13
ZBTB40-IT1	0
EPHA8	0
MIR6127	0
C1QA	3
ENSG00000289692	0
C1QC	4
C1QB	10
EPHB2	1
MIR4684	0
ENSG00000225952	1
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	72
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	29
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	1
ENSG00000215381	1
LINC01355	0
ENSG00000284726	0
HNRNPR	84
ZNF436	6
ZNF436-AS1	0
ENSG00000271420	0
TCEA3	13
ENSG00000232482	0
ASAP3	5
E2F2	17
ENSG00000235052	0
ID3	8
ENSG00000285802	0
MDS2	0
ENSG00000229239	0
RPL11	790
ELOA-AS1	0
ELOA	30
PITHD1	48
LYPLA2	13
GALE	3
HMGCL	6
FUCA1	3
CNR2	5
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	82
SRSF10	38
ENSG00000215905	0
ENSG00000225315	1
MYOM3	3
MYOM3-AS1	0
IL22RA1	0
IFNLR1	5
GRHL3	1
LINC02800	0
GRHL3-AS1	1
STPG1	1
NIPAL3	12
ENSG00000288982	0
RCAN3AS	1
RCAN3	84
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	141
ENSG00000284699	1
CLIC4	119
RNU6-1208P	0
RUNX3	56
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	0
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	127
ENSG00000284602	1
ENSG00000284657	0
RSRP1	26
ENSG00000272432	0
ENSG00000261349	0
RHD	15
SDHDP6	0
ENSG00000259984	0
TMEM50A	80
RHCE	5
ENSG00000238084	0
MACO1	24
LDLRAP1	39
ENSG00000225643	0
MAN1C1	1
ENSG00000233478	0
SELENON	11
ENSG00000255054	0
ENSG00000228172	0
MTFR1L	9
ENSG00000272478	0
AUNIP	0
ENSG00000236528	0
PAQR7	3
STMN1	15
SNRPFP2	2
ENSG00000223624	0
MIR3917	0
PAFAH2	9
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	2
SLC30A2	0
ENSG00000284309	0
TRIM63	0
PDIK1L	7
FAM110D	2
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	2
CATSPER4	1
ZPLD2P	1
ENSG00000278572	0
CEP85	12
ENSG00000270733	0
SH3BGRL3	483
UBXN11	9
CD52	76
CRYBG2	0
ENSG00000225854	0
ZNF683	0
LIN28A	0
DHDDS	21
ENSG00000223583	0
DHDDS-AS1	1
HMGN2	86
DPPA2P2	0
RPS6KA1	36
MIR1976	0
RN7SL679P	0
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	150
PIGV	3
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	11
SFN	1
GPN2	5
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	4
NUDC	119
NR0B2	0
KDF1	1
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	0
TENT5B	0
SLC9A1	10
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	6
SNRPEP7	0
WDTC1-DT	0
WDTC1	37
ENSG00000243659	0
TMEM222	1
RNU6-48P	0
ACTG1P20	0
SYTL1	12
MAP3K6	2
FCN3	2
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	156
ENSG00000241169	0
ENSG00000237429	0
AHDC1	4
FGR	66
ENSG00000235912	0
LINC02574	1
IFI6	4
ENSG00000225886	1
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	6
ENSG00000231344	0
RPEP3	0
STX12	29
ENSG00000269971	0
ENSG00000270031	1
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	21
SCARNA1	1
THEMIS2	57
RPA2	33
SMPDL3B	0
ENSG00000227050	0
XKR8	2
EYA3	13
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	6
DNAJC8	53
ATP5IF1	84
ENSG00000270605	0
ENSG00000271398	0
SESN2	5
MED18	3
PHACTR4	53
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	5
SNHG3	1
SNORA73A	0
SNORA73B	3
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	6
SNHG12	8
SNORD99	0
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	16
RAB42	1
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	13
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	30
OPRD1	1
ENSG00000233427	1
EPB41	625
ENSG00000225616	5
Metazoa_SRP	10
TMEM200B	0
ENSG00000225750	0
SRSF4	115
ENSG00000277916	0
MECR	2
ENSG00000237934	0
PTPRU	2
LINC01756	0
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	1
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	1
ENSG00000287510	0
LAPTM5	187
MIR4420	0
ENSG00000229607	1
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	1
RN7SL371P	1
PUM1	65
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	16
ENSG00000229447	0
ZCCHC17	80
ENSG00000229044	1
FABP3	4
SERINC2	1
ENSG00000215899	0
RNU6-40P	0
LDC1P	0
LINC01226	0
ENSG00000229167	0
TINAGL1	1
HCRTR1	1
PEF1	8
PEF1-AS1	1
ENSG00000264078	0
COL16A1	2
ADGRB2	2
MIR4254	0
ENSG00000254545	0
SPOCD1	3
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	320
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	61
ENSG00000203325	2
TMEM39B	4
MIR5585	0
KPNA6	23
ENSG00000250135	0
TXLNA	42
CCDC28B	1
ENSG00000224066	0
IQCC	2
DCDC2B	0
TMEM234	0
EIF3I	43
MTMR9LP	0
FAM167B	1
LCK	45
HDAC1	43
MARCKSL1	35
ENSG00000233775	0
TSSK3	1
FAM229A	1
BSDC1	49
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	0
ENSG00000254553	0
ZBTB8B	2
ZBTB8A	0
ZBTB8OS	33
RBBP4	60
SYNC	1
ENSG00000224409	0
KIAA1522	3
YARS1	17
S100PBP	5
FNDC5	1
HPCA	0
TMEM54	0
ENSG00000287691	0
RNF19B	30
ENSG00000278966	0
ENSG00000217644	0
ENSG00000239670	0
ENSG00000236065	0
AK2	35
AZIN2	3
ENSG00000278997	0
TRIM62	3
ENSG00000279179	1
ENSG00000284721	0
ZNF362	32
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	1
PHC2	22
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	5
ENSG00000235907	0
CSMD2	17
HSPD1P14	0
HMGB4	1
CSMD2-AS1	0
RNA5SP42	2
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	10
GJB5	0
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	2
ENSG00000230163	0
DLGAP3	0
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	0
ZMYM6	2
ZMYM1	9
RPL12P45	0
EFCAB14P1	1
ENSG00000284640	0
SFPQ	129
ZMYM4	68
RN7SL503P	0
SNORA62	0
RPL5P4	5
ZMYM4-AS1	0
KIAA0319L	12
ENSG00000236274	0
NCDN	3
TFAP2E-AS1	0
TFAP2E	2
PSMB2	12
C1orf216	8
CLSPN	10
ENSG00000232335	0
AGO4	38
AGO1	61
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	17
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	6
COL8A2	1
TRAPPC3	9
MAP7D1	38
RN7SL131P	0
THRAP3	148
UBE2V2P4	0
SH3D21	2
EVA1B	0
ENSG00000286379	0
STK40	98
LSM10	17
RNU4-27P	0
OSCP1	0
SNORA63C	1
MRPS15	17
CSF3R	19
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	1
ENSG00000284650	0
ENSG00000223944	1
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	1
ZC3H12A	2
MIR6732	0
MEAF6	36
MIR5581	0
SNIP1	12
FTH1P1	0
ENSG00000237749	3
DNALI1	4
GNL2	30
ENSG00000284748	0
RSPO1	1
C1orf109	4
CDCA8	2
EPHA10	0
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	0
C1orf122	6
MTF1	17
ENSG00000235673	0
ENSG00000230955	0
INPP5B	21
SNORA63	0
RNU6-584P	0
SF3A3	40
RNU6-510P	0
FHL3	13
UTP11	11
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	0
ENSG00000284632	0
RRAGC	4
ENSG00000273637	0
RRAGC-DT	1
MYCBP	5
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	22
NDUFS5	69
MACF1	180
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	2
PABPC4	73
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	0
HPCAL4	4
PPIE	16
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	0
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	1
ENSG00000229213	0
ENSG00000284719	2
LINC02811	0
TRIT1	5
MYCL	1
MYCL-AS1	0
MFSD2A	2
ENSG00000228477	0
CAP1	386
PPT1	3
OAZ1P1	0
RLF	28
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	1
ZMPSTE24	12
ENSG00000231296	0
COL9A2	1
ENSG00000227311	1
SMAP2	116
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	0
ENSG00000260920	1
ENSG00000279667	0
ZFP69	2
EXO5-DT	0
EXO5	3
ENSG00000227278	0
ENSG00000238186	0
ZNF684	0
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	1
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	25
MIR30E	0
MIR30C1	0
KCNQ4	4
RN7SL326P	0
CITED4	0
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	1
UBE2V1P8	0
CTPS1	13
SLFNL1-AS1	0
SLFNL1	0
SCMH1	44
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	0
FOXO6	1
FOXO6-AS1	0
RNA5SP45	0
EDN2	2
HIVEP3	16
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	49
ENSG00000227527	0
RIMKLA	0
ENSG00000235002	0
ZMYND12	0
PPCS	28
CCDC30	8
RPS3AP11	0
TMSB4XP1	7
RNU6-536P	0
ENSG00000236180	0
PPIH	0
ENSG00000285728	1
ENSG00000234917	0
YBX1	743
CLDN19	0
P3H1	3
C1orf50	1
ENSG00000283580	0
ENSG00000228452	0
TMEM269	0
SVBP	11
ERMAP	13
ZNF691-DT	2
ZNF691	2
ENSG00000233708	0
MKRN8P	1
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	87
ATP6V0CP4	0
SLC2A1-DT	0
ENSG00000283973	0
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	26
MIR6733	0
CFAP57	1
RNA5SP46	0
TMEM125	2
C1orf210	0
TIE1	3
MPL	24
ENSG00000287113	0
CDC20-DT	0
CDC20	2
ELOVL1	6
MIR6734	0
ENSG00000288772	0
MED8	17
MED8-AS1	0
SZT2	13
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	7
KDM4A	13
ENSG00000284989	0
KDM4A-AS1	0
ST3GAL3	4
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	0
ENSG00000288573	0
IPO13	9
ENSG00000285649	0
DPH2	5
ATP6V0B	3
B4GALT2	2
CCDC24	0
SLC6A9	1
ENSG00000230615	1
ENSG00000227163	0
KRT8P47	0
RN7SL479P	3
KLF17	0
ENSG00000233514	2
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	9
ERI3	9
ERI3-IT1	0
RNU6-369P	0
RNF220	20
MIR5584	0
TMEM53	4
ARMH1	1
RNU5F-1	5
RNU5D-1	2
KIF2C	4
ENSG00000225721	0
RPS8	746
SNORD55	0
SNORD46	2
SNORD38A	2
SNORD38B	0
RPS15AP11	5
BEST4	0
PLK3	3
DYNLT4	0
BTBD19	5
PTCH2	3
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	10
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	12
UROD	22
ZSWIM5	7
OSTCP5	0
LINC01144	0
HPDL	0
MUTYH	0
ENSG00000288208	0
TOE1	1
TESK2	4
PPIAP36	0
CCDC163	0
MMACHC	0
PRDX1	20
