Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates_rm/PP035_sorted_q10_rmDup.bam
ENSG00000269978	0
VAMP3	421
ENSG00000269925	0
PER3	20
ENSG00000236266	0
UTS2	1
TNFRSF9	2
ENSG00000270330	0
PARK7	435
Y_RNA	1474
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	0
ERRFI1-DT	0
ENSG00000232848	0
ENSG00000229305	0
ENSG00000288816	1
LINC01714	2
RNU1-7P	0
ENSG00000233645	0
RNU6-991P	1
SLC45A1	0
RERE	302
RERE-AS1	1
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	0
RPL7P7	1
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	599
MIR6728	0
ENO1-AS1	0
RNU6-304P	0
HMGN2P17	0
ENSG00000232208	2
ENSG00000232663	0
CA6	0
RN7SL451P	1
SLC2A7	0
SLC2A5	5
ENSG00000252404	0
GPR157	1
MIR34AHG	3
MIR34A	0
LNCTAM34A	1
H6PD	1
SPSB1	11
ENSG00000284652	1
LINC02606	2
RNA5SP40	0
ENSG00000235263	0
SLC25A33	4
ENSG00000231181	0
TMEM201	0
PIK3CD	49
PIK3CD-AS1	0
ENSG00000233268	0
PIK3CD-AS2	1
CLSTN1	15
MZT1P1	0
ENSG00000280113	1
CTNNBIP1	56
ENSG00000223989	0
ENSG00000285701	0
LZIC	220
ENSG00000228150	0
NMNAT1	27
RN7SKP269	0
TMEM274P	0
MIR5697	0
ENSG00000241326	0
RBP7	23
UBE4B	102
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	138
ENSG00000264881	0
RNU6-37P	3
RN7SL731P	0
ENSG00000284735	1
ENSG00000284642	0
PGD	500
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	1
DFFA	11
ENSG00000203469	0
PEX14	2
ENSG00000287727	1
RN7SL614P	0
CASZ1	3
ENSG00000272078	0
HSPE1P24	0
C1orf127	2
CFL1P6	0
TARDBP	41
MASP2	0
SRM	18
EXOSC10	45
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	39
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	1
UBIAD1	3
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	1
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	1
FBXO44	0
FBXO6	6
MAD2L2	34
DRAXIN	1
AGTRAP	13
C1orf167	0
C1orf167-AS1	0
MTHFR	23
CLCN6	20
ENSG00000276470	0
ENSG00000278852	0
NPPA	1
ENSG00000275915	0
NPPB	0
SBF1P2	0
ENSG00000285646	2
RNU5E-1	0
RNU5E-4P	2
KIAA2013	23
PLOD1	23
ENSG00000287384	0
MFN2	311
ENSG00000270914	0
MIIP	13
MIR6729	0
RN7SL649P	0
TNFRSF8	4
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	12
MIR4632	0
RPL10P17	0
SNORA70	0
VPS13D	91
SNORA59A	0
LINC02766	2
DHRS3	79
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	5
ENSG00000272482	2
AADACL4	0
ENSG00000226166	0
AADACL3	2
CFAP107	1
PRAMEF12	1
PRAMEF1	1
LINC01784	0
PRAMEF11	1
PRAMEF30P	0
HNRNPCL1	1
PRAMEF2	0
PRAMEF4	4
PRAMEF10	0
PRAMEF7	1
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	2
PRAMEF28P	1
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	1
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	1
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	1
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	1
BRWD1P1	0
PDPN	1
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	2
PRDM2	205
ENSG00000289380	0
KAZN	25
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	2
TBCAP2	0
ENSG00000287756	0
TMEM51-AS1	2
TMEM51	0
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	11
FHAD1-AS1	2
ENSG00000236045	0
EFHD2-AS1	3
EFHD2	223
CTRC	0
CELA2A	0
CELA2B	0
CASP9	34
DNAJC16	199
SCARNA21B	0
ENSG00000272510	0
AGMAT	0
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	117
RSC1A1	0
ENSG00000271742	1
PLEKHM2	43
ENSG00000237938	1
SLC25A34	0
SLC25A34-AS1	0
TMEM82	0
FBLIM1	1
RPL12P14	1
UQCRHL	18
ENSG00000178715	0
FLJ37453	3
SPEN	166
ENSG00000270620	0
ZBTB17	11
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	0
CLCNKA	1
ENSG00000232456	0
CLCNKB	4
FAM131C	2
EPHA2	1
EPHA2-AS1	1
ENSG00000224621	2
ARHGEF19-AS1	0
ARHGEF19	1
ANO7L1	6
ENSG00000288398	2
CPLANE2	4
MT1XP1	0
FBXO42	17
SZRD1	132
RPL22P3	0
SPATA21	0
NECAP2	51
LINC01772	2
CROCCP3	1
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	1
NBPF1	17
ENSG00000271732	0
CROCCP2	13
ENSG00000283773	0
MST1P2	1
ENSG00000282143	0
RNU1-3	0
ENSG00000280114	0
EIF1AXP1	2
ESPNP	1
ENSG00000279151	0
ENSG00000282740	0
CROCC	8
CROCCP4	0
RNU1-4	2
MST1L	0
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	3
RNU1-5P	0
ENSG00000238142	1
ENSG00000235241	0
RNU1-2	4
ENSG00000272426	0
MFAP2	1
ENSG00000286898	0
ENSG00000226526	0
ATP13A2	15
ENSG00000288636	0
SDHB	39
PADI2	21
LINC02783	0
ENSG00000282843	0
PADI1	2
PADI3	1
MIR3972	1
PADI4	206
PADI6	0
RCC2-AS1	0
RCC2	94
ARHGEF10L	13
LINC02810	0
ACTL8	0
ENSG00000284653	1
LINC01654	2
IGSF21	2
ENSG00000280222	1
IGSF21-AS1	0
ENSG00000225387	0
KLHDC7A	0
DYNLL1P3	0
ENSG00000225478	0
PAX7	2
TAS1R2	0
ALDH4A1	0
MIR4695	0
MIR1290	0
IFFO2	9
ENSG00000272084	1
UBR4	365
EMC1-AS1	0
EMC1	6
MRTO4	8
ENSG00000286064	0
AKR7L	0
AKR7A3	0
ENSG00000270728	0
AKR7A2	95
RNU6-1099P	0
SLC66A1	5
CAPZB	918
RN7SL277P	1
MICOS10	12
RNU4-28P	0
MICOS10-DT	0
NBL1	4
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	0
TMCO4	6
RNF186	0
RNF186-AS1	0
OTUD3	16
PLA2G2E	1
RN7SL304P	0
PLA2G2A	1
PLA2G5	1
PLA2G2D	0
PLA2G2F	1
ENSG00000227066	0
PLA2G2C	1
UBXN10	6
LINC01757	0
ENSG00000284710	0
VWA5B1	0
ENSG00000226664	0
LINC01141	1
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	1
ENSG00000289402	0
MUL1	2
RPS4XP4	0
FAM43B	0
CDA	16
PINK1	57
MIR6084	0
PINK1-AS	0
DDOST	12
KIF17	6
ENSG00000235432	0
SH2D5	1
ENSG00000233069	0
HP1BP3	393
EIF4G3	1569
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	0
HSPE1P27	0
ENSG00000287192	0
ECE1	425
ENSG00000236936	5
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	0
CROCCP5	0
NBPF3	24
PFN1P10	0
ALPL	10
ENSG00000289715	0
LINC02596	0
RAP1GAP	202
USP48	245
ENSG00000231978	0
LDLRAD2	0
HSPG2	9
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	1
RNU6-776P	0
LINC01635	3
LINC00339	1
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	20
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	2
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	1
ZBTB40	18
ZBTB40-IT1	0
EPHA8	4
MIR6127	0
C1QA	2
ENSG00000289692	0
C1QC	17
C1QB	21
EPHB2	4
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	2
TEX46	0
KDM1A	209
ENSG00000240553	1
MIR3115	0
ENSG00000266802	0
LUZP1	37
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	1
LINC01355	1
ENSG00000284726	0
HNRNPR	183
ZNF436	8
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	14
ENSG00000232482	0
ASAP3	10
E2F2	89
ENSG00000235052	0
ID3	7
ENSG00000285802	0
MDS2	1
ENSG00000229239	0
RPL11	368
ELOA-AS1	2
ELOA	60
PITHD1	349
LYPLA2	9
GALE	7
HMGCL	9
FUCA1	11
CNR2	1
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	108
SRSF10	81
ENSG00000215905	0
ENSG00000225315	0
MYOM3	7
MYOM3-AS1	0
IL22RA1	0
IFNLR1	1
GRHL3	2
LINC02800	1
GRHL3-AS1	0
STPG1	6
NIPAL3	57
ENSG00000288982	0
RCAN3AS	0
RCAN3	155
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	221
ENSG00000284699	2
CLIC4	569
RNU6-1208P	3
RUNX3	47
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	1
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	172
ENSG00000284602	2
ENSG00000284657	0
RSRP1	90
ENSG00000272432	0
ENSG00000261349	0
RHD	84
SDHDP6	0
ENSG00000259984	1
TMEM50A	706
RHCE	18
ENSG00000238084	1
MACO1	80
LDLRAP1	461
ENSG00000225643	0
MAN1C1	5
ENSG00000233478	0
SELENON	171
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	123
ENSG00000272478	0
AUNIP	0
ENSG00000236528	0
PAQR7	5
STMN1	20
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	1
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	1
SLC30A2	0
ENSG00000284309	1
TRIM63	1
PDIK1L	7
FAM110D	1
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	3
CATSPER4	2
ZPLD2P	3
ENSG00000278572	0
CEP85	31
ENSG00000270733	0
SH3BGRL3	6937
UBXN11	138
CD52	53
CRYBG2	6
ENSG00000225854	0
ZNF683	2
LIN28A	0
DHDDS	22
ENSG00000223583	0
DHDDS-AS1	2
HMGN2	147
DPPA2P2	0
RPS6KA1	56
MIR1976	0
RN7SL679P	3
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	319
PIGV	4
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	22
SFN	3
GPN2	3
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	6
NUDC	148
NR0B2	0
KDF1	1
RPL12P13	0
RPL32P6	0
OSTCP2	1
TRNP1	2
TENT5B	1
SLC9A1	60
ENSG00000229985	0
CHCHD3P3	0
NPM1P39	2
SNRPEP7	0
WDTC1-DT	0
WDTC1	150
ENSG00000243659	0
TMEM222	5
RNU6-48P	0
ACTG1P20	1
SYTL1	1
MAP3K6	8
FCN3	1
CD164L2	0
ENSG00000231207	0
GPR3	1
WASF2	556
ENSG00000241169	0
ENSG00000237429	0
AHDC1	9
FGR	61
ENSG00000235912	1
LINC02574	2
IFI6	52
ENSG00000225886	1
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	15
ENSG00000231344	0
RPEP3	0
STX12	42
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	0
PPP1R8	15
SCARNA1	2
THEMIS2	74
RPA2	31
SMPDL3B	0
ENSG00000227050	0
XKR8	1
EYA3	33
ENSG00000238231	0
RN7SL559P	0
SPCS2P4	2
ENSG00000228943	1
ENSG00000289576	2
ENSG00000214812	0
RNU6-176P	0
PTAFR	46
DNAJC8	117
ATP5IF1	149
ENSG00000270605	2
ENSG00000271398	3
SESN2	2
MED18	7
PHACTR4	97
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	14
SNHG3	0
SNORA73A	0
SNORA73B	12
PRDX3P2	1
ENSG00000279443	1
TRNAU1AP	12
SNHG12	34
SNORD99	4
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	30
RAB42	0
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	23
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	51
OPRD1	7
ENSG00000233427	1
EPB41	4175
ENSG00000225616	1
Metazoa_SRP	15
TMEM200B	0
ENSG00000225750	0
SRSF4	214
ENSG00000277916	0
MECR	4
ENSG00000237934	1
PTPRU	0
LINC01756	1
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	1
MATN1-AS1	1
ENSG00000287510	0
LAPTM5	334
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	2
SDC3	12
RN7SL371P	0
PUM1	87
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	1
ENSG00000225142	0
NKAIN1	0
SNRNP40	26
ENSG00000229447	0
ZCCHC17	514
ENSG00000229044	0
FABP3	9
SERINC2	14
ENSG00000215899	1
RNU6-40P	0
LDC1P	2
LINC01226	4
ENSG00000229167	0
TINAGL1	5
HCRTR1	1
PEF1	31
PEF1-AS1	0
ENSG00000264078	0
COL16A1	3
ADGRB2	1
MIR4254	0
ENSG00000254545	0
SPOCD1	74
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	1453
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	107
ENSG00000203325	6
TMEM39B	35
MIR5585	0
KPNA6	78
ENSG00000250135	0
TXLNA	35
CCDC28B	5
ENSG00000224066	0
IQCC	1
DCDC2B	1
TMEM234	2
EIF3I	20
MTMR9LP	3
FAM167B	2
LCK	18
HDAC1	50
MARCKSL1	23
ENSG00000233775	0
TSSK3	0
FAM229A	4
BSDC1	144
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	1
RN7SL122P	0
ENSG00000254553	3
ZBTB8B	4
ZBTB8A	0
ZBTB8OS	47
RBBP4	152
SYNC	1
ENSG00000224409	0
KIAA1522	7
YARS1	58
S100PBP	15
FNDC5	0
HPCA	1
TMEM54	0
ENSG00000287691	0
RNF19B	58
ENSG00000278966	4
ENSG00000217644	4
ENSG00000239670	0
ENSG00000236065	0
AK2	42
AZIN2	2
ENSG00000278997	0
TRIM62	4
ENSG00000279179	2
ENSG00000284721	1
ZNF362	42
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	2
PHC2	40
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	8
ENSG00000235907	0
CSMD2	11
HSPD1P14	0
HMGB4	2
CSMD2-AS1	1
RNA5SP42	1
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	20
GJB5	1
GJB4	0
ENSG00000255811	0
GJB3	1
GJA4	2
ENSG00000230163	0
DLGAP3	1
ENSG00000284773	0
GPR199P	0
ENSG00000271741	0
TMEM35B	3
ZMYM6	3
ZMYM1	10
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	1
SFPQ	246
ZMYM4	207
RN7SL503P	0
SNORA62	0
RPL5P4	0
ZMYM4-AS1	0
KIAA0319L	29
ENSG00000236274	0
NCDN	2
TFAP2E-AS1	1
TFAP2E	0
PSMB2	41
C1orf216	6
CLSPN	58
ENSG00000232335	0
AGO4	43
AGO1	147
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	36
ENSG00000271554	0
ENSG00000232862	1
TEKT2	0
ADPRS	7
COL8A2	1
TRAPPC3	22
MAP7D1	91
RN7SL131P	0
THRAP3	243
UBE2V2P4	0
SH3D21	3
EVA1B	0
ENSG00000286379	1
STK40	867
LSM10	22
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	21
CSF3R	23
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	2
ENSG00000284650	3
ENSG00000223944	1
MIR4255	2
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	7
ZC3H12A	6
MIR6732	0
MEAF6	39
MIR5581	0
SNIP1	15
FTH1P1	0
ENSG00000237749	1
DNALI1	2
GNL2	36
ENSG00000284748	0
RSPO1	3
C1orf109	8
CDCA8	13
EPHA10	5
ACTN4P2	0
ENSG00000227416	0
MANEAL	1
ENSG00000233728	0
YRDC	1
C1orf122	4
MTF1	21
ENSG00000235673	0
ENSG00000230955	0
INPP5B	54
SNORA63	3
RNU6-584P	1
SF3A3	68
RNU6-510P	0
FHL3	48
UTP11	13
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	1
ENSG00000286552	0
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	0
HSPA5P1	5
ENSG00000284632	1
RRAGC	15
ENSG00000273637	0
RRAGC-DT	2
MYCBP	35
ENSG00000274944	0
GJA9	0
RHBDL2	1
RNU6-605P	0
EIF1P2	0
AKIRIN1	99
NDUFS5	192
MACF1	899
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	1
ENSG00000226438	0
HSPE1P8	0
BMP8A	2
OXCT2P1	0
PPIEL	0
PABPC4	56
PABPC4-AS1	0
SNORA55	0
HEYL	2
ENSG00000225903	0
NT5C1A	2
HPCAL4	2
PPIE	37
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	6
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	1
ENSG00000229213	0
ENSG00000284719	2
LINC02811	0
TRIT1	14
MYCL	10
MYCL-AS1	0
MFSD2A	9
ENSG00000228477	0
CAP1	1335
PPT1	18
OAZ1P1	0
RLF	49
RNU6-1237P	0
TMCO2	0
ZMPSTE24-DT	3
ZMPSTE24	50
ENSG00000231296	0
COL9A2	2
ENSG00000227311	0
SMAP2	148
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	1
ENSG00000260920	0
ENSG00000279667	0
ZFP69	2
EXO5-DT	0
EXO5	1
ENSG00000227278	0
ENSG00000238186	0
ZNF684	4
ENSG00000286838	0
ENSG00000236505	0
GTF2F2P2	0
RIMS3	5
ENSG00000287743	1
ENSG00000237899	0
NFYC-AS1	0
NFYC	58
MIR30E	0
MIR30C1	0
KCNQ4	0
RN7SL326P	0
CITED4	6
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	17
SLFNL1-AS1	0
SLFNL1	2
SCMH1	66
RPL23AP17	0
ENSG00000287400	0
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	3
FOXO6	0
FOXO6-AS1	2
RNA5SP45	0
EDN2	1
HIVEP3	32
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	1
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	65
ENSG00000227527	0
RIMKLA	4
ENSG00000235002	0
ZMYND12	18
PPCS	47
CCDC30	12
RPS3AP11	0
TMSB4XP1	12
RNU6-536P	0
ENSG00000236180	0
PPIH	2
ENSG00000285728	1
ENSG00000234917	1
YBX1	1778
CLDN19	0
P3H1	6
C1orf50	4
ENSG00000283580	0
ENSG00000228452	0
TMEM269	3
SVBP	72
ERMAP	45
ZNF691-DT	2
ZNF691	1
ENSG00000233708	1
MKRN8P	0
ATP6V1E1P1	1
ENSG00000288955	0
SLC2A1	153
ATP6V0CP4	1
SLC2A1-DT	3
ENSG00000283973	1
RNU6-880P	0
ENSG00000277513	1
FAM183A	0
EBNA1BP2	26
MIR6733	0
CFAP57	1
RNA5SP46	1
TMEM125	1
C1orf210	1
TIE1	2
MPL	272
ENSG00000287113	1
CDC20-DT	0
CDC20	15
ELOVL1	17
MIR6734	0
ENSG00000288772	0
MED8	12
MED8-AS1	0
SZT2	24
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	47
KDM4A	16
ENSG00000284989	0
KDM4A-AS1	2
ST3GAL3	48
ST3GAL3-AS1	0
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	0
LINC02918	2
ENSG00000288573	0
IPO13	8
ENSG00000285649	0
DPH2	8
ATP6V0B	5
B4GALT2	2
CCDC24	1
SLC6A9	18
ENSG00000230615	19
ENSG00000227163	0
KRT8P47	0
RN7SL479P	2
KLF17	1
ENSG00000233514	0
KLF18	0
ENSG00000226804	0
OOSP1P1	0
ENSG00000227994	1
ENSG00000271329	0
DMAP1	12
ERI3	22
ERI3-IT1	1
RNU6-369P	0
RNF220	34
MIR5584	0
TMEM53	5
ARMH1	1
RNU5F-1	6
RNU5D-1	1
KIF2C	16
ENSG00000225721	0
RPS8	360
SNORD55	0
SNORD46	1
SNORD38A	0
SNORD38B	0
RPS15AP11	0
BEST4	1
PLK3	5
DYNLT4	0
BTBD19	8
PTCH2	0
RNU5E-6P	0
ENSG00000226499	0
EIF2B3	10
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	1
MRPS17P1	0
HECTD3	53
UROD	98
ZSWIM5	5
OSTCP5	0
LINC01144	0
HPDL	1
MUTYH	0
ENSG00000288208	0
TOE1	7
TESK2	8
PPIAP36	0
CCDC163	0
MMACHC	1
