Geneid	/mnt/efs/clusterfcs/data/tfm-esther/procesado-2/duplicates_rm/PP078_sorted_q10_rmDup.bam
ARHGEF16	0
ENSG00000272088	0
MEGF6	3
MIR551A	0
ENSG00000238260	0
TPRG1L	95
WRAP73	3
TP73	1
TP73-AS3	0
TP73-AS2	0
TP73-AS1	6
ENSG00000276189	0
CCDC27	0
SMIM1	6
LRRC47	23
RN7SL574P	1
ENSG00000272153	0
CEP104	45
DFFB	4
C1orf174	40
LINC01134	7
LINC01346	0
LINC01345	0
LINC02780	0
ENSG00000284703	1
EEF1DP6	1
LINC01777	0
ENSG00000284694	0
ENSG00000227169	0
LINC01646	0
AJAP1	4
ENSG00000287586	1
ENSG00000284739	0
LINC02781	0
LINC02782	0
ENSG00000284616	0
ENSG00000284692	0
ENSG00000284666	1
ENSG00000260972	1
ENSG00000283356	0
ENSG00000236948	0
ENSG00000264341	0
MIR4689	0
NPHP4	6
KCNAB2	54
CHD5	7
ENSG00000285629	0
RPL22	196
RNF207-AS1	0
RNF207	1
ICMT	17
ICMT-DT	1
HES3	0
GPR153	0
ACOT7	101
ENSG00000271746	0
HES2	1
ESPN	20
MIR4252	0
ENSG00000231868	0
TNFRSF25	4
PLEKHG5	5
NOL9	31
RNU6-731P	0
ENSG00000229519	0
TAS1R1	0
ZBTB48	3
KLHL21	11
PHF13	5
THAP3	4
DNAJC11	23
LINC01672	1
ENSG00000284744	1
CAMTA1-DT	0
CAMTA1	474
ENSG00000227950	0
ENSG00000237365	0
RNU1-8P	0
CAMTA1-IT1	0
CAMTA1-AS2	0
CAMTA1-AS1	0
ENSG00000270171	2
ENSG00000270035	0
ENSG00000269978	0
VAMP3	383
ENSG00000269925	0
PER3	18
ENSG00000236266	0
UTS2	0
TNFRSF9	1
ENSG00000270330	1
PARK7	504
Y_RNA	2735
ENSG00000284747	0
ENSG00000284716	0
ERRFI1	5
ERRFI1-DT	1
ENSG00000232848	1
ENSG00000229305	0
ENSG00000288816	1
LINC01714	0
RNU1-7P	2
ENSG00000233645	1
RNU6-991P	0
SLC45A1	2
RERE	282
RERE-AS1	0
ENSG00000221083	0
ENSG00000270282	0
RPL7P11	1
RPL7P7	0
ENSG00000226545	0
ENSG00000228423	0
RPL23AP19	0
ENO1	734
MIR6728	0
ENO1-AS1	0
RNU6-304P	1
HMGN2P17	0
ENSG00000232208	0
ENSG00000232663	0
CA6	0
RN7SL451P	0
SLC2A7	0
SLC2A5	3
ENSG00000252404	0
GPR157	3
MIR34AHG	1
MIR34A	0
LNCTAM34A	1
H6PD	12
SPSB1	29
ENSG00000284652	0
LINC02606	0
RNA5SP40	0
ENSG00000235263	0
SLC25A33	10
ENSG00000231181	0
TMEM201	2
PIK3CD	73
PIK3CD-AS1	2
ENSG00000233268	0
PIK3CD-AS2	2
CLSTN1	31
MZT1P1	0
ENSG00000280113	1
CTNNBIP1	103
ENSG00000223989	0
ENSG00000285701	0
LZIC	285
ENSG00000228150	1
NMNAT1	19
RN7SKP269	0
TMEM274P	1
MIR5697	0
ENSG00000241326	0
RBP7	68
UBE4B	90
ENSG00000224340	0
PGAM1P11	0
RNU6-828P	0
KIF1B	306
ENSG00000264881	0
RNU6-37P	2
RN7SL731P	0
ENSG00000284735	0
ENSG00000284642	1
PGD	771
ENSG00000271989	0
CENPS-CORT	0
CENPS	0
CORT	1
DFFA	21
ENSG00000203469	0
PEX14	9
ENSG00000287727	0
RN7SL614P	0
CASZ1	12
ENSG00000272078	1
HSPE1P24	0
C1orf127	1
CFL1P6	0
TARDBP	53
MASP2	2
SRM	23
EXOSC10	36
ENSG00000226849	0
EXOSC10-AS1	0
MTOR	28
MTOR-AS1	0
RNU6-537P	0
ANGPTL7	0
RNU6-291P	0
RPL39P6	0
UBIAD1	8
UBE2V2P3	0
ENSG00000284646	0
MTCYBP45	0
DISP3	0
ENSG00000285833	0
LINC01647	0
ENSG00000284708	0
FBXO2	0
FBXO44	6
FBXO6	3
MAD2L2	35
DRAXIN	1
AGTRAP	8
C1orf167	1
C1orf167-AS1	0
MTHFR	42
CLCN6	54
ENSG00000276470	0
ENSG00000278852	0
NPPA	7
ENSG00000275915	0
NPPB	1
SBF1P2	0
ENSG00000285646	9
RNU5E-1	0
RNU5E-4P	6
KIAA2013	96
PLOD1	25
ENSG00000287384	0
MFN2	946
ENSG00000270914	0
MIIP	14
MIR6729	0
RN7SL649P	0
TNFRSF8	6
RNU6-777P	0
RPL23AP89	0
ENSG00000285604	0
MIR7846	0
TNFRSF1B	22
MIR4632	0
RPL10P17	0
SNORA70	1
VPS13D	145
SNORA59A	0
LINC02766	1
DHRS3	123
RNU6ATAC18P	0
MIR6730	0
ENSG00000288927	8
ENSG00000272482	4
AADACL4	0
ENSG00000226166	0
AADACL3	0
CFAP107	0
PRAMEF12	1
PRAMEF1	1
LINC01784	1
PRAMEF11	0
PRAMEF30P	0
HNRNPCL1	0
PRAMEF2	0
PRAMEF4	2
PRAMEF10	0
PRAMEF7	0
RNU6-1072P	0
PRAMEF29P	0
PRAMEF6	0
PRAMEF28P	0
PRAMEF27	0
HNRNPCL3	0
PRAMEF25	0
PRAMEF34P	0
PRAMEF35P	0
HNRNPCL2	1
PRAMEF36P	0
ENSG00000233336	0
PRAMEF26	0
HNRNPCL4	0
PRAMEF9	0
PRAMEF13	0
PRAMEF18	0
PRAMEF31P	0
PRAMEF5	0
PRAMEF32P	0
RNU6-771P	0
PRAMEF8	0
PRAMEF33	0
PRAMEF15	0
ENSG00000228229	0
PRAMEF14	0
PRAMEF19	0
PRAMEF17	0
PRAMEF20	0
LRRC38	0
ENSG00000259961	0
BRWD1P1	0
PDPN	1
RNA5SP41	0
ENSG00000237445	0
ENSG00000253085	0
PRDM2	201
ENSG00000289380	0
KAZN	65
RNU6-1265P	0
ENSG00000231606	0
KAZN-AS1	0
TBCAP2	1
ENSG00000287756	0
TMEM51-AS1	0
TMEM51	1
TMEM51-AS2	0
MFFP1	0
ZBTB2P1	0
FHAD1	5
FHAD1-AS1	1
ENSG00000236045	0
EFHD2-AS1	2
EFHD2	199
CTRC	0
CELA2A	0
CELA2B	2
CASP9	41
DNAJC16	262
SCARNA21B	0
ENSG00000272510	0
AGMAT	4
ENSG00000237301	0
CHCHD2P6	0
RNU7-179P	0
CD24P1	0
DDI2	186
RSC1A1	0
ENSG00000271742	0
PLEKHM2	69
ENSG00000237938	0
SLC25A34	2
SLC25A34-AS1	0
TMEM82	0
FBLIM1	2
RPL12P14	0
UQCRHL	39
ENSG00000178715	0
FLJ37453	3
SPEN	200
ENSG00000270620	0
ZBTB17	14
ENSG00000234607	0
ENSG00000231353	0
ENSG00000275503	0
TBC1D3P6	0
SRARP	0
ENSG00000233078	0
HSPB7	1
CLCNKA	0
ENSG00000232456	0
CLCNKB	2
FAM131C	0
EPHA2	2
EPHA2-AS1	0
ENSG00000224621	0
ARHGEF19-AS1	0
ARHGEF19	2
ANO7L1	2
ENSG00000288398	2
CPLANE2	1
MT1XP1	0
FBXO42	23
SZRD1	172
RPL22P3	0
SPATA21	0
NECAP2	94
LINC01772	0
CROCCP3	0
RNU1-1	0
ENSG00000261135	0
ENSG00000285853	0
ENSG00000224174	0
LINC01783	0
RNU1-6P	0
PDE4DIPP8	0
NBPF1	20
ENSG00000271732	0
CROCCP2	6
ENSG00000283773	0
MST1P2	1
ENSG00000282143	0
RNU1-3	1
ENSG00000280114	1
EIF1AXP1	4
ESPNP	0
ENSG00000279151	0
ENSG00000282740	0
CROCC	16
CROCCP4	0
RNU1-4	1
MST1L	1
ENSG00000223643	0
PDE4DIPP9	0
MIR3675	0
ENSG00000228549	2
RNU1-5P	0
ENSG00000238142	4
ENSG00000235241	0
RNU1-2	2
ENSG00000272426	0
MFAP2	0
ENSG00000286898	0
ENSG00000226526	0
ATP13A2	23
ENSG00000288636	0
SDHB	46
PADI2	25
LINC02783	0
ENSG00000282843	0
PADI1	1
PADI3	1
MIR3972	0
PADI4	277
PADI6	1
RCC2-AS1	0
RCC2	112
ARHGEF10L	12
LINC02810	1
ACTL8	1
ENSG00000284653	3
LINC01654	1
IGSF21	1
ENSG00000280222	0
IGSF21-AS1	2
ENSG00000225387	0
KLHDC7A	2
DYNLL1P3	0
ENSG00000225478	0
PAX7	1
TAS1R2	2
ALDH4A1	7
MIR4695	0
MIR1290	0
IFFO2	23
ENSG00000272084	0
UBR4	442
EMC1-AS1	4
EMC1	4
MRTO4	10
ENSG00000286064	0
AKR7L	1
AKR7A3	0
ENSG00000270728	0
AKR7A2	104
RNU6-1099P	0
SLC66A1	2
CAPZB	1302
RN7SL277P	1
MICOS10	18
RNU4-28P	0
MICOS10-DT	0
NBL1	9
MICOS10-NBL1	0
ENSG00000226396	0
HTR6	0
TMCO4	7
RNF186	0
RNF186-AS1	0
OTUD3	13
PLA2G2E	0
RN7SL304P	0
PLA2G2A	8
PLA2G5	1
PLA2G2D	0
PLA2G2F	0
ENSG00000227066	0
PLA2G2C	2
UBXN10	1
LINC01757	1
ENSG00000284710	1
VWA5B1	1
ENSG00000226664	0
LINC01141	2
ENSG00000226487	0
ENSG00000284641	0
ENSG00000284743	0
CAMK2N1	3
ENSG00000289402	0
MUL1	1
RPS4XP4	0
FAM43B	0
CDA	18
PINK1	30
MIR6084	0
PINK1-AS	3
DDOST	20
KIF17	13
ENSG00000235432	0
SH2D5	0
ENSG00000233069	0
HP1BP3	450
EIF4G3	2389
RNU7-200P	0
MIR1256	0
RPS15AP6	0
ENSG00000236073	2
HSPE1P27	0
ENSG00000287192	0
ECE1	552
ENSG00000236936	14
ECE1-AS1	0
PPP1R11P1	0
PDE4DIPP10	0
ENSG00000236009	0
NBPF2P	0
HS6ST1P1	1
CROCCP5	0
NBPF3	7
PFN1P10	0
ALPL	13
ENSG00000289715	0
LINC02596	0
RAP1GAP	15
USP48	249
ENSG00000231978	0
LDLRAD2	0
HSPG2	16
ENSG00000232037	0
ENSG00000283234	0
CELA3B	0
ENSG00000285959	0
RN7SL386P	0
RNU6-1022P	0
CELA3A	0
RN7SL186P	0
RNU6-776P	0
LINC01635	0
LINC00339	1
ENSG00000289694	0
CDC42-AS1	0
ENSG00000285794	0
CDC42	14
CDC42-IT1	0
MPHOSPH6P1	0
WNT4	1
ENSG00000285873	0
MIR4418	0
PPIAP34	0
ENSG00000279625	0
ZBTB40	23
ZBTB40-IT1	2
EPHA8	6
MIR6127	0
C1QA	3
ENSG00000289692	0
C1QC	18
C1QB	31
EPHB2	3
MIR4684	0
ENSG00000225952	0
MIR4253	0
LACTBL1	0
TEX46	0
KDM1A	292
ENSG00000240553	0
MIR3115	0
ENSG00000266802	0
LUZP1	42
ENSG00000229010	0
RNU6-514P	0
RNU6-135P	0
ENSG00000289014	0
HTR1D	0
ENSG00000215381	1
LINC01355	3
ENSG00000284726	0
HNRNPR	220
ZNF436	21
ZNF436-AS1	1
ENSG00000271420	0
TCEA3	16
ENSG00000232482	1
ASAP3	26
E2F2	65
ENSG00000235052	1
ID3	10
ENSG00000285802	0
MDS2	1
ENSG00000229239	0
RPL11	845
ELOA-AS1	1
ELOA	41
PITHD1	174
LYPLA2	17
GALE	3
HMGCL	13
FUCA1	7
CNR2	3
BTBD6P1	0
ENSG00000232557	0
MIR378F	0
H3P1	0
PNRC2	148
SRSF10	84
ENSG00000215905	0
ENSG00000225315	0
MYOM3	2
MYOM3-AS1	0
IL22RA1	2
IFNLR1	6
GRHL3	0
LINC02800	0
GRHL3-AS1	0
STPG1	4
NIPAL3	70
ENSG00000288982	0
RCAN3AS	9
RCAN3	237
NCMAP-DT	0
NCMAP	0
ENSG00000227312	0
SRRM1	233
ENSG00000284699	0
CLIC4	1495
RNU6-1208P	1
RUNX3	80
MIR6731	0
RUNX3-AS1	0
ENSG00000261025	1
MIR4425	0
LINC02793	0
ENSG00000233755	0
IFITM3P7	0
ENSG00000231953	0
SYF2	212
ENSG00000284602	0
ENSG00000284657	0
RSRP1	101
ENSG00000272432	1
ENSG00000261349	1
RHD	147
SDHDP6	0
ENSG00000259984	0
TMEM50A	942
RHCE	10
ENSG00000238084	0
MACO1	48
LDLRAP1	783
ENSG00000225643	2
MAN1C1	4
ENSG00000233478	1
SELENON	383
ENSG00000255054	0
ENSG00000228172	1
MTFR1L	222
ENSG00000272478	0
AUNIP	5
ENSG00000236528	3
PAQR7	13
STMN1	17
SNRPFP2	0
ENSG00000223624	0
MIR3917	0
PAFAH2	9
RNU6-110P	0
ENSG00000252190	0
ENSG00000252691	0
EXTL1	1
SLC30A2	0
ENSG00000284309	0
TRIM63	0
PDIK1L	8
FAM110D	3
C1orf232	0
ZNF593OS	0
ZNF593	0
CNKSR1	0
CATSPER4	1
ZPLD2P	1
ENSG00000278572	2
CEP85	28
ENSG00000270733	0
SH3BGRL3	9170
UBXN11	184
CD52	67
CRYBG2	1
ENSG00000225854	0
ZNF683	6
LIN28A	0
DHDDS	34
ENSG00000223583	0
DHDDS-AS1	0
HMGN2	181
DPPA2P2	0
RPS6KA1	47
MIR1976	0
RN7SL679P	7
RNU7-29P	0
ENSG00000289452	0
ENSG00000229247	0
ENSG00000238316	0
ENSG00000235069	0
ENSG00000260063	0
ARID1A	422
PIGV	4
RN7SL165P	0
ENSG00000287810	0
ZDHHC18	13
SFN	1
GPN2	7
ENSG00000226698	0
ENSG00000289554	0
GPATCH3	7
NUDC	251
NR0B2	2
KDF1	0
RPL12P13	0
RPL32P6	0
OSTCP2	0
TRNP1	5
TENT5B	0
SLC9A1	199
ENSG00000229985	0
CHCHD3P3	1
NPM1P39	6
SNRPEP7	0
WDTC1-DT	0
WDTC1	259
ENSG00000243659	0
TMEM222	6
RNU6-48P	0
ACTG1P20	0
SYTL1	7
MAP3K6	0
FCN3	1
CD164L2	0
ENSG00000231207	0
GPR3	0
WASF2	509
ENSG00000241169	0
ENSG00000237429	0
AHDC1	16
FGR	80
ENSG00000235912	1
LINC02574	0
IFI6	7
ENSG00000225886	1
RNU6-949P	0
CHMP1AP1	0
RNU6-424P	0
ENSG00000287244	0
FAM76A	12
ENSG00000231344	0
RPEP3	0
STX12	45
ENSG00000269971	0
ENSG00000270031	0
RNU6-1245P	0
ENSG00000286433	1
PPP1R8	33
SCARNA1	4
THEMIS2	68
RPA2	18
SMPDL3B	0
ENSG00000227050	0
XKR8	3
EYA3	60
ENSG00000238231	0
RN7SL559P	2
SPCS2P4	1
ENSG00000228943	0
ENSG00000289576	0
ENSG00000214812	0
RNU6-176P	0
PTAFR	50
DNAJC8	118
ATP5IF1	167
ENSG00000270605	2
ENSG00000271398	0
SESN2	1
MED18	2
PHACTR4	155
ENSG00000229820	0
RNU6ATAC27P	0
RCC1	9
SNHG3	1
SNORA73A	0
SNORA73B	19
PRDX3P2	0
ENSG00000279443	0
TRNAU1AP	21
SNHG12	40
SNORD99	1
SNORA61	0
SNORA44	0
SNORA16A	0
TAF12	26
RAB42	1
TAF12-DT	0
ENSG00000270103	0
RNU11	0
GMEB1	22
ENSG00000252777	0
ENSG00000289291	0
YTHDF2	46
OPRD1	7
ENSG00000233427	0
EPB41	3039
ENSG00000225616	4
Metazoa_SRP	24
TMEM200B	0
ENSG00000225750	0
SRSF4	272
ENSG00000277916	0
MECR	5
ENSG00000237934	0
PTPRU	2
LINC01756	1
ENSG00000225011	0
ENSG00000228176	0
ENSG00000284676	0
ENSG00000270927	0
LINC01648	0
ENSG00000233372	0
ENSG00000231251	0
ENSG00000236335	0
ENSG00000231949	0
ENSG00000289710	0
MATN1	0
MATN1-AS1	1
ENSG00000287510	0
LAPTM5	486
MIR4420	0
ENSG00000229607	0
LINC01778	0
RN7SKP91	0
ENSG00000235143	0
SDC3	8
RN7SL371P	0
PUM1	111
ENSG00000237329	0
ENSG00000232768	0
SELENOWP1	0
ENSG00000225142	0
NKAIN1	0
SNRNP40	39
ENSG00000229447	0
ZCCHC17	592
ENSG00000229044	0
FABP3	4
SERINC2	3
ENSG00000215899	0
RNU6-40P	1
LDC1P	0
LINC01226	1
ENSG00000229167	0
TINAGL1	10
HCRTR1	2
PEF1	36
PEF1-AS1	0
ENSG00000264078	1
COL16A1	7
ADGRB2	0
MIR4254	0
ENSG00000254545	0
SPOCD1	207
ENSG00000203620	0
ENSG00000269967	0
PTP4A2	2141
ENSG00000288678	0
ENSG00000228634	0
ENSG00000284702	0
KHDRBS1	127
ENSG00000203325	2
TMEM39B	28
MIR5585	0
KPNA6	60
ENSG00000250135	0
TXLNA	51
CCDC28B	7
ENSG00000224066	0
IQCC	1
DCDC2B	0
TMEM234	7
EIF3I	57
MTMR9LP	2
FAM167B	3
LCK	23
HDAC1	80
MARCKSL1	44
ENSG00000233775	0
TSSK3	1
FAM229A	1
BSDC1	336
GAPDHP20	0
ENSG00000270850	0
LRRC37A12P	0
RN7SL122P	1
ENSG00000254553	0
ZBTB8B	2
ZBTB8A	0
ZBTB8OS	59
RBBP4	213
SYNC	0
ENSG00000224409	0
KIAA1522	12
YARS1	41
S100PBP	24
FNDC5	1
HPCA	0
TMEM54	1
ENSG00000287691	1
RNF19B	60
ENSG00000278966	2
ENSG00000217644	1
ENSG00000239670	0
ENSG00000236065	0
AK2	50
AZIN2	1
ENSG00000278997	0
TRIM62	4
ENSG00000279179	1
ENSG00000284721	0
ZNF362	86
ENSG00000270115	0
A3GALT2	0
ENSG00000225313	0
PHC2	77
MIR3605	0
RN7SKP16	0
PHC2-AS1	0
TLR12P	0
ZSCAN20	10
ENSG00000235907	0
CSMD2	12
HSPD1P14	0
HMGB4	1
CSMD2-AS1	1
RNA5SP42	3
C1orf94	0
ENSG00000270241	0
ENSG00000287703	0
MIR552	0
SMIM12	28
GJB5	4
GJB4	0
ENSG00000255811	0
GJB3	0
GJA4	7
ENSG00000230163	0
DLGAP3	5
ENSG00000284773	0
GPR199P	0
ENSG00000271741	1
TMEM35B	1
ZMYM6	5
ZMYM1	7
RPL12P45	0
EFCAB14P1	0
ENSG00000284640	0
SFPQ	250
ZMYM4	195
RN7SL503P	0
SNORA62	0
RPL5P4	2
ZMYM4-AS1	0
KIAA0319L	34
ENSG00000236274	0
NCDN	3
TFAP2E-AS1	1
TFAP2E	0
PSMB2	30
C1orf216	8
CLSPN	24
ENSG00000232335	0
AGO4	56
AGO1	448
CFAP97P1	0
ENSG00000286899	0
ENSG00000271914	0
AGO3	36
ENSG00000271554	0
ENSG00000232862	0
TEKT2	0
ADPRS	5
COL8A2	1
TRAPPC3	10
MAP7D1	101
RN7SL131P	0
THRAP3	237
UBE2V2P4	0
SH3D21	4
EVA1B	0
ENSG00000286379	2
STK40	950
LSM10	28
RNU4-27P	0
OSCP1	0
SNORA63C	0
MRPS15	32
CSF3R	27
FTLP18	0
ENSG00000284705	0
ENSG00000284720	0
ENSG00000234481	0
GRIK3	0
ENSG00000284650	0
ENSG00000223944	0
MIR4255	0
RNU6-636P	0
RNA5SP43	0
RPS29P6	0
ZC3H12A-DT	22
ZC3H12A	9
MIR6732	0
MEAF6	60
MIR5581	0
SNIP1	21
FTH1P1	0
ENSG00000237749	1
DNALI1	4
GNL2	36
ENSG00000284748	0
RSPO1	0
C1orf109	3
CDCA8	8
EPHA10	0
ACTN4P2	0
ENSG00000227416	0
MANEAL	0
ENSG00000233728	0
YRDC	3
C1orf122	10
MTF1	32
ENSG00000235673	0
ENSG00000230955	0
INPP5B	97
SNORA63	0
RNU6-584P	1
SF3A3	56
RNU6-510P	1
FHL3	102
UTP11	20
POU3F1	0
MIR3659HG	0
ENSG00000223589	0
MIR3659	0
LINC02786	0
ENSG00000286552	1
ENSG00000287987	0
LINC01343	0
ENSG00000275350	0
RNU6-753P	0
LINC01685	1
HSPA5P1	0
ENSG00000284632	0
RRAGC	14
ENSG00000273637	0
RRAGC-DT	0
MYCBP	44
ENSG00000274944	0
GJA9	0
RHBDL2	0
RNU6-605P	0
EIF1P2	0
AKIRIN1	191
NDUFS5	350
MACF1	1311
RNU6-608P	0
RNA5SP44	0
ENSG00000287422	0
ENSG00000226438	0
HSPE1P8	0
BMP8A	0
OXCT2P1	0
PPIEL	2
PABPC4	78
PABPC4-AS1	0
SNORA55	0
HEYL	0
ENSG00000225903	0
NT5C1A	0
HPCAL4	1
PPIE	96
ENSG00000225333	0
RNU7-121P	0
ENSG00000289711	0
BMP8B	16
OXCT2	0
BMP8B-AS1	0
ENSG00000261798	1
ENSG00000229213	0
ENSG00000284719	0
LINC02811	0
TRIT1	14
MYCL	10
MYCL-AS1	0
MFSD2A	6
ENSG00000228477	0
CAP1	3094
PPT1	17
OAZ1P1	0
RLF	56
RNU6-1237P	0
TMCO2	1
ZMPSTE24-DT	4
ZMPSTE24	77
ENSG00000231296	0
COL9A2	3
ENSG00000227311	0
SMAP2	186
ENSG00000213172	0
ENSG00000284677	0
ZFP69B	4
ENSG00000260920	2
ENSG00000279667	0
ZFP69	3
EXO5-DT	0
EXO5	3
ENSG00000227278	0
ENSG00000238186	0
ZNF684	9
ENSG00000286838	1
ENSG00000236505	0
GTF2F2P2	0
RIMS3	5
ENSG00000287743	0
ENSG00000237899	0
NFYC-AS1	0
NFYC	95
MIR30E	1
MIR30C1	0
KCNQ4	6
RN7SL326P	0
CITED4	13
ENSG00000229528	0
ENSG00000228940	0
ENSG00000286668	0
UBE2V1P8	0
CTPS1	13
SLFNL1-AS1	0
SLFNL1	2
SCMH1	88
RPL23AP17	0
ENSG00000287400	1
SCMH1-DT	0
ENSG00000213987	0
ENSG00000286640	4
FOXO6	2
FOXO6-AS1	0
RNA5SP45	1
EDN2	0
HIVEP3	19
ENSG00000230881	0
ENSG00000230638	0
ENSG00000284895	0
ENSG00000287587	0
HNRNPFP1	0
ENSG00000228776	0
GUCA2B	0
GUCA2A	0
FOXJ3	72
ENSG00000227527	1
RIMKLA	2
ENSG00000235002	0
ZMYND12	12
PPCS	63
CCDC30	16
RPS3AP11	0
TMSB4XP1	22
RNU6-536P	0
ENSG00000236180	2
PPIH	3
ENSG00000285728	0
ENSG00000234917	0
YBX1	1959
CLDN19	0
P3H1	19
C1orf50	7
ENSG00000283580	0
ENSG00000228452	0
TMEM269	3
SVBP	73
ERMAP	23
ZNF691-DT	2
ZNF691	1
ENSG00000233708	1
MKRN8P	1
ATP6V1E1P1	0
ENSG00000288955	0
SLC2A1	36
ATP6V0CP4	0
SLC2A1-DT	2
ENSG00000283973	3
RNU6-880P	0
ENSG00000277513	0
FAM183A	0
EBNA1BP2	17
MIR6733	0
CFAP57	0
RNA5SP46	0
TMEM125	0
C1orf210	1
TIE1	3
MPL	818
ENSG00000287113	0
CDC20-DT	2
CDC20	3
ELOVL1	8
MIR6734	0
ENSG00000288772	0
MED8	14
MED8-AS1	1
SZT2	21
SZT2-AS1	0
MIR6735	0
HYI	0
HYI-AS1	0
PTPRF	102
KDM4A	7
ENSG00000284989	0
KDM4A-AS1	5
ST3GAL3	73
ST3GAL3-AS1	1
ENSG00000233674	0
MIR6079	0
SHMT1P1	0
ARTN	1
LINC02918	0
ENSG00000288573	0
IPO13	11
ENSG00000285649	1
DPH2	4
ATP6V0B	12
B4GALT2	7
CCDC24	0
SLC6A9	6
ENSG00000230615	3
ENSG00000227163	0
KRT8P47	0
RN7SL479P	10
KLF17	1
ENSG00000233514	2
KLF18	0
ENSG00000226804	1
OOSP1P1	0
ENSG00000227994	0
ENSG00000271329	0
DMAP1	13
ERI3	35
ERI3-IT1	0
RNU6-369P	0
RNF220	43
MIR5584	0
TMEM53	2
ARMH1	0
RNU5F-1	24
RNU5D-1	1
KIF2C	2
ENSG00000225721	0
RPS8	857
SNORD55	0
SNORD46	0
SNORD38A	1
SNORD38B	0
RPS15AP11	3
BEST4	0
PLK3	8
DYNLT4	0
BTBD19	13
PTCH2	1
RNU5E-6P	0
ENSG00000226499	2
EIF2B3	7
RNA5SP47	0
CCNB1IP1P1	0
PPIAP35	0
MRPS17P1	0
HECTD3	14
UROD	36
ZSWIM5	6
OSTCP5	0
LINC01144	0
HPDL	1
MUTYH	0
ENSG00000288208	0
TOE1	5
TESK2	5
PPIAP36	0
CCDC163	3
MMACHC	6
